"year","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","2.38","2","444","1","2","3","3","4","2.3","2.46","1","4","2","2"
"1990","indirect migration background","2.17","2","55","1","1","3","3","4","1.93","2.41","1","4","2","3"
"1990","no migration background","2.5","3","6643","1","2","3","4","4","2.48","2.52","1","4","2","3"
"1991","direct migration background","","","","","","","","","","","","","",""
"1991","indirect migration background","","","","","","","","","","","","","",""
"1991","no migration background","","","","","","","","","","","","","",""
"1992","direct migration background","2.36","2","577","1","2","3","3","4","2.29","2.43","1","4","2","2"
"1992","indirect migration background","2.31","2","81","1","2","3","3","4","2.12","2.5","1","4","2","3"
"1992","no migration background","2.5","2","10348","1","2","3","4","4","2.48","2.52","1","4","2","3"
"1993","direct migration background","","","","","","","","","","","","","",""
"1993","indirect migration background","","","","","","","","","","","","","",""
"1993","no migration background","","","","","","","","","","","","","",""
"1994","direct migration background","","","","","","","","","","","","","",""
"1994","indirect migration background","","","","","","","","","","","","","",""
"1994","no migration background","","","","","","","","","","","","","",""
"1995","direct migration background","2.44","2","1142","1","2","3","4","4","2.39","2.49","1","4","2","2"
"1995","indirect migration background","2.19","2","142","1","2","3","3","4","2.05","2.33","1","4","2","2"
"1995","no migration background","2.58","3","9961","2","2","3","4","4","2.56","2.6","1","4","3","3"
"1996","direct migration background","","","","","","","","","","","","","",""
"1996","indirect migration background","","","","","","","","","","","","","",""
"1996","no migration background","","","","","","","","","","","","","",""
"1997","direct migration background","","","","","","","","","","","","","",""
"1997","indirect migration background","","","","","","","","","","","","","",""
"1997","no migration background","","","","","","","","","","","","","",""
"1998","direct migration background","","","","","","","","","","","","","",""
"1998","indirect migration background","","","","","","","","","","","","","",""
"1998","no migration background","","","","","","","","","","","","","",""
"1999","direct migration background","","","","","","","","","","","","","",""
"1999","indirect migration background","","","","","","","","","","","","","",""
"1999","no migration background","","","","","","","","","","","","","",""
"2000","direct migration background","","","","","","","","","","","","","",""
"2000","indirect migration background","","","","","","","","","","","","","",""
"2000","no migration background","","","","","","","","","","","","","",""
"2001","direct migration background","","","","","","","","","","","","","",""
"2001","indirect migration background","","","","","","","","","","","","","",""
"2001","no migration background","","","","","","","","","","","","","",""
"2002","direct migration background","","","","","","","","","","","","","",""
"2002","indirect migration background","","","","","","","","","","","","","",""
"2002","no migration background","","","","","","","","","","","","","",""
"2003","direct migration background","","","","","","","","","","","","","",""
"2003","indirect migration background","","","","","","","","","","","","","",""
"2003","no migration background","","","","","","","","","","","","","",""
"2004","direct migration background","2.62","3","2533","2","2","3","4","4","2.59","2.65","1","4","3","3"
"2004","indirect migration background","2.34","2","799","1","2","3","3","4","2.28","2.4","1","4","2","2"
"2004","no migration background","2.59","3","18299","2","2","3","4","4","2.58","2.6","1","4","3","3"
"2005","direct migration background","","","","","","","","","","","","","",""
"2005","indirect migration background","","","","","","","","","","","","","",""
"2005","no migration background","","","","","","","","","","","","","",""
"2006","direct migration background","","","","","","","","","","","","","",""
"2006","indirect migration background","","","","","","","","","","","","","",""
"2006","no migration background","","","","","","","","","","","","","",""
"2007","direct migration background","","","","","","","","","","","","","",""
"2007","indirect migration background","","","","","","","","","","","","","",""
"2007","no migration background","","","","","","","","","","","","","",""
"2008","direct migration background","2.68","3","1898","2","2","3","4","4","2.64","2.72","1","4","3","3"
"2008","indirect migration background","2.41","2","772","1","2","3","3","4","2.35","2.47","1","4","2","2"
"2008","no migration background","2.67","3","16673","2","2","3","4","4","2.66","2.68","1","4","3","3"
"2009","direct migration background","","","","","","","","","","","","","",""
"2009","indirect migration background","","","","","","","","","","","","","",""
"2009","no migration background","","","","","","","","","","","","","",""
"2010","direct migration background","2.35","2","1421","1","2","3","3","4","2.31","2.39","1","4","2","2"
"2010","indirect migration background","2.39","2","490","1","2","3","4","4","2.31","2.47","1","4","2","3"
"2010","no migration background","2.62","3","5392","2","2","3","4","4","2.6","2.64","1","4","3","3"
"2011","direct migration background","","","","","","","","","","","","","",""
"2011","indirect migration background","","","","","","","","","","","","","",""
"2011","no migration background","","","","","","","","","","","","","",""
"2012","direct migration background","2.49","2","3046","1","2","3","4","4","2.46","2.52","1","4","2","2"
"2012","indirect migration background","2.37","2","1280","1","2","3","3","4","2.33","2.41","1","4","2","2"
"2012","no migration background","2.57","3","23339","1","2","3","4","4","2.56","2.58","1","4","3","3"
"2013","direct migration background","","","","","","","","","","","","","",""
"2013","indirect migration background","","","","","","","","","","","","","",""
"2013","no migration background","","","","","","","","","","","","","",""
"2014","direct migration background","","","","","","","","","","","","","",""
"2014","indirect migration background","","","","","","","","","","","","","",""
"2014","no migration background","","","","","","","","","","","","","",""
"2015","direct migration background","","","","","","","","","","","","","",""
"2015","indirect migration background","","","","","","","","","","","","","",""
"2015","no migration background","","","","","","","","","","","","","",""
"2016","direct migration background","2.4","2","4882","1","2","3","3","4","2.38","2.42","1","4","2","2"
"2016","indirect migration background","2.2","2","1569","1","2","3","3","4","2.16","2.24","1","4","2","2"
"2016","no migration background","2.55","3","17910","1","2","3","4","4","2.54","2.56","1","4","3","3"
