"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","East Germany","Female","","","","","","","","","","","","","",""
"2007","East Germany","Male","","","","","","","","","","","","","",""
"2007","West Germany","Female","","","","","","","","","","","","","",""
"2007","West Germany","Male","","","","","","","","","","","","","",""
"2008","East Germany","Female","2.72","3","2474","2","2","3","4","4","2.69","2.75","1","4","3","3"
"2008","East Germany","Male","2.69","3","2303","2","2","3","4","4","2.66","2.72","1","4","3","3"
"2008","West Germany","Female","2.67","3","7651","2","2","3","4","4","2.65","2.69","1","4","3","3"
"2008","West Germany","Male","2.62","3","6915","2","2","3","4","4","2.6","2.64","1","4","3","3"
"2009","East Germany","Female","","","","","","","","","","","","","",""
"2009","East Germany","Male","","","","","","","","","","","","","",""
"2009","West Germany","Female","","","","","","","","","","","","","",""
"2009","West Germany","Male","","","","","","","","","","","","","",""
"2010","East Germany","Female","2.59","3","822","2","2","3","4","4","2.53","2.65","1","4","3","3"
"2010","East Germany","Male","2.56","3","526","1","2","3","4","4","2.49","2.63","1","4","3","3"
"2010","West Germany","Female","2.57","3","3511","1","2","3","4","4","2.54","2.6","1","4","3","3"
"2010","West Germany","Male","2.48","3","2444","1","2","3","3","4","2.45","2.51","1","4","3","3"
"2011","East Germany","Female","","","","","","","","","","","","","",""
"2011","East Germany","Male","","","","","","","","","","","","","",""
"2011","West Germany","Female","","","","","","","","","","","","","",""
"2011","West Germany","Male","","","","","","","","","","","","","",""
"2012","East Germany","Female","2.64","3","3366","2","2","3","4","4","2.61","2.67","1","4","3","3"
"2012","East Germany","Male","2.6","3","2827","2","2","3","4","4","2.57","2.63","1","4","3","3"
"2012","West Germany","Female","2.54","3","11727","1","2","3","4","4","2.52","2.56","1","4","3","3"
"2012","West Germany","Male","2.53","3","9745","1","2","3","4","4","2.51","2.55","1","4","3","3"
"2013","East Germany","Female","","","","","","","","","","","","","",""
"2013","East Germany","Male","","","","","","","","","","","","","",""
"2013","West Germany","Female","","","","","","","","","","","","","",""
"2013","West Germany","Male","","","","","","","","","","","","","",""
"2014","East Germany","Female","","","","","","","","","","","","","",""
"2014","East Germany","Male","","","","","","","","","","","","","",""
"2014","West Germany","Female","","","","","","","","","","","","","",""
"2014","West Germany","Male","","","","","","","","","","","","","",""
"2015","East Germany","Female","","","","","","","","","","","","","",""
"2015","East Germany","Male","","","","","","","","","","","","","",""
"2015","West Germany","Female","","","","","","","","","","","","","",""
"2015","West Germany","Male","","","","","","","","","","","","","",""
"2016","East Germany","Female","2.61","3","2765","2","2","3","4","4","2.58","2.64","1","4","3","3"
"2016","East Germany","Male","2.59","3","2294","1","2","3","4","4","2.56","2.62","1","4","3","3"
"2016","West Germany","Female","2.5","3","10441","1","2","3","4","4","2.48","2.52","1","4","2","3"
"2016","West Germany","Male","2.47","2","8861","1","2","3","4","4","2.45","2.49","1","4","2","3"
