"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","general elemantary","2.51","2","113","1","2","3","4","4","2.34","2.68","1","4","2","3"
"1990","direct migration background","higher education","1.94","2","50","1","1","2","3","3","1.72","2.16","1","3","2","2"
"1990","direct migration background","higher vocational","2.53","3","38","2","2","3","3","4","2.28","2.78","1","4","2","3"
"1990","direct migration background","in school","","","","","","","","","","","","","",""
"1990","direct migration background","inadequately","","","","","","","","","","","","","",""
"1990","direct migration background","middle vocational","2.38","2","217","1","2","3","3","4","2.28","2.48","1","4","2","3"
"1990","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1990","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1990","indirect migration background","higher education","","","","","","","","","","","","","",""
"1990","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1990","indirect migration background","in school","","","","","","","","","","","","","",""
"1990","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1990","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1990","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1990","no migration background","general elemantary","2.66","3","1505","1","2","3","4","4","2.61","2.71","1","4","3","3"
"1990","no migration background","higher education","2.27","2","605","1","2","3","3","4","2.21","2.33","1","4","2","2"
"1990","no migration background","higher vocational","2.46","2","457","1","2","3","3","4","2.39","2.53","1","4","2","3"
"1990","no migration background","in school","2.06","2","101","1","2","3","3","3","1.92","2.2","1","3","2","2"
"1990","no migration background","inadequately","2.5","2","66","1","2","3","4","4","2.28","2.72","1","4","2","3"
"1990","no migration background","middle vocational","2.49","2","3645","1","2","3","4","4","2.46","2.52","1","4","2","3"
"1990","no migration background","vocational + Abi","2.3","2","192","1","2","3","3","4","2.18","2.42","1","4","2","3"
"1991","direct migration background","general elemantary","","","","","","","","","","","","","",""
"1991","direct migration background","higher education","","","","","","","","","","","","","",""
"1991","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1991","direct migration background","in school","","","","","","","","","","","","","",""
"1991","direct migration background","inadequately","","","","","","","","","","","","","",""
"1991","direct migration background","middle vocational","","","","","","","","","","","","","",""
"1991","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1991","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1991","indirect migration background","higher education","","","","","","","","","","","","","",""
"1991","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1991","indirect migration background","in school","","","","","","","","","","","","","",""
"1991","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1991","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1991","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1991","no migration background","general elemantary","","","","","","","","","","","","","",""
"1991","no migration background","higher education","","","","","","","","","","","","","",""
"1991","no migration background","higher vocational","","","","","","","","","","","","","",""
"1991","no migration background","in school","","","","","","","","","","","","","",""
"1991","no migration background","inadequately","","","","","","","","","","","","","",""
"1991","no migration background","middle vocational","","","","","","","","","","","","","",""
"1991","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"1992","direct migration background","general elemantary","2.54","3","123","1","2","3","4","4","2.39","2.69","1","4","2","3"
"1992","direct migration background","higher education","2.05","2","89","1","1","3","3","4","1.88","2.22","1","4","2","2"
"1992","direct migration background","higher vocational","2.26","2","50","1","2","3","3","4","2.04","2.48","1","4","2","3"
"1992","direct migration background","in school","","","","","","","","","","","","","",""
"1992","direct migration background","inadequately","","","","","","","","","","","","","",""
"1992","direct migration background","middle vocational","2.41","2","280","1","2","3","4","4","2.31","2.51","1","4","2","3"
