"year","bula_h","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Baden-Württemberg","Female","2.5","3","603","1","2","3","4","4","2.43","2.57","1","4","2","3"
"1990","Baden-Württemberg","Male","2.46","2","555","1","2","3","3","4","2.39","2.53","1","4","2","3"
"1990","Bavaria","Female","2.58","3","651","2","2","3","4","4","2.51","2.65","1","4","2","3"
"1990","Bavaria","Male","2.5","3","625","1","2","3","4","4","2.44","2.56","1","4","2","3"
"1990","Berlin","Female","2.33","2","127","1","2","3","3","4","2.2","2.46","1","4","2","2"
"1990","Berlin","Male","2.25","2","108","1","2","3","3","4","2.09","2.41","1","4","2","2"
"1990","Brandenburg","Female","","","","","","","","","","","","","",""
"1990","Brandenburg","Male","","","","","","","","","","","","","",""
"1990","Bremen","Female","2.23","2","49","1","1","3","4","4","1.95","2.51","1","4","2","3"
"1990","Bremen","Male","2.42","2","38","1","2","3","4","4","2.11","2.73","1","4","2","3"
"1990","Hamburg","Female","2.32","2","67","1","2","3","3","4","2.12","2.52","1","4","2","2"
"1990","Hamburg","Male","2.29","2","61","1","2","3","3","4","2.08","2.5","1","4","2","2"
"1990","Hesse","Female","2.53","3","342","1","2","3","4","4","2.44","2.62","1","4","2","3"
"1990","Hesse","Male","2.44","2","326","1","2","3","3","4","2.35","2.53","1","4","2","3"
"1990","Lower Saxony","Female","2.6","3","432","1","2","3","4","4","2.52","2.68","1","4","2","3"
"1990","Lower Saxony","Male","2.53","3","413","1","2","3","4","4","2.45","2.61","1","4","2","3"
"1990","Mecklenburg-Western Pomerania","Female","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","Male","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","Female","2.43","2","1019","1","2","3","4","4","2.38","2.48","1","4","2","2"
"1990","North Rhine-Westphalia","Male","2.4","2","912","1","2","3","3","4","2.35","2.45","1","4","2","2"
"1990","Rhineland-Palatinate,Saarland","Female","2.71","3","297","1","2","3","4","4","2.61","2.81","1","4","3","3"
"1990","Rhineland-Palatinate,Saarland","Male","2.55","3","263","1","2","3","4","4","2.44","2.66","1","4","2","3"
"1990","Saxony","Female","","","","","","","","","","","","","",""
"1990","Saxony","Male","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","Female","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","Male","","","","","","","","","","","","","",""
"1990","Schleswig-Holstein","Female","2.63","3","131","2","2","3","4","4","2.48","2.78","1","4","2","3"
"1990","Schleswig-Holstein","Male","2.6","3","123","2","2","3","4","4","2.45","2.75","1","4","3","3"
