"year","bula_h","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Baden-Württemberg","Full Time","2.39","2","552","1","2","3","3","4","2.32","2.46","1","4","2","3"
"1990","Baden-Württemberg","Not Working","2.67","3","372","2","2","3","4","4","2.58","2.76","1","4","3","3"
"1990","Baden-Württemberg","Part Time","2.35","2","234","1","2","3","3","4","2.24","2.46","1","4","2","3"
"1990","Bavaria","Full Time","2.42","2","604","1","2","3","3","4","2.36","2.48","1","4","2","3"
"1990","Bavaria","Not Working","2.72","3","420","2","2","3","4","4","2.64","2.8","1","4","3","3"
"1990","Bavaria","Part Time","2.47","3","252","1","2","3","3","4","2.37","2.57","1","4","2","3"
"1990","Berlin","Full Time","2.22","2","116","1","2","3","3","4","2.08","2.36","1","4","2","2"
"1990","Berlin","Not Working","2.54","2","73","2","2","3","4","4","2.34","2.74","1","4","2","3"
"1990","Berlin","Part Time","1.99","2","46","1","2","2","3","3","1.81","2.17","1","3","2","2"
"1990","Brandenburg","Full Time","","","","","","","","","","","","","",""
"1990","Brandenburg","Not Working","","","","","","","","","","","","","",""
"1990","Brandenburg","Part Time","","","","","","","","","","","","","",""
"1990","Bremen","Full Time","","","","","","","","","","","","","",""
"1990","Bremen","Not Working","2.23","2","49","1","1","3","4","4","1.94","2.52","1","4","2","3"
"1990","Bremen","Part Time","","","","","","","","","","","","","",""
"1990","Hamburg","Full Time","2.04","2","54","1","2","2","3","4","1.85","2.23","1","4","2","2"
"1990","Hamburg","Not Working","2.66","3","50","2","2","3","4","4","2.41","2.91","1","4","2","3"
"1990","Hamburg","Part Time","","","","","","","","","","","","","",""
"1990","Hesse","Full Time","2.39","2","282","1","2","3","3","4","2.3","2.48","1","4","2","3"
"1990","Hesse","Not Working","2.65","3","249","1","2","3","4","4","2.53","2.77","1","4","2","3"
"1990","Hesse","Part Time","2.3","2","137","1","2","3","3","4","2.17","2.43","1","4","2","2"
"1990","Lower Saxony","Full Time","2.39","2","368","1","2","3","3","4","2.31","2.47","1","4","2","3"
"1990","Lower Saxony","Not Working","2.72","3","319","1","2","3","4","4","2.62","2.82","1","4","3","3"
"1990","Lower Saxony","Part Time","2.6","3","158","1","2","3","4","4","2.47","2.73","1","4","3","3"
"1990","Mecklenburg-Western Pomerania","Full Time","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","Not Working","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","Part Time","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","Full Time","2.34","2","844","1","2","3","3","4","2.29","2.39","1","4","2","2"
"1990","North Rhine-Westphalia","Not Working","2.56","3","751","1","2","3","4","4","2.5","2.62","1","4","2","3"
"1990","North Rhine-Westphalia","Part Time","2.24","2","336","1","2","3","3","4","2.16","2.32","1","4","2","2"
"1990","Rhineland-Palatinate,Saarland","Full Time","2.44","2","236","1","2","3","3","4","2.34","2.54","1","4","2","3"
"1990","Rhineland-Palatinate,Saarland","Not Working","2.88","3","234","2","2","4","4","4","2.76","3","1","4","3","3"
"1990","Rhineland-Palatinate,Saarland","Part Time","2.49","2","90","1","2","3","4","4","2.31","2.67","1","4","2","3"
"1990","Saxony","Full Time","","","","","","","","","","","","","",""
