"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Employed","(Married) couple without C.","2.28","2","1146","1","2","3","3","4","2.23","2.33","1","4","2","2"
"1990","Employed","1-pers.-HH","2.28","2","439","1","2","3","3","4","2.2","2.36","1","4","2","2"
"1990","Employed","Couple + C. GT 16 ","2.3","2","1047","1","2","3","3","4","2.25","2.35","1","4","2","2"
"1990","Employed","Couple + C. LE 16","2.57","3","1117","2","2","3","3","4","2.53","2.61","1","4","3","3"
"1990","Employed","Couple + C. LE and GT 16","2.46","2","306","1","2","3","3","4","2.37","2.55","1","4","2","3"
"1990","Employed","Single parent","2.41","2","253","1","2","3","3","4","2.31","2.51","1","4","2","3"
"1990","Not Employed","(Married) couple without C.","2.7","3","878","2","2","3","4","4","2.64","2.76","1","4","3","3"
"1990","Not Employed","1-pers.-HH","2.75","3","477","2","2","4","4","4","2.66","2.84","1","4","3","3"
"1990","Not Employed","Couple + C. GT 16 ","2.45","2","479","1","2","3","4","4","2.37","2.53","1","4","2","3"
"1990","Not Employed","Couple + C. LE 16","2.67","3","350","2","2","3","3","4","2.6","2.74","1","4","3","3"
"1990","Not Employed","Couple + C. LE and GT 16","2.48","2","132","2","2","3","3","4","2.34","2.62","1","4","2","3"
"1990","Not Employed","Single parent","2.65","3","135","2","2","3","4","4","2.5","2.8","1","4","2","3"
"1991","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1991","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","Employed","Single parent","","","","","","","","","","","","","",""
"1991","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1991","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","Not Employed","Single parent","","","","","","","","","","","","","",""
"1992","Employed","(Married) couple without C.","2.26","2","1686","1","2","3","3","4","2.22","2.3","1","4","2","2"
"1992","Employed","1-pers.-HH","2.2","2","560","1","2","3","3","4","2.13","2.27","1","4","2","2"
"1992","Employed","Couple + C. GT 16 ","2.39","2","1581","1","2","3","3","4","2.35","2.43","1","4","2","2"
"1992","Employed","Couple + C. LE 16","2.59","3","2290","2","2","3","3","4","2.56","2.62","1","4","3","3"
"1992","Employed","Couple + C. LE and GT 16","2.42","2","554","1","2","3","3","4","2.35","2.49","1","4","2","3"
"1992","Employed","Single parent","2.34","2","384","1","2","3","3","4","2.26","2.42","1","4","2","2"
"1992","Not Employed","(Married) couple without C.","2.59","3","1275","1","2","3","4","4","2.54","2.64","1","4","2","3"
"1992","Not Employed","1-pers.-HH","2.77","3","643","2","2","4","4","4","2.7","2.84","1","4","3","3"
"1992","Not Employed","Couple + C. GT 16 ","2.46","2","608","1","2","3","4","4","2.39","2.53","1","4","2","2"
"1992","Not Employed","Couple + C. LE 16","2.73","3","436","2","2","3","4","4","2.66","2.8","1","4","3","3"
"1992","Not Employed","Couple + C. LE and GT 16","2.45","2","169","1","2","3","3","4","2.32","2.58","1","4","2","3"
"1992","Not Employed","Single parent","2.67","3","155","2","2","3","4","4","2.53","2.81","1","4","2","3"
"1993","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1993","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1993","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1993","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1993","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1993","Employed","Single parent","","","","","","","","","","","","","",""
"1993","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1993","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1993","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1993","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1993","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1993","Not Employed","Single parent","","","","","","","","","","","","","",""
"1994","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1994","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1994","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1994","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1994","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1994","Employed","Single parent","","","","","","","","","","","","","",""
"1994","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1994","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1994","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1994","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1994","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1994","Not Employed","Single parent","","","","","","","","","","","","","",""
"1995","Employed","(Married) couple without C.","2.33","2","1733","1","2","3","3","4","2.29","2.37","1","4","2","2"
"1995","Employed","1-pers.-HH","2.36","2","630","1","2","3","3","4","2.3","2.42","1","4","2","2"
"1995","Employed","Couple + C. GT 16 ","2.49","2","1367","2","2","3","3","4","2.45","2.53","1","4","2","3"
"1995","Employed","Couple + C. LE 16","2.66","3","2060","2","2","3","3","4","2.63","2.69","1","4","3","3"
"1995","Employed","Couple + C. LE and GT 16","2.59","3","641","2","2","3","3","4","2.53","2.65","1","4","3","3"
"1995","Employed","Single parent","2.46","2","341","2","2","3","3","4","2.38","2.54","1","4","2","2"
"1995","Not Employed","(Married) couple without C.","2.65","3","1440","2","2","3","4","4","2.6","2.7","1","4","3","3"
"1995","Not Employed","1-pers.-HH","2.75","3","707","2","2","3","4","4","2.68","2.82","1","4","3","3"
"1995","Not Employed","Couple + C. GT 16 ","2.58","3","631","2","2","3","4","4","2.51","2.65","1","4","2","3"
"1995","Not Employed","Couple + C. LE 16","2.7","3","561","2","2","3","4","4","2.64","2.76","1","4","3","3"
"1995","Not Employed","Couple + C. LE and GT 16","2.41","2","287","1","2","3","3","4","2.32","2.5","1","4","2","3"
"1995","Not Employed","Single parent","2.63","3","191","1","2","3","4","4","2.5","2.76","1","4","2","3"
"1996","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1996","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1996","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1996","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1996","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1996","Employed","Single parent","","","","","","","","","","","","","",""
"1996","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1996","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1996","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1996","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1996","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1996","Not Employed","Single parent","","","","","","","","","","","","","",""
"1997","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1997","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1997","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1997","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1997","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1997","Employed","Single parent","","","","","","","","","","","","","",""
"1997","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1997","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1997","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1997","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1997","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1997","Not Employed","Single parent","","","","","","","","","","","","","",""
"1998","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1998","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1998","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1998","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1998","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1998","Employed","Single parent","","","","","","","","","","","","","",""
"1998","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1998","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1998","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1998","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1998","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1998","Not Employed","Single parent","","","","","","","","","","","","","",""
"1999","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1999","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1999","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1999","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1999","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1999","Employed","Single parent","","","","","","","","","","","","","",""
"1999","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1999","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1999","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1999","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1999","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1999","Not Employed","Single parent","","","","","","","","","","","","","",""
"2000","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2000","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2000","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2000","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2000","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2000","Employed","Single parent","","","","","","","","","","","","","",""
"2000","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2000","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2000","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2000","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2000","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2000","Not Employed","Single parent","","","","","","","","","","","","","",""
"2001","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2001","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2001","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2001","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2001","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2001","Employed","Single parent","","","","","","","","","","","","","",""
"2001","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2001","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2001","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2001","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2001","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2001","Not Employed","Single parent","","","","","","","","","","","","","",""
"2002","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2002","Employed","1-pers.-HH","","","","","","","","","","","","","",""
