"year","age_gr","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","2.31","2","2623","1","2","3","3","4","2.28","2.34","1","4","2","2"
"1990","35-65 y.","2.46","2","3486","1","2","3","3","4","2.43","2.49","1","4","2","3"
"1990","66 and older","2.86","3","1033","2","2","4","4","4","2.8","2.92","1","4","3","3"
"1991","16-34 y.","","","","","","","","","","","","","",""
"1991","35-65 y.","","","","","","","","","","","","","",""
"1991","66 and older","","","","","","","","","","","","","",""
"1992","16-34 y.","2.33","2","3946","1","2","3","3","4","2.31","2.35","1","4","2","2"
"1992","35-65 y.","2.46","2","5639","1","2","3","3","4","2.44","2.48","1","4","2","3"
"1992","66 and older","2.81","3","1421","2","2","4","4","4","2.76","2.86","1","4","3","3"
"1993","16-34 y.","","","","","","","","","","","","","",""
"1993","35-65 y.","","","","","","","","","","","","","",""
"1993","66 and older","","","","","","","","","","","","","",""
"1994","16-34 y.","","","","","","","","","","","","","",""
"1994","35-65 y.","","","","","","","","","","","","","",""
"1994","66 and older","","","","","","","","","","","","","",""
"1995","16-34 y.","2.4","2","3986","1","2","3","3","4","2.38","2.42","1","4","2","2"
"1995","35-65 y.","2.56","3","5788","2","2","3","4","4","2.54","2.58","1","4","3","3"
"1995","66 and older","2.82","3","1471","2","2","4","4","4","2.77","2.87","1","4","3","3"
"1996","16-34 y.","","","","","","","","","","","","","",""
"1996","35-65 y.","","","","","","","","","","","","","",""
"1996","66 and older","","","","","","","","","","","","","",""
"1997","16-34 y.","","","","","","","","","","","","","",""
"1997","35-65 y.","","","","","","","","","","","","","",""
"1997","66 and older","","","","","","","","","","","","","",""
"1998","16-34 y.","","","","","","","","","","","","","",""
"1998","35-65 y.","","","","","","","","","","","","","",""
"1998","66 and older","","","","","","","","","","","","","",""
"1999","16-34 y.","","","","","","","","","","","","","",""
"1999","35-65 y.","","","","","","","","","","","","","",""
"1999","66 and older","","","","","","","","","","","","","",""
"2000","16-34 y.","","","","","","","","","","","","","",""
"2000","35-65 y.","","","","","","","","","","","","","",""
"2000","66 and older","","","","","","","","","","","","","",""
"2001","16-34 y.","","","","","","","","","","","","","",""
"2001","35-65 y.","","","","","","","","","","","","","",""
"2001","66 and older","","","","","","","","","","","","","",""
"2002","16-34 y.","","","","","","","","","","","","","",""
"2002","35-65 y.","","","","","","","","","","","","","",""
"2002","66 and older","","","","","","","","","","","","","",""
"2003","16-34 y.","","","","","","","","","","","","","",""
"2003","35-65 y.","","","","","","","","","","","","","",""
"2003","66 and older","","","","","","","","","","","","","",""
"2004","16-34 y.","2.4","2","5615","1","2","3","3","4","2.38","2.42","1","4","2","2"
"2004","35-65 y.","2.59","3","12232","2","2","3","4","4","2.58","2.6","1","4","3","3"
"2004","66 and older","2.78","3","3784","2","2","3","4","4","2.75","2.81","1","4","3","3"
"2005","16-34 y.","","","","","","","","","","","","","",""
"2005","35-65 y.","","","","","","","","","","","","","",""
"2005","66 and older","","","","","","","","","","","","","",""
"2006","16-34 y.","","","","","","","","","","","","","",""
"2006","35-65 y.","","","","","","","","","","","","","",""
"2006","66 and older","","","","","","","","","","","","","",""
"2007","16-34 y.","","","","","","","","","","","","","",""
"2007","35-65 y.","","","","","","","","","","","","","",""
"2007","66 and older","","","","","","","","","","","","","",""
"2008","16-34 y.","2.43","2","4367","1","2","3","3","4","2.41","2.45","1","4","2","2"
"2008","35-65 y.","2.68","3","10661","2","2","3","4","4","2.67","2.69","1","4","3","3"
"2008","66 and older","2.84","3","4315","2","2","4","4","4","2.81","2.87","1","4","3","3"
"2009","16-34 y.","","","","","","","","","","","","","",""
"2009","35-65 y.","","","","","","","","","","","","","",""
"2009","66 and older","","","","","","","","","","","","","",""
"2010","16-34 y.","2.48","3","2983","1","2","3","3","4","2.45","2.51","1","4","3","3"
"2010","35-65 y.","2.58","3","4306","2","2","3","4","4","2.56","2.6","1","4","3","3"
"2010","66 and older","","","","","","","","","","","","","",""
"2011","16-34 y.","","","","","","","","","","","","","",""
"2011","35-65 y.","","","","","","","","","","","","","",""
"2011","66 and older","","","","","","","","","","","","","",""
"2012","16-34 y.","2.3","2","6350","1","2","3","3","4","2.28","2.32","1","4","2","2"
"2012","35-65 y.","2.57","3","16090","1","2","3","4","4","2.56","2.58","1","4","3","3"
"2012","66 and older","2.75","3","5225","2","2","3","4","4","2.73","2.77","1","4","3","3"
"2013","16-34 y.","","","","","","","","","","","","","",""
"2013","35-65 y.","","","","","","","","","","","","","",""
"2013","66 and older","","","","","","","","","","","","","",""
"2014","16-34 y.","","","","","","","","","","","","","",""
"2014","35-65 y.","","","","","","","","","","","","","",""
"2014","66 and older","","","","","","","","","","","","","",""
"2015","16-34 y.","","","","","","","","","","","","","",""
"2015","35-65 y.","","","","","","","","","","","","","",""
"2015","66 and older","","","","","","","","","","","","","",""
"2016","16-34 y.","2.2","2","5672","1","2","3","3","4","2.18","2.22","1","4","2","2"
"2016","35-65 y.","2.54","3","13929","1","2","3","4","4","2.53","2.55","1","4","3","3"
"2016","66 and older","2.74","3","4760","2","2","3","4","4","2.72","2.76","1","4","3","3"
