"year","bula_h","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Baden-W?rttemberg","Rural Area","2.53","3","161","1","2","3","4","4","2.39","2.67","1","4","2","3"
"1990","Baden-W?rttemberg","Urban Area","2.48","2","997","1","2","3","4","4","2.43","2.53","1","4","2","3"
"1990","Bavaria","Rural Area","2.56","3","640","1","2","3","4","4","2.5","2.62","1","4","2","3"
"1990","Bavaria","Urban Area","2.52","2","636","1","2","3","4","4","2.45","2.59","1","4","2","3"
"1990","Berlin","Rural Area","","","","","","","","","","","","","",""
"1990","Berlin","Urban Area","2.29","2","235","1","2","3","3","4","2.19","2.39","1","4","2","2"
"1990","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"1990","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"1990","Bremen","Rural Area","","","","","","","","","","","","","",""
"1990","Bremen","Urban Area","2.3","2","87","1","1","3","4","4","2.1","2.5","1","4","2","3"
"1990","Hamburg","Rural Area","","","","","","","","","","","","","",""
"1990","Hamburg","Urban Area","2.31","2","128","1","2","3","3","4","2.17","2.45","1","4","2","2"
"1990","Hesse","Rural Area","2.64","3","113","1","2","3","4","4","2.48","2.8","1","4","2","3"
"1990","Hesse","Urban Area","2.45","2","555","1","2","3","4","4","2.38","2.52","1","4","2","3"
"1990","Lower Saxony","Rural Area","2.61","3","409","1","2","3","4","4","2.53","2.69","1","4","3","3"
"1990","Lower Saxony","Urban Area","2.52","3","436","1","2","3","4","4","2.44","2.6","1","4","2","3"
"1990","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","Rural Area","2.4","2","69","2","2","3","3","4","2.23","2.57","1","4","2","3"
"1990","North Rhine-Westphalia","Urban Area","2.42","2","1862","1","2","3","3","4","2.38","2.46","1","4","2","2"
"1990","Rhineland-Palatinate,Saarland","Rural Area","2.75","3","110","2","2","3","4","4","2.6","2.9","1","4","3","3"
"1990","Rhineland-Palatinate,Saarland","Urban Area","2.61","3","450","1","2","3","4","4","2.53","2.69","1","4","2","3"
"1990","Saxony","Rural Area","","","","","","","","","","","","","",""
"1990","Saxony","Urban Area","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"1990","Schleswig-Holstein","Rural Area","2.63","3","138","2","2","3","4","4","2.5","2.76","1","4","3","3"
"1990","Schleswig-Holstein","Urban Area","2.58","3","116","1","2","3","4","4","2.41","2.75","1","4","2","3"
"1990","Thuringia","Rural Area","","","","","","","","","","","","","",""
"1990","Thuringia","Urban Area","","","","","","","","","","","","","",""
"1991","Baden-W?rttemberg","Rural Area","","","","","","","","","","","","","",""
"1991","Baden-W?rttemberg","Urban Area","","","","","","","","","","","","","",""
"1991","Bavaria","Rural Area","","","","","","","","","","","","","",""
"1991","Bavaria","Urban Area","","","","","","","","","","","","","",""
"1991","Berlin","Rural Area","","","","","","","","","","","","","",""
"1991","Berlin","Urban Area","","","","","","","","","","","","","",""
"1991","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"1991","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"1991","Bremen","Rural Area","","","","","","","","","","","","","",""
"1991","Bremen","Urban Area","","","","","","","","","","","","","",""
"1991","Hamburg","Rural Area","","","","","","","","","","","","","",""
"1991","Hamburg","Urban Area","","","","","","","","","","","","","",""
"1991","Hesse","Rural Area","","","","","","","","","","","","","",""
"1991","Hesse","Urban Area","","","","","","","","","","","","","",""
"1991","Lower Saxony","Rural Area","","","","","","","","","","","","","",""
"1991","Lower Saxony","Urban Area","","","","","","","","","","","","","",""
"1991","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"1991","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"1991","North Rhine-Westphalia","Rural Area","","","","","","","","","","","","","",""
"1991","North Rhine-Westphalia","Urban Area","","","","","","","","","","","","","",""
"1991","Rhineland-Palatinate,Saarland","Rural Area","","","","","","","","","","","","","",""
"1991","Rhineland-Palatinate,Saarland","Urban Area","","","","","","","","","","","","","",""
"1991","Saxony","Rural Area","","","","","","","","","","","","","",""
"1991","Saxony","Urban Area","","","","","","","","","","","","","",""
"1991","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"1991","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"1991","Schleswig-Holstein","Rural Area","","","","","","","","","","","","","",""
"1991","Schleswig-Holstein","Urban Area","","","","","","","","","","","","","",""
"1991","Thuringia","Rural Area","","","","","","","","","","","","","",""
"1991","Thuringia","Urban Area","","","","","","","","","","","","","",""
"1992","Baden-W?rttemberg","Rural Area","2.48","3","149","1","2","3","3","4","2.34","2.62","1","4","2","3"
"1992","Baden-W?rttemberg","Urban Area","2.46","2","957","1","2","3","4","4","2.41","2.51","1","4","2","3"
"1992","Bavaria","Rural Area","2.58","3","675","1","2","3","4","4","2.51","2.65","1","4","3","3"
"1992","Bavaria","Urban Area","2.51","3","633","1","2","3","4","4","2.44","2.58","1","4","2","3"
"1992","Berlin","Rural Area","","","","","","","","","","","","","",""
"1992","Berlin","Urban Area","2.18","2","487","1","2","3","3","4","2.11","2.25","1","4","2","2"
"1992","Brandenburg","Rural Area","2.55","3","586","2","2","3","3","4","2.49","2.61","1","4","2","3"
"1992","Brandenburg","Urban Area","2.39","2","64","2","2","3","3","4","2.2","2.58","1","4","2","3"
"1992","Bremen","Rural Area","","","","","","","","","","","","","",""
"1992","Bremen","Urban Area","2.68","3","87","1","2","3","4","4","2.48","2.88","1","4","2","3"
"1992","Hamburg","Rural Area","","","","","","","","","","","","","",""
"1992","Hamburg","Urban Area","2.36","2","114","1","2","3","3","4","2.2","2.52","1","4","2","3"
"1992","Hesse","Rural Area","2.55","3","111","2","2","3","3","4","2.4","2.7","1","4","2","3"
"1992","Hesse","Urban Area","2.44","2","540","1","2","3","4","4","2.37","2.51","1","4","2","3"
"1992","Lower Saxony","Rural Area","2.61","3","421","2","2","3","4","4","2.53","2.69","1","4","3","3"
"1992","Lower Saxony","Urban Area","2.51","2","415","1","2","3","4","4","2.43","2.59","1","4","2","3"
"1992","Mecklenburg-Western Pomerania","Rural Area","2.5","3","360","1","2","3","3","4","2.42","2.58","1","4","2","3"
"1992","Mecklenburg-Western Pomerania","Urban Area","2.24","2","50","1","2","3","3","3","2.05","2.43","1","3","2","3"
"1992","North Rhine-Westphalia","Rural Area","2.31","2","65","1","2","3","3","4","2.1","2.52","1","4","2","3"
"1992","North Rhine-Westphalia","Urban Area","2.43","2","1835","1","2","3","3","4","2.39","2.47","1","4","2","2"
"1992","Rhineland-Palatinate,Saarland","Rural Area","2.82","3","110","2","2","3","4","4","2.67","2.97","1","4","3","3"
"1992","Rhineland-Palatinate,Saarland","Urban Area","2.59","3","434","1","2","3","4","4","2.5","2.68","1","4","2","3"
"1992","Saxony","Rural Area","2.45","2","548","2","2","3","3","4","2.39","2.51","1","4","2","2"
"1992","Saxony","Urban Area","2.49","2","586","1","2","3","4","4","2.43","2.55","1","4","2","3"
"1992","Saxony-Anhalt","Rural Area","2.6","3","523","2","2","3","4","4","2.53","2.67","1","4","2","3"
"1992","Saxony-Anhalt","Urban Area","2.37","2","241","1","2","3","3","4","2.27","2.47","1","4","2","3"
"1992","Schleswig-Holstein","Rural Area","2.68","3","126","2","2","3","4","4","2.53","2.83","1","4","2","3"
"1992","Schleswig-Holstein","Urban Area","2.72","3","116","2","2","3","4","4","2.55","2.89","1","4","3","3"
"1992","Thuringia","Rural Area","2.56","3","477","1","2","3","4","4","2.49","2.63","1","4","2","3"
"1992","Thuringia","Urban Area","2.25","2","178","1","2","3","3","4","2.13","2.37","1","4","2","2"
"1993","Baden-W?rttemberg","Rural Area","","","","","","","","","","","","","",""
"1993","Baden-W?rttemberg","Urban Area","","","","","","","","","","","","","",""
"1993","Bavaria","Rural Area","","","","","","","","","","","","","",""
"1993","Bavaria","Urban Area","","","","","","","","","","","","","",""
"1993","Berlin","Rural Area","","","","","","","","","","","","","",""
"1993","Berlin","Urban Area","","","","","","","","","","","","","",""
"1993","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"1993","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"1993","Bremen","Rural Area","","","","","","","","","","","","","",""
"1993","Bremen","Urban Area","","","","","","","","","","","","","",""
"1993","Hamburg","Rural Area","","","","","","","","","","","","","",""
"1993","Hamburg","Urban Area","","","","","","","","","","","","","",""
"1993","Hesse","Rural Area","","","","","","","","","","","","","",""
"1993","Hesse","Urban Area","","","","","","","","","","","","","",""
"1993","Lower Saxony","Rural Area","","","","","","","","","","","","","",""
"1993","Lower Saxony","Urban Area","","","","","","","","","","","","","",""
"1993","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"1993","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"1993","North Rhine-Westphalia","Rural Area","","","","","","","","","","","","","",""
"1993","North Rhine-Westphalia","Urban Area","","","","","","","","","","","","","",""
"1993","Rhineland-Palatinate,Saarland","Rural Area","","","","","","","","","","","","","",""
"1993","Rhineland-Palatinate,Saarland","Urban Area","","","","","","","","","","","","","",""
"1993","Saxony","Rural Area","","","","","","","","","","","","","",""
"1993","Saxony","Urban Area","","","","","","","","","","","","","",""
"1993","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"1993","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"1993","Schleswig-Holstein","Rural Area","","","","","","","","","","","","","",""
"1993","Schleswig-Holstein","Urban Area","","","","","","","","","","","","","",""
"1993","Thuringia","Rural Area","","","","","","","","","","","","","",""
"1993","Thuringia","Urban Area","","","","","","","","","","","","","",""
"1994","Baden-W?rttemberg","Rural Area","","","","","","","","","","","","","",""
"1994","Baden-W?rttemberg","Urban Area","","","","","","","","","","","","","",""
"1994","Bavaria","Rural Area","","","","","","","","","","","","","",""
"1994","Bavaria","Urban Area","","","","","","","","","","","","","",""
"1994","Berlin","Rural Area","","","","","","","","","","","","","",""
"1994","Berlin","Urban Area","","","","","","","","","","","","","",""
"1994","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"1994","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"1994","Bremen","Rural Area","","","","","","","","","","","","","",""
"1994","Bremen","Urban Area","","","","","","","","","","","","","",""
"1994","Hamburg","Rural Area","","","","","","","","","","","","","",""
"1994","Hamburg","Urban Area","","","","","","","","","","","","","",""
"1994","Hesse","Rural Area","","","","","","","","","","","","","",""
"1994","Hesse","Urban Area","","","","","","","","","","","","","",""
"1994","Lower Saxony","Rural Area","","","","","","","","","","","","","",""
"1994","Lower Saxony","Urban Area","","","","","","","","","","","","","",""
"1994","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"1994","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"1994","North Rhine-Westphalia","Rural Area","","","","","","","","","","","","","",""
"1994","North Rhine-Westphalia","Urban Area","","","","","","","","","","","","","",""
"1994","Rhineland-Palatinate,Saarland","Rural Area","","","","","","","","","","","","","",""
"1994","Rhineland-Palatinate,Saarland","Urban Area","","","","","","","","","","","","","",""
