"year","bula_h","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Baden-Württemberg","direct migration background","2.27","2","116","1","2","3","3","4","2.12","2.42","1","4","2","2"
"1990","Baden-Württemberg","indirect migration background","","","","","","","","","","","","","",""
"1990","Baden-Württemberg","no migration background","2.51","3","1032","1","2","3","4","4","2.46","2.56","1","4","2","3"
"1990","Bavaria","direct migration background","2.32","2","78","1","2","3","3","4","2.14","2.5","1","4","2","3"
"1990","Bavaria","indirect migration background","","","","","","","","","","","","","",""
"1990","Bavaria","no migration background","2.56","3","1183","1","2","3","4","4","2.51","2.61","1","4","2","3"
"1990","Berlin","direct migration background","","","","","","","","","","","","","",""
"1990","Berlin","indirect migration background","","","","","","","","","","","","","",""
"1990","Berlin","no migration background","2.29","2","217","1","2","3","3","4","2.19","2.39","1","4","2","2"
"1990","Brandenburg","direct migration background","","","","","","","","","","","","","",""
"1990","Brandenburg","indirect migration background","","","","","","","","","","","","","",""
"1990","Brandenburg","no migration background","","","","","","","","","","","","","",""
"1990","Bremen","direct migration background","","","","","","","","","","","","","",""
"1990","Bremen","indirect migration background","","","","","","","","","","","","","",""
"1990","Bremen","no migration background","2.33","2","83","1","2","3","4","4","2.12","2.54","1","4","2","3"
"1990","Hamburg","direct migration background","","","","","","","","","","","","","",""
"1990","Hamburg","indirect migration background","","","","","","","","","","","","","",""
"1990","Hamburg","no migration background","2.3","2","121","1","2","3","3","4","2.15","2.45","1","4","2","2"
"1990","Hesse","direct migration background","2.61","2.71","60","2","2","3","4","4","2.39","2.83","1","4","2","3"
"1990","Hesse","indirect migration background","","","","","","","","","","","","","",""
"1990","Hesse","no migration background","2.47","2","604","1","2","3","4","4","2.4","2.54","1","4","2","3"
"1990","Lower Saxony","direct migration background","2.63","3","36","2","2","3","3","4","2.39","2.87","1","4","2","3"
"1990","Lower Saxony","indirect migration background","","","","","","","","","","","","","",""
"1990","Lower Saxony","no migration background","2.56","3","805","1","2","3","4","4","2.5","2.62","1","4","2","3"
"1990","Mecklenburg-Western Pomerania","direct migration background","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","no migration background","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","direct migration background","2.38","2","103","1","2","3","4","4","2.21","2.55","1","4","2","3"
"1990","North Rhine-Westphalia","indirect migration background","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","no migration background","2.42","2","1811","1","2","3","3","4","2.38","2.46","1","4","2","2"
