"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","direct migration background","general elemantary","2.48","3","656","1","2","3","3","4","2.41","2.55","1","4","2","3"
"2003","direct migration background","higher education","2.7","3","366","2","2","3","4","4","2.61","2.79","1","4","3","3"
"2003","direct migration background","higher vocational","2.6","3","144","2","2","3","4","4","2.47","2.73","1","4","2","3"
"2003","direct migration background","in school","2.71","3","50","2","2","3","4","4","2.49","2.93","1","4","3","3"
"2003","direct migration background","inadequately","2.44","2","162","1","2","3","3","4","2.31","2.57","1","4","2","3"
"2003","direct migration background","middle vocational","2.47","3","965","1","2","3","4","4","2.41","2.53","1","4","2","3"
"2003","direct migration background","vocational + Abi","2.65","3","231","2","2","3","4","4","2.54","2.76","1","4","2","3"
"2003","indirect migration background","general elemantary","2.3","2","187","1","2","3","3","4","2.18","2.42","1","4","2","3"
"2003","indirect migration background","higher education","2.85","3","64","2","2","3","4","4","2.7","3","2","4","3","3"
"2003","indirect migration background","higher vocational","2.74","3","41","2","2","3","4","4","2.5","2.98","1","4","2","3"
"2003","indirect migration background","in school","2.6","3","71","1","2","3","3","4","2.4","2.8","1","4","3","3"
"2003","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2003","indirect migration background","middle vocational","2.46","2","328","2","2","3","3","4","2.37","2.55","1","4","2","3"
"2003","indirect migration background","vocational + Abi","2.6","2","44","2","2","3","4","4","2.39","2.81","1","4","2","3"
"2003","no migration background","general elemantary","2.47","3","1896","1","2","3","3","4","2.43","2.51","1","4","2","3"
"2003","no migration background","higher education","2.77","3","3916","2","2","3","4","4","2.75","2.79","1","4","3","3"
"2003","no migration background","higher vocational","2.59","3","1502","2","2","3","3","4","2.55","2.63","1","4","3","3"
"2003","no migration background","in school","2.89","3","495","2","2","3","4","4","2.83","2.95","1","4","3","3"
"2003","no migration background","inadequately","2.22","2","86","1","2","3","3","4","2.03","2.41","1","4","2","3"
"2003","no migration background","middle vocational","2.53","3","9815","2","2","3","3","4","2.52","2.54","1","4","3","3"
"2003","no migration background","vocational + Abi","2.77","3","886","2","2","3","4","4","2.72","2.82","1","4","3","3"
"2004","direct migration background","general elemantary","","","","","","","","","","","","","",""
"2004","direct migration background","higher education","","","","","","","","","","","","","",""
"2004","direct migration background","higher vocational","","","","","","","","","","","","","",""
"2004","direct migration background","in school","","","","","","","","","","","","","",""
"2004","direct migration background","inadequately","","","","","","","","","","","","","",""
"2004","direct migration background","middle vocational","","","","","","","","","","","","","",""
"2004","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"2004","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"2004","indirect migration background","higher education","","","","","","","","","","","","","",""
"2004","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"2004","indirect migration background","in school","","","","","","","","","","","","","",""
"2004","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2004","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"2004","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"2004","no migration background","general elemantary","","","","","","","","","","","","","",""
"2004","no migration background","higher education","","","","","","","","","","","","","",""
"2004","no migration background","higher vocational","","","","","","","","","","","","","",""
"2004","no migration background","in school","","","","","","","","","","","","","",""
"2004","no migration background","inadequately","","","","","","","","","","","","","",""
"2004","no migration background","middle vocational","","","","","","","","","","","","","",""
"2004","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"2005","direct migration background","general elemantary","","","","","","","","","","","","","",""
"2005","direct migration background","higher education","","","","","","","","","","","","","",""
