"year","bula_h","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Baden-Württemberg","direct migration background","2.47","3","592","1","2","3","4","4","2.4","2.54","1","4","2","3"
"2003","Baden-Württemberg","indirect migration background","2.47","2","198","2","2","3","3","4","2.36","2.58","1","4","2","3"
"2003","Baden-Württemberg","no migration background","2.6","3","1906","2","2","3","3","4","2.57","2.63","1","4","3","3"
"2003","Bavaria","direct migration background","2.61","3","393","2","2","3","4","4","2.53","2.69","1","4","2","3"
"2003","Bavaria","indirect migration background","2.7","3","121","2","2","3","4","4","2.56","2.84","1","4","2","3"
"2003","Bavaria","no migration background","2.61","3","2607","2","2","3","3","4","2.58","2.64","1","4","3","3"
"2003","Berlin","direct migration background","2.57","3","69","1","2","3","3","4","2.38","2.76","1","4","3","3"
"2003","Berlin","indirect migration background","2.58","3","36","2","2","3","3","4","2.33","2.83","1","4","2","3"
"2003","Berlin","no migration background","2.62","3","726","2","2","3","4","4","2.56","2.68","1","4","3","3"
"2003","Brandenburg","direct migration background","","","","","","","","","","","","","",""
"2003","Brandenburg","indirect migration background","","","","","","","","","","","","","",""
"2003","Brandenburg","no migration background","2.44","2","928","1","2","3","3","4","2.39","2.49","1","4","2","3"
"2003","Bremen","direct migration background","","","","","","","","","","","","","",""
"2003","Bremen","indirect migration background","","","","","","","","","","","","","",""
"2003","Bremen","no migration background","2.83","3","144","2","2","3","4","4","2.69","2.97","1","4","3","3"
"2003","Hamburg","direct migration background","","","","","","","","","","","","","",""
"2003","Hamburg","indirect migration background","","","","","","","","","","","","","",""
"2003","Hamburg","no migration background","2.79","3","264","2","2","3","4","4","2.69","2.89","1","4","3","3"
"2003","Hesse","direct migration background","2.38","2","249","1","2","3","4","4","2.27","2.49","1","4","2","3"
"2003","Hesse","indirect migration background","2.45","3","67","1","2","3","3","4","2.26","2.64","1","4","2","3"
"2003","Hesse","no migration background","2.57","3","1181","2","2","3","3","4","2.53","2.61","1","4","3","3"
"2003","Lower Saxony","direct migration background","2.66","3","206","2","2","3","4","4","2.55","2.77","1","4","3","3"
"2003","Lower Saxony","indirect migration background","2.08","2","47","1","1","3","3","4","1.82","2.34","1","4","2","3"
"2003","Lower Saxony","no migration background","2.67","3","1651","2","2","3","4","4","2.63","2.71","1","4","3","3"
"2003","Mecklenburg-Western Pomerania","direct migration background","","","","","","","","","","","","","",""
"2003","Mecklenburg-Western Pomerania","indirect migration background","","","","","","","","","","","","","",""
"2003","Mecklenburg-Western Pomerania","no migration background","2.43","3","508","1","2","3","3","4","2.37","2.49","1","4","3","3"
"2003","North Rhine-Westphalia","direct migration background","2.62","3","702","1","2","3","4","4","2.55","2.69","1","4","3","3"
"2003","North Rhine-Westphalia","indirect migration background","2.52","3","225","1","2","3","4","4","2.41","2.63","1","4","2","3"
"2003","North Rhine-Westphalia","no migration background","2.61","3","3730","2","2","3","3","4","2.59","2.63","1","4","3","3"
"2003","Rhineland-Palatinate,Saarland","direct migration background","2.41","2","190","1","2","3","3","4","2.29","2.53","1","4","2","3"
"2003","Rhineland-Palatinate,Saarland","indirect migration background","2.23","2","42","1","2","3","3","4","1.98","2.48","1","4","2","3"
"2003","Rhineland-Palatinate,Saarland","no migration background","2.59","3","1108","2","2","3","3","4","2.54","2.64","1","4","3","3"
"2003","Saxony","direct migration background","","","","","","","","","","","","","",""
"2003","Saxony","indirect migration background","","","","","","","","","","","","","",""
"2003","Saxony","no migration background","2.5","3","1580","2","2","3","3","4","2.47","2.53","1","4","3","3"
"2003","Saxony-Anhalt","direct migration background","","","","","","","","","","","","","",""
"2003","Saxony-Anhalt","indirect migration background","","","","","","","","","","","","","",""
"2003","Saxony-Anhalt","no migration background","2.36","2","902","1","2","3","3","4","2.31","2.41","1","4","2","3"
"2003","Schleswig-Holstein","direct migration background","2.56","2.57","62","2","2","3","4","4","2.37","2.75","1","4","2","3"
"2003","Schleswig-Holstein","indirect migration background","","","","","","","","","","","","","",""
"2003","Schleswig-Holstein","no migration background","2.62","3","588","2","2","3","4","4","2.56","2.68","1","4","3","3"
"2003","Thuringia","direct migration background","","","","","","","","","","","","","",""
"2003","Thuringia","indirect migration background","","","","","","","","","","","","","",""
