"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","general elemantary","Rural Area","2.47","3","884","1","2","3","3","4","2.42","2.52","1","4","2","3"
"2003","general elemantary","Urban Area","2.46","3","1855","1","2","3","3","4","2.42","2.5","1","4","2","3"
"2003","higher education","Rural Area","2.63","3","1250","2","2","3","3","4","2.59","2.67","1","4","3","3"
"2003","higher education","Urban Area","2.81","3","3096","2","2","3","4","4","2.79","2.83","1","4","3","3"
"2003","higher vocational","Rural Area","2.54","3","602","2","2","3","3","4","2.48","2.6","1","4","3","3"
"2003","higher vocational","Urban Area","2.62","3","1085","2","2","3","3","4","2.58","2.66","1","4","3","3"
"2003","in school","Rural Area","2.88","3","193","2","2","3","4","4","2.77","2.99","1","4","3","3"
"2003","in school","Urban Area","2.8","3","423","2","2","3","4","4","2.73","2.87","1","4","3","3"
"2003","inadequately","Rural Area","2.55","3","58","2","2","3","3","4","2.35","2.75","1","4","2","3"
"2003","inadequately","Urban Area","2.31","2","200","1","2","3","3","4","2.19","2.43","1","4","2","3"
"2003","middle vocational","Rural Area","2.5","3","3977","2","2","3","3","4","2.48","2.52","1","4","3","3"
"2003","middle vocational","Urban Area","2.53","3","7131","2","2","3","3","4","2.51","2.55","1","4","3","3"
"2003","vocational + Abi","Rural Area","2.75","3","268","2","2","3","4","4","2.66","2.84","1","4","3","3"
"2003","vocational + Abi","Urban Area","2.73","3","893","2","2","3","4","4","2.68","2.78","1","4","3","3"
"2004","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2004","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2004","higher education","Rural Area","","","","","","","","","","","","","",""
"2004","higher education","Urban Area","","","","","","","","","","","","","",""
"2004","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2004","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2004","in school","Rural Area","","","","","","","","","","","","","",""
"2004","in school","Urban Area","","","","","","","","","","","","","",""
"2004","inadequately","Rural Area","","","","","","","","","","","","","",""
"2004","inadequately","Urban Area","","","","","","","","","","","","","",""
"2004","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2004","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2004","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2004","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2005","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2005","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2005","higher education","Rural Area","","","","","","","","","","","","","",""
"2005","higher education","Urban Area","","","","","","","","","","","","","",""
"2005","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2005","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2005","in school","Rural Area","","","","","","","","","","","","","",""
"2005","in school","Urban Area","","","","","","","","","","","","","",""
"2005","inadequately","Rural Area","","","","","","","","","","","","","",""
"2005","inadequately","Urban Area","","","","","","","","","","","","","",""
"2005","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2005","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2005","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2005","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2006","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2006","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2006","higher education","Rural Area","","","","","","","","","","","","","",""
"2006","higher education","Urban Area","","","","","","","","","","","","","",""
"2006","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2006","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2006","in school","Rural Area","","","","","","","","","","","","","",""
"2006","in school","Urban Area","","","","","","","","","","","","","",""
"2006","inadequately","Rural Area","","","","","","","","","","","","","",""
"2006","inadequately","Urban Area","","","","","","","","","","","","","",""
"2006","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2006","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2006","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2006","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2007","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2007","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2007","higher education","Rural Area","","","","","","","","","","","","","",""
"2007","higher education","Urban Area","","","","","","","","","","","","","",""
"2007","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2007","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2007","in school","Rural Area","","","","","","","","","","","","","",""
"2007","in school","Urban Area","","","","","","","","","","","","","",""
"2007","inadequately","Rural Area","","","","","","","","","","","","","",""
"2007","inadequately","Urban Area","","","","","","","","","","","","","",""
"2007","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2007","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2007","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2007","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2008","general elemantary","Rural Area","2.44","3","682","1","2","3","3","4","2.38","2.5","1","4","2","3"
"2008","general elemantary","Urban Area","2.45","2","1342","1","2","3","3","4","2.41","2.49","1","4","3","3"
"2008","higher education","Rural Area","2.74","3","1201","2","2","3","4","4","2.7","2.78","1","4","3","3"
"2008","higher education","Urban Area","2.85","3","2992","2","2","3","4","4","2.82","2.88","1","4","3","3"
"2008","higher vocational","Rural Area","2.54","3","531","2","2","3","3","4","2.48","2.6","1","4","3","3"
"2008","higher vocational","Urban Area","2.63","3","887","2","2","3","3","4","2.58","2.68","1","4","3","3"
"2008","in school","Rural Area","2.76","3","116","2","2","3","4","4","2.63","2.89","1","4","3","3"
"2008","in school","Urban Area","2.94","3","236","2","3","3","4","4","2.86","3.02","1","4","3","3"
"2008","inadequately","Rural Area","2.32","2","51","1","2","3","3","4","2.07","2.57","1","4","2","3"
"2008","inadequately","Urban Area","2.36","2","133","1","2","3","3","4","2.22","2.5","1","4","2","3"
"2008","middle vocational","Rural Area","2.5","3","3584","2","2","3","3","4","2.48","2.52","1","4","3","3"
"2008","middle vocational","Urban Area","2.54","3","6161","2","2","3","3","4","2.52","2.56","1","4","3","3"
"2008","vocational + Abi","Rural Area","2.65","3","274","2","2","3","4","4","2.57","2.73","1","4","3","3"
"2008","vocational + Abi","Urban Area","2.75","3","823","2","2","3","4","4","2.7","2.8","1","4","3","3"
"2009","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2009","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2009","higher education","Rural Area","","","","","","","","","","","","","",""
"2009","higher education","Urban Area","","","","","","","","","","","","","",""
"2009","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2009","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2009","in school","Rural Area","","","","","","","","","","","","","",""
"2009","in school","Urban Area","","","","","","","","","","","","","",""
"2009","inadequately","Rural Area","","","","","","","","","","","","","",""
"2009","inadequately","Urban Area","","","","","","","","","","","","","",""
"2009","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2009","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2009","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2009","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2010","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2010","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2010","higher education","Rural Area","","","","","","","","","","","","","",""
"2010","higher education","Urban Area","","","","","","","","","","","","","",""
"2010","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2010","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2010","in school","Rural Area","","","","","","","","","","","","","",""
"2010","in school","Urban Area","","","","","","","","","","","","","",""
"2010","inadequately","Rural Area","","","","","","","","","","","","","",""
"2010","inadequately","Urban Area","","","","","","","","","","","","","",""
"2010","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2010","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2010","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2010","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2011","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2011","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2011","higher education","Rural Area","","","","","","","","","","","","","",""
"2011","higher education","Urban Area","","","","","","","","","","","","","",""
"2011","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2011","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2011","in school","Rural Area","","","","","","","","","","","","","",""
"2011","in school","Urban Area","","","","","","","","","","","","","",""
"2011","inadequately","Rural Area","","","","","","","","","","","","","",""
"2011","inadequately","Urban Area","","","","","","","","","","","","","",""
"2011","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2011","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2011","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2011","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2012","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2012","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2012","higher education","Rural Area","","","","","","","","","","","","","",""
"2012","higher education","Urban Area","","","","","","","","","","","","","",""
"2012","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2012","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2012","in school","Rural Area","","","","","","","","","","","","","",""
"2012","in school","Urban Area","","","","","","","","","","","","","",""
"2012","inadequately","Rural Area","","","","","","","","","","","","","",""
"2012","inadequately","Urban Area","","","","","","","","","","","","","",""
"2012","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2012","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2012","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2012","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2013","general elemantary","Rural Area","2.43","2","896","1","2","3","3","4","2.38","2.48","1","4","2","3"
"2013","general elemantary","Urban Area","2.45","3","1677","1","2","3","3","4","2.41","2.49","1","4","2","3"
"2013","higher education","Rural Area","2.84","3","1630","2","2","3","4","4","2.81","2.87","1","4","3","3"
"2013","higher education","Urban Area","2.99","3","4200","2","3","3","4","4","2.97","3.01","1","4","3","3"
"2013","higher vocational","Rural Area","2.56","3","675","2","2","3","3","4","2.51","2.61","1","4","3","3"
"2013","higher vocational","Urban Area","2.68","3","1003","2","2","3","3","4","2.64","2.72","1","4","3","3"
"2013","in school","Rural Area","2.9","3","137","2","3","3","4","4","2.78","3.02","1","4","3","3"
"2013","in school","Urban Area","2.88","3","308","2","2","3","4","4","2.8","2.96","1","4","3","3"
"2013","inadequately","Rural Area","2.4","2","116","1","2","3","3","4","2.24","2.56","1","4","2","3"
"2013","inadequately","Urban Area","2.28","2","211","1","2","3","3","4","2.17","2.39","1","4","2","2"
"2013","middle vocational","Rural Area","2.55","3","5045","2","2","3","3","4","2.53","2.57","1","4","3","3"
"2013","middle vocational","Urban Area","2.57","3","7361","2","2","3","3","4","2.55","2.59","1","4","3","3"
"2013","vocational + Abi","Rural Area","2.74","3","488","2","2","3","3","4","2.68","2.8","1","4","3","3"
"2013","vocational + Abi","Urban Area","2.78","3","1290","2","2","3","4","4","2.74","2.82","1","4","3","3"
"2014","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2014","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2014","higher education","Rural Area","","","","","","","","","","","","","",""
"2014","higher education","Urban Area","","","","","","","","","","","","","",""
"2014","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2014","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2014","in school","Rural Area","","","","","","","","","","","","","",""
"2014","in school","Urban Area","","","","","","","","","","","","","",""
"2014","inadequately","Rural Area","","","","","","","","","","","","","",""
"2014","inadequately","Urban Area","","","","","","","","","","","","","",""
"2014","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2014","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2014","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2014","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2015","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2015","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2015","higher education","Rural Area","","","","","","","","","","","","","",""
"2015","higher education","Urban Area","","","","","","","","","","","","","",""
"2015","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2015","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2015","in school","Rural Area","","","","","","","","","","","","","",""
"2015","in school","Urban Area","","","","","","","","","","","","","",""
"2015","inadequately","Rural Area","","","","","","","","","","","","","",""
"2015","inadequately","Urban Area","","","","","","","","","","","","","",""
"2015","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2015","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2015","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2015","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2016","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2016","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2016","higher education","Rural Area","","","","","","","","","","","","","",""
"2016","higher education","Urban Area","","","","","","","","","","","","","",""
"2016","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2016","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2016","in school","Rural Area","","","","","","","","","","","","","",""
"2016","in school","Urban Area","","","","","","","","","","","","","",""
"2016","inadequately","Rural Area","","","","","","","","","","","","","",""
"2016","inadequately","Urban Area","","","","","","","","","","","","","",""
"2016","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2016","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2016","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2016","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2017","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2017","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2017","higher education","Rural Area","","","","","","","","","","","","","",""
"2017","higher education","Urban Area","","","","","","","","","","","","","",""
"2017","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2017","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2017","in school","Rural Area","","","","","","","","","","","","","",""
"2017","in school","Urban Area","","","","","","","","","","","","","",""
"2017","inadequately","Rural Area","","","","","","","","","","","","","",""
"2017","inadequately","Urban Area","","","","","","","","","","","","","",""
"2017","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2017","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2017","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2017","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2018","general elemantary","Rural Area","2.44","2","1188","1","2","3","3","4","2.39","2.49","1","4","2","3"
"2018","general elemantary","Urban Area","2.43","2","2201","1","2","3","3","4","2.39","2.47","1","4","2","2"
"2018","higher education","Rural Area","2.93","3","1901","2","3","3","4","4","2.9","2.96","1","4","3","3"
"2018","higher education","Urban Area","3","3","5058","2","3","3","4","4","2.98","3.02","1","4","3","3"
"2018","higher vocational","Rural Area","2.69","3","611","2","2","3","4","4","2.64","2.74","1","4","3","3"
"2018","higher vocational","Urban Area","2.72","3","838","2","2","3","4","4","2.67","2.77","1","4","3","3"
"2018","in school","Rural Area","2.86","3","87","2","2","3","4","4","2.72","3","1","4","3","3"
"2018","in school","Urban Area","2.97","3","255","2","3","3","4","4","2.88","3.06","1","4","3","3"
"2018","inadequately","Rural Area","2.31","2","523","1","2","3","3","4","2.23","2.39","1","4","2","2"
"2018","inadequately","Urban Area","2.34","2","1375","1","2","3","4","4","2.29","2.39","1","4","2","2"
"2018","middle vocational","Rural Area","2.6","3","4741","2","2","3","3","4","2.58","2.62","1","4","3","3"
"2018","middle vocational","Urban Area","2.62","3","7373","2","2","3","3","4","2.6","2.64","1","4","3","3"
"2018","vocational + Abi","Rural Area","2.78","3","632","2","2","3","4","4","2.72","2.84","1","4","3","3"
