"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","college entrance qualification","East Germany","2.7","3","1123","2","2","3","3","4","2.66","2.74","1","4","3","3"
"2003","college entrance qualification","West Germany","2.83","3","4298","2","2","3","4","4","2.81","2.85","1","4","3","3"
"2003","lower secondary degree","East Germany","2.29","2","1549","1","2","3","3","4","2.25","2.33","1","4","2","2"
"2003","lower secondary degree","West Germany","2.5","3","6338","1","2","3","3","4","2.48","2.52","1","4","3","3"
"2003","no degree/no degree yet","East Germany","2.65","3","182","2","2","3","4","4","2.54","2.76","1","4","3","3"
"2003","no degree/no degree yet","West Germany","2.62","3","707","2","2","3","4","4","2.56","2.68","1","4","3","3"
"2003","Other degree","East Germany","2.41","3","46","1","2","3","3","4","2.18","2.64","1","4","2","3"
"2003","Other degree","West Germany","2.5","3","1184","1","2","3","4","4","2.45","2.55","1","4","2","3"
"2003","secondary school degree","East Germany","2.44","2","2394","2","2","3","3","4","2.41","2.47","1","4","2","3"
"2003","secondary school degree","West Germany","2.62","3","4056","2","2","3","3","4","2.6","2.64","1","4","3","3"
"2004","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2004","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2004","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2004","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2004","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2004","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2004","Other degree","East Germany","","","","","","","","","","","","","",""
"2004","Other degree","West Germany","","","","","","","","","","","","","",""
"2004","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2004","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2005","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2005","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2005","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2005","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2005","Other degree","East Germany","","","","","","","","","","","","","",""
"2005","Other degree","West Germany","","","","","","","","","","","","","",""
"2005","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2005","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2006","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2006","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2006","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2006","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2006","Other degree","East Germany","","","","","","","","","","","","","",""
"2006","Other degree","West Germany","","","","","","","","","","","","","",""
"2006","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2006","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2007","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2007","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2007","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2007","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2007","Other degree","East Germany","","","","","","","","","","","","","",""
"2007","Other degree","West Germany","","","","","","","","","","","","","",""
"2007","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2007","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2008","college entrance qualification","East Germany","2.73","3","1119","2","2","3","4","4","2.69","2.77","1","4","3","3"
"2008","college entrance qualification","West Germany","2.86","3","4016","2","2","3","4","4","2.84","2.88","1","4","3","3"
"2008","lower secondary degree","East Germany","2.41","2","1286","1","2","3","3","4","2.37","2.45","1","4","2","2"
"2008","lower secondary degree","West Germany","2.48","3","5185","1","2","3","3","4","2.46","2.5","1","4","3","3"
"2008","no degree/no degree yet","East Germany","2.65","3","102","2","2","3","3","4","2.51","2.79","1","4","3","3"
"2008","no degree/no degree yet","West Germany","2.62","3","444","2","2","3","4","4","2.54","2.7","1","4","3","3"
"2008","Other degree","East Germany","2.21","2","53","1","1","3","4","4","1.94","2.48","1","4","2","3"
