"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","college entrance qualification","(Married) couple without C.","2.76","3","1703","2","2","3","4","4","2.73","2.79","1","4","3","3"
"2003","college entrance qualification","1-pers.-HH","2.87","3","768","2","2","3","4","4","2.82","2.92","1","4","3","3"
"2003","college entrance qualification","Couple + C. GT 16 ","2.72","3","979","2","2","3","3","4","2.68","2.76","1","4","3","3"
"2003","college entrance qualification","Couple + C. LE 16","2.84","3","1306","2","2","3","4","4","2.8","2.88","1","4","3","3"
"2003","college entrance qualification","Couple + C. LE and GT 16","2.83","3","363","2","2","3","4","4","2.76","2.9","1","4","3","3"
"2003","college entrance qualification","Single parent","2.82","3","180","2","2","3","4","4","2.72","2.92","1","4","3","3"
"2003","lower secondary degree","(Married) couple without C.","2.47","3","3273","1","2","3","3","4","2.44","2.5","1","4","2","3"
"2003","lower secondary degree","1-pers.-HH","2.49","3","1281","1","2","3","3","4","2.44","2.54","1","4","3","3"
"2003","lower secondary degree","Couple + C. GT 16 ","2.5","3","1113","2","2","3","3","4","2.45","2.55","1","4","2","3"
"2003","lower secondary degree","Couple + C. LE 16","2.43","2","1136","1","2","3","3","4","2.38","2.48","1","4","2","3"
"2003","lower secondary degree","Couple + C. LE and GT 16","2.43","2","445","1","2","3","3","4","2.36","2.5","1","4","2","3"
"2003","lower secondary degree","Single parent","2.41","2","371","1","2","3","4","4","2.32","2.5","1","4","2","3"
"2003","no degree/no degree yet","(Married) couple without C.","2.42","2","88","1","2","3","4","4","2.25","2.59","1","4","2","3"
"2003","no degree/no degree yet","1-pers.-HH","2.43","2","35","1","2","3","3","4","2.12","2.74","1","4","2","3"
"2003","no degree/no degree yet","Couple + C. GT 16 ","2.82","3","340","2","2","3","4","4","2.74","2.9","1","4","3","3"
"2003","no degree/no degree yet","Couple + C. LE 16","2.24","2","46","1","2","3","3","4","1.99","2.49","1","4","2","3"
"2003","no degree/no degree yet","Couple + C. LE and GT 16","2.63","3","262","1","2","3","4","4","2.53","2.73","1","4","3","3"
"2003","no degree/no degree yet","Single parent","2.83","3","86","1","2","3","4","4","2.66","3","1","4","3","3"
"2003","Other degree","(Married) couple without C.","2.41","2","363","1","2","3","4","4","2.32","2.5","1","4","2","3"
"2003","Other degree","1-pers.-HH","2.44","2.23","99","1","2","3","4","4","2.26","2.62","1","4","2","3"
"2003","Other degree","Couple + C. GT 16 ","2.54","3","226","1","2","3","4","4","2.43","2.65","1","4","2","3"
"2003","Other degree","Couple + C. LE 16","2.57","3","284","1","2","3","4","4","2.47","2.67","1","4","2","3"
"2003","Other degree","Couple + C. LE and GT 16","2.59","3","134","2","2","3","4","4","2.44","2.74","1","4","2","3"
"2003","Other degree","Single parent","2.55","3","67","2","2","3","3","4","2.36","2.74","1","4","2","3"
"2003","secondary school degree","(Married) couple without C.","2.58","3","1820","2","2","3","3","4","2.55","2.61","1","4","3","3"
"2003","secondary school degree","1-pers.-HH","2.62","3","765","2","2","3","3","4","2.57","2.67","1","4","3","3"
"2003","secondary school degree","Couple + C. GT 16 ","2.58","3","1206","2","2","3","3","4","2.54","2.62","1","4","3","3"
"2003","secondary school degree","Couple + C. LE 16","2.53","3","1575","2","2","3","3","4","2.5","2.56","1","4","3","3"
"2003","secondary school degree","Couple + C. LE and GT 16","2.61","3","565","2","2","3","3","4","2.55","2.67","1","4","3","3"
"2003","secondary school degree","Single parent","2.46","2","374","2","2","3","3","4","2.39","2.53","1","4","2","3"
"2004","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"2004","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"2004","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2004","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"2004","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2004","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"2004","lower secondary degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2004","lower secondary degree","1-pers.-HH","","","","","","","","","","","","","",""
"2004","lower secondary degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2004","lower secondary degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2004","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2004","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"2004","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"2004","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"2004","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2004","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"2004","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2004","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"2004","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2004","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"2004","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2004","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2004","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2004","Other degree","Single parent","","","","","","","","","","","","","",""
"2004","secondary school degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2004","secondary school degree","1-pers.-HH","","","","","","","","","","","","","",""
"2004","secondary school degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2004","secondary school degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2004","secondary school degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2004","secondary school degree","Single parent","","","","","","","","","","","","","",""
"2005","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"2005","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"2005","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2005","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"2005","lower secondary degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2005","lower secondary degree","1-pers.-HH","","","","","","","","","","","","","",""
"2005","lower secondary degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2005","lower secondary degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"2005","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2005","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"2005","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2005","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","Other degree","Single parent","","","","","","","","","","","","","",""
"2005","secondary school degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2005","secondary school degree","1-pers.-HH","","","","","","","","","","","","","",""
"2005","secondary school degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2005","secondary school degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","secondary school degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","secondary school degree","Single parent","","","","","","","","","","","","","",""
"2006","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"2006","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"2006","lower secondary degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","lower secondary degree","1-pers.-HH","","","","","","","","","","","","","",""
"2006","lower secondary degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","lower secondary degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"2006","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Other degree","Single parent","","","","","","","","","","","","","",""
"2006","secondary school degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","secondary school degree","1-pers.-HH","","","","","","","","","","","","","",""
"2006","secondary school degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","secondary school degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","secondary school degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","secondary school degree","Single parent","","","","","","","","","","","","","",""
"2007","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"2007","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"2007","lower secondary degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","lower secondary degree","1-pers.-HH","","","","","","","","","","","","","",""
"2007","lower secondary degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","lower secondary degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"2007","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Other degree","Single parent","","","","","","","","","","","","","",""
"2007","secondary school degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","secondary school degree","1-pers.-HH","","","","","","","","","","","","","",""
"2007","secondary school degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","secondary school degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","secondary school degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","secondary school degree","Single parent","","","","","","","","","","","","","",""
"2008","college entrance qualification","(Married) couple without C.","2.85","3","1791","2","2","3","4","4","2.82","2.88","1","4","3","3"
"2008","college entrance qualification","1-pers.-HH","2.87","3","822","2","2","3","4","4","2.82","2.92","1","4","3","3"
"2008","college entrance qualification","Couple + C. GT 16 ","2.8","3","840","2","2","3","4","4","2.76","2.84","1","4","3","3"
"2008","college entrance qualification","Couple + C. LE 16","2.85","3","1095","2","2","3","4","4","2.81","2.89","1","4","3","3"
"2008","college entrance qualification","Couple + C. LE and GT 16","2.81","3","279","2","2","3","4","4","2.73","2.89","1","4","3","3"
"2008","college entrance qualification","Single parent","2.8","3","230","2","2","3","4","4","2.7","2.9","1","4","3","3"
"2008","lower secondary degree","(Married) couple without C.","2.47","2","2865","2","2","3","3","4","2.44","2.5","1","4","2","3"
"2008","lower secondary degree","1-pers.-HH","2.49","3","1236","1","2","3","3","4","2.44","2.54","1","4","2","3"
"2008","lower secondary degree","Couple + C. GT 16 ","2.43","2","916","1","2","3","3","4","2.38","2.48","1","4","2","3"
"2008","lower secondary degree","Couple + C. LE 16","2.46","3","716","1","2","3","3","4","2.4","2.52","1","4","2","3"
"2008","lower secondary degree","Couple + C. LE and GT 16","2.49","2","267","2","2","3","3","4","2.4","2.58","1","4","2","3"
"2008","lower secondary degree","Single parent","2.45","2","315","2","2","3","3","4","2.36","2.54","1","4","2","3"
"2008","no degree/no degree yet","(Married) couple without C.","2.12","2","79","1","1","3","3","4","1.93","2.31","1","4","2","3"
"2008","no degree/no degree yet","1-pers.-HH","2.59","3","32","2","2","3","3","4","2.33","2.85","1","4","2","3"
"2008","no degree/no degree yet","Couple + C. GT 16 ","2.87","3","186","2","2","3","4","4","2.77","2.97","1","4","3","3"
"2008","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","Couple + C. LE and GT 16","2.9","3","143","2","2","3","4","4","2.78","3.02","1","4","3","3"
"2008","no degree/no degree yet","Single parent","2.67","3","68","2","2","3","3","4","2.48","2.86","1","4","2","3"
"2008","Other degree","(Married) couple without C.","2.33","2","342","1","2","3","3","4","2.24","2.42","1","4","2","3"
"2008","Other degree","1-pers.-HH","2.33","2.96","91","1","2","3","3","4","2.14","2.52","1","4","2","3"
"2008","Other degree","Couple + C. GT 16 ","2.54","3","173","1","2","3","4","4","2.41","2.67","1","4","2","3"
"2008","Other degree","Couple + C. LE 16","2.6","3","185","1","2","3","3","4","2.48","2.72","1","4","3","3"
"2008","Other degree","Couple + C. LE and GT 16","2.56","3","62","2","2","3","3","4","2.38","2.74","1","4","2","3"
"2008","Other degree","Single parent","2.41","2","54","1","2","3","3","4","2.19","2.63","1","4","2","3"
"2008","secondary school degree","(Married) couple without C.","2.53","3","1925","2","2","3","3","4","2.5","2.56","1","4","3","3"
"2008","secondary school degree","1-pers.-HH","2.59","3","791","2","2","3","3","4","2.54","2.64","1","4","3","3"
"2008","secondary school degree","Couple + C. GT 16 ","2.59","3","1045","2","2","3","3","4","2.55","2.63","1","4","3","3"
"2008","secondary school degree","Couple + C. LE 16","2.56","3","1144","2","2","3","3","4","2.52","2.6","1","4","3","3"
"2008","secondary school degree","Couple + C. LE and GT 16","2.65","3","396","2","2","3","3","4","2.58","2.72","1","4","3","3"
"2008","secondary school degree","Single parent","2.55","3","354","2","2","3","3","4","2.48","2.62","1","4","3","3"
"2009","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"2009","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"2009","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2009","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"2009","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2009","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"2009","lower secondary degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2009","lower secondary degree","1-pers.-HH","","","","","","","","","","","","","",""
"2009","lower secondary degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2009","lower secondary degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2009","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2009","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"2009","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"2009","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"2009","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2009","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"2009","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2009","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"2009","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2009","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"2009","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2009","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2009","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2009","Other degree","Single parent","","","","","","","","","","","","","",""
"2009","secondary school degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2009","secondary school degree","1-pers.-HH","","","","","","","","","","","","","",""
"2009","secondary school degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2009","secondary school degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2009","secondary school degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2009","secondary school degree","Single parent","","","","","","","","","","","","","",""
"2010","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"2010","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"2010","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2010","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"2010","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2010","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"2010","lower secondary degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2010","lower secondary degree","1-pers.-HH","","","","","","","","","","","","","",""
"2010","lower secondary degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2010","lower secondary degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2010","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2010","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"2010","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2010","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"2010","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2010","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2010","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2010","Other degree","Single parent","","","","","","","","","","","","","",""
"2010","secondary school degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2010","secondary school degree","1-pers.-HH","","","","","","","","","","","","","",""
"2010","secondary school degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2010","secondary school degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2010","secondary school degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2010","secondary school degree","Single parent","","","","","","","","","","","","","",""
"2011","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
