"year","hgtyp1hh","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","(Married) couple without C.","general elemantary","2.43","2","778","1","2","3","3","4","2.37","2.49","1","4","2","3"
"2003","(Married) couple without C.","higher education","2.71","3","1649","2","2","3","4","4","2.68","2.74","1","4","3","3"
"2003","(Married) couple without C.","higher vocational","2.59","3","578","2","2","3","3","4","2.53","2.65","1","4","3","3"
"2003","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"2003","(Married) couple without C.","inadequately","2.37","2","69","1","2","3","4","4","2.17","2.57","1","4","2","3"
"2003","(Married) couple without C.","middle vocational","2.5","3","3845","1","2","3","3","4","2.47","2.53","1","4","3","3"
"2003","(Married) couple without C.","vocational + Abi","2.73","3","338","2","2","3","4","4","2.66","2.8","1","4","3","3"
"2003","1-pers.-HH","general elemantary","2.49","3","429","1","2","3","3","4","2.41","2.57","1","4","2","3"
"2003","1-pers.-HH","higher education","2.85","3","537","2","2","3","4","4","2.79","2.91","1","4","3","3"
"2003","1-pers.-HH","higher vocational","2.59","3","219","2","2","3","4","4","2.48","2.7","1","4","2","3"
"2003","1-pers.-HH","in school","","","","","","","","","","","","","",""
"2003","1-pers.-HH","inadequately","","","","","","","","","","","","","",""
"2003","1-pers.-HH","middle vocational","2.57","3","1563","2","2","3","3","4","2.53","2.61","1","4","3","3"
"2003","1-pers.-HH","vocational + Abi","2.78","3","175","2","2","3","4","4","2.67","2.89","1","4","3","3"
"2003","Couple + C. GT 16 ","general elemantary","2.54","3","535","1","2","3","3","4","2.47","2.61","1","4","3","3"
"2003","Couple + C. GT 16 ","higher education","2.66","3","660","2","2","3","4","4","2.61","2.71","1","4","3","3"
"2003","Couple + C. GT 16 ","higher vocational","2.51","3","236","2","2","3","3","4","2.42","2.6","1","4","2","3"
"2003","Couple + C. GT 16 ","in school","2.87","3","293","2","2","3","4","4","2.78","2.96","1","4","3","3"
