"year","bula_h","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Baden-W?rttemberg","Female","2.56","3","1387","2","2","3","4","4","2.52","2.6","1","4","3","3"
"2003","Baden-W?rttemberg","Male","2.57","3","1309","2","2","3","3","4","2.53","2.61","1","4","3","3"
"2003","Bavaria","Female","2.6","3","1648","2","2","3","3","4","2.57","2.63","1","4","3","3"
"2003","Bavaria","Male","2.62","3","1473","2","2","3","3","4","2.58","2.66","1","4","3","3"
"2003","Berlin","Female","2.61","3","418","2","2","3","4","4","2.54","2.68","1","4","3","3"
"2003","Berlin","Male","2.62","3","413","2","2","3","4","4","2.54","2.7","1","4","3","3"
"2003","Brandenburg","Female","2.41","2.86","488","1","2","3","3","4","2.35","2.47","1","4","2","3"
"2003","Brandenburg","Male","2.47","3","457","2","2","3","3","4","2.4","2.54","1","4","2","3"
"2003","Bremen","Female","2.85","3","91","2","2","3","4","4","2.68","3.02","1","4","3","3"
"2003","Bremen","Male","2.72","3","80","2","2","3","4","4","2.52","2.92","1","4","3","3"
"2003","Hamburg","Female","2.84","3","160","2","2","3","4","4","2.72","2.96","1","4","3","3"
"2003","Hamburg","Male","2.77","3","135","2","2","3","4","4","2.63","2.91","1","4","3","3"
"2003","Hesse","Female","2.57","3","769","2","2","3","3","4","2.51","2.63","1","4","3","3"
"2003","Hesse","Male","2.5","3","728","1","2","3","3","4","2.44","2.56","1","4","3","3"
"2003","Lower Saxony","Female","2.68","3","982","2","2","3","4","4","2.63","2.73","1","4","3","3"
"2003","Lower Saxony","Male","2.63","3","922","2","2","3","4","4","2.58","2.68","1","4","3","3"
"2003","Mecklenburg-Western Pomerania","Female","2.35","2","284","1","2","3","3","4","2.26","2.44","1","4","2","3"
"2003","Mecklenburg-Western Pomerania","Male","2.51","3","242","2","2","3","3","4","2.42","2.6","1","4","3","3"
"2003","North Rhine-Westphalia","Female","2.6","3","2397","1","2","3","4","4","2.57","2.63","1","4","3","3"
"2003","North Rhine-Westphalia","Male","2.62","3","2260","2","2","3","4","4","2.59","2.65","1","4","3","3"
"2003","Rhineland-Palatinate,Saarland","Female","2.56","3","706","2","2","3","3","4","2.5","2.62","1","4","3","3"
"2003","Rhineland-Palatinate,Saarland","Male","2.55","3","634","1","2","3","3","4","2.49","2.61","1","4","3","3"
"2003","Saxony","Female","2.48","3","819","2","2","3","3","4","2.43","2.53","1","4","2","3"
"2003","Saxony","Male","2.51","3","796","2","2","3","3","4","2.46","2.56","1","4","2","3"
