"year","education","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"2003","college entrance qualification","higher education","2.82","3","3302","2","2","3","4","4","2.8","2.84","1","4","3","3"
"2003","college entrance qualification","higher vocational","2.75","3","371","2","2","3","4","4","2.68","2.82","1","4","3","3"
"2003","college entrance qualification","in school","","","","","","","","","","","","","",""
"2003","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"2003","college entrance qualification","middle vocational","2.84","3","785","2","2","3","4","4","2.79","2.89","1","4","3","3"
"2003","college entrance qualification","vocational + Abi","2.77","3","963","2","2","3","4","4","2.73","2.81","1","4","3","3"
"2003","lower secondary degree","general elemantary","2.44","3","1738","1","2","3","3","4","2.4","2.48","1","4","2","3"
"2003","lower secondary degree","higher education","2.6","3","194","2","2","3","3","4","2.5","2.7","1","4","2","3"
"2003","lower secondary degree","higher vocational","2.52","3","493","1","2","3","3","4","2.45","2.59","1","4","2","3"
"2003","lower secondary degree","in school","","","","","","","","","","","","","",""
"2003","lower secondary degree","inadequately","","","","","","","","","","","","","",""
"2003","lower secondary degree","middle vocational","2.47","3","5433","1","2","3","3","4","2.45","2.49","1","4","2","3"
"2003","lower secondary degree","vocational + Abi","","","","","","","","","","","","","",""
"2003","no degree/no degree yet","general elemantary","","","","","","","","","","","","","",""
"2003","no degree/no degree yet","higher education","","","","","","","","","","","","","",""
"2003","no degree/no degree yet","higher vocational","","","","","","","","","","","","","",""
"2003","no degree/no degree yet","in school","2.82","3","616","2","2","3","4","4","2.76","2.88","1","4","3","3"
"2003","no degree/no degree yet","inadequately","2.33","2","224","1","2","3","3","4","2.22","2.44","1","4","2","3"
"2003","no degree/no degree yet","middle vocational","2.45","2","43","1","2","3","4","4","2.17","2.73","1","4","2","3"
"2003","no degree/no degree yet","vocational + Abi","","","","","","","","","","","","","",""
"2003","Other degree","general elemantary","2.51","3","372","1","2","3","4","4","2.42","2.6","1","4","2","3"
"2003","Other degree","higher education","2.61","3","195","1","2","3","4","4","2.48","2.74","1","4","3","3"
"2003","Other degree","higher vocational","2.45","2","63","2","2","3","3","4","2.25","2.65","1","4","2","3"
"2003","Other degree","in school","","","","","","","","","","","","","",""
"2003","Other degree","inadequately","2.52","2","34","2","2","3","4","4","2.23","2.81","1","4","2","3"
"2003","Other degree","middle vocational","2.43","2","433","1","2","3","3","4","2.35","2.51","1","4","2","3"
"2003","Other degree","vocational + Abi","2.52","2","133","2","2","3","4","4","2.37","2.67","1","4","2","3"
"2003","secondary school degree","general elemantary","2.52","3","629","1","2","3","3","4","2.46","2.58","1","4","3","3"
"2003","secondary school degree","higher education","2.57","3","645","2","2","3","3","4","2.52","2.62","1","4","3","3"
"2003","secondary school degree","higher vocational","2.59","3","751","2","2","3","3","4","2.54","2.64","1","4","3","3"
"2003","secondary school degree","in school","","","","","","","","","","","","","",""
"2003","secondary school degree","inadequately","","","","","","","","","","","","","",""
"2003","secondary school degree","middle vocational","2.57","3","4389","2","2","3","3","4","2.55","2.59","1","4","3","3"
"2003","secondary school degree","vocational + Abi","2.73","3","36","2","2","3","4","4","2.43","3.03","1","4","2","3"
