"year","bula_h","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Baden-W?rttemberg","general elemantary","2.4","2","458","1","2","3","3","4","2.32","2.48","1","4","2","3"
"2003","Baden-W?rttemberg","higher education","2.85","3","471","2","3","3","4","4","2.79","2.91","1","4","3","3"
"2003","Baden-W?rttemberg","higher vocational","2.69","3","207","2","2","3","4","4","2.59","2.79","1","4","3","3"
"2003","Baden-W?rttemberg","in school","2.77","3","76","2","2","3","4","4","2.6","2.94","1","4","3","3"
"2003","Baden-W?rttemberg","inadequately","2.41","2","44","2","2","3","4","4","2.15","2.67","1","4","2","3"
"2003","Baden-W?rttemberg","middle vocational","2.47","2","1259","2","2","3","3","4","2.43","2.51","1","4","3","3"
"2003","Baden-W?rttemberg","vocational + Abi","2.74","3","142","2","2","3","4","4","2.61","2.87","1","4","3","3"
"2003","Bavaria","general elemantary","2.48","3","391","1","2","3","3","4","2.41","2.55","1","4","2","3"
"2003","Bavaria","higher education","2.8","3","583","2","2","3","4","4","2.75","2.85","1","4","3","3"
"2003","Bavaria","higher vocational","2.69","3","248","2","2","3","3","4","2.6","2.78","1","4","3","3"
"2003","Bavaria","in school","2.95","3","67","2","3","3","4","4","2.77","3.13","1","4","3","3"
"2003","Bavaria","inadequately","","","","","","","","","","","","","",""
"2003","Bavaria","middle vocational","2.57","3","1634","2","2","3","3","4","2.53","2.61","1","4","3","3"
"2003","Bavaria","vocational + Abi","2.73","3","146","2","2","3","4","4","2.62","2.84","1","4","3","3"
"2003","Berlin","general elemantary","2.33","2","75","1","2","3","3","4","2.14","2.52","1","4","2","3"
"2003","Berlin","higher education","2.77","3","249","2","2","3","4","4","2.68","2.86","1","4","3","3"
"2003","Berlin","higher vocational","2.59","3","63","2","2","3","3","4","2.43","2.75","1","4","2","3"
"2003","Berlin","in school","2.76","3","32","2","2","3","3","4","2.57","2.95","2","4","3","3"
"2003","Berlin","inadequately","","","","","","","","","","","","","",""
"2003","Berlin","middle vocational","2.59","3","351","2","2","3","4","4","2.51","2.67","1","4","3","3"
"2003","Berlin","vocational + Abi","2.97","3","36","2","3","3","4","4","2.75","3.19","2","4","2","3"
"2003","Brandenburg","general elemantary","2.29","2","75","1","2","3","3","4","2.13","2.45","1","4","2","2"
"2003","Brandenburg","higher education","2.59","3","260","2","2","3","3","4","2.51","2.67","1","4","3","3"
"2003","Brandenburg","higher vocational","2.41","2","80","2","2","3","3","4","2.26","2.56","1","4","2","3"
"2003","Brandenburg","in school","","","","","","","","","","","","","",""
"2003","Brandenburg","inadequately","","","","","","","","","","","","","",""
"2003","Brandenburg","middle vocational","2.39","2","463","1","2","3","3","4","2.32","2.46","1","4","2","3"
"2003","Brandenburg","vocational + Abi","","","","","","","","","","","","","",""
"2003","Bremen","general elemantary","","","","","","","","","","","","","",""
"2003","Bremen","higher education","3.21","3","38","2","3","4","4","4","2.98","3.44","2","4","3","4"
"2003","Bremen","higher vocational","","","","","","","","","","","","","",""
"2003","Bremen","in school","","","","","","","","","","","","","",""
"2003","Bremen","inadequately","","","","","","","","","","","","","",""
"2003","Bremen","middle vocational","2.55","2","83","2","2","3","4","4","2.35","2.75","1","4","2","3"
"2003","Bremen","vocational + Abi","","","","","","","","","","","","","",""
"2003","Hamburg","general elemantary","","","","","","","","","","","","","",""
"2003","Hamburg","higher education","2.95","3","76","2","2","4","4","4","2.78","3.12","1","4","3","3"
"2003","Hamburg","higher vocational","","","","","","","","","","","","","",""
"2003","Hamburg","in school","","","","","","","","","","","","","",""
"2003","Hamburg","inadequately","","","","","","","","","","","","","",""
"2003","Hamburg","middle vocational","2.78","3","139","2","2","3","4","4","2.65","2.91","1","4","3","3"
"2003","Hamburg","vocational + Abi","","","","","","","","","","","","","",""
"2003","Hesse","general elemantary","2.38","2","207","1","2","3","3","4","2.26","2.5","1","4","2","3"
