"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Ostdeutschland, neue Bundeslaender","Female","5.25","6","2625","3","4","7","7","7","5.19","5.31","1","7","5","6"
"2005","Ostdeutschland, neue Bundeslaender","Male","4.68","5","2417","2","4","6","7","7","4.62","4.74","1","7","5","5"
"2005","Westdeutschland, alte Bundeslaender","Female","4.98","5","8182","3","4","6","7","7","4.94","5.02","1","7","5","5"
"2005","Westdeutschland, alte Bundeslaender","Male","4.44","5","7461","2","3","6","7","7","4.4","4.48","1","7","4","4"
"2006","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","","","","",""
"2006","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","","","","",""
"2006","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","","","","",""
"2006","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","","","","",""
"2007","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","","","","",""
"2007","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","","","","",""
"2007","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","","","","",""
"2007","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","","","","",""
"2008","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","","","","",""
"2008","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","","","","",""
"2008","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","","","","",""
"2008","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","","","","",""
"2009","Ostdeutschland, neue Bundeslaender","Female","4.81","5","2357","3","4","6","7","7","4.75","4.87","1","7","5","5"
"2009","Ostdeutschland, neue Bundeslaender","Male","4.22","4","2187","2","3","5","6","7","4.15","4.29","1","7","4","4"
"2009","Westdeutschland, alte Bundeslaender","Female","4.62","5","7058","2","3","6","7","7","4.58","4.66","1","7","5","5"
"2009","Westdeutschland, alte Bundeslaender","Male","4.07","4","6406","2","3","5","6","7","4.03","4.11","1","7","4","4"
"2010","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","","","","",""
"2010","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","","","","",""
"2010","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","","","","",""
"2010","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","","","","",""
"2011","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","","","","",""
"2011","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","","","","",""
"2011","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","","","","",""
"2011","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","","","","",""
"2012","Ostdeutschland, neue Bundeslaender","Female","5.09","5","808","3","4","6","7","7","4.98","5.2","1","7","5","6"
"2012","Ostdeutschland, neue Bundeslaender","Male","4.28","4","530","2","3","6","7","7","4.13","4.43","1","7","4","5"
"2012","Westdeutschland, alte Bundeslaender","Female","5.04","5","3428","3","4","6","7","7","4.98","5.1","1","7","5","5"
"2012","Westdeutschland, alte Bundeslaender","Male","4.35","5","2364","2","3","6","7","7","4.28","4.42","1","7","4","5"
"2013","Ostdeutschland, neue Bundeslaender","Female","4.72","5","2354","2","4","6","7","7","4.66","4.78","1","7","5","5"
"2013","Ostdeutschland, neue Bundeslaender","Male","4.08","4","2106","2","3","5","6","7","4.01","4.15","1","7","4","4"
"2013","Westdeutschland, alte Bundeslaender","Female","4.48","5","7674","2","3","6","7","7","4.44","4.52","1","7","4","5"
"2013","Westdeutschland, alte Bundeslaender","Male","3.89","4","6729","2","3","5","6","7","3.85","3.93","1","7","4","4"
"2014","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","","","","",""
"2014","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","","","","",""
"2014","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","","","","",""
"2014","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","","","","",""
"2015","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","","","","",""
"2015","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","","","","",""
"2015","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","","","","",""
"2015","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","","","","",""
"2016","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","","","","",""
"2016","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","","","","",""
"2016","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","","","","",""
"2016","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","","","","",""
"2017","Ostdeutschland, neue Bundeslaender","Female","4.79","5","3204","2","4","6","7","7","4.73","4.85","1","7","5","5"
"2017","Ostdeutschland, neue Bundeslaender","Male","4.05","4","2891","2","3","5","6","7","3.99","4.11","1","7","4","4"
"2017","Westdeutschland, alte Bundeslaender","Female","4.66","5","12107","2","3","6","7","7","4.63","4.69","1","7","5","5"
"2017","Westdeutschland, alte Bundeslaender","Male","4.05","4","11086","2","3","5","6","7","4.02","4.08","1","7","4","4"
"2018","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","","","","",""
"2018","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","","","","",""
"2018","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","","","","",""
"2018","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","","","","",""
"2019","Ostdeutschland, neue Bundeslaender","Female","4.35","4","2914","2","3","6","7","7","4.29","4.41","1","7","4","5"
"2019","Ostdeutschland, neue Bundeslaender","Male","3.75","4","2652","2","2","5","6","7","3.69","3.81","1","7","4","4"
"2019","Westdeutschland, alte Bundeslaender","Female","4.27","4","10516","2","3","6","7","7","4.24","4.3","1","7","4","4"
"2019","Westdeutschland, alte Bundeslaender","Male","3.63","4","9607","1","2","5","6","7","3.6","3.66","1","7","3","4"
