"year","pgisced97","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2005","general elemantary","Female","5.25","6","1625","3","4","7","7","5.17","5.33","5","6"
"2005","general elemantary","Male","4.49","4","778","2","3","6","7","4.37","4.61","4","5"
"2005","higher education","Female","4.76","5","1857","2","4","6","7","4.69","4.83","5","5"
"2005","higher education","Male","4.27","4","2304","2","3","6","6","4.2","4.34","4","4"
"2005","higher vocational","Female","4.99","5","666","3","4","6","7","4.87","5.11","5","5"
"2005","higher vocational","Male","4.53","5","890","2","3","6","7","4.42","4.64","5","5"
"2005","in school","Female","4.69","5","338","2","3","6","7","4.51","4.87","4","5"
"2005","in school","Male","3.66","4","310","1","2","5","6","3.46","3.86","3","4"
"2005","inadequately","Female","5.22","6","136","3","4","7","7","4.94","5.5","5","6"
"2005","inadequately","Male","4.45","5","102","2","3","6","7","4.08","4.82","4","5"
"2005","middle vocational","Female","5.07","5","5372","3","4","6","7","5.03","5.11","5","5"
"2005","middle vocational","Male","4.62","5","4873","2","3","6","7","4.57","4.67","5","5"
"2005","vocational + Abi","Female","4.76","5","668","2","4","6","7","4.64","4.88","5","5"
"2005","vocational + Abi","Male","4.27","4","466","2","3","5","6","4.12","4.42","4","4"
"2006","general elemantary","Female","","","","","","","","","","",""
"2006","general elemantary","Male","","","","","","","","","","",""
"2006","higher education","Female","","","","","","","","","","",""
"2006","higher education","Male","","","","","","","","","","",""
"2006","higher vocational","Female","","","","","","","","","","",""
"2006","higher vocational","Male","","","","","","","","","","",""
"2006","in school","Female","","","","","","","","","","",""
"2006","in school","Male","","","","","","","","","","",""
"2006","inadequately","Female","","","","","","","","","","",""
"2006","inadequately","Male","","","","","","","","","","",""
"2006","middle vocational","Female","","","","","","","","","","",""
"2006","middle vocational","Male","","","","","","","","","","",""
"2006","vocational + Abi","Female","","","","","","","","","","",""
"2006","vocational + Abi","Male","","","","","","","","","","",""
"2007","general elemantary","Female","","","","","","","","","","",""
"2007","general elemantary","Male","","","","","","","","","","",""
"2007","higher education","Female","","","","","","","","","","",""
"2007","higher education","Male","","","","","","","","","","",""
"2007","higher vocational","Female","","","","","","","","","","",""
"2007","higher vocational","Male","","","","","","","","","","",""
"2007","in school","Female","","","","","","","","","","",""
"2007","in school","Male","","","","","","","","","","",""
"2007","inadequately","Female","","","","","","","","","","",""
"2007","inadequately","Male","","","","","","","","","","",""
"2007","middle vocational","Female","","","","","","","","","","",""
"2007","middle vocational","Male","","","","","","","","","","",""
"2007","vocational + Abi","Female","","","","","","","","","","",""
"2007","vocational + Abi","Male","","","","","","","","","","",""
"2008","general elemantary","Female","","","","","","","","","","",""
"2008","general elemantary","Male","","","","","","","","","","",""
"2008","higher education","Female","","","","","","","","","","",""
"2008","higher education","Male","","","","","","","","","","",""
"2008","higher vocational","Female","","","","","","","","","","",""
"2008","higher vocational","Male","","","","","","","","","","",""
"2008","in school","Female","","","","","","","","","","",""
"2008","in school","Male","","","","","","","","","","",""
"2008","inadequately","Female","","","","","","","","","","",""
"2008","inadequately","Male","","","","","","","","","","",""
"2008","middle vocational","Female","","","","","","","","","","",""
"2008","middle vocational","Male","","","","","","","","","","",""
"2008","vocational + Abi","Female","","","","","","","","","","",""
"2008","vocational + Abi","Male","","","","","","","","","","",""
"2009","general elemantary","Female","4.88","5","1237","2","4","6","7","4.79","4.97","5","5"
"2009","general elemantary","Male","4.11","4","558","2","3","5","6","3.97","4.25","4","4"
"2009","higher education","Female","4.27","4","1845","2","3","6","7","4.2","4.34","4","4"
"2009","higher education","Male","3.87","4","2180","2","3","5","6","3.8","3.94","4","4"
"2009","higher vocational","Female","4.72","5","546","3","4","6","7","4.59","4.85","5","5"
"2009","higher vocational","Male","4.23","4","781","2","3","5","6","4.12","4.34","4","4"
"2009","in school","Female","4.5","5","144","2","3","6","7","4.22","4.78","4","5"
"2009","in school","Male","3.46","3","168","1","2","5","6","3.2","3.72","3","4"
"2009","inadequately","Female","5.34","6","96","3","4","7","7","5.03","5.65","5","6"
"2009","inadequately","Male","4.66","4","69","2","4","7","7","4.18","5.14","4","6"
"2009","middle vocational","Female","4.71","5","4789","2","4","6","7","4.66","4.76","5","5"
"2009","middle vocational","Male","4.18","4","4271","2","3","5","6","4.13","4.23","4","4"
"2009","vocational + Abi","Female","4.57","5","605","2","3","6","7","4.44","4.7","5","5"
