"year","e11102","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","East Germany","4.82","5","2943","3","4","6","7","7","4.76","4.88","1","7","5","5"
"2005","Employed","West Germany","4.65","5","9878","2","3","6","7","7","4.62","4.68","1","7","5","5"
"2005","Not Employed","East Germany","5.15","5","2099","3","4","6","7","7","5.08","5.22","1","7","5","6"
"2005","Not Employed","West Germany","4.82","5","5765","2","4","6","7","7","4.78","4.86","1","7","5","5"
"2006","Employed","East Germany","","","","","","","","","","","","","",""
"2006","Employed","West Germany","","","","","","","","","","","","","",""
"2006","Not Employed","East Germany","","","","","","","","","","","","","",""
"2006","Not Employed","West Germany","","","","","","","","","","","","","",""
"2007","Employed","East Germany","","","","","","","","","","","","","",""
"2007","Employed","West Germany","","","","","","","","","","","","","",""
"2007","Not Employed","East Germany","","","","","","","","","","","","","",""
"2007","Not Employed","West Germany","","","","","","","","","","","","","",""
"2008","Employed","East Germany","","","","","","","","","","","","","",""
"2008","Employed","West Germany","","","","","","","","","","","","","",""
"2008","Not Employed","East Germany","","","","","","","","","","","","","",""
"2008","Not Employed","West Germany","","","","","","","","","","","","","",""
"2009","Employed","East Germany","4.38","4","2686","2","3","6","7","7","4.32","4.44","1","7","4","4"
"2009","Employed","West Germany","4.27","4","8523","2","3","6","6","7","4.23","4.31","1","7","4","4"
"2009","Not Employed","East Germany","4.71","5","1858","2","4","6","7","7","4.64","4.78","1","7","5","5"
"2009","Not Employed","West Germany","4.5","5","4941","2","3","6","7","7","4.45","4.55","1","7","4","5"
"2010","Employed","East Germany","","","","","","","","","","","","","",""
"2010","Employed","West Germany","","","","","","","","","","","","","",""
"2010","Not Employed","East Germany","","","","","","","","","","","","","",""
"2010","Not Employed","West Germany","","","","","","","","","","","","","",""
"2011","Employed","East Germany","","","","","","","","","","","","","",""
"2011","Employed","West Germany","","","","","","","","","","","","","",""
"2011","Not Employed","East Germany","","","","","","","","","","","","","",""
"2011","Not Employed","West Germany","","","","","","","","","","","","","",""
"2012","Employed","East Germany","4.63","5","999","2","3","6","7","7","4.53","4.73","1","7","5","5"
"2012","Employed","West Germany","4.65","5","4384","2","3","6","7","7","4.6","4.7","1","7","5","5"
"2012","Not Employed","East Germany","5.06","5","339","2","4","6","7","7","4.88","5.24","1","7","5","6"
"2012","Not Employed","West Germany","5.01","5","1408","2","4","6","7","7","4.92","5.1","1","7","5","5"
"2013","Employed","East Germany","4.14","4","2600","2","3","5","6","7","4.08","4.2","1","7","4","4"
"2013","Employed","West Germany","4.06","4","8963","2","3","5","6","7","4.03","4.09","1","7","4","4"
"2013","Not Employed","East Germany","4.77","5","1860","2","4","6","7","7","4.7","4.84","1","7","5","5"
"2013","Not Employed","West Germany","4.39","5","5440","2","3","6","7","7","4.34","4.44","1","7","4","5"
"2014","Employed","East Germany","","","","","","","","","","","","","",""
"2014","Employed","West Germany","","","","","","","","","","","","","",""
"2014","Not Employed","East Germany","","","","","","","","","","","","","",""
"2014","Not Employed","West Germany","","","","","","","","","","","","","",""
"2015","Employed","East Germany","","","","","","","","","","","","","",""
"2015","Employed","West Germany","","","","","","","","","","","","","",""
"2015","Not Employed","East Germany","","","","","","","","","","","","","",""
"2015","Not Employed","West Germany","","","","","","","","","","","","","",""
"2016","Employed","East Germany","","","","","","","","","","","","","",""
"2016","Employed","West Germany","","","","","","","","","","","","","",""
"2016","Not Employed","East Germany","","","","","","","","","","","","","",""
"2016","Not Employed","West Germany","","","","","","","","","","","","","",""
"2017","Employed","East Germany","4.28","4","3636","2","3","6","7","7","4.23","4.33","1","7","4","4"
"2017","Employed","West Germany","4.27","4","14666","2","3","6","7","7","4.24","4.3","1","7","4","4"
"2017","Not Employed","East Germany","4.67","5","2459","2","4","6","7","7","4.6","4.74","1","7","5","5"
"2017","Not Employed","West Germany","4.52","5","8527","2","3","6","7","7","4.48","4.56","1","7","5","5"
"2018","Employed","East Germany","","","","","","","","","","","","","",""
"2018","Employed","West Germany","","","","","","","","","","","","","",""
"2018","Not Employed","East Germany","","","","","","","","","","","","","",""
"2018","Not Employed","West Germany","","","","","","","","","","","","","",""
"2019","Employed","East Germany","3.87","4","3605","2","2","5","6","7","3.81","3.93","1","7","4","4"
"2019","Employed","West Germany","3.85","4","14043","2","2","5","6","7","3.82","3.88","1","7","4","4"
"2019","Not Employed","East Germany","4.36","4","1962","2","3","6","7","7","4.28","4.44","1","7","4","5"
"2019","Not Employed","West Germany","4.15","4","6084","2","3","6","7","7","4.1","4.2","1","7","4","4"
