"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","direct migration background","4.93","5","1362","3","4","6","7","7","4.84","5.02","1","7","5","5"
"2005","Employed","indirect migration background","4.64","5","548","2","4","6","7","7","4.5","4.78","1","7","4","5"
"2005","Employed","no migration background","4.65","5","10911","2","3","6","7","7","4.62","4.68","1","7","5","5"
"2005","Not Employed","direct migration background","4.94","5","1000","2","4","6","7","7","4.84","5.04","1","7","5","5"
"2005","Not Employed","indirect migration background","4.52","5","282","2","3","6","7","7","4.3","4.74","1","7","4","5"
"2005","Not Employed","no migration background","4.89","5","6582","2","4","6","7","7","4.85","4.93","1","7","5","5"
"2006","Employed","direct migration background","","","","","","","","","","","","","",""
"2006","Employed","indirect migration background","","","","","","","","","","","","","",""
"2006","Employed","no migration background","","","","","","","","","","","","","",""
"2006","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2006","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2006","Not Employed","no migration background","","","","","","","","","","","","","",""
"2007","Employed","direct migration background","","","","","","","","","","","","","",""
"2007","Employed","indirect migration background","","","","","","","","","","","","","",""
"2007","Employed","no migration background","","","","","","","","","","","","","",""
"2007","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2007","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2007","Not Employed","no migration background","","","","","","","","","","","","","",""
"2008","Employed","direct migration background","","","","","","","","","","","","","",""
"2008","Employed","indirect migration background","","","","","","","","","","","","","",""
"2008","Employed","no migration background","","","","","","","","","","","","","",""
"2008","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2008","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2008","Not Employed","no migration background","","","","","","","","","","","","","",""
"2009","Employed","direct migration background","4.53","5","981","2","3","6","7","7","4.42","4.64","1","7","4","5"
"2009","Employed","indirect migration background","4.2","4","520","2","3","6","6","7","4.06","4.34","1","7","4","4"
"2009","Employed","no migration background","4.26","4","9708","2","3","6","6","7","4.23","4.29","1","7","4","4"
"2009","Not Employed","direct migration background","4.79","5","673","2","4","6","7","7","4.66","4.92","1","7","5","5"
"2009","Not Employed","indirect migration background","4.2","4","193","2","3","6","6","7","3.94","4.46","1","7","4","5"
"2009","Not Employed","no migration background","4.51","5","5933","2","3","6","7","7","4.47","4.55","1","7","5","5"
"2010","Employed","direct migration background","","","","","","","","","","","","","",""
"2010","Employed","indirect migration background","","","","","","","","","","","","","",""
"2010","Employed","no migration background","","","","","","","","","","","","","",""
"2010","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2010","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2010","Not Employed","no migration background","","","","","","","","","","","","","",""
"2011","Employed","direct migration background","","","","","","","","","","","","","",""
"2011","Employed","indirect migration background","","","","","","","","","","","","","",""
"2011","Employed","no migration background","","","","","","","","","","","","","",""
"2011","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2011","Not Employed","indirect migration background","","","","","","","","","","","","","",""
