"year","e11103","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","general elemantary","4.66","5","554","2","3","6","7","7","4.51","4.81","1","7","4","5"
"2005","Full Time","higher education","4.36","5","2232","2","3","6","6","7","4.29","4.43","1","7","4","4"
"2005","Full Time","higher vocational","4.52","5","769","2","3","6","7","7","4.41","4.63","1","7","5","5"
"2005","Full Time","in school","","","","","","","","","","","","","",""
"2005","Full Time","inadequately","4.69","5","51","2","3","7","7","7","4.17","5.21","1","7","5","6"
"2005","Full Time","middle vocational","4.67","5","3805","2","4","6","7","7","4.62","4.72","1","7","5","5"
"2005","Full Time","vocational + Abi","4.47","5","528","2","3","6","7","7","4.33","4.61","1","7","4","5"
"2005","Not Working","general elemantary","5.13","5","1354","3","4","7","7","7","5.04","5.22","1","7","5","6"
"2005","Not Working","higher education","4.68","5","998","2","3","6","7","7","4.57","4.79","1","7","5","5"
"2005","Not Working","higher vocational","4.81","5","456","2","4","6","7","7","4.66","4.96","1","7","5","5"
"2005","Not Working","in school","4.12","4","550","2","2","6","7","7","3.97","4.27","1","7","4","4"
"2005","Not Working","inadequately","4.86","5","151","2","3","7","7","7","4.57","5.15","1","7","5","6"
"2005","Not Working","middle vocational","4.97","5","3934","3","4","6","7","7","4.92","5.02","1","7","5","5"
"2005","Not Working","vocational + Abi","4.46","5","284","2","3","6","7","7","4.27","4.65","1","7","4","5"
"2005","Part Time","general elemantary","5.04","5","495","3","4","6","7","7","4.9","5.18","1","7","5","5"
"2005","Part Time","higher education","4.51","5","931","2","3","6","7","7","4.4","4.62","1","7","4","5"
"2005","Part Time","higher vocational","5.07","5","331","3","4","6","7","7","4.9","5.24","1","7","5","5"
"2005","Part Time","in school","4.56","5","95","2","3","6","7","7","4.23","4.89","2","7","4","5"
"2005","Part Time","inadequately","4.94","5","36","3","4","7","7","7","4.38","5.5","1","7","4","6"
"2005","Part Time","middle vocational","4.94","5","2506","3","4","6","7","7","4.88","5","1","7","5","5"
"2005","Part Time","vocational + Abi","4.74","5","322","2","4","6","7","7","4.56","4.92","1","7","5","5"
"2006","Full Time","general elemantary","","","","","","","","","","","","","",""
"2006","Full Time","higher education","","","","","","","","","","","","","",""
"2006","Full Time","higher vocational","","","","","","","","","","","","","",""
"2006","Full Time","in school","","","","","","","","","","","","","",""
"2006","Full Time","inadequately","","","","","","","","","","","","","",""
"2006","Full Time","middle vocational","","","","","","","","","","","","","",""
"2006","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"2006","Not Working","general elemantary","","","","","","","","","","","","","",""
"2006","Not Working","higher education","","","","","","","","","","","","","",""
"2006","Not Working","higher vocational","","","","","","","","","","","","","",""
"2006","Not Working","in school","","","","","","","","","","","","","",""
"2006","Not Working","inadequately","","","","","","","","","","","","","",""
"2006","Not Working","middle vocational","","","","","","","","","","","","","",""
"2006","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"2006","Part Time","general elemantary","","","","","","","","","","","","","",""
"2006","Part Time","higher education","","","","","","","","","","","","","",""
"2006","Part Time","higher vocational","","","","","","","","","","","","","",""
"2006","Part Time","in school","","","","","","","","","","","","","",""
"2006","Part Time","inadequately","","","","","","","","","","","","","",""
"2006","Part Time","middle vocational","","","","","","","","","","","","","",""
"2006","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"2007","Full Time","general elemantary","","","","","","","","","","","","","",""
"2007","Full Time","higher education","","","","","","","","","","","","","",""
"2007","Full Time","higher vocational","","","","","","","","","","","","","",""
"2007","Full Time","in school","","","","","","","","","","","","","",""
"2007","Full Time","inadequately","","","","","","","","","","","","","",""
"2007","Full Time","middle vocational","","","","","","","","","","","","","",""
"2007","Full Time","vocational + Abi","","","","","","","","","","","","","",""
