"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","Rural Area","5.02","5","403","2","4","6","7","7","4.86","5.18","1","7","5","5"
"2005","direct migration background","Urban Area","4.92","5","1959","2","4","6","7","7","4.85","4.99","1","7","5","5"
"2005","indirect migration background","Rural Area","4.45","4","106","2","3","6","7","7","4.13","4.77","1","7","4","5"
"2005","indirect migration background","Urban Area","4.63","5","724","2","3","6","7","7","4.5","4.76","1","7","4","5"
"2005","no migration background","Rural Area","4.86","5","6325","2","4","6","7","7","4.82","4.9","1","7","5","5"
"2005","no migration background","Urban Area","4.69","5","11168","2","4","6","7","7","4.66","4.72","1","7","5","5"
"2006","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2006","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2006","no migration background","Rural Area","","","","","","","","","","","","","",""
"2006","no migration background","Urban Area","","","","","","","","","","","","","",""
"2007","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2007","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2007","no migration background","Rural Area","","","","","","","","","","","","","",""
"2007","no migration background","Urban Area","","","","","","","","","","","","","",""
"2008","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2008","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2008","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2008","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2008","no migration background","Rural Area","","","","","","","","","","","","","",""
"2008","no migration background","Urban Area","","","","","","","","","","","","","",""
"2009","direct migration background","Rural Area","4.59","5","315","2","3","6","7","7","4.4","4.78","1","7","4","5"
"2009","direct migration background","Urban Area","4.64","5","1339","2","4","6","7","7","4.55","4.73","1","7","5","5"
"2009","indirect migration background","Rural Area","3.69","4","118","2","2","5","6","7","3.39","3.99","1","7","4","4"
