"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2005","16-34 y.","college entrance qualification","4.4","5","1576","2","3","6","6","4.32","4.48","4","5"
"2005","16-34 y.","lower secondary degree","4.65","5","944","2","3","6","7","4.54","4.76","5","5"
"2005","16-34 y.","no degree/no degree yet","4.18","4","692","2","2","6","7","4.05","4.31","4","4"
"2005","16-34 y.","Other degree","5.1","5","155","3","4","6","7","4.83","5.37","5","6"
"2005","16-34 y.","secondary school degree","4.7","5","1611","2","4","6","7","4.62","4.78","5","5"
"2005","35-65 y.","college entrance qualification","4.38","4","3045","2","3","6","7","4.32","4.44","4","4"
"2005","35-65 y.","lower secondary degree","4.98","5","3711","3","4","6","7","4.93","5.03","5","5"
"2005","35-65 y.","no degree/no degree yet","5.18","5.59","144","3","4","7","7","4.91","5.45","5","6"
"2005","35-65 y.","Other degree","5.09","5","786","3","4","6","7","4.98","5.2","5","5"
"2005","35-65 y.","secondary school degree","4.86","5","3860","3","4","6","7","4.81","4.91","5","5"
"2005","66 and older","college entrance qualification","4.39","4","567","2","3","6","7","4.25","4.53","4","5"
"2005","66 and older","lower secondary degree","4.99","5","2427","2","4","6","7","4.92","5.06","5","5"
"2005","66 and older","no degree/no degree yet","4.51","4","65","2","3","6","7","4.09","4.93","4","5"
"2005","66 and older","Other degree","4.97","5","175","2","4","7","7","4.7","5.24","4","6"
"2005","66 and older","secondary school degree","4.75","5","542","2","3","6","7","4.6","4.9","5","5"
"2006","16-34 y.","college entrance qualification","","","","","","","","","","",""
"2006","16-34 y.","lower secondary degree","","","","","","","","","","",""
"2006","16-34 y.","no degree/no degree yet","","","","","","","","","","",""
"2006","16-34 y.","Other degree","","","","","","","","","","",""
"2006","16-34 y.","secondary school degree","","","","","","","","","","",""
"2006","35-65 y.","college entrance qualification","","","","","","","","","","",""
"2006","35-65 y.","lower secondary degree","","","","","","","","","","",""
"2006","35-65 y.","no degree/no degree yet","","","","","","","","","","",""
"2006","35-65 y.","Other degree","","","","","","","","","","",""
"2006","35-65 y.","secondary school degree","","","","","","","","","","",""
"2006","66 and older","college entrance qualification","","","","","","","","","","",""
"2006","66 and older","lower secondary degree","","","","","","","","","","",""
"2006","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2006","66 and older","Other degree","","","","","","","","","","",""
"2006","66 and older","secondary school degree","","","","","","","","","","",""
"2007","16-34 y.","college entrance qualification","","","","","","","","","","",""
"2007","16-34 y.","lower secondary degree","","","","","","","","","","",""
"2007","16-34 y.","no degree/no degree yet","","","","","","","","","","",""
"2007","16-34 y.","Other degree","","","","","","","","","","",""
"2007","16-34 y.","secondary school degree","","","","","","","","","","",""
"2007","35-65 y.","college entrance qualification","","","","","","","","","","",""
"2007","35-65 y.","lower secondary degree","","","","","","","","","","",""
"2007","35-65 y.","no degree/no degree yet","","","","","","","","","","",""
"2007","35-65 y.","Other degree","","","","","","","","","","",""
"2007","35-65 y.","secondary school degree","","","","","","","","","","",""
"2007","66 and older","college entrance qualification","","","","","","","","","","",""
"2007","66 and older","lower secondary degree","","","","","","","","","","",""
"2007","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2007","66 and older","Other degree","","","","","","","","","","",""
"2007","66 and older","secondary school degree","","","","","","","","","","",""
"2008","16-34 y.","college entrance qualification","","","","","","","","","","",""
"2008","16-34 y.","lower secondary degree","","","","","","","","","","",""
"2008","16-34 y.","no degree/no degree yet","","","","","","","","","","",""
"2008","16-34 y.","Other degree","","","","","","","","","","",""
"2008","16-34 y.","secondary school degree","","","","","","","","","","",""
"2008","35-65 y.","college entrance qualification","","","","","","","","","","",""
"2008","35-65 y.","lower secondary degree","","","","","","","","","","",""
"2008","35-65 y.","no degree/no degree yet","","","","","","","","","","",""
"2008","35-65 y.","Other degree","","","","","","","","","","",""
"2008","35-65 y.","secondary school degree","","","","","","","","","","",""
"2008","66 and older","college entrance qualification","","","","","","","","","","",""
"2008","66 and older","lower secondary degree","","","","","","","","","","",""
"2008","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2008","66 and older","Other degree","","","","","","","","","","",""
"2008","66 and older","secondary school degree","","","","","","","","","","",""
"2009","16-34 y.","college entrance qualification","4.14","4","1379","2","3","5","6","4.05","4.23","4","4"
"2009","16-34 y.","lower secondary degree","4.27","4","578","2","3","6","6","4.13","4.41","4","4"
"2009","16-34 y.","no degree/no degree yet","3.99","4","338","1","2","5","6","3.8","4.18","4","4"
"2009","16-34 y.","Other degree","4.4","5","95","2","3","6","7","4.04","4.76","4","5"
"2009","16-34 y.","secondary school degree","4.32","4","1148","2","3","6","7","4.22","4.42","4","4"
"2009","35-65 y.","college entrance qualification","4.06","4","2792","2","3","5","6","4","4.12","4","4"
"2009","35-65 y.","lower secondary degree","4.61","5","2853","2","3","6","7","4.55","4.67","5","5"
"2009","35-65 y.","no degree/no degree yet","5.12","5","90","3","4","7","7","4.78","5.46","5","6"
"2009","35-65 y.","Other degree","4.68","5","531","2","4","6","7","4.54","4.82","5","5"
"2009","35-65 y.","secondary school degree","4.44","4","3548","2","3","6","7","4.39","4.49","4","4"
"2009","66 and older","college entrance qualification","3.93","4","710","2","3","5","6","3.81","4.05","4","4"
"2009","66 and older","lower secondary degree","4.54","5","2495","2","3","6","7","4.47","4.61","5","5"
"2009","66 and older","no degree/no degree yet","4.6","4.08","57","2","4","6","7","4.14","5.06","4","6"
"2009","66 and older","Other degree","4.75","5","177","2","4","6","7","4.51","4.99","4","5"
"2009","66 and older","secondary school degree","4.49","4","710","2","3","6","7","4.37","4.61","4","5"
"2010","16-34 y.","college entrance qualification","","","","","","","","","","",""
"2010","16-34 y.","lower secondary degree","","","","","","","","","","",""
"2010","16-34 y.","no degree/no degree yet","","","","","","","","","","",""
"2010","16-34 y.","Other degree","","","","","","","","","","",""
"2010","16-34 y.","secondary school degree","","","","","","","","","","",""
"2010","35-65 y.","college entrance qualification","","","","","","","","","","",""
"2010","35-65 y.","lower secondary degree","","","","","","","","","","",""
"2010","35-65 y.","no degree/no degree yet","","","","","","","","","","",""
"2010","35-65 y.","Other degree","","","","","","","","","","",""
"2010","35-65 y.","secondary school degree","","","","","","","","","","",""
"2010","66 and older","college entrance qualification","","","","","","","","","","",""
"2010","66 and older","lower secondary degree","","","","","","","","","","",""
"2010","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2010","66 and older","Other degree","","","","","","","","","","",""
"2010","66 and older","secondary school degree","","","","","","","","","","",""
"2011","16-34 y.","college entrance qualification","","","","","","","","","","",""
"2011","16-34 y.","lower secondary degree","","","","","","","","","","",""
"2011","16-34 y.","no degree/no degree yet","","","","","","","","","","",""
"2011","16-34 y.","Other degree","","","","","","","","","","",""
"2011","16-34 y.","secondary school degree","","","","","","","","","","",""
"2011","35-65 y.","college entrance qualification","","","","","","","","","","",""
"2011","35-65 y.","lower secondary degree","","","","","","","","","","",""
"2011","35-65 y.","no degree/no degree yet","","","","","","","","","","",""
"2011","35-65 y.","Other degree","","","","","","","","","","",""
"2011","35-65 y.","secondary school degree","","","","","","","","","","",""
"2011","66 and older","college entrance qualification","","","","","","","","","","",""
"2011","66 and older","lower secondary degree","","","","","","","","","","",""
"2011","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2011","66 and older","Other degree","","","","","","","","","","",""
"2011","66 and older","secondary school degree","","","","","","","","","","",""
"2012","16-34 y.","college entrance qualification","4.47","5","412","2","3","6","7","4.31","4.63","4","5"
"2012","16-34 y.","lower secondary degree","5.16","5.87","496","3","4","6","7","5.01","5.31","5","6"
"2012","16-34 y.","no degree/no degree yet","4.43","4","274","2","3","6","7","4.21","4.65","4","5"
"2012","16-34 y.","Other degree","5.05","5","198","3","4","6","7","4.83","5.27","5","6"
"2012","16-34 y.","secondary school degree","4.94","5","681","2","4","6","7","4.81","5.07","5","5"
"2012","35-65 y.","college entrance qualification","4.24","4","1732","2","3","6","6","4.16","4.32","4","4"
"2012","35-65 y.","lower secondary degree","5","5","902","3","4","6","7","4.89","5.11","5","5"
"2012","35-65 y.","no degree/no degree yet","5.41","6","78","4","4","7","7","5","5.82","5","7"
"2012","35-65 y.","Other degree","5.18","5","480","3","4","7","7","5.03","5.33","5","6"
"2012","35-65 y.","secondary school degree","4.71","5","1700","2","4","6","7","4.63","4.79","5","5"
"2012","66 and older","college entrance qualification","","","","","","","","","","",""
"2012","66 and older","lower secondary degree","","","","","","","","","","",""
"2012","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2012","66 and older","Other degree","","","","","","","","","","",""
"2012","66 and older","secondary school degree","","","","","","","","","","",""
"2013","16-34 y.","college entrance qualification","3.91","4","1444","2","3","5","6","3.82","4","4","4"
"2013","16-34 y.","lower secondary degree","4.15","4","474","2","3","5","7","3.99","4.31","4","4"
"2013","16-34 y.","no degree/no degree yet","4.15","4","294","2","2","6","7","3.95","4.35","4","4"
"2013","16-34 y.","Other degree","4.24","5","98","2","3","5","7","3.89","4.59","4","5"
"2013","16-34 y.","secondary school degree","4.17","4","966","2","3","6","7","4.06","4.28","4","4"
"2013","35-65 y.","college entrance qualification","3.78","4","2989","2","3","5","6","3.72","3.84","4","4"
"2013","35-65 y.","lower secondary degree","4.45","5","2716","2","3","6","7","4.39","4.51","5","5"
"2013","35-65 y.","no degree/no degree yet","4.69","5","117","2","3","7","7","4.36","5.02","4","6"
"2013","35-65 y.","Other degree","4.79","5","663","2","4","6","7","4.66","4.92","5","5"
"2013","35-65 y.","secondary school degree","4.24","4","3668","2","3","6","7","4.19","4.29","4","4"
"2013","66 and older","college entrance qualification","3.95","4","956","2","3","5","6","3.85","4.05","4","4"
"2013","66 and older","lower secondary degree","4.51","5","2635","2","3","6","7","4.45","4.57","5","5"
"2013","66 and older","no degree/no degree yet","4.14","4","73","1","3","6","7","3.7","4.58","4","5"
"2013","66 and older","Other degree","4.54","5","256","2","3","6","7","4.31","4.77","4","5"
"2013","66 and older","secondary school degree","4.32","4","995","2","3","6","7","4.22","4.42","4","5"
"2014","16-34 y.","college entrance qualification","","","","","","","","","","",""
