"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","(Married) couple without C.","4.78","5","946","2","4","6","7","7","4.68","4.88","1","7","5","5"
"2005","16-34 y.","1-pers.-HH","4.6","5","694","2","3","6","7","7","4.48","4.72","1","7","4","5"
"2005","16-34 y.","Couple + C. GT 16 ","4.18","4","1339","2","3","5","7","7","4.09","4.27","1","7","4","4"
"2005","16-34 y.","Couple + C. LE 16","4.84","5","1089","2","4","6","7","7","4.74","4.94","1","7","5","5"
"2005","16-34 y.","Couple + C. LE and GT 16","4.28","4","634","2","3","6","7","7","4.14","4.42","1","7","4","4"
"2005","16-34 y.","Single parent","4.47","5","465","2","3","6","7","7","4.31","4.63","1","7","4","5"
"2005","35-65 y.","(Married) couple without C.","4.88","5","3721","3","4","6","7","7","4.83","4.93","1","7","5","5"
"2005","35-65 y.","1-pers.-HH","4.61","5","1189","2","3","6","7","7","4.51","4.71","1","7","5","5"
"2005","35-65 y.","Couple + C. GT 16 ","4.97","5","2134","3","4","6","7","7","4.9","5.04","1","7","5","5"
"2005","35-65 y.","Couple + C. LE 16","4.61","5","2614","2","4","6","7","7","4.55","4.67","1","7","5","5"
"2005","35-65 y.","Couple + C. LE and GT 16","4.98","5","1062","3","4","6","7","7","4.88","5.08","1","7","5","5"
"2005","35-65 y.","Single parent","5.29","6","576","3","4","7","7","7","5.16","5.42","1","7","5","6"
"2005","66 and older","(Married) couple without C.","4.88","5","2350","2","4","6","7","7","4.81","4.95","1","7","5","5"
"2005","66 and older","1-pers.-HH","4.81","5","1081","2","4","6","7","7","4.7","4.92","1","7","5","5"
"2005","66 and older","Couple + C. GT 16 ","4.8","5","166","2","4","6","7","7","4.54","5.06","1","7","5","6"
"2005","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","66 and older","Single parent","5.27","5","62","4","4","6","7","7","4.93","5.61","1","7","5","6"
"2006","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2006","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","16-34 y.","Single parent","","","","","","","","","","","","","",""
"2006","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2006","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","35-65 y.","Single parent","","","","","","","","","","","","","",""
"2006","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"2006","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
