"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","general elemantary","5.17","5","566","3","4","6","7","7","5.04","5.3","1","7","5","6"
"2005","direct migration background","higher education","4.76","5","335","2","4","6","7","7","4.58","4.94","1","7","5","5"
"2005","direct migration background","higher vocational","4.81","5","133","2","4","6","7","7","4.54","5.08","1","7","5","5"
"2005","direct migration background","in school","4","4","55","2","2","6","7","7","3.51","4.49","1","7","2","4"
"2005","direct migration background","inadequately","4.97","5","148","3","3","7","7","7","4.7","5.24","1","7","5","6"
"2005","direct migration background","middle vocational","4.91","5","871","2","4","6","7","7","4.8","5.02","1","7","5","5"
"2005","direct migration background","vocational + Abi","5.03","5","217","2","4","6","7","7","4.82","5.24","1","7","5","5"
"2005","indirect migration background","general elemantary","4.62","5","181","2","3","6","7","7","4.36","4.88","1","7","4","5"
"2005","indirect migration background","higher education","4.21","4","69","2","3","5","6","7","3.8","4.62","1","7","4","5"
"2005","indirect migration background","higher vocational","4.57","4.68","41","2","3","6","6","7","4.02","5.12","1","7","4","6"
"2005","indirect migration background","in school","4.12","4","90","2","2","6","7","7","3.75","4.49","1","7","3","4"
"2005","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2005","indirect migration background","middle vocational","4.78","5","337","2","4","6","7","7","4.6","4.96","1","7","5","5"
"2005","indirect migration background","vocational + Abi","4.45","5","46","1","3","6","7","7","3.97","4.93","1","7","4","5"
"2005","no migration background","general elemantary","4.99","5","1656","2","4","7","7","7","4.91","5.07","1","7","5","5"
"2005","no migration background","higher education","4.45","5","3757","2","3","6","7","7","4.4","4.5","1","7","4","5"
"2005","no migration background","higher vocational","4.71","5","1382","2","4","6","7","7","4.62","4.8","1","7","5","5"
"2005","no migration background","in school","4.23","4","503","2","3","6","7","7","4.07","4.39","1","7","4","4"
"2005","no migration background","inadequately","4.69","5","81","2","3","7","7","7","4.25","5.13","1","7","4","6"
"2005","no migration background","middle vocational","4.85","5","9037","2","4","6","7","7","4.82","4.88","1","7","5","5"
"2005","no migration background","vocational + Abi","4.41","4","871","2","3","6","7","7","4.3","4.52","1","7","4","5"
"2006","direct migration background","general elemantary","","","","","","","","","","","","","",""
"2006","direct migration background","higher education","","","","","","","","","","","","","",""
"2006","direct migration background","higher vocational","","","","","","","","","","","","","",""
"2006","direct migration background","in school","","","","","","","","","","","","","",""
"2006","direct migration background","inadequately","","","","","","","","","","","","","",""
"2006","direct migration background","middle vocational","","","","","","","","","","","","","",""
"2006","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"2006","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"2006","indirect migration background","higher education","","","","","","","","","","","","","",""
"2006","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"2006","indirect migration background","in school","","","","","","","","","","","","","",""
"2006","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2006","indirect migration background","middle vocational","","","","","","","","","","","","","",""
