"year","education","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"2005","college entrance qualification","higher education","4.36","4","3158","2","3","6","7","7","4.3","4.42","1","7","4","4"
"2005","college entrance qualification","higher vocational","4.32","4","346","2","3","6","7","7","4.14","4.5","1","7","4","5"
"2005","college entrance qualification","in school","","","","","","","","","","","","","",""
"2005","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"2005","college entrance qualification","middle vocational","4.46","4","731","2","3","6","7","7","4.34","4.58","1","7","4","4"
"2005","college entrance qualification","vocational + Abi","4.45","4","953","2","3","6","7","7","4.35","4.55","1","7","4","5"
"2005","lower secondary degree","general elemantary","5.07","5","1498","2","4","7","7","7","4.98","5.16","1","7","5","6"
"2005","lower secondary degree","higher education","4.67","5","182","2","3","6","7","7","4.43","4.91","1","7","5","5"
"2005","lower secondary degree","higher vocational","4.78","5","451","2","4","6","7","7","4.63","4.93","1","7","5","5"
"2005","lower secondary degree","in school","","","","","","","","","","","","","",""
"2005","lower secondary degree","inadequately","","","","","","","","","","","","","",""
"2005","lower secondary degree","middle vocational","4.91","5","4928","2","4","6","7","7","4.86","4.96","1","7","5","5"
"2005","lower secondary degree","vocational + Abi","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","general elemantary","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","higher education","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","higher vocational","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","in school","4.19","4","648","2","2","6","7","7","4.05","4.33","1","7","4","4"
"2005","no degree/no degree yet","inadequately","4.89","5","201","2","3","7","7","7","4.65","5.13","1","7","5","6"
"2005","no degree/no degree yet","middle vocational","4.53","4","46","2","3","6","7","7","4.03","5.03","2","7","4","6"
"2005","no degree/no degree yet","vocational + Abi","","","","","","","","","","","","","",""
"2005","Other degree","general elemantary","5.24","5.76","329","3","4","6","7","7","5.07","5.41","1","7","5","6"
"2005","Other degree","higher education","5.1","5","185","3","4","6","7","7","4.86","5.34","1","7","5","5"
"2005","Other degree","higher vocational","4.97","5","55","3","4","6","7","7","4.57","5.37","1","7","5","6"
"2005","Other degree","in school","","","","","","","","","","","","","",""
"2005","Other degree","inadequately","4.47","4.99","37","1","4","6","7","7","3.79","5.15","1","7","4","6"
"2005","Other degree","middle vocational","4.97","5","388","3","4","6","7","7","4.81","5.13","1","7","5","5"
"2005","Other degree","vocational + Abi","5.15","6","122","2","4","7","7","7","4.87","5.43","1","7","5","6"
"2005","secondary school degree","general elemantary","4.66","5","576","2","3","6","7","7","4.52","4.8","1","7","4","5"
"2005","secondary school degree","higher education","4.8","5","620","3","4","6","7","7","4.67","4.93","1","7","5","5"
"2005","secondary school degree","higher vocational","4.84","5","695","2","4","6","7","7","4.72","4.96","1","7","5","5"
"2005","secondary school degree","in school","","","","","","","","","","","","","",""
"2005","secondary school degree","inadequately","","","","","","","","","","","","","",""
"2005","secondary school degree","middle vocational","4.83","5","4086","2","4","6","7","7","4.78","4.88","1","7","5","5"
"2005","secondary school degree","vocational + Abi","4.24","4.71","36","1","3","5","6","7","3.64","4.84","1","7","4","5"
"2006","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"2006","college entrance qualification","higher education","","","","","","","","","","","","","",""
"2006","college entrance qualification","higher vocational","","","","","","","","","","","","","",""
"2006","college entrance qualification","in school","","","","","","","","","","","","","",""
"2006","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"2006","college entrance qualification","middle vocational","","","","","","","","","","","","","",""
"2006","college entrance qualification","vocational + Abi","","","","","","","","","","","","","",""
"2006","lower secondary degree","general elemantary","","","","","","","","","","","","","",""
"2006","lower secondary degree","higher education","","","","","","","","","","","","","",""
"2006","lower secondary degree","higher vocational","","","","","","","","","","","","","",""
"2006","lower secondary degree","in school","","","","","","","","","","","","","",""
"2006","lower secondary degree","inadequately","","","","","","","","","","","","","",""
"2006","lower secondary degree","middle vocational","","","","","","","","","","","","","",""
"2006","lower secondary degree","vocational + Abi","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","general elemantary","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","higher education","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","higher vocational","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","in school","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","inadequately","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","middle vocational","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","vocational + Abi","","","","","","","","","","","","","",""
"2006","Other degree","general elemantary","","","","","","","","","","","","","",""
"2006","Other degree","higher education","","","","","","","","","","","","","",""
"2006","Other degree","higher vocational","","","","","","","","","","","","","",""
"2006","Other degree","in school","","","","","","","","","","","","","",""
"2006","Other degree","inadequately","","","","","","","","","","","","","",""
"2006","Other degree","middle vocational","","","","","","","","","","","","","",""
"2006","Other degree","vocational + Abi","","","","","","","","","","","","","",""
"2006","secondary school degree","general elemantary","","","","","","","","","","","","","",""
"2006","secondary school degree","higher education","","","","","","","","","","","","","",""
"2006","secondary school degree","higher vocational","","","","","","","","","","","","","",""
"2006","secondary school degree","in school","","","","","","","","","","","","","",""
"2006","secondary school degree","inadequately","","","","","","","","","","","","","",""
"2006","secondary school degree","middle vocational","","","","","","","","","","","","","",""
"2006","secondary school degree","vocational + Abi","","","","","","","","","","","","","",""
"2007","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"2007","college entrance qualification","higher education","","","","","","","","","","","","","",""
"2007","college entrance qualification","higher vocational","","","","","","","","","","","","","",""
"2007","college entrance qualification","in school","","","","","","","","","","","","","",""
"2007","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"2007","college entrance qualification","middle vocational","","","","","","","","","","","","","",""
"2007","college entrance qualification","vocational + Abi","","","","","","","","","","","","","",""
"2007","lower secondary degree","general elemantary","","","","","","","","","","","","","",""
"2007","lower secondary degree","higher education","","","","","","","","","","","","","",""
"2007","lower secondary degree","higher vocational","","","","","","","","","","","","","",""
"2007","lower secondary degree","in school","","","","","","","","","","","","","",""
"2007","lower secondary degree","inadequately","","","","","","","","","","","","","",""
"2007","lower secondary degree","middle vocational","","","","","","","","","","","","","",""
"2007","lower secondary degree","vocational + Abi","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","general elemantary","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","higher education","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","higher vocational","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","in school","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","inadequately","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","middle vocational","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","vocational + Abi","","","","","","","","","","","","","",""
"2007","Other degree","general elemantary","","","","","","","","","","","","","",""
"2007","Other degree","higher education","","","","","","","","","","","","","",""
"2007","Other degree","higher vocational","","","","","","","","","","","","","",""
"2007","Other degree","in school","","","","","","","","","","","","","",""
"2007","Other degree","inadequately","","","","","","","","","","","","","",""
"2007","Other degree","middle vocational","","","","","","","","","","","","","",""
"2007","Other degree","vocational + Abi","","","","","","","","","","","","","",""
"2007","secondary school degree","general elemantary","","","","","","","","","","","","","",""
"2007","secondary school degree","higher education","","","","","","","","","","","","","",""
"2007","secondary school degree","higher vocational","","","","","","","","","","","","","",""
"2007","secondary school degree","in school","","","","","","","","","","","","","",""
"2007","secondary school degree","inadequately","","","","","","","","","","","","","",""
"2007","secondary school degree","middle vocational","","","","","","","","","","","","","",""
"2007","secondary school degree","vocational + Abi","","","","","","","","","","","","","",""
"2008","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"2008","college entrance qualification","higher education","","","","","","","","","","","","","",""
"2008","college entrance qualification","higher vocational","","","","","","","","","","","","","",""
"2008","college entrance qualification","in school","","","","","","","","","","","","","",""
"2008","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"2008","college entrance qualification","middle vocational","","","","","","","","","","","","","",""
"2008","college entrance qualification","vocational + Abi","","","","","","","","","","","","","",""
"2008","lower secondary degree","general elemantary","","","","","","","","","","","","","",""
"2008","lower secondary degree","higher education","","","","","","","","","","","","","",""
"2008","lower secondary degree","higher vocational","","","","","","","","","","","","","",""
"2008","lower secondary degree","in school","","","","","","","","","","","","","",""
"2008","lower secondary degree","inadequately","","","","","","","","","","","","","",""
"2008","lower secondary degree","middle vocational","","","","","","","","","","","","","",""
"2008","lower secondary degree","vocational + Abi","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","general elemantary","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","higher education","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","higher vocational","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","in school","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","inadequately","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","middle vocational","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","vocational + Abi","","","","","","","","","","","","","",""
"2008","Other degree","general elemantary","","","","","","","","","","","","","",""
