"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","general elemantary","4.61","5","832","2","3","6","7","7","4.49","4.73","1","7","4","5"
"2005","16-34 y.","higher education","4.49","5","522","2","3","6","6","7","4.35","4.63","1","7","4","5"
"2005","16-34 y.","higher vocational","4.57","5","206","2","3","6","7","7","4.35","4.79","1","7","4","5"
"2005","16-34 y.","in school","4.19","4","648","2","2","6","7","7","4.05","4.33","1","7","4","4"
"2005","16-34 y.","inadequately","4.11","4","59","1","2","6","7","7","3.58","4.64","1","7","4","6"
"2005","16-34 y.","middle vocational","4.65","5","2333","2","3","6","7","7","4.58","4.72","1","7","5","5"
"2005","16-34 y.","vocational + Abi","4.51","5","438","2","3","6","7","7","4.36","4.66","1","7","5","5"
"2005","35-65 y.","general elemantary","5.15","5","825","3","4","6","7","7","5.04","5.26","1","7","5","6"
"2005","35-65 y.","higher education","4.45","5","2974","2","3","6","7","7","4.39","4.51","1","7","4","5"
"2005","35-65 y.","higher vocational","4.71","5","1095","2","4","6","7","7","4.61","4.81","1","7","5","5"
"2005","35-65 y.","in school","","","","","","","","","","","","","",""
"2005","35-65 y.","inadequately","5.28","6","128","3","4","7","7","7","4.99","5.57","1","7","5","6"
"2005","35-65 y.","middle vocational","4.93","5","5952","3","4","6","7","7","4.89","4.97","1","7","5","5"
"2005","35-65 y.","vocational + Abi","4.69","5","594","2","4","6","7","7","4.55","4.83","1","7","4","5"
"2005","66 and older","general elemantary","5.25","6","746","3","4","7","7","7","5.13","5.37","1","7","5","6"
"2005","66 and older","higher education","4.59","5","665","2","3","6","7","7","4.46","4.72","1","7","5","5"
"2005","66 and older","higher vocational","4.84","5","255","2","4","6","7","7","4.64","5.04","1","7","5","5"
"2005","66 and older","in school","","","","","","","","","","","","","",""
"2005","66 and older","inadequately","4.66","5","51","3","3","7","7","7","4.19","5.13","1","7","4","6"
"2005","66 and older","middle vocational","4.83","5","1960","2","4","6","7","7","4.76","4.9","1","7","5","5"
"2005","66 and older","vocational + Abi","4.09","4","102","1","3","6","7","7","3.76","4.42","1","7","4","5"
"2006","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2006","16-34 y.","higher education","","","","","","","","","","","","","",""
"2006","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2006","16-34 y.","in school","","","","","","","","","","","","","",""
"2006","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2006","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2006","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2006","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2006","35-65 y.","higher education","","","","","","","","","","","","","",""
"2006","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2006","35-65 y.","in school","","","","","","","","","","","","","",""
"2006","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2006","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2006","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2006","66 and older","general elemantary","","","","","","","","","","","","","",""
"2006","66 and older","higher education","","","","","","","","","","","","","",""
"2006","66 and older","higher vocational","","","","","","","","","","","","","",""
"2006","66 and older","in school","","","","","","","","","","","","","",""
"2006","66 and older","inadequately","","","","","","","","","","","","","",""
"2006","66 and older","middle vocational","","","","","","","","","","","","","",""
"2006","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2007","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2007","16-34 y.","higher education","","","","","","","","","","","","","",""
"2007","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2007","16-34 y.","in school","","","","","","","","","","","","","",""
"2007","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2007","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2007","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2007","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2007","35-65 y.","higher education","","","","","","","","","","","","","",""
"2007","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2007","35-65 y.","in school","","","","","","","","","","","","","",""
"2007","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2007","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2007","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2007","66 and older","general elemantary","","","","","","","","","","","","","",""
"2007","66 and older","higher education","","","","","","","","","","","","","",""
"2007","66 and older","higher vocational","","","","","","","","","","","","","",""
"2007","66 and older","in school","","","","","","","","","","","","","",""
"2007","66 and older","inadequately","","","","","","","","","","","","","",""
"2007","66 and older","middle vocational","","","","","","","","","","","","","",""
"2007","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2008","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2008","16-34 y.","higher education","","","","","","","","","","","","","",""
"2008","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2008","16-34 y.","in school","","","","","","","","","","","","","",""
"2008","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2008","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2008","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2008","35-65 y.","general elemantary","","","","","","","","","","","","","",""
