"year","hgtyp1hh","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","(Married) couple without C.","direct migration background","4.87","5","696","2","4","6","7","7","4.75","4.99","1","7","5","5"
"2005","(Married) couple without C.","indirect migration background","4.43","4","115","2","4","6","7","7","4.13","4.73","1","7","4","5"
"2005","(Married) couple without C.","no migration background","4.87","5","6206","2","4","6","7","7","4.83","4.91","1","7","5","5"
"2005","1-pers.-HH","direct migration background","4.94","5","214","2","4","7","7","7","4.7","5.18","1","7","5","6"
"2005","1-pers.-HH","indirect migration background","4.43","5","93","2","3","6","7","7","4.08","4.78","1","7","4","5"
"2005","1-pers.-HH","no migration background","4.67","5","2657","2","3","6","7","7","4.6","4.74","1","7","5","5"
"2005","Couple + C. GT 16 ","direct migration background","4.69","5","402","2","3","6","7","7","4.53","4.85","1","7","5","5"
"2005","Couple + C. GT 16 ","indirect migration background","4.51","4","206","2","3","6","7","7","4.27","4.75","1","7","4","4"
"2005","Couple + C. GT 16 ","no migration background","4.67","5","3031","2","4","6","7","7","4.61","4.73","1","7","5","5"
"2005","Couple + C. LE 16","direct migration background","5.07","5","529","3","4","6","7","7","4.93","5.21","1","7","5","5"
"2005","Couple + C. LE 16","indirect migration background","5.07","5","176","3","4","6","7","7","4.83","5.31","1","7","5","5"
"2005","Couple + C. LE 16","no migration background","4.58","5","3002","2","3","6","7","7","4.52","4.64","1","7","5","5"
"2005","Couple + C. LE and GT 16","direct migration background","4.81","5","284","2","4","6","7","7","4.61","5.01","1","7","5","5"
"2005","Couple + C. LE and GT 16","indirect migration background","4.57","5","127","2","3","6","7","7","4.24","4.9","1","7","4","5"
"2005","Couple + C. LE and GT 16","no migration background","4.69","5","1288","2","3","6","7","7","4.6","4.78","1","7","4","5"
"2005","Single parent","direct migration background","5.35","6","125","3","4","7","7","7","5.07","5.63","1","7","5","6"
"2005","Single parent","indirect migration background","4.4","5","78","2","2","6","7","7","3.98","4.82","1","7","4","5"
"2005","Single parent","no migration background","4.9","5","900","2","4","6","7","7","4.79","5.01","1","7","5","5"
"2006","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2006","Single parent","direct migration background","","","","","","","","","","","","","",""
"2006","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2006","Single parent","no migration background","","","","","","","","","","","","","",""
"2007","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2007","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2007","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2007","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2007","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2007","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2007","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2007","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2007","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2007","Single parent","direct migration background","","","","","","","","","","","","","",""
"2007","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2007","Single parent","no migration background","","","","","","","","","","","","","",""
"2008","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2008","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2008","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2008","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2008","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2008","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2008","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2008","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2008","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2008","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2008","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2008","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2008","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2008","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2008","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2008","Single parent","direct migration background","","","","","","","","","","","","","",""
"2008","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2008","Single parent","no migration background","","","","","","","","","","","","","",""
"2009","(Married) couple without C.","direct migration background","4.81","5","520","2","4","6","7","7","4.67","4.95","1","7","5","5"
"2009","(Married) couple without C.","indirect migration background","4.27","4","114","2","3","5","7","7","3.97","4.57","1","7","4","5"
"2009","(Married) couple without C.","no migration background","4.4","4","6000","2","3","6","7","7","4.36","4.44","1","7","4","4"
"2009","1-pers.-HH","direct migration background","4.39","4","184","2","3","6","7","7","4.14","4.64","1","7","4","5"
"2009","1-pers.-HH","indirect migration background","4.44","5","77","2","3","6","7","7","4.06","4.82","1","7","4","5"
"2009","1-pers.-HH","no migration background","4.32","4","2622","2","3","6","7","7","4.25","4.39","1","7","4","4"
"2009","Couple + C. GT 16 ","direct migration background","4.5","5","314","2","3","6","7","7","4.31","4.69","1","7","4","5"
"2009","Couple + C. GT 16 ","indirect migration background","3.9","4","163","1","2","6","6","7","3.63","4.17","1","7","3","4"
"2009","Couple + C. GT 16 ","no migration background","4.29","4","2673","2","3","6","7","7","4.23","4.35","1","7","4","4"
"2009","Couple + C. LE 16","direct migration background","4.43","5","336","2","3","6","7","7","4.25","4.61","1","7","4","5"
"2009","Couple + C. LE 16","indirect migration background","4.3","4","167","2","3","6","6","7","4.04","4.56","1","7","4","5"
"2009","Couple + C. LE 16","no migration background","4.32","4","2341","2","3","6","7","7","4.25","4.39","1","7","4","4"
"2009","Couple + C. LE and GT 16","direct migration background","4.78","5","169","2","4","6","7","7","4.53","5.03","1","7","4","5"
"2009","Couple + C. LE and GT 16","indirect migration background","4.29","4","102","2","3","6","6","7","3.96","4.62","1","7","4","5"
"2009","Couple + C. LE and GT 16","no migration background","4.26","4","907","2","3","5","7","7","4.15","4.37","1","7","4","4"
"2009","Single parent","direct migration background","5.16","6","87","2","4","7","7","7","4.79","5.53","1","7","5","6"
"2009","Single parent","indirect migration background","4.03","4","74","2","3","5","6","7","3.62","4.44","1","7","4","5"
"2009","Single parent","no migration background","4.54","5","827","2","3","6","7","7","4.43","4.65","1","7","4","5"
"2010","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2010","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2010","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2010","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2010","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2010","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2010","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2010","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2010","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2010","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2010","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2010","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2010","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2010","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2010","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2010","Single parent","direct migration background","","","","","","","","","","","","","",""
"2010","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2010","Single parent","no migration background","","","","","","","","","","","","","",""
"2011","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2011","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2011","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2011","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2011","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2011","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2011","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2011","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2011","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2011","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2011","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2011","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2011","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2011","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2011","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2011","Single parent","direct migration background","","","","","","","","","","","","","",""
"2011","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2011","Single parent","no migration background","","","","","","","","","","","","","",""
