"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","general elemantary","Rural Area","5.03","5","760","2","4","7","7","7","4.91","5.15","1","7","5","5"
"2005","general elemantary","Urban Area","5","5","1643","2","4","7","7","7","4.92","5.08","1","7","5","5"
"2005","higher education","Rural Area","4.63","5","1198","2","3","6","7","7","4.54","4.72","1","7","5","5"
"2005","higher education","Urban Area","4.43","5","2963","2","3","6","7","7","4.37","4.49","1","7","4","5"
"2005","higher vocational","Rural Area","4.77","5","557","2","4","6","7","7","4.64","4.9","1","7","5","5"
"2005","higher vocational","Urban Area","4.69","5","999","2","4","6","7","7","4.59","4.79","1","7","5","5"
"2005","in school","Rural Area","4.12","4","198","2","2","6","7","7","3.87","4.37","1","7","4","5"
"2005","in school","Urban Area","4.21","4","450","2","3","6","7","7","4.04","4.38","1","7","4","4"
"2005","inadequately","Rural Area","4.83","5","58","2","3","7","7","7","4.32","5.34","1","7","5","6"
"2005","inadequately","Urban Area","4.83","5","180","2","3","7","7","7","4.57","5.09","1","7","5","6"
"2005","middle vocational","Rural Area","4.94","5","3705","3","4","6","7","7","4.89","4.99","1","7","5","5"
"2005","middle vocational","Urban Area","4.8","5","6540","2","4","6","7","7","4.76","4.84","1","7","5","5"
"2005","vocational + Abi","Rural Area","4.6","5","264","2","4","6","7","7","4.4","4.8","1","7","4","5"
"2005","vocational + Abi","Urban Area","4.53","5","870","2","3","6","7","7","4.42","4.64","1","7","5","5"
"2006","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2006","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2006","higher education","Rural Area","","","","","","","","","","","","","",""
"2006","higher education","Urban Area","","","","","","","","","","","","","",""
"2006","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2006","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2006","in school","Rural Area","","","","","","","","","","","","","",""
"2006","in school","Urban Area","","","","","","","","","","","","","",""
"2006","inadequately","Rural Area","","","","","","","","","","","","","",""
"2006","inadequately","Urban Area","","","","","","","","","","","","","",""
"2006","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2006","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2006","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2006","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2007","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2007","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2007","higher education","Rural Area","","","","","","","","","","","","","",""
"2007","higher education","Urban Area","","","","","","","","","","","","","",""
"2007","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2007","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2007","in school","Rural Area","","","","","","","","","","","","","",""
"2007","in school","Urban Area","","","","","","","","","","","","","",""
"2007","inadequately","Rural Area","","","","","","","","","","","","","",""
"2007","inadequately","Urban Area","","","","","","","","","","","","","",""
"2007","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2007","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2007","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2007","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2008","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2008","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2008","higher education","Rural Area","","","","","","","","","","","","","",""
