"year","e11103","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Full Time","Rural Area","4.11","4","67","3","3","5","6","8","3.79","4.43","1","8","4","4"
"1985","Full Time","Urban Area","3.19","3","321","2","2","4","5","7","3.02","3.36","0","11","3","3"
"1985","Not Working","Rural Area","3.93","3.92","50","3","3","4","6","7","3.56","4.3","2","7","3","4"
"1985","Not Working","Urban Area","3.23","3","180","1","2","4","5","8","3.02","3.44","0","10","3","4"
"1985","Part Time","Rural Area","6.16","4","32","2","3","5","6","42","3.68","8.64","1","42","3","5"
"1985","Part Time","Urban Area","3.21","3","153","1","2","4","5","10","2.92","3.5","0","11","3","3"
"1986","Full Time","Rural Area","3.67","3","78","2","2","5","6","8","3.27","4.07","1","8","3","4"
"1986","Full Time","Urban Area","3.14","3","448","2","2","4","5","8","3.01","3.27","1","10","3","3"
"1986","Not Working","Rural Area","3.88","3","43","2","3","4","8","9","3.22","4.54","1","9","3","4"
"1986","Not Working","Urban Area","3","3","208","1","2","4","5","8","2.79","3.21","1","10","3","3"
"1986","Part Time","Rural Area","4.27","3","47","2","3","6","6","11","3.66","4.88","1","11","3","5"
"1986","Part Time","Urban Area","2.89","3","168","1","2","4","5","7","2.68","3.1","1","8","3","3"
"1987","Full Time","Rural Area","3.45","3","85","2","2","4","5","6","3.17","3.73","1","6","3","4"
"1987","Full Time","Urban Area","3.18","3","368","2","2","4","5","7","3.04","3.32","1","9","3","3"
"1987","Not Working","Rural Area","","","","","","","","","","","","","",""
"1987","Not Working","Urban Area","3.24","3","175","2","2","4","5","7","3.01","3.47","1","9","3","3"
"1987","Part Time","Rural Area","3.32","3","47","2","3","4","5","8","2.94","3.7","1","8","3","3"
"1987","Part Time","Urban Area","2.97","3","160","1","2","4","5","7","2.75","3.19","1","7","3","3"
"1988","Full Time","Rural Area","3.27","3","70","1","2","4","5","9","2.84","3.7","1","9","3","3"
"1988","Full Time","Urban Area","3.15","3","355","2","2","4","6","8","2.98","3.32","0","11","3","3"
"1988","Not Working","Rural Area","3.19","3","30","2","2","4","6","8","2.5","3.88","1","8","3","4"
"1988","Not Working","Urban Area","2.68","2","171","1","2","3","5","8","2.42","2.94","0","9","2","3"
"1988","Part Time","Rural Area","4.13","3","39","2","3","6","8","10","3.42","4.84","1","10","3","5"
"1988","Part Time","Urban Area","3.19","3","156","2","2","4","5","7","2.93","3.45","0","9","3","3"
"1989","Full Time","Rural Area","3.51","3","87","1","2","4","6","10","3.12","3.9","1","10","3","4"
"1989","Full Time","Urban Area","3.18","3","356","2","2","4","5","8","3.03","3.33","0","10","3","3"
"1989","Not Working","Rural Area","","","","","","","","","","","","","",""
"1989","Not Working","Urban Area","3.01","3","149","2","2","4","5","8","2.76","3.26","1","10","3","3"
"1989","Part Time","Rural Area","3.72","3.05","38","2","2","5","6","8","3.19","4.25","1","8","3","4"
"1989","Part Time","Urban Area","3.28","3","144","1","2","4","6","7","3.01","3.55","1","8","3","3"
"1990","Full Time","Rural Area","4.93","3","83","2","3","5","5","60","3","6.86","1","60","3","4"
"1990","Full Time","Urban Area","3.07","3","330","1","2","4","5","7","2.93","3.21","0","8","3","3"
"1990","Not Working","Rural Area","3.08","2","31","2","2","5","5","6","2.49","3.67","1","7","2","5"
"1990","Not Working","Urban Area","2.63","2.36","121","1","1","4","5","6","2.39","2.87","0","7","3","3"
"1990","Part Time","Rural Area","2.85","2.82","43","1","2","4","5","6","2.34","3.36","1","9","3","3"
"1990","Part Time","Urban Area","2.99","3","120","1","2","4","5","6","2.76","3.22","0","7","3","3"
"1991","Full Time","Rural Area","3.57","3","93","2","2","5","6","8","3.22","3.92","1","8","3","4"
"1991","Full Time","Urban Area","3.32","3","360","1","2","4","6","9","3.15","3.49","1","9","3","3"
"1991","Not Working","Rural Area","4.44","4","37","1","3","6","7","10","3.76","5.12","1","10","4","5"
"1991","Not Working","Urban Area","3.26","3","152","1","2","4","6","9","2.99","3.53","1","10","3","3"
"1991","Part Time","Rural Area","3.46","3","34","2","2","5","6","8","2.81","4.11","1","8","3","5"
"1991","Part Time","Urban Area","3.56","3","145","2","2","5","6","10","3.29","3.83","1","10","3","4"
"1992","Full Time","Rural Area","3.87","3","213","2","3","5","7","9","3.64","4.1","1","9","3","4"
"1992","Full Time","Urban Area","3.13","3","430","2","2","4","5","9","2.98","3.28","0","10","3","3"
"1992","Not Working","Rural Area","3.48","3","68","2","2","4","5","7","3.1","3.86","1","7","3","4"
"1992","Not Working","Urban Area","3.05","3","145","1","2","4","5","9","2.77","3.33","1","10","3","3"
