"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","direct migration background","Rural Area","3.6","4","35","3","3","4","4","5","3.26","3.94","1","5","3","4"
"1985","direct migration background","Urban Area","2.98","3","200","1","2","4","4","6","2.81","3.15","0","9","3","3"
"1985","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1985","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1985","no migration background","Rural Area","3.99","4","110","2","3","5","6","8","3.73","4.25","1","8","4","4"
"1985","no migration background","Urban Area","3.25","3","445","2","2","4","5","10","3.09","3.41","0","11","3","3"
"1986","direct migration background","Rural Area","3.36","2.78","31","1","2","4","6","8","2.62","4.1","1","8","2","4"
"1986","direct migration background","Urban Area","3.05","3","261","2","2","4","5","7","2.92","3.18","1","7","3","3"
"1986","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1986","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1986","no migration background","Rural Area","3.97","3","132","2","3","5","6","11","3.63","4.31","1","11","3","4"
"1986","no migration background","Urban Area","3.06","3","544","1","2","4","5","8","2.93","3.19","1","10","3","3"
"1987","direct migration background","Rural Area","3.28","3","36","1","2","4","6","6","2.89","3.67","1","6","3","4"
"1987","direct migration background","Urban Area","3.29","3","243","2","2","4","5","7","3.12","3.46","1","9","3","3"
"1987","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1987","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1987","no migration background","Rural Area","3.4","3","117","2","3","4","5","6","3.17","3.63","1","8","3","3"
"1987","no migration background","Urban Area","3.12","3","441","1","2","4","5","7","2.99","3.25","1","8","3","3"
"1988","direct migration background","Rural Area","3.85","4","32","1","3","4","6","8","3.05","4.65","1","8","3","4"
"1988","direct migration background","Urban Area","2.98","3","231","2","2","4","4","9","2.76","3.2","1","9","3","3"
"1988","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1988","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1988","no migration background","Rural Area","3.45","3","104","2","2","4","6","10","3.09","3.81","1","10","3","3"
"1988","no migration background","Urban Area","3.06","3","442","1","2","4","6","7","2.91","3.21","0","11","3","3"
"1989","direct migration background","Rural Area","4.35","4","37","2","3","5","7","8","3.79","4.91","1","8","3","4"
