"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","Female","3.48","3","1593","2","3","4","5","8","3.32","3.64","0","80","3","3"
"1984","direct migration background","Male","3.26","3","1812","2","2","4","5","8","3.13","3.39","0","80","3","3"
"1984","indirect migration background","Female","3.48","3","65","2","3","4","5","6","3.23","3.73","2","7","3","4"
"1984","indirect migration background","Male","3.28","3","62","2","3","4","5","6","3.01","3.55","1","7","3","4"
"1984","no migration background","Female","3.84","3","4537","2","3","5","6","9","3.76","3.92","0","82","3","4"
"1984","no migration background","Male","4.16","4","4099","2","3","5","6","9","4.06","4.26","0","82","4","4"
"1985","direct migration background","Female","3.36","3","107","2","3","4","4","6","3.13","3.59","0","9","3","4"
"1985","direct migration background","Male","2.82","3","128","1","2","4","4","5","2.6","3.04","0","9","3","3"
"1985","indirect migration background","Female","","","","","","","","","","","","","",""
"1985","indirect migration background","Male","","","","","","","","","","","","","",""
"1985","no migration background","Female","3.36","3","274","2","2","4","5","10","3.17","3.55","0","11","3","4"
"1985","no migration background","Male","3.41","3","281","1","2","4","5","8","3.21","3.61","0","11","3","4"
"1986","direct migration background","Female","3.34","3","133","2","2","4","5","7","3.15","3.53","1","7","3","3"
"1986","direct migration background","Male","2.91","3","159","1","2","3","5","7","2.71","3.11","1","8","3","3"
"1986","indirect migration background","Female","","","","","","","","","","","","","",""
"1986","indirect migration background","Male","","","","","","","","","","","","","",""
"1986","no migration background","Female","3.15","3","369","1","2","4","6","9","2.98","3.32","1","11","3","3"
"1986","no migration background","Male","3.36","3","307","2","2","4","6","8","3.17","3.55","1","10","3","3"
"1987","direct migration background","Female","3.42","3","120","2","3","4","5","7","3.2","3.64","1","7","3","4"
"1987","direct migration background","Male","3.19","3","159","1","2","4","5","7","2.97","3.41","1","9","3","3"
"1987","indirect migration background","Female","","","","","","","","","","","","","",""
"1987","indirect migration background","Male","","","","","","","","","","","","","",""
"1987","no migration background","Female","3.12","3","293","2","2","4","5","7","2.97","3.27","1","8","3","3"
"1987","no migration background","Male","3.22","3","265","1","2","4","5","7","3.05","3.39","1","8","3","3"
"1988","direct migration background","Female","3.3","3","119","2","2","4","5","9","2.97","3.63","1","9","3","3"
"1988","direct migration background","Male","2.96","3","144","1","2","4","5","8","2.66","3.26","1","9","3","3"
"1988","indirect migration background","Female","","","","","","","","","","","","","",""
"1988","indirect migration background","Male","","","","","","","","","","","","","",""
"1988","no migration background","Female","3.05","3","297","1","2","4","5","9","2.86","3.24","0","11","3","3"
"1988","no migration background","Male","3.24","3","249","1","2","4","6","9","3.03","3.45","1","11","3","3"
"1989","direct migration background","Female","3.34","3","105","2","2","4","6","8","3.07","3.61","1","8","3","3"
"1989","direct migration background","Male","3.18","3","129","2","2","4","5","7","2.95","3.41","1","7","3","3"
"1989","indirect migration background","Female","","","","","","","","","","","","","",""
"1989","indirect migration background","Male","","","","","","","","","","","","","",""
"1989","no migration background","Female","3.1","3","280","2","2","4","5","10","2.91","3.29","1","10","3","3"
"1989","no migration background","Male","3.43","3","263","2","2","4","6","10","3.22","3.64","0","10","3","3"
"1990","direct migration background","Female","3.06","3","179","2","2","4","4","7","2.87","3.25","1","9","3","3"
"1990","direct migration background","Male","2.97","3","182","1","2","4","5","6","2.78","3.16","1","9","3","3"
"1990","indirect migration background","Female","","","","","","","","","","","","","",""
"1990","indirect migration background","Male","","","","","","","","","","","","","",""
"1990","no migration background","Female","3.17","3","2463","2","2","4","5","7","3.1","3.24","0","60","3","3"
"1990","no migration background","Male","3.31","3","2244","2","2","4","5","7","3.24","3.38","0","60","3","3"
"1991","direct migration background","Female","3.04","3","96","2","2","4","5","6","2.78","3.3","1","8","3","3"
"1991","direct migration background","Male","3.27","3","114","2","2","4","6","9","3","3.54","1","9","3","3"
"1991","indirect migration background","Female","","","","","","","","","","","","","",""
"1991","indirect migration background","Male","","","","","","","","","","","","","",""
"1991","no migration background","Female","3.31","3","466","1","2","4","6","8","3.15","3.47","1","11","3","3"
"1991","no migration background","Male","3.55","3","421","2","2","5","6","10","3.38","3.72","1","11","3","4"
"1992","direct migration background","Female","3.64","3","105","1","2","4","8","9","3.3","3.98","1","9","2","3"
"1992","direct migration background","Male","3.39","3","109","2","2","5","5","9","3.11","3.67","1","9","3","3"
"1992","indirect migration background","Female","","","","","","","","","","","","","",""
"1992","indirect migration background","Male","","","","","","","","","","","","","",""
"1992","no migration background","Female","3.24","3","471","2","2","4","5","8","3.1","3.38","1","10","3","3"
"1992","no migration background","Male","3.41","3","432","1","2","4","6","9","3.25","3.57","0","10","3","3"
"1993","direct migration background","Female","3.38","3","112","1","2","5","6","7","3.11","3.65","1","8","3","3"
"1993","direct migration background","Male","3.34","3","132","2","2","4","6","8","3.09","3.59","1","8","3","3"
"1993","indirect migration background","Female","3.65","3","45","1","2","5","7","8","3.18","4.12","1","8","2","3"
"1993","indirect migration background","Male","","","","","","","","","","","","","",""
"1993","no migration background","Female","3.42","3","493","1","2","4","6","8","3.28","3.56","1","11","3","3"
"1993","no migration background","Male","3.43","3","461","2","2","4","6","8","3.28","3.58","1","11","3","3"
"1994","direct migration background","Female","3.68","3","96","2","2","5","6","8","3.4","3.96","1","8","3","3"
"1994","direct migration background","Male","3.13","3","122","1","2","4","5","7","2.87","3.39","1","8","3","3"
"1994","indirect migration background","Female","2.38","2","41","1","2","3","4","4","2.05","2.71","1","4","2","3"
"1994","indirect migration background","Male","3.44","3","31","2","2","3","8","8","2.87","4.01","1","8","2","3"
"1994","no migration background","Female","3.35","3","553","2","2","4","6","10","3.2","3.5","1","10","3","3"
"1994","no migration background","Male","3.31","3","496","1","2","4","6","10","3.16","3.46","1","10","3","3"
"1995","direct migration background","Female","3","3","320","2","2","4","4","7","2.85","3.15","1","9","3","3"
"1995","direct migration background","Male","2.97","3","314","1","2","4","4","9","2.82","3.12","1","9","3","3"
"1995","indirect migration background","Female","3.37","3","30","2","2","4","9","9","2.76","3.98","1","9","2","3"
"1995","indirect migration background","Male","","","","","","","","","","","","","",""
"1995","no migration background","Female","3.44","3","589","2","2","4","6","8","3.31","3.57","1","9","3","4"
"1995","no migration background","Male","3.64","3","583","2","2","5","6","8","3.5","3.78","1","9","3","4"
"1996","direct migration background","Female","2.91","3","170","1","2","4","4","7","2.73","3.09","1","7","3","3"
"1996","direct migration background","Male","2.99","3","169","2","2","4","4","7","2.81","3.17","1","8","3","3"
"1996","indirect migration background","Female","3.03","3","52","2","2","3","5","8","2.63","3.43","1","8","2","3"
"1996","indirect migration background","Male","2.98","3","30","2","2","4","4","6","2.59","3.37","2","6","2","4"
"1996","no migration background","Female","3.39","3","623","2","2","4","6","8","3.26","3.52","1","11","3","3"
"1996","no migration background","Male","3.59","3","543","2","2","4","6","8","3.45","3.73","1","11","3","3"
"1997","direct migration background","Female","3.13","3","143","2","2","4","5","8","2.89","3.37","1","10","3","3"
"1997","direct migration background","Male","3.16","3","151","1","2","4","5","8","2.93","3.39","1","8","3","3"
"1997","indirect migration background","Female","3.13","3","49","2","2","4","5","5","2.8","3.46","1","6","2","3"
"1997","indirect migration background","Male","3.27","3","41","2","2","4","5","9","2.74","3.8","1","9","3","4"
"1997","no migration background","Female","3.4","3","563","2","2","4","6","8","3.27","3.53","1","11","3","3"
"1997","no migration background","Male","3.45","3","518","2","2","4","6","9","3.3","3.6","1","11","3","3"
"1998","direct migration background","Female","3.35","3","1178","2","2","4","5","8","3.27","3.43","1","14","3","3"
"1998","direct migration background","Male","3.51","3","1207","2","3","4","6","9","3.43","3.59","1","12","3","3"
"1998","indirect migration background","Female","3.56","3","291","2","3","4","5","9","3.41","3.71","1","9","3","3"
"1998","indirect migration background","Male","3.85","3.39","307","2","3","5","6","9","3.68","4.02","1","9","3","4"
"1998","no migration background","Female","3.77","3","5797","2","3","5","6","9","3.73","3.81","1","18","4","4"
"1998","no migration background","Male","3.95","4","5295","2","3","5","6","9","3.91","3.99","1","18","4","4"
"1999","direct migration background","Female","3.33","3","134","2","2","4","5","9","3.1","3.56","1","9","3","3"
"1999","direct migration background","Male","3.48","3","131","2","2","4","6","9","3.23","3.73","1","9","3","3"
"1999","indirect migration background","Female","3.28","3","65","2","2","4","6","7","2.91","3.65","1","9","3","3"
"1999","indirect migration background","Male","3.41","3","55","2","2","4","5","9","2.9","3.92","1","9","2","4"
"1999","no migration background","Female","3.63","3","618","2","2","4","6","13","3.49","3.77","1","14","3","4"
"1999","no migration background","Male","3.6","3","569","2","2","4","6","12","3.44","3.76","1","14","3","4"
"2000","direct migration background","Female","3.48","3","758","2","3","4","5","8","3.37","3.59","1","14","3","3"
"2000","direct migration background","Male","3.44","3","709","2","3","4","5","8","3.33","3.55","1","14","3","3"
"2000","indirect migration background","Female","3.96","3","165","2","3","5","7","10","3.65","4.27","1","14","3","4"
"2000","indirect migration background","Male","3.61","3","142","1","2","5","6","10","3.28","3.94","1","14","3","4"
"2000","no migration background","Female","4","4","5450","2","3","5","6","9","3.95","4.05","1","15","4","4"
"2000","no migration background","Male","4.08","4","4979","2","3","5","6","10","4.03","4.13","1","15","4","4"
"2001","direct migration background","Female","3.63","3","158","2","3","5","6","8","3.4","3.86","1","8","3","4"
"2001","direct migration background","Male","3.53","3","161","2","3","4","5","8","3.31","3.75","1","8","3","4"
"2001","indirect migration background","Female","3.22","3","66","2","2","4","5","8","2.83","3.61","1","8","3","3"
"2001","indirect migration background","Male","3.78","4","52","3","3","4","5","7","3.4","4.16","2","7","3","4"
"2001","no migration background","Female","3.74","3","900","2","3","5","6","10","3.62","3.86","1","13","3","4"
"2001","no migration background","Male","3.83","3","841","2","3","5","7","10","3.7","3.96","1","13","3","4"
"2002","direct migration background","Female","3.5","3","1438","2","3","4","5","8","3.42","3.58","1","17","3","3"
"2002","direct migration background","Male","3.52","3","1357","2","3","4","5","8","3.44","3.6","1","15","3","3"
"2002","indirect migration background","Female","3.7","4","406","2","3","5","6","8","3.56","3.84","1","9","3","4"
"2002","indirect migration background","Male","3.75","4","369","2","3","5","6","8","3.6","3.9","1","9","3","4"
"2002","no migration background","Female","3.92","4","10010","2","3","5","6","9","3.89","3.95","1","19","4","4"
"2002","no migration background","Male","4.04","4","9337","2","3","5","6","9","4","4.08","1","19","4","4"
"2003","direct migration background","Female","3.53","3","1365","2","3","4","5","8","3.45","3.61","1","13","3","3"
"2003","direct migration background","Male","3.48","3","1269","2","3","4","5","8","3.4","3.56","1","13","3","3"
"2003","indirect migration background","Female","3.99","4","414","2","3","5","7","11","3.81","4.17","1","15","3","4"
"2003","indirect migration background","Male","3.83","3","374","2","3","4","6","9","3.64","4.02","1","13","3","4"
"2003","no migration background","Female","3.92","4","9753","2","3","5","6","9","3.88","3.96","1","16","4","4"
"2003","no migration background","Male","4.03","4","9056","2","3","5","6","9","3.99","4.07","1","16","4","4"
"2004","direct migration background","Female","3.54","3","1322","2","3","4","5","8","3.45","3.63","1","18","3","3"
"2004","direct migration background","Male","3.64","3","1219","2","3","4","6","9","3.55","3.73","1","13","3","4"
"2004","indirect migration background","Female","3.84","4","421","2","3","5","6","10","3.68","4","1","13","3","4"
"2004","indirect migration background","Male","3.79","4","390","2","3","4","6","10","3.61","3.97","1","13","3","4"
"2004","no migration background","Female","3.93","4","9535","2","3","5","6","9","3.89","3.97","1","16","4","4"
"2004","no migration background","Male","4.02","4","8791","2","3","5","6","9","3.98","4.06","1","18","4","4"
"2005","direct migration background","Female","3.55","3","1257","2","3","4","6","8","3.46","3.64","1","15","3","3"
"2005","direct migration background","Male","3.63","3","1123","2","3","4","6","8","3.54","3.72","1","14","3","4"
"2005","indirect migration background","Female","3.91","4","427","2","3","5","6","10","3.75","4.07","1","11","3","4"
"2005","indirect migration background","Male","3.69","3","406","2","3","4","6","9","3.53","3.85","1","11","3","4"
"2005","no migration background","Female","3.94","4","9170","2","3","5","6","9","3.9","3.98","1","25","4","4"
"2005","no migration background","Male","4.01","4","8410","2","3","5","6","9","3.97","4.05","1","25","4","4"
"2006","direct migration background","Female","3.52","3","1287","2","3","4","5","8","3.43","3.61","1","17","3","3"
"2006","direct migration background","Male","3.54","3","1112","2","3","4","5","8","3.45","3.63","1","14","3","4"
"2006","indirect migration background","Female","3.76","3","449","2","3","5","6","10","3.61","3.91","1","14","3","4"
"2006","indirect migration background","Male","3.54","3","413","2","3","4","5","9","3.37","3.71","1","14","3","4"
"2006","no migration background","Female","3.92","4","9945","2","3","5","6","9","3.88","3.96","1","22","4","4"
"2006","no migration background","Male","4.04","4","9136","2","3","5","6","9","4","4.08","1","22","4","4"
"2007","direct migration background","Female","3.54","3","1156","2","3","4","5","8","3.45","3.63","1","14","3","3"
"2007","direct migration background","Male","3.53","3","991","2","3","4","6","7","3.43","3.63","1","15","3","4"
"2007","indirect migration background","Female","3.8","3","441","2","3","5","6","9","3.65","3.95","1","13","3","4"
"2007","indirect migration background","Male","3.49","3","404","2","3","4","5","8","3.32","3.66","1","14","4","4"
"2007","no migration background","Female","3.99","4","9354","2","3","5","6","9","3.95","4.03","1","22","4","4"
"2007","no migration background","Male","4.07","4","8594","2","3","5","6","9","4.03","4.11","1","22","4","4"
"2008","direct migration background","Female","3.6","3","1031","2","3","4","5","8","3.5","3.7","1","16","3","4"
"2008","direct migration background","Male","3.56","3","885","2","3","4","5","9","3.46","3.66","1","14","3","4"
"2008","indirect migration background","Female","3.89","4","430","2","3","5","6","10","3.73","4.05","1","12","3","4"
"2008","indirect migration background","Male","3.56","3","400","2","3","4","5","8","3.4","3.72","1","11","3","4"
"2008","no migration background","Female","3.99","4","8820","2","3","5","6","9","3.95","4.03","1","24","4","4"
"2008","no migration background","Male","4.12","4","8083","2","3","5","6","10","4.08","4.16","1","24","4","4"
"2009","direct migration background","Female","3.61","3","906","2","3","4","5","8","3.51","3.71","1","11","3","4"
"2009","direct migration background","Male","3.66","3","764","2","3","4","6","9","3.54","3.78","1","12","3","4"
"2009","indirect migration background","Female","3.87","4","392","2","3","5","6","8","3.71","4.03","1","11","3","4"
