"year","e11103","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","general elemantary","3.94","4","1156","2","3","5","6","9","3.83","4.05","1","45","3","3"
"1984","Full Time","higher education","4.48","4","467","2","3","5","7","9","4.23","4.73","0","51","4","4"
"1984","Full Time","higher vocational","4.25","4","364","2","3","5","7","9","4.07","4.43","0","10","4","4"
"1984","Full Time","in school","","","","","","","","","","","","","",""
"1984","Full Time","inadequately","3.04","3","517","1","2","4","5","8","2.94","3.14","0","8","3","3"
"1984","Full Time","middle vocational","4","4","2936","2","3","5","6","9","3.88","4.12","1","80","3","4"
"1984","Full Time","vocational + Abi","3.86","4","179","2","2","5","7","9","3.19","4.53","1","60","3","3"
"1984","Not Working","general elemantary","3.78","3","1746","2","3","5","6","9","3.61","3.95","1","82","3","3"
"1984","Not Working","higher education","4.2","4","160","2","3","5","6","11","3.2","5.2","1","82","3","4"
"1984","Not Working","higher vocational","3.74","3","183","2","3","4","6","8","3.5","3.98","1","10","3","4"
"1984","Not Working","in school","5.1","4","177","3","4","5","7","9","4.23","5.97","1","80","4","5"
"1984","Not Working","inadequately","3.37","3","378","2","3","4","5","7","3.25","3.49","0","10","3","3"
"1984","Not Working","middle vocational","3.7","3","1882","2","3","4","6","9","3.59","3.81","0","80","3","3"
"1984","Not Working","vocational + Abi","4.92","3","81","2","2","4","6","60","2.94","6.9","1","60","3","4"
"1984","Part Time","general elemantary","4.02","4","546","2","3","5","6","11","3.72","4.32","1","80","3","4"
"1984","Part Time","higher education","4.22","4","165","2","3","5","6","11","3.94","4.5","1","14","3","4"
"1984","Part Time","higher vocational","4.04","4","107","2","3","5","6","9","3.74","4.34","1","10","4","4"
"1984","Part Time","in school","","","","","","","","","","","","","",""
"1984","Part Time","inadequately","3.57","3","122","2","2","4","6","9","3.29","3.85","1","9","3","3"
"1984","Part Time","middle vocational","3.9","4","875","2","3","5","6","9","3.75","4.05","0","51","3","4"
"1984","Part Time","vocational + Abi","3.61","3","51","2","2","4","6","9","3.15","4.07","1","9","3","3"
