"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","direct migration background","3.37","3","2411","2","2","4","5","8","3.25","3.49","0","80","3","3"
"1984","Employed","indirect migration background","3.48","3","70","3","3","4","5","6","3.25","3.71","1","6","3","4"
"1984","Employed","no migration background","4.1","4","5051","2","3","5","6","9","4.03","4.17","0","80","4","4"
"1984","Not Employed","direct migration background","3.38","3","994","2","2","4","5","9","3.2","3.56","0","60","3","3"
"1984","Not Employed","indirect migration background","3.29","3","57","2","2","4","5","7","2.99","3.59","2","7","3","4"
"1984","Not Employed","no migration background","3.85","3","3585","2","3","5","6","9","3.73","3.97","0","82","3","4"
"1985","Employed","direct migration background","2.86","3","154","1","2","4","4","6","2.66","3.06","0","9","3","3"
"1985","Employed","indirect migration background","","","","","","","","","","","","","",""
"1985","Employed","no migration background","3.37","3","410","2","2","4","5","10","3.2","3.54","0","11","3","4"
"1985","Not Employed","direct migration background","3.35","3","81","2","3","4","4","5","3.1","3.6","0","9","3","4"
"1985","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1985","Not Employed","no migration background","3.42","3","145","2","2","4","5","8","3.17","3.67","1","10","3","4"
"1986","Employed","direct migration background","3","3","208","1","2","4","5","6","2.83","3.17","1","7","3","3"
"1986","Employed","indirect migration background","","","","","","","","","","","","","",""
"1986","Employed","no migration background","3.27","3","514","1","2","4","6","8","3.13","3.41","1","11","3","3"
"1986","Not Employed","direct migration background","3.36","3","84","2","3","4","5","7","3.1","3.62","1","8","3","3"
"1986","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1986","Not Employed","no migration background","3.18","3","162","1","2","4","6","8","2.88","3.48","1","10","3","3"
"1987","Employed","direct migration background","3.26","3","208","2","2","4","5","7","3.08","3.44","1","9","3","3"
"1987","Employed","indirect migration background","","","","","","","","","","","","","",""
"1987","Employed","no migration background","3.14","3","435","1","2","4","5","7","3.01","3.27","1","8","3","3"
"1987","Not Employed","direct migration background","3.39","3","71","1","3","4","5","7","3.07","3.71","1","7","3","4"
"1987","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1987","Not Employed","no migration background","3.26","3","123","2","2","4","5","7","3","3.52","1","8","3","3"
"1988","Employed","direct migration background","3.04","3","183","1","2","4","5","9","2.78","3.3","1","9","3","3"
"1988","Employed","indirect migration background","","","","","","","","","","","","","",""
"1988","Employed","no migration background","3.27","3","430","2","2","4","6","9","3.11","3.43","0","11","3","3"
"1988","Not Employed","direct migration background","3.32","3","80","2","2","4","5","8","2.89","3.75","1","9","2","3"
"1988","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1988","Not Employed","no migration background","2.71","3","116","1","2","3","5","8","2.41","3.01","0","8","3","3"
"1989","Employed","direct migration background","3.37","3","168","2","2","4","6","8","3.15","3.59","1","8","3","3"
"1989","Employed","indirect migration background","","","","","","","","","","","","","",""
"1989","Employed","no migration background","3.27","3","441","2","2","4","6","8","3.12","3.42","0","10","3","3"
"1989","Not Employed","direct migration background","2.96","3","66","2","2","3","4","6","2.67","3.25","1","6","3","3"
"1989","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1989","Not Employed","no migration background","3.21","3","102","1","2","4","6","10","2.84","3.58","1","10","3","3"
"1990","Employed","direct migration background","2.87","3","162","1","2","3","4","6","2.64","3.1","1","9","3","3"
"1990","Employed","indirect migration background","","","","","","","","","","","","","",""
"1990","Employed","no migration background","3.36","3","392","1","2","4","5","7","2.94","3.78","0","60","3","3"
"1990","Not Employed","direct migration background","2.77","2.67","58","2","2","3","4","6","2.48","3.06","1","7","3","3"
"1990","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1990","Not Employed","no migration background","2.74","2","87","1","1","4","5","6","2.4","3.08","0","7","2","3"
"1991","Employed","direct migration background","3.25","3","155","2","2","4","5","9","3.03","3.47","1","9","3","3"
"1991","Employed","indirect migration background","","","","","","","","","","","","","",""
"1991","Employed","no migration background","3.47","3","456","2","2","5","6","8","3.31","3.63","1","10","3","4"
"1991","Not Employed","direct migration background","2.97","3","53","2","2","4","4","6","2.61","3.33","1","8","2","3"
"1991","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1991","Not Employed","no migration background","3.63","3","125","1","2","5","6","10","3.28","3.98","1","10","3","4"
"1992","Employed","direct migration background","3.68","3","163","2","2","5","7","9","3.43","3.93","1","9","3","3"
"1992","Employed","indirect migration background","","","","","","","","","","","","","",""
"1992","Employed","no migration background","3.36","3","746","2","2","4","6","9","3.24","3.48","0","10","3","3"
"1992","Not Employed","direct migration background","3.1","3","51","1","2","4","5","8","2.64","3.56","1","8","2","4"
"1992","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1992","Not Employed","no migration background","3.19","3","157","1","2","4","5","9","2.93","3.45","1","10","3","3"
"1993","Employed","direct migration background","3.34","3","177","2","2","4","6","8","3.13","3.55","1","8","3","3"
"1993","Employed","indirect migration background","2.27","2","50","1","1","3","4","6","1.95","2.59","1","6","2","3"
"1993","Employed","no migration background","3.47","3","756","2","2","4","6","8","3.35","3.59","1","11","3","3"
"1993","Not Employed","direct migration background","3.41","3","67","1","2","5","7","7","3.05","3.77","1","7","2","3"
"1993","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1993","Not Employed","no migration background","3.27","3","198","1","2","4","5","8","3.02","3.52","1","11","3","3"
"1994","Employed","direct migration background","3.33","3","153","1","2","4","6","7","3.1","3.56","1","8","3","3"
"1994","Employed","indirect migration background","2.39","2","53","1","2","3","4","4","2.12","2.66","1","4","2","3"
"1994","Employed","no migration background","3.42","3","817","2","2","4","6","10","3.3","3.54","1","10","3","3"
"1994","Not Employed","direct migration background","3.43","3","65","2","2","4","6","8","3.1","3.76","1","8","3","3"
"1994","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1994","Not Employed","no migration background","3.06","3","232","1","2","4","6","9","2.83","3.29","1","10","3","3"
"1995","Employed","direct migration background","3.04","3","383","1","2","4","4","9","2.91","3.17","1","9","3","3"
"1995","Employed","indirect migration background","2.79","3","42","2","2","3","4","6","2.41","3.17","1","6","2","3"
"1995","Employed","no migration background","3.69","3","913","2","2","5","6","8","3.58","3.8","1","9","3","4"
"1995","Not Employed","direct migration background","2.91","3","251","2","2","3","4","8","2.73","3.09","1","9","3","3"
"1995","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1995","Not Employed","no migration background","3.03","3","259","1","2","4","5","8","2.82","3.24","1","9","3","3"
"1996","Employed","direct migration background","3.03","3","228","2","2","4","5","7","2.87","3.19","1","8","3","3"
"1996","Employed","indirect migration background","2.96","3","68","2","2","4","4","8","2.64","3.28","1","8","2","3"
"1996","Employed","no migration background","3.54","3","912","2","2","4","6","8","3.44","3.64","1","11","3","3"
"1996","Not Employed","direct migration background","2.83","3","111","1","2","4","4","6","2.62","3.04","1","7","3","3"
"1996","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1996","Not Employed","no migration background","3.31","3","254","1","2","4","6","9","3.09","3.53","1","11","3","4"
"1997","Employed","direct migration background","3.15","3","181","1","2","4","5","8","2.94","3.36","1","10","3","3"
"1997","Employed","indirect migration background","3.1","3","67","1","2","4","5","9","2.72","3.48","1","9","3","3"
"1997","Employed","no migration background","3.4","3","817","2","2","4","6","8","3.29","3.51","1","11","3","3"
"1997","Not Employed","direct migration background","3.14","3","113","2","2","4","5","7","2.88","3.4","1","8","3","3"
"1997","Not Employed","indirect migration background","","","","","","","","","","","","","",""
