"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","(Married) couple without C.","3.38","3","1488","2","3","4","5","7","3.25","3.51","1","51","3","3"
"1984","Employed","1-pers.-HH","2.41","2","675","1","2","3","4","6","2.28","2.54","0","35","2","2"
"1984","Employed","Couple + C. GT 16 ","4.69","4","1292","3","3","5","7","10","4.55","4.83","2","80","4","4"
"1984","Employed","Couple + C. LE 16","4.07","4","2177","3","3","5","6","8","3.96","4.18","0","80","3","3"
"1984","Employed","Couple + C. LE and GT 16","5.3","5","1113","3","4","6","8","11","5.07","5.53","2","80","4","4"
"1984","Employed","Single parent","3.87","3","348","2","3","5","6","8","3.72","4.02","1","9","3","3"
"1984","Not Employed","(Married) couple without C.","3.45","3","1205","2","3","4","5","8","3.3","3.6","1","60","3","3"
"1984","Not Employed","1-pers.-HH","2.52","2","651","1","2","3","4","6","2.43","2.61","0","11","2","2"
"1984","Not Employed","Couple + C. GT 16 ","4.96","4","687","3","4","6","7","10","4.63","5.29","2","80","4","4"
"1984","Not Employed","Couple + C. LE 16","3.99","4","885","3","3","5","6","8","3.9","4.08","0","11","3","3"
"1984","Not Employed","Couple + C. LE and GT 16","5.37","5","604","3","4","6","7","11","4.99","5.75","2","80","4","4"
"1984","Not Employed","Single parent","4.38","3","226","2","3","4","6","9","3.4","5.36","1","82","3","4"
"1985","Employed","(Married) couple without C.","3.16","3","167","2","2","4","5","6","2.98","3.34","0","6","3","3"
"1985","Employed","1-pers.-HH","2.65","2","93","1","1","3","3","42","1.77","3.53","1","42","2","2"
"1985","Employed","Couple + C. GT 16 ","4.3","4","60","2","3","4","6","10","3.77","4.83","1","10","4","4"
"1985","Employed","Couple + C. LE 16","4.42","4","169","3","3","5","6","11","4.18","4.66","0","11","4","4"
"1985","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1985","Employed","Single parent","","","","","","","","","","","","","",""
"1985","Not Employed","(Married) couple without C.","3.16","3","34","2","3","4","4","5","2.89","3.43","2","5","3","3"
"1985","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1985","Not Employed","Couple + C. GT 16 ","4.35","4","38","3","4","5","6","10","3.86","4.84","1","10","4","5"
"1985","Not Employed","Couple + C. LE 16","3.8","3.46","76","3","3","4","5","7","3.49","4.11","0","9","3","4"
"1985","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1985","Not Employed","Single parent","","","","","","","","","","","","","",""
"1986","Employed","(Married) couple without C.","3.17","3","273","2","2","4","5","8","3.02","3.32","1","9","3","3"
"1986","Employed","1-pers.-HH","2.15","2","134","1","1","3","4","6","1.95","2.35","1","6","2","2"
"1986","Employed","Couple + C. GT 16 ","4.25","3","57","3","3","6","7","8","3.79","4.71","2","8","3","4"
"1986","Employed","Couple + C. LE 16","4.01","4","175","3","3","5","6","9","3.82","4.2","2","10","3","4"
"1986","Employed","Couple + C. LE and GT 16","5.54","5.23","32","3","5","7","7","8","4.93","6.15","3","8","3","6"
"1986","Employed","Single parent","3.41","3","30","2","3","3","4","11","2.79","4.03","1","11","2","3"
"1986","Not Employed","(Married) couple without C.","2.69","2","37","1","2","3","5","8","2.2","3.18","1","8","2","3"
"1986","Not Employed","1-pers.-HH","1.92","2","42","1","1","3","3","4","1.65","2.19","1","4","1","2"
"1986","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1986","Not Employed","Couple + C. LE 16","4.23","4","74","3","3","5","6","10","3.86","4.6","2","10","3","4"
"1986","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1986","Not Employed","Single parent","","","","","","","","","","","","","",""
"1987","Employed","(Married) couple without C.","3.28","3","215","2","2","4","5","6","3.13","3.43","1","6","3","3"
"1987","Employed","1-pers.-HH","2.13","2","132","1","1","3","3","5","1.94","2.32","1","8","2","2"
"1987","Employed","Couple + C. GT 16 ","3.96","4","48","3","3","5","5","5","3.67","4.25","2","5","3","4"
"1987","Employed","Couple + C. LE 16","4.05","4","184","3","3","5","6","7","3.88","4.22","1","7","3","4"
"1987","Employed","Couple + C. LE and GT 16","4.54","4","30","3","3","5","7","9","3.92","5.16","3","9","3","4"
"1987","Employed","Single parent","3.4","3","33","2","2","4","6","8","2.9","3.9","1","8","3","3"
"1987","Not Employed","(Married) couple without C.","3.52","3.8","30","2","3","4","5","6","3.09","3.95","1","6","3","4"
"1987","Not Employed","1-pers.-HH","2.13","2","39","1","2","3","3","4","1.88","2.38","1","4","2","2"
"1987","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1987","Not Employed","Couple + C. LE 16","3.99","4","69","3","3","5","5","7","3.7","4.28","1","7","3","4"
"1987","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1987","Not Employed","Single parent","","","","","","","","","","","","","",""
"1988","Employed","(Married) couple without C.","2.85","3","227","2","2","3","4","6","2.71","2.99","0","6","3","3"
"1988","Employed","1-pers.-HH","2.24","2","103","1","2","3","3","6","1.99","2.49","0","10","2","2"
"1988","Employed","Couple + C. GT 16 ","4.85","4","31","4","4","6","7","8","4.14","5.56","2","8","4","6"
"1988","Employed","Couple + C. LE 16","4.29","4","172","3","3","5","6","8","4.06","4.52","1","11","3","4"
"1988","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1988","Employed","Single parent","","","","","","","","","","","","","",""
"1988","Not Employed","(Married) couple without C.","2.7","2","44","2","2","3","4","6","2.4","3","1","6","2","3"
"1988","Not Employed","1-pers.-HH","1.75","1.53","35","1","1","2","3","4","1.46","2.04","1","4","1","2"
"1988","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1988","Not Employed","Couple + C. LE 16","4.21","4","52","3","3","6","6","8","3.79","4.63","1","8","3","4"
"1988","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1988","Not Employed","Single parent","","","","","","","","","","","","","",""
"1989","Employed","(Married) couple without C.","2.99","3","237","2","2","3","5","6","2.84","3.14","1","8","3","3"
"1989","Employed","1-pers.-HH","2.46","2","106","1","2","3","4","8","2.2","2.72","0","8","2","2"
"1989","Employed","Couple + C. GT 16 ","5.08","4","55","3","3","6","10","10","4.57","5.59","2","10","4","5"
"1989","Employed","Couple + C. LE 16","4.21","4","156","3","3","5","7","10","3.97","4.45","1","10","3","4"
"1989","Employed","Couple + C. LE and GT 16","4.75","4","32","2","3","7","7","7","4.11","5.39","2","7","3","6"
"1989","Employed","Single parent","","","","","","","","","","","","","",""
"1989","Not Employed","(Married) couple without C.","2.59","2","30","2","2","3","4","4","2.3","2.88","1","4","2","3"
"1989","Not Employed","1-pers.-HH","2.37","2","33","1","1","3","4","9","1.84","2.9","1","9","2","3"
"1989","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1989","Not Employed","Couple + C. LE 16","4.21","4","56","3","3","5","6","10","3.79","4.63","2","10","3","4"
"1989","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1989","Not Employed","Single parent","","","","","","","","","","","","","",""
"1990","Employed","(Married) couple without C.","3.25","3","207","2","2","4","5","8","3.08","3.42","1","8","3","3"
"1990","Employed","1-pers.-HH","2.08","2","100","1","1","3","3","5","1.89","2.27","1","5","2","2"
"1990","Employed","Couple + C. GT 16 ","3.9","4","39","3","3","4","6","6","3.54","4.26","1","6","3","4"
"1990","Employed","Couple + C. LE 16","4.79","4","155","3","3","5","5","60","3.76","5.82","1","60","3","4"
"1990","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","Employed","Single parent","","","","","","","","","","","","","",""
"1990","Not Employed","(Married) couple without C.","3.14","3","31","1","2","4","5","6","2.62","3.66","1","6","2","3"
"1990","Not Employed","1-pers.-HH","1.65","2","30","1","1","2","3","3","1.35","1.95","0","3","1","2"
"1990","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1990","Not Employed","Couple + C. LE 16","3.69","3.21","52","2","3","5","5","6","3.35","4.03","1","7","3","4"
"1990","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","Not Employed","Single parent","","","","","","","","","","","","","",""
"1991","Employed","(Married) couple without C.","3.14","3","202","2","2","4","5","7","2.95","3.33","1","8","3","3"
"1991","Employed","1-pers.-HH","2.12","2","107","1","1","3","3","6","1.91","2.33","1","6","2","2"
"1991","Employed","Couple + C. GT 16 ","4.46","4.05","33","4","4","5","5","6","4.07","4.85","2","6","4","5"
"1991","Employed","Couple + C. LE 16","4.37","4","210","3","3","5","6","7","4.19","4.55","1","8","4","4"
"1991","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","Employed","Single parent","","","","","","","","","","","","","",""
"1991","Not Employed","(Married) couple without C.","3.23","3","51","2","2","4","5","7","2.85","3.61","1","7","2","3"
"1991","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1991","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","Not Employed","Couple + C. LE 16","4.31","4","63","2","3","6","6","8","3.92","4.7","1","8","3","4"
"1991","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","Not Employed","Single parent","","","","","","","","","","","","","",""
"1992","Employed","(Married) couple without C.","2.97","3","290","2","2","3","5","7","2.84","3.1","0","7","2","3"
