"year","e11103","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","(Married) couple without C.","3.4","3","1155","2","3","4","5","7","3.26","3.54","1","51","3","3"
"1984","Full Time","1-pers.-HH","2.45","2","540","1","2","3","4","7","2.3","2.6","0","35","2","2"
"1984","Full Time","Couple + C. GT 16 ","4.79","4","951","3","4","6","7","10","4.61","4.97","2","80","4","4"
"1984","Full Time","Couple + C. LE 16","4.06","4","1651","3","3","5","6","8","3.95","4.17","0","80","3","3"
"1984","Full Time","Couple + C. LE and GT 16","5.36","5","804","3","4","6","7","11","5.05","5.67","2","80","4","4"
"1984","Full Time","Single parent","3.98","4","246","2","3","5","7","8","3.79","4.17","1","9","3","3"
"1984","Not Working","(Married) couple without C.","3.45","3","1205","2","3","4","5","8","3.3","3.6","1","60","3","3"
"1984","Not Working","1-pers.-HH","2.52","2","651","1","2","3","4","6","2.43","2.61","0","11","2","2"
"1984","Not Working","Couple + C. GT 16 ","4.96","4","687","3","4","6","7","10","4.63","5.29","2","80","4","4"
"1984","Not Working","Couple + C. LE 16","3.99","4","885","3","3","5","6","8","3.9","4.08","0","11","3","3"
"1984","Not Working","Couple + C. LE and GT 16","5.37","5","604","3","4","6","7","11","4.99","5.75","2","80","4","4"
"1984","Not Working","Single parent","4.38","3","226","2","3","4","6","9","3.4","5.36","1","82","3","4"
"1984","Part Time","(Married) couple without C.","3.33","3","333","2","2","4","5","6","3.02","3.64","1","51","3","3"
"1984","Part Time","1-pers.-HH","2.25","2","135","1","2","3","4","5","2.07","2.43","1","6","2","2"
"1984","Part Time","Couple + C. GT 16 ","4.43","4","341","3","3","5","6","10","4.26","4.6","2","11","4","4"
"1984","Part Time","Couple + C. LE 16","4.08","4","526","3","3","5","6","8","3.78","4.38","0","80","3","4"
"1984","Part Time","Couple + C. LE and GT 16","5.18","5","309","3","4","6","8","14","4.97","5.39","2","14","4","4"
