"year","hgtyp1hh","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(1a) inadequately completed","2.75","2","143","2","2","3","4","7","2.6","2.9","1","7","2","3"
"1984","(Married) couple without C.","(1b) general elementary school","3.3","3","649","2","2","4","5","7","3.14","3.46","1","45","3","3"
"1984","(Married) couple without C.","(1c) basic vocational qualification","3.31","3","1107","2","3","4","5","7","3.18","3.44","1","51","3","3"
"1984","(Married) couple without C.","(2a) intermediate vocational","3.44","3","351","2","3","4","5","8","3.32","3.56","1","9","3","3"
"1984","(Married) couple without C.","(2b) intermediate general qualification","3.23","3","48","2","2","4","5","6","2.88","3.58","1","6","2","3"
"1984","(Married) couple without C.","(2c_gen) general maturity certificate","2.88","3","50","2","2","4","4","5","2.62","3.14","2","5","2","3"
"1984","(Married) couple without C.","(2c_voc) vocational maturity certificate","4.55","3","128","2","3","4","6","60","3.29","5.81","1","60","3","3"
"1984","(Married) couple without C.","(3a) lower tertiary education","3.86","4","88","3","3","4","5","8","3.6","4.12","2","8","3","4"
"1984","(Married) couple without C.","(3b) higher tertiary education","4.09","3.15","116","2","3","4","5","9","3.24","4.94","2","51","3","4"
"1984","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(1a) inadequately completed","1.86","2","79","1","1","3","3","4","1.67","2.05","1","4","1","2"
"1984","1-pers.-HH","(1b) general elementary school","2.46","2","360","1","2","3","4","6","2.35","2.57","1","8","2","2"
"1984","1-pers.-HH","(1c) basic vocational qualification","2.54","2","405","1","2","3","3","6","2.35","2.73","0","35","2","2"
"1984","1-pers.-HH","(2a) intermediate vocational","2.55","2","199","1","2","3","4","8","2.38","2.72","1","11","2","2"
"1984","1-pers.-HH","(2b) intermediate general qualification","2.42","2","34","1","2","3","4","4","2.08","2.76","1","4","2","3"
"1984","1-pers.-HH","(2c_gen) general maturity certificate","1.87","1.63","55","1","1","3","3","5","1.61","2.13","1","5","1","2"
"1984","1-pers.-HH","(2c_voc) vocational maturity certificate","2.14","2","72","1","1","3","4","4","1.9","2.38","1","6","2","2"
"1984","1-pers.-HH","(3a) lower tertiary education","2.39","2","31","1","2","3","4","7","1.94","2.84","1","7","2","3"
"1984","1-pers.-HH","(3b) higher tertiary education","2.9","3","85","1","2","3","5","10","2.56","3.24","0","10","2","3"
"1984","Couple + C. GT 16 ","(0) in school","5.76","4","78","3","4","5","6","80","3.81","7.71","2","80","4","5"
"1984","Couple + C. GT 16 ","(1a) inadequately completed","3.76","3","159","3","3","4","6","6","3.61","3.91","2","6","3","3"
"1984","Couple + C. GT 16 ","(1b) general elementary school","4.52","4","444","3","3","5","7","9","4.38","4.66","2","10","4","4"
"1984","Couple + C. GT 16 ","(1c) basic vocational qualification","4.63","4","666","3","3","5","7","10","4.38","4.88","2","80","4","4"
"1984","Couple + C. GT 16 ","(2a) intermediate vocational","5.2","4","219","3","4","6","7","10","4.49","5.91","2","80","4","5"
"1984","Couple + C. GT 16 ","(2b) intermediate general qualification","4.82","4","142","3","4","6","7","10","4.55","5.09","2","10","4","5"
"1984","Couple + C. GT 16 ","(2c_gen) general maturity certificate","4.93","5","111","3","4","6","7","9","4.63","5.23","2","10","4","5"
"1984","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","5.12","5","51","3","4","6","8","10","4.61","5.63","2","10","4","5"
"1984","Couple + C. GT 16 ","(3a) lower tertiary education","5.05","5","37","4","4","6","6","9","4.6","5.5","3","9","4","5"
"1984","Couple + C. GT 16 ","(3b) higher tertiary education","5.44","5","60","4","4","6","8","11","5","5.88","3","11","4","5"
"1984","Couple + C. LE 16","(0) in school","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","(1a) inadequately completed","3.03","3","360","2","2","3","4","6","2.93","3.13","0","7","3","3"
"1984","Couple + C. LE 16","(1b) general elementary school","3.84","4","621","3","3","4","5","7","3.58","4.1","1","80","3","3"
"1984","Couple + C. LE 16","(1c) basic vocational qualification","4","4","1162","3","3","5","6","8","3.85","4.15","0","80","3","4"
"1984","Couple + C. LE 16","(2a) intermediate vocational","4.17","4","386","3","3","5","6","8","4.04","4.3","1","9","4","4"
