"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1984","direct migration background","(1a) inadequately completed","2.92","3","1039","1","2","3","4","6","2.85","2.99","0","8","3","3"
"1984","direct migration background","(1b) general elementary school","3.36","3","1022","2","2","4","5","8","3.12","3.6","1","80","3","3"
"1984","direct migration background","(1c) basic vocational qualification","3.42","3","719","2","3","4","5","7","3.17","3.67","1","80","3","3"
"1984","direct migration background","(2a) intermediate vocational","3.71","3","87","2","3","5","6","9","3.4","4.02","1","9","3","4"
"1984","direct migration background","(2b) intermediate general qualification","4.02","4","52","3","3","4","6","8","3.63","4.41","2","8","3","4"
"1984","direct migration background","(2c_gen) general maturity certificate","3.6","3","129","2","3","4","5","11","3.37","3.83","1","11","3","3"
"1984","direct migration background","(2c_voc) vocational maturity certificate","3.15","3","144","1","2","4","4","6","2.34","3.96","1","60","3","3"
"1984","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","direct migration background","(3b) higher tertiary education","3.92","4","100","2","3","5","6","11","3.61","4.23","1","11","3","4"
"1984","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1984","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1984","indirect migration background","(1b) general elementary school","3.88","3","36","3","3","5","6","6","3.52","4.24","2","6","3","4"
"1984","indirect migration background","(1c) basic vocational qualification","3.3","3","38","2","3","4","5","5","3","3.6","2","5","3","4"
"1984","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1984","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1984","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1984","no migration background","(0) in school","5.23","4","159","3","4","6","7","10","4.26","6.2","1","80","4","5"
"1984","no migration background","(1a) inadequately completed","3.88","3","68","2","3","5","6","10","3.46","4.3","1","10","3","4"
"1984","no migration background","(1b) general elementary school","3.84","3","1941","2","3","5","6","9","3.71","3.97","1","82","3","4"
"1984","no migration background","(1c) basic vocational qualification","3.92","3","3487","2","3","5","6","9","3.82","4.02","0","80","4","4"
"1984","no migration background","(2a) intermediate vocational","3.94","4","1301","2","3","5","6","9","3.8","4.08","1","80","4","4"
"1984","no migration background","(2b) intermediate general qualification","4.19","4","405","2","3","5","6","9","4.03","4.35","1","10","4","4"
"1984","no migration background","(2c_gen) general maturity certificate","3.97","4","280","2","3","5","6","9","3.74","4.2","1","11","4","4"
