"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","direct migration background","Rural Area","54.33","0","348","0","0","0","0","2021","30.63","78.03","0","3681","0","0"
"1985","direct migration background","Urban Area","64.27","0","2597","0","0","0","0","3681","45.6","82.94","0","11719","0","0"
"1985","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1985","indirect migration background","Urban Area","67.36","0","127","0","0","0","0","3485","13.06","121.66","0","3485","0","0"
"1985","no migration background","Rural Area","95.37","0","1919","0","0","0","0","3282","58.21","132.53","0","22306","0","0"
"1985","no migration background","Urban Area","104.28","0","6079","0","0","0","0","3485","77.47","131.09","0","61355","0","0"
"1986","direct migration background","Rural Area","85.92","0","357","0","0","0","0","4448","25.95","145.89","0","6136","0","0"
"1986","direct migration background","Urban Area","92.36","0","2499","0","0","0","0","3835","68.86","115.86","0","12271","0","0"
"1986","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1986","indirect migration background","Urban Area","152.56","0","137","0","0","0","0","4908","71.53","233.59","0","4908","0","0"
"1986","no migration background","Rural Area","74.13","0","1809","0","0","0","0","2876","44.97","103.29","0","9817","0","0"
"1986","no migration background","Urban Area","101.05","0","5822","0","0","0","0","3698","79.2","122.9","0","25769","0","0"
"1987","direct migration background","Rural Area","135.91","0","363","0","0","0","0","6136","83.05","188.77","0","6136","0","0"
"1987","direct migration background","Urban Area","88.46","0","2480","0","0","0","0","4908","64.09","112.83","0","18407","0","0"
"1987","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1987","indirect migration background","Urban Area","89.02","0","156","0","0","0","0","4908","9.99","168.05","0","4908","0","0"
"1987","no migration background","Rural Area","56.59","0","1776","0","0","0","0","2147","28.72","84.46","0","9817","0","0"
"1987","no migration background","Urban Area","107.76","0","5717","0","0","0","0","4172","85.3","130.22","0","20615","0","0"
"1988","direct migration background","Rural Area","81.53","0","334","0","0","0","0","3878","38.69","124.37","0","6136","0","0"
"1988","direct migration background","Urban Area","77.84","0","2356","0","0","0","0","3068","55.03","100.65","0","22824","0","0"
"1988","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1988","indirect migration background","Urban Area","57.3","0","195","0","0","0","0","4908","4.05","110.55","0","4908","0","0"
"1988","no migration background","Rural Area","80.82","0","1661","0","0","0","0","3375","41.59","120.05","0","15952","0","0"
"1988","no migration background","Urban Area","117.45","0","5447","0","0","0","0","4295","95.03","139.87","0","22824","0","0"
"1989","direct migration background","Rural Area","59.58","0","316","0","0","0","0","0","9.92","109.24","0","7976","0","0"
"1989","direct migration background","Urban Area","45.14","0","2290","0","0","0","0","0","31.08","59.2","0","10430","0","0"
"1989","indirect migration background","Rural Area","0","0","32","0","0","0","0","0","0","0","0","0","0","0"
"1989","indirect migration background","Urban Area","92.54","0","228","0","0","0","0","3362","34.04","151.04","0","4908","0","0"
"1989","no migration background","Rural Area","90.29","0","1575","0","0","0","0","3362","56.66","123.92","0","7669","0","0"
"1989","no migration background","Urban Area","117.85","0","5268","0","0","0","0","4141","90.16","145.54","0","30678","0","0"
"1990","direct migration background","Rural Area","127.19","0","317","0","0","0","0","3681","68.22","186.16","0","7976","0","0"
"1990","direct migration background","Urban Area","86.93","0","2234","0","0","0","0","5113","61.36","112.5","0","12271","0","0"
"1990","indirect migration background","Rural Area","0","0","37","0","0","0","0","0","0","0","0","0","0","0"
"1990","indirect migration background","Urban Area","69.48","0","259","0","0","0","0","2454","21.91","117.05","0","4908","0","0"
"1990","no migration background","Rural Area","81.96","0","1564","0","0","0","0","2945","48.19","115.73","0","15339","0","0"
"1990","no migration background","Urban Area","142","0","5106","0","0","0","0","4908","114.8","169.2","0","25309","0","0"
"1991","direct migration background","Rural Area","209.51","0","313","0","0","0","0","12823","89.82","329.2","0","12823","0","0"
"1991","direct migration background","Urban Area","80.24","0","2188","0","0","0","0","1657","54.97","105.51","0","20247","0","0"
"1991","indirect migration background","Rural Area","194.43","0","42","0","0","0","0","3911","6.37","382.49","0","3911","0","0"
"1991","indirect migration background","Urban Area","32.94","0","307","0","0","0","0","0","-10.05","75.93","0","4908","0","0"
"1991","no migration background","Rural Area","106.83","0","1597","0","0","0","0","3559","72.7","140.96","0","12823","0","0"
"1991","no migration background","Urban Area","147.12","0","5019","0","0","0","0","4295","116.58","177.66","0","33745","0","0"
"1992","direct migration background","Rural Area","92.44","0","401","0","0","0","0","3019","47.63","137.25","0","7976","0","0"
"1992","direct migration background","Urban Area","54.94","0","2169","0","0","0","0","1611","37.95","71.93","0","12271","0","0"
"1992","indirect migration background","Rural Area","201.2","0","57","0","0","0","0","6136","-14.45","416.85","0","6136","0","0"
