"year","age_gr","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","Female","190.84","0","2338","0","0","0","0","4908","154.15","227.53","0","18407","0","0"
"1984","16-34 y.","Male","209.49","0","2270","0","0","0","0","5522","159.95","259.03","0","29450","0","0"
"1984","35-65 y.","Female","83.28","0","3123","0","0","0","0","3068","57.84","108.72","0","18407","0","0"
"1984","35-65 y.","Male","21.39","0","3220","0","0","0","0","256","11.12","31.66","0","7363","0","0"
"1984","66 and older","Female","40.89","0","771","0","0","0","0","1841","14.67","67.11","0","4908","0","0"
"1984","66 and older","Male","34.92","0","509","0","0","0","0","2454","10.77","59.07","0","3068","0","0"
"1985","16-34 y.","Female","135.97","0","2082","0","0","0","0","4160","104.61","167.33","0","9203","0","0"
"1985","16-34 y.","Male","167.68","0","2101","0","0","0","0","4879","129.46","205.9","0","11719","0","0"
"1985","35-65 y.","Female","70.01","0","2879","0","0","0","0","2976","49.33","90.69","0","13498","0","0"
"1985","35-65 y.","Male","33.55","0","2907","0","0","0","0","0","15.48","51.62","0","22306","0","0"
"1985","66 and older","Female","182.72","0","671","0","0","0","0","1841","-11.79","377.23","0","61355","0","0"
"1985","66 and older","Male","17.29","0","447","0","0","0","0","0","-0.97","35.55","0","3068","0","0"
"1986","16-34 y.","Female","148.86","0","2014","0","0","0","0","4908","113.57","184.15","0","12271","0","0"
"1986","16-34 y.","Male","177.63","0","2084","0","0","0","0","4908","127.53","227.73","0","25769","0","0"
"1986","35-65 y.","Female","98.02","0","2741","0","0","0","0","3835","72.74","123.3","0","14725","0","0"
"1986","35-65 y.","Male","24.31","0","2757","0","0","0","0","307","12.74","35.88","0","7669","0","0"
"1986","66 and older","Female","49.59","0","622","0","0","0","0","2761","9.29","89.89","0","8590","0","0"
"1986","66 and older","Male","57.83","0","425","0","0","0","0","1917","0.06","115.6","0","8590","0","0"
"1987","16-34 y.","Female","181.51","0","1967","0","0","0","0","5215","139.98","223.04","0","20615","0","0"
"1987","16-34 y.","Male","169.34","0","2077","0","0","0","0","5277","127.56","211.12","0","18407","0","0"
"1987","35-65 y.","Female","98.81","0","2684","0","0","0","0","3105","69.6","128.02","0","18407","0","0"
"1987","35-65 y.","Male","35.67","0","2700","0","0","0","0","920","17.59","53.75","0","18407","0","0"
"1987","66 and older","Female","33.34","0","656","0","0","0","0","1779","8.69","57.99","0","4602","0","0"
"1987","66 and older","Male","6.9","0","429","0","0","0","0","0","-11.06","24.86","0","3681","0","0"
