"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","general elemantary","96.64","0","1071","0","0","0","0","4908","67.71","125.57","0","6749","0","0"
"1984","direct migration background","higher education","302.67","0","122","0","0","0","0","9203","63.71","541.63","0","9203","0","0"
"1984","direct migration background","higher vocational","0","0","52","0","0","0","0","0","0","0","0","0","0","0"
"1984","direct migration background","in school","","","","","","","","","","","","","",""
"1984","direct migration background","inadequately","67.49","0","938","0","0","0","0","3068","38.54","96.44","0","7363","0","0"
"1984","direct migration background","middle vocational","68.43","0","1033","0","0","0","0","3068","34.42","102.44","0","7363","0","0"
"1984","direct migration background","vocational + Abi","63.19","0","126","0","0","0","0","1479","10.37","116.01","0","2454","0","0"
"1984","indirect migration background","general elemantary","14.83","0","53","0","0","0","0","0","-52.94","82.6","0","1790","0","0"
"1984","indirect migration background","higher education","","","","","","","","","","","","","",""
"1984","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1984","indirect migration background","in school","","","","","","","","","","","","","",""
"1984","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1984","indirect migration background","middle vocational","0","0","54","0","0","0","0","0","0","0","0","0","0","0"
"1984","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1984","no migration background","general elemantary","94.58","0","2344","0","0","0","0","3068","53.5","135.66","0","29450","0","0"
"1984","no migration background","higher education","236.14","0","668","0","0","0","0","5522","137.05","335.23","0","16566","0","0"
"1984","no migration background","higher vocational","63.22","0","604","0","0","0","0","2884","22.04","104.4","0","8590","0","0"
"1984","no migration background","in school","164.97","0","158","0","0","0","0","4013","26.84","303.1","0","8896","0","0"
"1984","no migration background","inadequately","160.34","0","77","0","0","0","0","3548","6.44","314.24","0","3681","0","0"
"1984","no migration background","middle vocational","83.75","0","4638","0","0","0","0","3681","64.31","103.19","0","9203","0","0"
"1984","no migration background","vocational + Abi","175.35","0","185","0","0","0","0","4172","14.06","336.64","0","9203","0","0"
"1985","direct migration background","general elemantary","62.75","0","923","0","0","0","0","3681","35.94","89.56","0","7547","0","0"
"1985","direct migration background","higher education","236.22","0","111","0","0","0","0","3681","55.57","416.87","0","6197","0","0"
"1985","direct migration background","higher vocational","0","0","48","0","0","0","0","0","0","0","0","0","0","0"
"1985","direct migration background","in school","","","","","","","","","","","","","",""
"1985","direct migration background","inadequately","33.77","0","760","0","0","0","0","1491","10.43","57.11","0","4602","0","0"
"1985","direct migration background","middle vocational","36.41","0","911","0","0","0","0","1491","5.46","67.36","0","11719","0","0"
"1985","direct migration background","vocational + Abi","242.31","0","104","0","0","0","0","4908","93.18","391.44","0","6136","0","0"
"1985","indirect migration background","general elemantary","0","0","60","0","0","0","0","0","0","0","0","0","0","0"
"1985","indirect migration background","higher education","","","","","","","","","","","","","",""
"1985","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1985","indirect migration background","in school","","","","","","","","","","","","","",""
"1985","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1985","indirect migration background","middle vocational","119.05","0","57","0","0","0","0","3485","-3.43","241.53","0","3485","0","0"
"1985","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1985","no migration background","general elemantary","52.57","0","2096","0","0","0","0","2147","32.98","72.16","0","9203","0","0"
"1985","no migration background","higher education","108.57","0","643","0","0","0","0","3630","45.14","172","0","13498","0","0"
"1985","no migration background","higher vocational","32.08","0","569","0","0","0","0","1841","7.79","56.37","0","3681","0","0"
"1985","no migration background","in school","229.07","0","155","0","0","0","0","7593","45.9","412.24","0","7976","0","0"
"1985","no migration background","inadequately","23.5","0","84","0","0","0","0","1595","-14.27","61.27","0","1595","0","0"
"1985","no migration background","middle vocational","125.49","0","4230","0","0","0","0","3681","87.21","163.77","0","61355","0","0"
"1985","no migration background","vocational + Abi","278.3","0","176","0","0","0","0","6136","100.58","456.02","0","7363","0","0"
"1986","direct migration background","general elemantary","96.17","0","924","0","0","0","0","4448","51.97","140.37","0","8590","0","0"
"1986","direct migration background","higher education","30.04","0","110","0","0","0","0","959","5.72","54.36","0","959","0","0"
"1986","direct migration background","higher vocational","241","0","50","0","0","0","0","10430","-178.2","660.2","0","10430","0","0"
"1986","direct migration background","in school","0","0","31","0","0","0","0","0","0","0","0","0","0","0"
"1986","direct migration background","inadequately","83.61","0","698","0","0","0","0","6136","59.75","107.47","0","6136","0","0"
"1986","direct migration background","middle vocational","83.19","0","878","0","0","0","0","3681","44.39","121.99","0","12271","0","0"
"1986","direct migration background","vocational + Abi","128.17","0","105","0","0","0","0","4446","-44.84","301.18","0","7976","0","0"
"1986","indirect migration background","general elemantary","293.91","0","60","0","0","0","2761","2761","201.83","385.99","0","2761","0","0"
"1986","indirect migration background","higher education","","","","","","","","","","","","","",""
"1986","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1986","indirect migration background","in school","","","","","","","","","","","","","",""
"1986","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1986","indirect migration background","middle vocational","17.78","0","62","0","0","0","0","0","-125.68","161.24","0","4448","0","0"
"1986","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1986","no migration background","general elemantary","93.51","0","1940","0","0","0","0","3698","64.2","122.82","0","9817","0","0"
"1986","no migration background","higher education","54.51","0","637","0","0","0","0","1841","0.67","108.35","0","14725","0","0"
"1986","no migration background","higher vocational","49.21","0","527","0","0","0","0","1334","-20.86","119.28","0","12271","0","0"
"1986","no migration background","in school","151.66","0","146","0","0","0","0","3835","49.33","253.99","0","3835","0","0"
"1986","no migration background","inadequately","162.97","0","85","0","0","0","0","4172","17.91","308.03","0","4172","0","0"
"1986","no migration background","middle vocational","98.68","0","4075","0","0","0","0","3835","71.47","125.89","0","25769","0","0"
"1986","no migration background","vocational + Abi","133.16","0","172","0","0","0","0","3681","28.52","237.8","0","4602","0","0"
"1987","direct migration background","general elemantary","82.38","0","947","0","0","0","0","2859","55.43","109.33","0","8590","0","0"
"1987","direct migration background","higher education","58.04","0","100","0","0","0","0","1841","-68.72","184.8","0","6136","0","0"
"1987","direct migration background","higher vocational","376.74","0","55","0","0","0","0","9203","-3.64","757.12","0","9203","0","0"
"1987","direct migration background","in school","1610.37","0","32","0","0","0","0","18407","437.2","2783.54","0","18407","0","0"
"1987","direct migration background","inadequately","10.28","0","678","0","0","0","0","0","-4.28","24.84","0","4878","0","0"
"1987","direct migration background","middle vocational","89.2","0","867","0","0","0","0","4908","46.39","132.01","0","12271","0","0"
"1987","direct migration background","vocational + Abi","42.4","0","103","0","0","0","0","1227","-0.68","85.48","0","1657","0","0"
"1987","indirect migration background","general elemantary","24.41","0","63","0","0","0","0","2393","-51.52","100.34","0","2393","0","0"
"1987","indirect migration background","higher education","","","","","","","","","","","","","",""
"1987","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1987","indirect migration background","in school","","","","","","","","","","","","","",""
"1987","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1987","indirect migration background","middle vocational","12.38","0","77","0","0","0","0","0","-66.47","91.23","0","2454","0","0"
"1987","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1987","no migration background","general elemantary","71.51","0","1847","0","0","0","0","2761","45.44","97.58","0","10124","0","0"
"1987","no migration background","higher education","95.56","0","640","0","0","0","0","3068","26.55","164.57","0","14725","0","0"
"1987","no migration background","higher vocational","43.42","0","507","0","0","0","0","1790","0.95","85.89","0","7194","0","0"
"1987","no migration background","in school","302.91","0","150","0","0","0","0","5534","157.74","448.08","0","5534","0","0"
"1987","no migration background","inadequately","61.82","0","75","0","0","0","0","1246","5.55","118.09","0","1246","0","0"
"1987","no migration background","middle vocational","97.21","0","4044","0","0","0","0","4049","70.85","123.57","0","18407","0","0"
"1987","no migration background","vocational + Abi","207.45","0","174","0","0","0","0","4908","72.46","342.44","0","7976","0","0"
"1988","direct migration background","general elemantary","122.71","0","918","0","0","0","0","6136","69.18","176.24","0","22824","0","0"
"1988","direct migration background","higher education","8.55","0","85","0","0","0","0","537","-4.01","21.11","0","537","0","0"
"1988","direct migration background","higher vocational","225.67","0","54","0","0","0","0","8590","-93.39","544.73","0","8590","0","0"
"1988","direct migration background","in school","","","","","","","","","","","","","",""
"1988","direct migration background","inadequately","6.24","0","623","0","0","0","0","0","-7.98","20.46","0","2608","0","0"
"1988","direct migration background","middle vocational","60.94","0","831","0","0","0","0","3221","43.67","78.21","0","4346","0","0"
"1988","direct migration background","vocational + Abi","0","0","96","0","0","0","0","0","0","0","0","0","0","0"
"1988","indirect migration background","general elemantary","0","0","82","0","0","0","0","0","0","0","0","0","0","0"
"1988","indirect migration background","higher education","","","","","","","","","","","","","",""
"1988","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1988","indirect migration background","in school","","","","","","","","","","","","","",""
"1988","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1988","indirect migration background","middle vocational","7.19","0","89","0","0","0","0","0","-36","50.38","0","1841","0","0"
"1988","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1988","no migration background","general elemantary","95.07","0","1740","0","0","0","0","3681","63.1","127.04","0","15952","0","0"
"1988","no migration background","higher education","158.78","0","613","0","0","0","0","5023","74.96","242.6","0","14725","0","0"
"1988","no migration background","higher vocational","52.78","0","480","0","0","0","0","2454","12.28","93.28","0","6136","0","0"
"1988","no migration background","in school","149.6","0","125","0","0","0","0","4908","59.24","239.96","0","4908","0","0"
"1988","no migration background","inadequately","31.32","0","67","0","0","0","0","1276","-6.7","69.34","0","1276","0","0"
"1988","no migration background","middle vocational","110.04","0","3837","0","0","0","0","3681","80.89","139.19","0","22824","0","0"
"1988","no migration background","vocational + Abi","157.3","0","172","0","0","0","0","4908","57.7","256.9","0","4908","0","0"
"1989","direct migration background","general elemantary","34.04","0","879","0","0","0","0","920","15.96","52.12","0","7363","0","0"
"1989","direct migration background","higher education","0","0","89","0","0","0","0","0","0","0","0","0","0","0"
"1989","direct migration background","higher vocational","282.11","0","51","0","0","0","0","10430","-128.66","692.88","0","10430","0","0"
"1989","direct migration background","in school","","","","","","","","","","","","","",""
"1989","direct migration background","inadequately","2.59","0","581","0","0","0","0","0","-7.14","12.32","0","2037","0","0"
"1989","direct migration background","middle vocational","50.94","0","831","0","0","0","0","0","26.38","75.5","0","7976","0","0"
"1989","direct migration background","vocational + Abi","6.18","0","94","0","0","0","0","0","-41.78","54.14","0","2270","0","0"
"1989","indirect migration background","general elemantary","22.71","0","106","0","0","0","0","0","-34.68","80.1","0","3068","0","0"
"1989","indirect migration background","higher education","","","","","","","","","","","","","",""
"1989","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1989","indirect migration background","in school","","","","","","","","","","","","","",""
"1989","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1989","indirect migration background","middle vocational","90.15","0","90","0","0","0","0","3362","11.42","168.88","0","3362","0","0"
"1989","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1989","no migration background","general elemantary","65.01","0","1604","0","0","0","0","3068","39.59","90.43","0","7363","0","0"
