"ple0008","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Very good","1992","no migration background","in school","52","0.430308936948825","0.343512285496601","0.517105588401049"
"Very good","1992","no migration background","inadequately","21","","",""
"Very good","1992","no migration background","general elemantary","228","0.0965204296464625","0.082912326291143","0.110128533001782"
"Very good","1992","no migration background","middle vocational","844","0.131801642319523","0.123071820973122","0.140531463665924"
"Very good","1992","no migration background","vocational + Abi","56","0.180135167327578","0.134878914785795","0.22539141986936"
"Very good","1992","no migration background","higher vocational","89","0.109701243888447","0.0865500852805451","0.132852402496348"
"Very good","1992","no migration background","higher education","258","0.161555931546724","0.143059753972617","0.180052109120831"
"Very good","1992","direct migration background","in school","6","","",""
"Very good","1992","direct migration background","inadequately","46","0.10937690027743","0.0824991450613781","0.136254655493483"
"Very good","1992","direct migration background","general elemantary","125","0.123060510811896","0.100657714118925","0.145463307504868"
"Very good","1992","direct migration background","middle vocational","134","0.126440724906857","0.104072071361522","0.148809378452192"
"Very good","1992","direct migration background","vocational + Abi","15","","",""
"Very good","1992","direct migration background","higher vocational","13","","",""
"Very good","1992","direct migration background","higher education","29","","",""
"Very good","1992","indirect migration background","in school","27","","",""
"Very good","1992","indirect migration background","inadequately","6","","",""
"Very good","1992","indirect migration background","general elemantary","76","0.393485065936699","0.319613326281858","0.467356805591539"
"Very good","1992","indirect migration background","middle vocational","46","0.258998913395921","0.18157877760066","0.336419049191181"
"Very good","1992","indirect migration background","vocational + Abi","4","","",""
"Very good","1992","indirect migration background","higher vocational","1","","",""
"Very good","1992","indirect migration background","higher education","2","","",""
"Good","1992","no migration background","in school","54","0.440319566205203","0.353293943625663","0.527345188784742"
"Good","1992","no migration background","inadequately","24","","",""
"Good","1992","no migration background","general elemantary","557","0.273406577645082","0.252867590744507","0.293945564545658"
"Good","1992","no migration background","middle vocational","2502","0.4041243825319","0.391460385511432","0.416788379552369"
"Good","1992","no migration background","vocational + Abi","135","0.49535295617458","0.436474088022849","0.554231824326311"
"Good","1992","no migration background","higher vocational","296","0.387248858316618","0.35116306905117","0.423334647582066"
"Good","1992","no migration background","higher education","761","0.472896351672685","0.447805553511569","0.4979871498338"
"Good","1992","direct migration background","in school","5","","",""
"Good","1992","direct migration background","inadequately","168","0.314976055504044","0.274974686281133","0.354977424726956"
"Good","1992","direct migration background","general elemantary","340","0.368899644669826","0.33599468232381","0.401804607015843"
"Good","1992","direct migration background","middle vocational","344","0.406939902902502","0.373875197650912","0.440004608154092"
"Good","1992","direct migration background","vocational + Abi","41","0.485999566863928","0.386536485972746","0.585462647755109"
"Good","1992","direct migration background","higher vocational","23","","",""
"Good","1992","direct migration background","higher education","64","0.431901495278628","0.347077910967159","0.516725079590098"
"Good","1992","indirect migration background","in school","18","","",""
"Good","1992","indirect migration background","inadequately","14","","",""
"Good","1992","indirect migration background","general elemantary","69","0.428866973763035","0.354028764176303","0.503705183349768"
"Good","1992","indirect migration background","middle vocational","48","0.397298461799197","0.310820563346195","0.483776360252198"
"Good","1992","indirect migration background","vocational + Abi","5","","",""
"Good","1992","indirect migration background","higher vocational","4","","",""
"Good","1992","indirect migration background","higher education","1","","",""
"Satisfactory","1992","no migration background","in school","16","","",""
"Satisfactory","1992","no migration background","inadequately","23","","",""
"Satisfactory","1992","no migration background","general elemantary","635","0.385813151621072","0.363381173235833","0.408245130006311"
"Satisfactory","1992","no migration background","middle vocational","1653","0.299194245248781","0.287377145189107","0.311011345308455"
"Satisfactory","1992","no migration background","vocational + Abi","60","0.215583359401782","0.167156174592056","0.264010544211508"
"Satisfactory","1992","no migration background","higher vocational","224","0.332019482538309","0.297132552593946","0.366906412482672"
"Satisfactory","1992","no migration background","higher education","372","0.263374296914328","0.241238578939854","0.285510014888803"
"Satisfactory","1992","direct migration background","in school","2","","",""
"Satisfactory","1992","direct migration background","inadequately","159","0.304630836685749","0.264995928487945","0.344265744883553"
"Satisfactory","1992","direct migration background","general elemantary","212","0.265726729270877","0.235603290481856","0.295850168059897"
"Satisfactory","1992","direct migration background","middle vocational","237","0.307232150047379","0.276181023777618","0.33828327631714"
"Satisfactory","1992","direct migration background","vocational + Abi","27","","",""
"Satisfactory","1992","direct migration background","higher vocational","19","","",""
"Satisfactory","1992","direct migration background","higher education","24","","",""
"Satisfactory","1992","indirect migration background","in school","2","","",""
"Satisfactory","1992","indirect migration background","inadequately","2","","",""
"Satisfactory","1992","indirect migration background","general elemantary","14","","",""
"Satisfactory","1992","indirect migration background","middle vocational","18","","",""
"Satisfactory","1992","indirect migration background","vocational + Abi","2","","",""
"Satisfactory","1992","indirect migration background","higher vocational","1","","",""
"Satisfactory","1992","indirect migration background","higher education","","","",""
"Less good","1992","no migration background","in school","2","","",""
"Less good","1992","no migration background","inadequately","10","","",""
"Less good","1992","no migration background","general elemantary","283","0.171877456130887","0.154492020794832","0.189262891466943"
"Less good","1992","no migration background","middle vocational","575","0.119776352087283","0.111396863337462","0.128155840837105"
"Less good","1992","no migration background","vocational + Abi","19","","",""
"Less good","1992","no migration background","higher vocational","67","0.125578198876476","0.101030166670184","0.150126231082768"
"Less good","1992","no migration background","higher education","96","0.0716879099523389","0.0587234793685156","0.0846523405361622"
"Less good","1992","direct migration background","in school","","","",""
"Less good","1992","direct migration background","inadequately","115","0.205704136484743","0.170894789663001","0.240513483306484"
"Less good","1992","direct migration background","general elemantary","113","0.195183150069911","0.168154288192912","0.22221201194691"
"Less good","1992","direct migration background","middle vocational","99","0.116319183398887","0.0947405691795642","0.13789779761821"
"Less good","1992","direct migration background","vocational + Abi","8","","",""
"Less good","1992","direct migration background","higher vocational","4","","",""
"Less good","1992","direct migration background","higher education","10","","",""
"Less good","1992","indirect migration background","in school","1","","",""
"Less good","1992","indirect migration background","inadequately","2","","",""
"Less good","1992","indirect migration background","general elemantary","8","","",""
"Less good","1992","indirect migration background","middle vocational","9","","",""
"Less good","1992","indirect migration background","vocational + Abi","1","","",""
"Less good","1992","indirect migration background","higher vocational","1","","",""
"Less good","1992","indirect migration background","higher education","","","",""
"Poor","1992","no migration background","in school","1","","",""
"Poor","1992","no migration background","inadequately","9","","",""
"Poor","1992","no migration background","general elemantary","106","0.0723823849564962","0.0604416861024648","0.0843230838105276"
"Poor","1992","no migration background","middle vocational","194","0.0451033778125125","0.039747653943543","0.0504591016814821"
"Poor","1992","no migration background","vocational + Abi","7","","",""
"Poor","1992","no migration background","higher vocational","24","","",""
"Poor","1992","no migration background","higher education","34","0.0304855099139242","0.0218456367299187","0.0391253830979297"
"Poor","1992","direct migration background","in school","1","","",""
"Poor","1992","direct migration background","inadequately","30","0.0653120710480333","0.044034930816855","0.0865892112792116"
"Poor","1992","direct migration background","general elemantary","36","0.0471299651774896","0.0326781146304691","0.0615818157245101"
"Poor","1992","direct migration background","middle vocational","34","0.0430680387443754","0.0294043411225155","0.0567317363662353"
"Poor","1992","direct migration background","vocational + Abi","6","","",""
"Poor","1992","direct migration background","higher vocational","4","","",""
"Poor","1992","direct migration background","higher education","4","","",""
"Poor","1992","indirect migration background","in school","","","",""
"Poor","1992","indirect migration background","inadequately","2","","",""
"Poor","1992","indirect migration background","general elemantary","1","","",""
"Poor","1992","indirect migration background","middle vocational","2","","",""
"Poor","1992","indirect migration background","vocational + Abi","","","",""
"Poor","1992","indirect migration background","higher vocational","","","",""
"Poor","1992","indirect migration background","higher education","","","",""
"Very good","1993","no migration background","in school","","","",""
"Very good","1993","no migration background","inadequately","","","",""
"Very good","1993","no migration background","general elemantary","","","",""
"Very good","1993","no migration background","middle vocational","","","",""
"Very good","1993","no migration background","vocational + Abi","","","",""
"Very good","1993","no migration background","higher vocational","","","",""
"Very good","1993","no migration background","higher education","","","",""
"Very good","1993","direct migration background","in school","","","",""
"Very good","1993","direct migration background","inadequately","","","",""
"Very good","1993","direct migration background","general elemantary","","","",""
"Very good","1993","direct migration background","middle vocational","","","",""
"Very good","1993","direct migration background","vocational + Abi","","","",""
"Very good","1993","direct migration background","higher vocational","","","",""
"Very good","1993","direct migration background","higher education","","","",""
"Very good","1993","indirect migration background","in school","","","",""
"Very good","1993","indirect migration background","inadequately","","","",""
"Very good","1993","indirect migration background","general elemantary","","","",""
"Very good","1993","indirect migration background","middle vocational","","","",""
"Very good","1993","indirect migration background","vocational + Abi","","","",""
"Very good","1993","indirect migration background","higher vocational","","","",""
"Very good","1993","indirect migration background","higher education","","","",""
"Good","1993","no migration background","in school","","","",""
"Good","1993","no migration background","inadequately","","","",""
"Good","1993","no migration background","general elemantary","","","",""
"Good","1993","no migration background","middle vocational","","","",""
"Good","1993","no migration background","vocational + Abi","","","",""
"Good","1993","no migration background","higher vocational","","","",""
"Good","1993","no migration background","higher education","","","",""
"Good","1993","direct migration background","in school","","","",""
"Good","1993","direct migration background","inadequately","","","",""
"Good","1993","direct migration background","general elemantary","","","",""
"Good","1993","direct migration background","middle vocational","","","",""
"Good","1993","direct migration background","vocational + Abi","","","",""
"Good","1993","direct migration background","higher vocational","","","",""
"Good","1993","direct migration background","higher education","","","",""
"Good","1993","indirect migration background","in school","","","",""
"Good","1993","indirect migration background","inadequately","","","",""
"Good","1993","indirect migration background","general elemantary","","","",""
"Good","1993","indirect migration background","middle vocational","","","",""
"Good","1993","indirect migration background","vocational + Abi","","","",""
"Good","1993","indirect migration background","higher vocational","","","",""
"Good","1993","indirect migration background","higher education","","","",""
"Satisfactory","1993","no migration background","in school","","","",""
"Satisfactory","1993","no migration background","inadequately","","","",""
"Satisfactory","1993","no migration background","general elemantary","","","",""
"Satisfactory","1993","no migration background","middle vocational","","","",""
"Satisfactory","1993","no migration background","vocational + Abi","","","",""
"Satisfactory","1993","no migration background","higher vocational","","","",""
