"ple0008","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Very good","1992","Not Employed","lower secondary degree","141","0.043224792177342","0.0349603289923709","0.0514892553623132"
"Very good","1992","Not Employed","secondary school degree","127","0.102508517576123","0.0806102634483852","0.124406771703861"
"Very good","1992","Not Employed","college entrance qualification","85","0.165055448189327","0.128900784248","0.201210112130654"
"Very good","1992","Not Employed","Other degree","35","0.129973021801296","0.0896377090948216","0.17030833450777"
"Very good","1992","Not Employed","no degree/no degree yet","107","0.27061845322852","0.2296154271366","0.31162147932044"
"Very good","1992","Employed","lower secondary degree","543","0.140077719978651","0.128638244923086","0.151517195034217"
"Very good","1992","Employed","secondary school degree","576","0.188502472858871","0.174205921366954","0.202799024350787"
"Very good","1992","Employed","college entrance qualification","297","0.207941272620514","0.186195788795928","0.2296867564451"
"Very good","1992","Employed","Other degree","88","0.135150013681938","0.110600189110151","0.159699838253725"
"Very good","1992","Employed","no degree/no degree yet","53","0.196795921736578","0.158312191451797","0.23527965202136"
"Good","1992","Not Employed","lower secondary degree","561","0.221048962987756","0.204185663359641","0.237912262615872"
"Good","1992","Not Employed","secondary school degree","262","0.317708266178652","0.284094772097209","0.351321760260095"
"Good","1992","Not Employed","college entrance qualification","170","0.396353134240827","0.348715169039326","0.443991099442327"
"Good","1992","Not Employed","Other degree","91","0.306776978485009","0.251462307740102","0.362091649229916"
"Good","1992","Not Employed","no degree/no degree yet","143","0.349419884483974","0.305416708778013","0.393423060189934"
"Good","1992","Employed","lower secondary degree","1536","0.419890641351832","0.403623359319039","0.436157923384624"
"Good","1992","Employed","secondary school degree","1542","0.521233136706705","0.502972865758028","0.539493407655382"
"Good","1992","Employed","college entrance qualification","673","0.502073024386995","0.47528218591582","0.52886386285817"
"Good","1992","Employed","Other degree","314","0.415209725530517","0.37982598154625","0.450593469514784"
"Good","1992","Employed","no degree/no degree yet","148","0.348223720787713","0.302109527685918","0.394337913889509"
"Satisfactory","1992","Not Employed","lower secondary degree","917","0.397085677912676","0.377201247842352","0.416970107983001"
"Satisfactory","1992","Not Employed","secondary school degree","212","0.344991901690402","0.310672308430889","0.379311494949915"
"Satisfactory","1992","Not Employed","college entrance qualification","85","0.233778169885416","0.192558945335577","0.274997394435256"
"Satisfactory","1992","Not Employed","Other degree","71","0.283203279833327","0.229160260529633","0.337246299137021"
"Satisfactory","1992","Not Employed","no degree/no degree yet","96","0.164831155180904","0.130588564562618","0.199073745799191"
"Satisfactory","1992","Employed","lower secondary degree","1080","0.322725394092438","0.307315809585256","0.338134978599619"
"Satisfactory","1992","Employed","secondary school degree","606","0.231872868360838","0.216446251747185","0.247299484974491"
"Satisfactory","1992","Employed","college entrance qualification","285","0.217762875010763","0.195648169168271","0.239877580853255"
"Satisfactory","1992","Employed","Other degree","211","0.273200955627524","0.241203294438489","0.305198616816559"
"Satisfactory","1992","Employed","no degree/no degree yet","122","0.278893575572704","0.235485043458453","0.322302107686956"
"Less good","1992","Not Employed","lower secondary degree","481","0.225103440190134","0.208130535661208","0.242076344719061"
"Less good","1992","Not Employed","secondary school degree","97","0.171164380987439","0.143971498416353","0.198357263558526"
"Less good","1992","Not Employed","college entrance qualification","43","0.133749301453864","0.100598949810034","0.166899653097693"
"Less good","1992","Not Employed","Other degree","44","0.165376078113156","0.120813098774296","0.209939057452016"
"Less good","1992","Not Employed","no degree/no degree yet","73","0.134911975174947","0.103382610440525","0.166441339909369"
"Less good","1992","Employed","lower secondary degree","311","0.0958623265645484","0.0861587189139093","0.105565934215188"
"Less good","1992","Employed","secondary school degree","127","0.0492440810270634","0.0413347326676932","0.0571534293864335"
"Less good","1992","Employed","college entrance qualification","70","0.0568306454671095","0.0444253769483803","0.0692359139858387"
"Less good","1992","Employed","Other degree","101","0.131060219207395","0.106827606593321","0.155292831821469"
"Less good","1992","Employed","no degree/no degree yet","71","0.147743597564957","0.11339605789045","0.182091137239464"
"Poor","1992","Not Employed","lower secondary degree","226","0.113537126732091","0.100644468769447","0.126429784694736"
"Poor","1992","Not Employed","secondary school degree","39","0.0636269335673834","0.0460047670617677","0.0812491000729991"
"Poor","1992","Not Employed","college entrance qualification","22","","",""
"Poor","1992","Not Employed","Other degree","26","","",""
"Poor","1992","Not Employed","no degree/no degree yet","32","0.0802185319316549","0.0551493880750811","0.105287675788229"
"Poor","1992","Employed","lower secondary degree","66","0.0214439180125311","0.016669319128818","0.0262185168962441"
"Poor","1992","Employed","secondary school degree","24","","",""
"Poor","1992","Employed","college entrance qualification","13","","",""
"Poor","1992","Employed","Other degree","31","0.0453790859526261","0.0304334878721395","0.0603246840331127"
"Poor","1992","Employed","no degree/no degree yet","16","","",""
"Very good","1993","Not Employed","lower secondary degree","","","",""
"Very good","1993","Not Employed","secondary school degree","","","",""
"Very good","1993","Not Employed","college entrance qualification","","","",""
"Very good","1993","Not Employed","Other degree","","","",""
"Very good","1993","Not Employed","no degree/no degree yet","","","",""
"Very good","1993","Employed","lower secondary degree","","","",""
"Very good","1993","Employed","secondary school degree","","","",""
"Very good","1993","Employed","college entrance qualification","","","",""
"Very good","1993","Employed","Other degree","","","",""
"Very good","1993","Employed","no degree/no degree yet","","","",""
"Good","1993","Not Employed","lower secondary degree","","","",""
"Good","1993","Not Employed","secondary school degree","","","",""
"Good","1993","Not Employed","college entrance qualification","","","",""
"Good","1993","Not Employed","Other degree","","","",""
"Good","1993","Not Employed","no degree/no degree yet","","","",""
"Good","1993","Employed","lower secondary degree","","","",""
"Good","1993","Employed","secondary school degree","","","",""
"Good","1993","Employed","college entrance qualification","","","",""
"Good","1993","Employed","Other degree","","","",""
"Good","1993","Employed","no degree/no degree yet","","","",""
"Satisfactory","1993","Not Employed","lower secondary degree","","","",""
"Satisfactory","1993","Not Employed","secondary school degree","","","",""
"Satisfactory","1993","Not Employed","college entrance qualification","","","",""
"Satisfactory","1993","Not Employed","Other degree","","","",""
"Satisfactory","1993","Not Employed","no degree/no degree yet","","","",""
"Satisfactory","1993","Employed","lower secondary degree","","","",""
"Satisfactory","1993","Employed","secondary school degree","","","",""
"Satisfactory","1993","Employed","college entrance qualification","","","",""
"Satisfactory","1993","Employed","Other degree","","","",""
"Satisfactory","1993","Employed","no degree/no degree yet","","","",""
"Less good","1993","Not Employed","lower secondary degree","","","",""
"Less good","1993","Not Employed","secondary school degree","","","",""
"Less good","1993","Not Employed","college entrance qualification","","","",""
"Less good","1993","Not Employed","Other degree","","","",""
"Less good","1993","Not Employed","no degree/no degree yet","","","",""
"Less good","1993","Employed","lower secondary degree","","","",""
"Less good","1993","Employed","secondary school degree","","","",""
"Less good","1993","Employed","college entrance qualification","","","",""
"Less good","1993","Employed","Other degree","","","",""
"Less good","1993","Employed","no degree/no degree yet","","","",""
"Poor","1993","Not Employed","lower secondary degree","","","",""
"Poor","1993","Not Employed","secondary school degree","","","",""
"Poor","1993","Not Employed","college entrance qualification","","","",""
"Poor","1993","Not Employed","Other degree","","","",""
"Poor","1993","Not Employed","no degree/no degree yet","","","",""
"Poor","1993","Employed","lower secondary degree","","","",""
"Poor","1993","Employed","secondary school degree","","","",""
"Poor","1993","Employed","college entrance qualification","","","",""
"Poor","1993","Employed","Other degree","","","",""
"Poor","1993","Employed","no degree/no degree yet","","","",""
"Very good","1994","Not Employed","lower secondary degree","90","0.0316247710603068","0.0247122001776938","0.0385373419429199"
"Very good","1994","Not Employed","secondary school degree","64","0.0607407782283291","0.0440637796361722","0.0774177768204861"
"Very good","1994","Not Employed","college entrance qualification","68","0.0963835271054719","0.069871795655205","0.122895258555739"
"Very good","1994","Not Employed","Other degree","21","","",""
"Very good","1994","Not Employed","no degree/no degree yet","97","0.214720567217922","0.178510148154503","0.250930986281341"
"Very good","1994","Employed","lower secondary degree","328","0.0875564790006204","0.0775336660873903","0.0975792919138505"
"Very good","1994","Employed","secondary school degree","359","0.121325811088023","0.109075789347914","0.133575832828132"
"Very good","1994","Employed","college entrance qualification","162","0.118359583052492","0.101089440769213","0.135629725335772"
"Very good","1994","Employed","Other degree","66","0.138946711483944","0.112085999135771","0.165807423832117"
"Very good","1994","Employed","no degree/no degree yet","32","0.110399722896574","0.0769405973113621","0.143858848481786"
"Good","1994","Not Employed","lower secondary degree","588","0.214173342184112","0.197968300504226","0.230378383863997"
"Good","1994","Not Employed","secondary school degree","298","0.314071810581807","0.28166481372353","0.346478807440085"
"Good","1994","Not Employed","college entrance qualification","217","0.439243700854362","0.394659142793862","0.483828258914863"
"Good","1994","Not Employed","Other degree","97","0.301900986520458","0.246523032571962","0.357278940468953"
"Good","1994","Not Employed","no degree/no degree yet","181","0.396313986977327","0.353180966317316","0.439447007637338"
"Good","1994","Employed","lower secondary degree","1296","0.407671996431294","0.39024674487282","0.425097247989768"
"Good","1994","Employed","secondary school degree","1314","0.477167831973183","0.4584281139192","0.495907550027166"
