"ple0008","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very good","1992","no migration background","(0) in school","39","0.435817371233635","0.332215194948719","0.539419547518551"
"Very good","1992","no migration background","(1a) inadequately completed","34","0.217957403559128","0.145869260959779","0.290045546158476"
"Very good","1992","no migration background","(1b) general elementary school","112","0.0689399786736327","0.0556355280941399","0.0822444292531255"
"Very good","1992","no migration background","(1c) basic vocational qualification","376","0.100404337660868","0.0905842033966882","0.110224471925048"
"Very good","1992","no migration background","(2b) intermediate general qualification","119","0.226340340957409","0.186879877969271","0.265800803945547"
"Very good","1992","no migration background","(2a) intermediate vocational","444","0.15906494185826","0.144547178766228","0.173582704950291"
"Very good","1992","no migration background","(2c_gen) general maturity certificate","79","0.254748380580961","0.202188628534547","0.307308132627375"
"Very good","1992","no migration background","(2c_voc) vocational maturity certificate","76","0.177169820167096","0.139421138043142","0.214918502291049"
"Very good","1992","no migration background","(3a) lower tertiary education","134","0.16536577906796","0.13995327701471","0.190778281121209"
"Very good","1992","no migration background","(3b) higher tertiary education","124","0.158217707225833","0.13118269891848","0.185252715533185"
"Very good","1992","direct migration background","(0) in school","5","","",""
"Very good","1992","direct migration background","(1a) inadequately completed","54","0.113830720360929","0.0879606924948529","0.139700748227005"
"Very good","1992","direct migration background","(1b) general elementary school","106","0.115712220666644","0.0931330842343633","0.138291357098924"
"Very good","1992","direct migration background","(1c) basic vocational qualification","92","0.121565652877212","0.0958432021518155","0.147288103602608"
"Very good","1992","direct migration background","(2b) intermediate general qualification","20","","",""
"Very good","1992","direct migration background","(2a) intermediate vocational","15","","",""
"Very good","1992","direct migration background","(2c_gen) general maturity certificate","23","","",""
"Very good","1992","direct migration background","(2c_voc) vocational maturity certificate","22","","",""
"Very good","1992","direct migration background","(3a) lower tertiary education","9","","",""
"Very good","1992","direct migration background","(3b) higher tertiary education","20","","",""
"Very good","1992","indirect migration background","(0) in school","27","","",""
"Very good","1992","indirect migration background","(1a) inadequately completed","5","","",""
"Very good","1992","indirect migration background","(1b) general elementary school","52","0.344180269021278","0.25917561732325","0.429184920719306"
"Very good","1992","indirect migration background","(1c) basic vocational qualification","22","","",""
"Very good","1992","indirect migration background","(2b) intermediate general qualification","25","","",""
"Very good","1992","indirect migration background","(2a) intermediate vocational","8","","",""
"Very good","1992","indirect migration background","(2c_gen) general maturity certificate","15","","",""
"Very good","1992","indirect migration background","(2c_voc) vocational maturity certificate","4","","",""
"Very good","1992","indirect migration background","(3a) lower tertiary education","1","","",""
"Very good","1992","indirect migration background","(3b) higher tertiary education","1","","",""
"Good","1992","no migration background","(0) in school","38","0.446176427886336","0.342317033880339","0.550035821892332"
"Good","1992","no migration background","(1a) inadequately completed","42","0.324456106110976","0.242709904737401","0.40620230748455"
"Good","1992","no migration background","(1b) general elementary school","356","0.228803035612367","0.206744022463467","0.250862048761268"
"Good","1992","no migration background","(1c) basic vocational qualification","1371","0.358634466994519","0.342963480622349","0.374305453366689"
"Good","1992","no migration background","(2b) intermediate general qualification","204","0.456870760041918","0.40989709013111","0.503844429952726"
"Good","1992","no migration background","(2a) intermediate vocational","1229","0.471282230819657","0.451467703055442","0.491096758583873"
"Good","1992","no migration background","(2c_gen) general maturity certificate","137","0.539656384072201","0.479532663257767","0.599780104886635"
"Good","1992","no migration background","(2c_voc) vocational maturity certificate","177","0.436126191919928","0.387097663119298","0.485154720720559"
"Good","1992","no migration background","(3a) lower tertiary education","409","0.463759082533979","0.429647434554017","0.49787073051394"
"Good","1992","no migration background","(3b) higher tertiary education","352","0.480902513046689","0.443889703076341","0.517915323017036"
"Good","1992","direct migration background","(0) in school","5","","",""
"Good","1992","direct migration background","(1a) inadequately completed","187","0.311234966196269","0.273522186325817","0.34894774606672"
"Good","1992","direct migration background","(1b) general elementary school","322","0.371510990657944","0.337403043706564","0.405618937609323"
"Good","1992","direct migration background","(1c) basic vocational qualification","253","0.400645431886347","0.362073245753838","0.439217618018856"
"Good","1992","direct migration background","(2b) intermediate general qualification","19","","",""
"Good","1992","direct migration background","(2a) intermediate vocational","43","0.39445682705272","0.299142168001428","0.489771486104012"
"Good","1992","direct migration background","(2c_gen) general maturity certificate","39","0.443840427468791","0.34176045787649","0.545920397061091"
"Good","1992","direct migration background","(2c_voc) vocational maturity certificate","48","0.469254149529091","0.378437293941334","0.560071005116849"
"Good","1992","direct migration background","(3a) lower tertiary education","20","","",""
"Good","1992","direct migration background","(3b) higher tertiary education","44","0.442803606982716","0.336580702783311","0.549026511182121"
"Good","1992","indirect migration background","(0) in school","17","","",""
"Good","1992","indirect migration background","(1a) inadequately completed","13","","",""
"Good","1992","indirect migration background","(1b) general elementary school","48","0.438553645117422","0.349772045870465","0.52733524436438"
"Good","1992","indirect migration background","(1c) basic vocational qualification","27","","",""
"Good","1992","indirect migration background","(2b) intermediate general qualification","24","","",""
"Good","1992","indirect migration background","(2a) intermediate vocational","15","","",""
"Good","1992","indirect migration background","(2c_gen) general maturity certificate","9","","",""
"Good","1992","indirect migration background","(2c_voc) vocational maturity certificate","5","","",""
"Good","1992","indirect migration background","(3a) lower tertiary education","","","",""
"Good","1992","indirect migration background","(3b) higher tertiary education","1","","",""
"Satisfactory","1992","no migration background","(0) in school","9","","",""
"Satisfactory","1992","no migration background","(1a) inadequately completed","29","","",""
"Satisfactory","1992","no migration background","(1b) general elementary school","568","0.425364240692568","0.399401571153038","0.451326910232099"
"Satisfactory","1992","no migration background","(1c) basic vocational qualification","1223","0.337914148177752","0.322458833458159","0.353369462897346"
"Satisfactory","1992","no migration background","(2b) intermediate general qualification","74","0.215796977601305","0.177004889951323","0.254589065251287"
"Satisfactory","1992","no migration background","(2a) intermediate vocational","571","0.264142586938908","0.246642214614843","0.281642959262974"
"Satisfactory","1992","no migration background","(2c_gen) general maturity certificate","32","0.108171076799151","0.0707046323599881","0.145637521238314"
"Satisfactory","1992","no migration background","(2c_voc) vocational maturity certificate","98","0.259374934422969","0.216042307173297","0.30270756167264"
"Satisfactory","1992","no migration background","(3a) lower tertiary education","210","0.273729567578417","0.243230500859951","0.304228634296883"
"Satisfactory","1992","no migration background","(3b) higher tertiary education","162","0.254300911119333","0.222041618843832","0.286560203394833"
"Satisfactory","1992","direct migration background","(0) in school","1","","",""
"Satisfactory","1992","direct migration background","(1a) inadequately completed","175","0.292056393034209","0.25501890706957","0.329093878998848"
"Satisfactory","1992","direct migration background","(1b) general elementary school","201","0.26633835835517","0.23513612590804","0.297540590802299"
"Satisfactory","1992","direct migration background","(1c) basic vocational qualification","178","0.317495711574747","0.280854158741143","0.354137264408352"
"Satisfactory","1992","direct migration background","(2b) intermediate general qualification","12","","",""
"Satisfactory","1992","direct migration background","(2a) intermediate vocational","34","0.39769865198812","0.302249652330578","0.493147651645663"
"Satisfactory","1992","direct migration background","(2c_gen) general maturity certificate","19","","",""
"Satisfactory","1992","direct migration background","(2c_voc) vocational maturity certificate","28","","",""
"Satisfactory","1992","direct migration background","(3a) lower tertiary education","12","","",""
"Satisfactory","1992","direct migration background","(3b) higher tertiary education","12","","",""
"Satisfactory","1992","indirect migration background","(0) in school","2","","",""
"Satisfactory","1992","indirect migration background","(1a) inadequately completed","3","","",""
"Satisfactory","1992","indirect migration background","(1b) general elementary school","13","","",""
"Satisfactory","1992","indirect migration background","(1c) basic vocational qualification","12","","",""
"Satisfactory","1992","indirect migration background","(2b) intermediate general qualification","1","","",""
"Satisfactory","1992","indirect migration background","(2a) intermediate vocational","5","","",""
"Satisfactory","1992","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Satisfactory","1992","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Satisfactory","1992","indirect migration background","(3a) lower tertiary education","","","",""
"Satisfactory","1992","indirect migration background","(3b) higher tertiary education","","","",""
"Less good","1992","no migration background","(0) in school","1","","",""
"Less good","1992","no migration background","(1a) inadequately completed","13","","",""
"Less good","1992","no migration background","(1b) general elementary school","257","0.191107127308668","0.170460150053994","0.211754104563342"
"Less good","1992","no migration background","(1c) basic vocational qualification","456","0.14390558239303","0.132436803902564","0.155374360883497"
"Less good","1992","no migration background","(2b) intermediate general qualification","27","","",""
"Less good","1992","no migration background","(2a) intermediate vocational","153","0.0808840915431112","0.0700610845773511","0.0917070985088712"
"Less good","1992","no migration background","(2c_gen) general maturity certificate","15","","",""
"Less good","1992","no migration background","(2c_voc) vocational maturity certificate","32","0.0837627980207937","0.0563734707964581","0.111152125245129"
"Less good","1992","no migration background","(3a) lower tertiary education","47","0.0602443339849595","0.0439685434243444","0.0765201245455747"
"Less good","1992","no migration background","(3b) higher tertiary education","49","0.0817148791156315","0.0614222454167654","0.102007512814498"
"Less good","1992","direct migration background","(0) in school","","","",""
"Less good","1992","direct migration background","(1a) inadequately completed","127","0.215494645898694","0.182003885571312","0.248985406226076"
"Less good","1992","direct migration background","(1b) general elementary school","106","0.194478829636474","0.166540814548315","0.222416844724634"
"Less good","1992","direct migration background","(1c) basic vocational qualification","71","0.110957236653922","0.086234793439764","0.135679679868081"
"Less good","1992","direct migration background","(2b) intermediate general qualification","7","","",""
"Less good","1992","direct migration background","(2a) intermediate vocational","7","","",""
"Less good","1992","direct migration background","(2c_gen) general maturity certificate","8","","",""
"Less good","1992","direct migration background","(2c_voc) vocational maturity certificate","10","","",""
"Less good","1992","direct migration background","(3a) lower tertiary education","5","","",""
"Less good","1992","direct migration background","(3b) higher tertiary education","5","","",""
"Less good","1992","indirect migration background","(0) in school","1","","",""
"Less good","1992","indirect migration background","(1a) inadequately completed","1","","",""
"Less good","1992","indirect migration background","(1b) general elementary school","7","","",""
"Less good","1992","indirect migration background","(1c) basic vocational qualification","5","","",""
"Less good","1992","indirect migration background","(2b) intermediate general qualification","2","","",""
"Less good","1992","indirect migration background","(2a) intermediate vocational","2","","",""
"Less good","1992","indirect migration background","(2c_gen) general maturity certificate","3","","",""
"Less good","1992","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Less good","1992","indirect migration background","(3a) lower tertiary education","","","",""
"Less good","1992","indirect migration background","(3b) higher tertiary education","","","",""
"Poor","1992","no migration background","(0) in school","1","","",""
"Poor","1992","no migration background","(1a) inadequately completed","8","","",""
"Poor","1992","no migration background","(1b) general elementary school","100","0.0857856177127632","0.0710793049205872","0.100491930504939"
"Poor","1992","no migration background","(1c) basic vocational qualification","172","0.0591414647738308","0.0514337485931261","0.0668491809545356"
"Poor","1992","no migration background","(2b) intermediate general qualification","8","","",""
"Poor","1992","no migration background","(2a) intermediate vocational","41","0.0246261488400631","0.0184741670032159","0.0307781306769104"
"Poor","1992","no migration background","(2c_gen) general maturity certificate","1","","",""
"Poor","1992","no migration background","(2c_voc) vocational maturity certificate","10","","",""
"Poor","1992","no migration background","(3a) lower tertiary education","21","","",""
"Poor","1992","no migration background","(3b) higher tertiary education","13","","",""
"Poor","1992","direct migration background","(0) in school","1","","",""
"Poor","1992","direct migration background","(1a) inadequately completed","36","0.0673832745098993","0.0469641806726702","0.0878023683471283"
"Poor","1992","direct migration background","(1b) general elementary school","36","0.0519596006837689","0.0362932722615381","0.0676259291059998"
"Poor","1992","direct migration background","(1c) basic vocational qualification","26","","",""
"Poor","1992","direct migration background","(2b) intermediate general qualification","","","",""
