"ple0008","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Less good","2012","35-65 y.","West Germany","1585","0.137102455679545","0.131104110460967","0.143100800898124"
"Less good","2012","35-65 y.","East Germany","449","0.135964888751728","0.124573874806935","0.14735590269652"
"Less good","2012","66 and older","West Germany","848","0.232317158875686","0.219150633400331","0.245483684351042"
"Less good","2012","66 and older","East Germany","326","0.273674684900025","0.249466691787551","0.297882678012498"
"Poor","2012","16-34 y.","West Germany","57","0.00844873330484171","0.0058943271937421","0.0110031394159413"
"Poor","2012","16-34 y.","East Germany","20","","",""
"Poor","2012","35-65 y.","West Germany","409","0.0355224982698643","0.0322945465900295","0.0387504499496991"
"Poor","2012","35-65 y.","East Germany","125","0.0426420548371516","0.0359271550249444","0.0493569546493588"
"Poor","2012","66 and older","West Germany","256","0.071942485278844","0.0638864791637948","0.0799984913938932"
"Poor","2012","66 and older","East Germany","95","0.0767083859730443","0.0622584224398768","0.0911583495062118"
"Very good","2013","16-34 y.","West Germany","1670","0.2505784917239","0.240063890532166","0.261093092915634"
"Very good","2013","16-34 y.","East Germany","274","0.214428980950138","0.192575888105939","0.236282073794336"
"Very good","2013","35-65 y.","West Germany","1435","0.0826183253642895","0.0780938762289805","0.0871427744995984"
"Very good","2013","35-65 y.","East Germany","214","0.0514162245667456","0.044130903831152","0.0587015453023393"
"Very good","2013","66 and older","West Germany","131","0.0318728581692799","0.0263248379550843","0.0374208783834755"
"Very good","2013","66 and older","East Germany","19","","",""
"Good","2013","16-34 y.","West Germany","3068","0.474553515651425","0.462437364687298","0.486669666615551"
"Good","2013","16-34 y.","East Germany","685","0.494532635137591","0.467911750569423","0.521153519705758"
"Good","2013","35-65 y.","West Germany","5843","0.384701597692017","0.376705881421832","0.392697313962201"
"Good","2013","35-65 y.","East Germany","1421","0.375879369161032","0.35990148558284","0.391857252739225"
"Good","2013","66 and older","West Germany","1028","0.251058809878199","0.237363466588201","0.264754153168198"
"Good","2013","66 and older","East Germany","272","0.199280043321611","0.177179728568777","0.221380358074446"
"Satisfactory","2013","16-34 y.","West Germany","1279","0.200215516358902","0.190506098635702","0.209924934082102"
"Satisfactory","2013","16-34 y.","East Germany","281","0.21910344223233","0.197079259690383","0.241127624774277"
"Satisfactory","2013","35-65 y.","West Germany","4465","0.341734463836089","0.333939799195617","0.34952912847656"
"Satisfactory","2013","35-65 y.","East Germany","1244","0.376493227600455","0.360510168325443","0.392476286875468"
"Satisfactory","2013","66 and older","West Germany","1585","0.412281188486858","0.39673432134616","0.427828055627556"
"Satisfactory","2013","66 and older","East Germany","570","0.442480277761473","0.415001127131115","0.46995942839183"
"Less good","2013","16-34 y.","West Germany","438","0.0649531889696439","0.0589735529563176","0.0709328249829702"
"Less good","2013","16-34 y.","East Germany","93","0.0553624636578783","0.0431860681297716","0.067538859185985"
"Less good","2013","35-65 y.","West Germany","1971","0.151397540452296","0.145506879335101","0.157288201569491"
"Less good","2013","35-65 y.","East Germany","514","0.14552487219305","0.133892211395814","0.157157532990285"
"Less good","2013","66 and older","West Germany","836","0.224797050453795","0.211612529819495","0.237981571088096"
"Less good","2013","66 and older","East Germany","302","0.263248620902546","0.238883433324619","0.287613808480472"
"Poor","2013","16-34 y.","West Germany","70","0.00969928729612872","0.00732129036095778","0.0120772842312997"
"Poor","2013","16-34 y.","East Germany","22","","",""
"Poor","2013","35-65 y.","West Germany","509","0.0395480726553094","0.0363451019700398","0.0427510433405789"
"Poor","2013","35-65 y.","East Germany","137","0.0506863064787172","0.0434501002813672","0.0579225126760671"
"Poor","2013","66 and older","West Germany","271","0.0799900930118674","0.0714221674517149","0.0885580185720199"
"Poor","2013","66 and older","East Germany","92","0.0804092323662804","0.0653647764042583","0.0954536883283026"
"Very good","2014","16-34 y.","West Germany","1181","0.237242427135563","0.225890174086351","0.248594680184775"
"Very good","2014","16-34 y.","East Germany","206","0.192683090764426","0.170217591930954","0.215148589597898"
"Very good","2014","35-65 y.","West Germany","1044","0.0777057557491943","0.0729966757049703","0.0824148357934183"
"Very good","2014","35-65 y.","East Germany","200","0.0561443546457974","0.0481547246499536","0.0641339846416411"
"Very good","2014","66 and older","West Germany","138","0.0348066813616588","0.0289543203797375","0.04065904234358"
"Very good","2014","66 and older","East Germany","9","","",""
"Good","2014","16-34 y.","West Germany","2613","0.481579539945025","0.468245317364482","0.494913762525569"
"Good","2014","16-34 y.","East Germany","632","0.517967200080004","0.489505445805355","0.546428954354653"
"Good","2014","35-65 y.","West Germany","5106","0.39070802902869","0.382125532732219","0.39929052532516"
"Good","2014","35-65 y.","East Germany","1332","0.386861813367636","0.369958262473554","0.403765364261718"
"Good","2014","66 and older","West Germany","966","0.235638761619515","0.222087949075477","0.249189574163553"
"Good","2014","66 and older","East Germany","287","0.194863819638503","0.172790710112034","0.216936929164973"
"Satisfactory","2014","16-34 y.","West Germany","1139","0.199426201315334","0.18876307842086","0.210089324209808"
"Satisfactory","2014","16-34 y.","East Germany","237","0.192034688099228","0.169598016056719","0.214471360141737"
"Satisfactory","2014","35-65 y.","West Germany","4084","0.339891800105784","0.33155973535033","0.348223864861237"
"Satisfactory","2014","35-65 y.","East Germany","1115","0.366811695875527","0.350085050058433","0.383538341692622"
"Satisfactory","2014","66 and older","West Germany","1560","0.423098693797033","0.40732387979057","0.438873507803495"
"Satisfactory","2014","66 and older","East Germany","529","0.444843188783175","0.417149899004708","0.472536478561641"
"Less good","2014","16-34 y.","West Germany","404","0.0728284055196244","0.0658937789419702","0.0797630320972786"
"Less good","2014","16-34 y.","East Germany","93","0.0795006322521254","0.0640918159268062","0.0949094485774446"
"Less good","2014","35-65 y.","West Germany","1754","0.155613909141522","0.149237598442636","0.161990219840409"
"Less good","2014","35-65 y.","East Germany","438","0.149704517753652","0.137321593381753","0.162087442125551"
"Less good","2014","66 and older","West Germany","861","0.233533768456579","0.220025054660164","0.247042482252993"
"Less good","2014","66 and older","East Germany","307","0.271423563806175","0.246642235803974","0.296204891808376"
"Poor","2014","16-34 y.","West Germany","57","0.00892342608445326","0.0064137825426316","0.0114330696262749"
"Poor","2014","16-34 y.","East Germany","16","","",""
"Poor","2014","35-65 y.","West Germany","427","0.0360805059748103","0.0328000710992742","0.0393609408503464"
"Poor","2014","35-65 y.","East Germany","104","0.0404776183573873","0.033637622136013","0.0473176145787615"
"Poor","2014","66 and older","West Germany","243","0.0729220947652151","0.0646201406784073","0.0812240488520229"
"Poor","2014","66 and older","East Germany","105","0.0810434329513108","0.0658355189272862","0.0962513469753354"
"Very good","2015","16-34 y.","West Germany","1369","0.239351176912262","0.228157750269647","0.250544603554877"
"Very good","2015","16-34 y.","East Germany","206","0.180746553625542","0.158389163192594","0.203103944058489"
"Very good","2015","35-65 y.","West Germany","1134","0.0831376515577486","0.0782349016637745","0.0880404014517227"
"Very good","2015","35-65 y.","East Germany","194","0.0588723164000256","0.0505404585465758","0.0672041742534755"
"Very good","2015","66 and older","West Germany","107","0.0290224595181801","0.0236236396112218","0.0344212794251384"
"Very good","2015","66 and older","East Germany","16","","",""
"Good","2015","16-34 y.","West Germany","2692","0.482102459094738","0.468994207370746","0.495210710818729"
"Good","2015","16-34 y.","East Germany","562","0.513966555244913","0.48492783537684","0.543005275112986"
"Good","2015","35-65 y.","West Germany","5020","0.385690177642949","0.377046435303253","0.394333919982644"
"Good","2015","35-65 y.","East Germany","1273","0.378421812439398","0.361254671234294","0.395588953644502"
"Good","2015","66 and older","West Germany","997","0.25918537955233","0.245092908104976","0.273277850999685"
"Good","2015","66 and older","East Germany","265","0.197541499517489","0.175381093535915","0.219701905499063"
"Satisfactory","2015","16-34 y.","West Germany","1079","0.200025297474484","0.189531473760141","0.210519121188828"
"Satisfactory","2015","16-34 y.","East Germany","268","0.20962949667272","0.185980184296713","0.233278809048727"
"Satisfactory","2015","35-65 y.","West Germany","3958","0.346512211631313","0.338062015214105","0.354962408048521"
"Satisfactory","2015","35-65 y.","East Germany","1045","0.358572642904488","0.341597074253537","0.37554821155544"
"Satisfactory","2015","66 and older","West Germany","1517","0.396267868375393","0.380537325316339","0.411998411434447"
"Satisfactory","2015","66 and older","East Germany","578","0.459451470164944","0.431713516620973","0.487189423708915"
"Less good","2015","16-34 y.","West Germany","400","0.0707620985569348","0.0640351673767238","0.0774890297371458"
"Less good","2015","16-34 y.","East Germany","81","0.0718089417962775","0.056809160960274","0.0868087226322811"
"Less good","2015","35-65 y.","West Germany","1669","0.146557421668036","0.140277129409328","0.152837713926744"
"Less good","2015","35-65 y.","East Germany","445","0.157436252598777","0.144544386912061","0.170328118285494"
"Less good","2015","66 and older","West Germany","865","0.242448474749138","0.228665500081689","0.256231449416588"
"Less good","2015","66 and older","East Germany","277","0.238659805017946","0.214934256124446","0.262385353911445"
"Poor","2015","16-34 y.","West Germany","42","0.00775896796158089","0.00545718831538504","0.0100607476077768"
"Poor","2015","16-34 y.","East Germany","21","","",""
"Poor","2015","35-65 y.","West Germany","401","0.0381025374999537","0.0347029194019525","0.041502155597955"
"Poor","2015","35-65 y.","East Germany","109","0.0466969756573106","0.0392286735393373","0.0541652777752839"
"Poor","2015","66 and older","West Germany","228","0.0730758178049582","0.0647056129011966","0.0814460227087198"
"Poor","2015","66 and older","East Germany","104","0.0913721038904362","0.0753345882125921","0.10740961956828"
"Very good","2016","16-34 y.","West Germany","2134","0.228981080840709","0.218992821069213","0.238969340612205"
"Very good","2016","16-34 y.","East Germany","378","0.21401373396383","0.192830359380396","0.235197108547263"
"Very good","2016","35-65 y.","West Germany","1343","0.0724744494944751","0.0679457512622778","0.0770031477266724"
"Very good","2016","35-65 y.","East Germany","263","0.0524600395298094","0.0447640645264083","0.0601560145332105"
"Very good","2016","66 and older","West Germany","105","0.0259186251051459","0.0207368588328757","0.0311003913774162"
"Very good","2016","66 and older","East Germany","21","","",""
"Good","2016","16-34 y.","West Germany","2910","0.495216192262334","0.483330960994706","0.507101423529962"
"Good","2016","16-34 y.","East Germany","640","0.48834349671991","0.462525722500423","0.514161270939398"
"Good","2016","35-65 y.","West Germany","4997","0.387979391187453","0.379467906328022","0.396490876046883"
"Good","2016","35-65 y.","East Germany","1331","0.396798321217542","0.379910766925027","0.413685875510057"
"Good","2016","66 and older","West Germany","963","0.25342784660212","0.23924258725365","0.26761310595059"
"Good","2016","66 and older","East Germany","277","0.221148740013992","0.197578624640674","0.24471885538731"
"Satisfactory","2016","16-34 y.","West Germany","1140","0.188913231683575","0.179608103548459","0.19821835981869"
"Satisfactory","2016","16-34 y.","East Germany","284","0.195242993836868","0.17476973593115","0.215716251742587"
"Satisfactory","2016","35-65 y.","West Germany","3994","0.347786291724499","0.339467329153187","0.35610525429581"
"Satisfactory","2016","35-65 y.","East Germany","1021","0.351567888080771","0.335086741136721","0.368049035024822"
"Satisfactory","2016","66 and older","West Germany","1536","0.411845831127973","0.395795383563391","0.427896278692554"
"Satisfactory","2016","66 and older","East Germany","517","0.434188057024978","0.406038782789016","0.462337331260941"
"Less good","2016","16-34 y.","West Germany","502","0.0746626598007939","0.0684143970610982","0.0809109225404896"
"Less good","2016","16-34 y.","East Germany","111","0.0895590108729774","0.0748105265753352","0.10430749517062"
"Less good","2016","35-65 y.","West Germany","1792","0.155198534119272","0.148873845980961","0.161523222257583"
"Less good","2016","35-65 y.","East Germany","478","0.159730908142401","0.147084876931813","0.172376939352989"
"Less good","2016","66 and older","West Germany","777","0.231770151783228","0.218009197208349","0.245531106358108"
"Less good","2016","66 and older","East Germany","283","0.246725287655096","0.22224166167723","0.271208913632962"
"Poor","2016","16-34 y.","West Germany","112","0.0122268354125881","0.00961441447632681","0.0148392563488493"
"Poor","2016","16-34 y.","East Germany","27","","",""
"Poor","2016","35-65 y.","West Germany","465","0.0365613334743016","0.03328309133357","0.0398395756150333"
"Poor","2016","35-65 y.","East Germany","131","0.039442843029476","0.0327239722877056","0.0461617137712463"
"Poor","2016","66 and older","West Germany","231","0.077037545381533","0.068341586935281","0.085733503827785"
"Poor","2016","66 and older","East Germany","93","0.0787145149337308","0.0634206680995689","0.0940083617678926"
"Very good","2017","16-34 y.","West Germany","2573","0.241959971606679","0.232534524771103","0.251385418442255"
"Very good","2017","16-34 y.","East Germany","386","0.167308049322202","0.14872046364953","0.185895634994873"
"Very good","2017","35-65 y.","West Germany","1566","0.0805656305561352","0.0760732782586261","0.0850579828536442"
"Very good","2017","35-65 y.","East Germany","290","0.0521377576745057","0.0448556790423484","0.059419836306663"
"Very good","2017","66 and older","West Germany","133","0.0323116926677102","0.0267130475167779","0.0379103378186426"
"Very good","2017","66 and older","East Germany","13","","",""
"Good","2017","16-34 y.","West Germany","3364","0.466186005704637","0.455207108728684","0.477164902680589"
"Good","2017","16-34 y.","East Germany","718","0.527482368744702","0.502620408645736","0.552344328843667"
"Good","2017","35-65 y.","West Germany","5600","0.382453439218574","0.374431808339705","0.390475070097442"
"Good","2017","35-65 y.","East Germany","1497","0.416341746543254","0.400194039073491","0.432489454013017"
"Good","2017","66 and older","West Germany","1049","0.25119990788209","0.237468090369114","0.264931725395067"
"Good","2017","66 and older","East Germany","307","0.233470887939004","0.209972173177667","0.256969602700341"
"Satisfactory","2017","16-34 y.","West Germany","1350","0.201424624326375","0.19259792456335","0.2102513240894"
"Satisfactory","2017","16-34 y.","East Germany","311","0.219773993334527","0.199152470045643","0.240395516623412"
"Satisfactory","2017","35-65 y.","West Germany","4464","0.349319434747979","0.341450175978709","0.357188693517248"
"Satisfactory","2017","35-65 y.","East Germany","1153","0.331737089702315","0.316313790925779","0.34716038847885"
"Satisfactory","2017","66 and older","West Germany","1631","0.422244368029808","0.406606074251593","0.437882661808024"
"Satisfactory","2017","66 and older","East Germany","570","0.439975814479841","0.412402993011313","0.467548635948368"
"Less good","2017","16-34 y.","West Germany","558","0.0826322288606177","0.0765728153776248","0.0886916423436106"
"Less good","2017","16-34 y.","East Germany","111","0.0703081985474937","0.0575762502032069","0.0830401468917805"
"Less good","2017","35-65 y.","West Germany","1981","0.152356567182575","0.146424914347605","0.158288220017545"
"Less good","2017","35-65 y.","East Germany","506","0.150830516729115","0.13910725728389","0.162553776174339"
"Less good","2017","66 and older","West Germany","799","0.23359907365307","0.220202340419702","0.246995806886439"
"Less good","2017","66 and older","East Germany","258","0.227805376051671","0.204507904686075","0.251102847417267"
"Poor","2017","16-34 y.","West Germany","86","0.0077971695016913","0.00586140360420529","0.00973293539917732"
"Poor","2017","16-34 y.","East Germany","23","","",""
"Poor","2017","35-65 y.","West Germany","489","0.0353049282947376","0.0322587786717818","0.0383510779176934"
"Poor","2017","35-65 y.","East Germany","134","0.0489528893508107","0.0418848858150174","0.0560208928866041"
"Poor","2017","66 and older","West Germany","220","0.060644957767321","0.0530879899057878","0.0682019256288542"
"Poor","2017","66 and older","East Germany","97","0.0868893318668582","0.0712431507740159","0.102535512959701"
"Very good","2018","16-34 y.","West Germany","2306","0.254601727925459","0.244363509561445","0.264839946289473"
"Very good","2018","16-34 y.","East Germany","383","0.189686699181603","0.169251997135296","0.210121401227909"
"Very good","2018","35-65 y.","West Germany","1515","0.082305184833272","0.077612169234332","0.086998200432212"
"Very good","2018","35-65 y.","East Germany","289","0.065265301168648","0.057021076509667","0.0735095258276291"
"Very good","2018","66 and older","West Germany","132","0.0325229984442579","0.0269074226216166","0.0381385742668993"
"Very good","2018","66 and older","East Germany","20","","",""
"Good","2018","16-34 y.","West Germany","2867","0.454837850319639","0.443135026400436","0.466540674238841"
"Good","2018","16-34 y.","East Germany","624","0.528637119964953","0.502618760874505","0.554655479055401"
"Good","2018","35-65 y.","West Germany","5218","0.388846238381561","0.380521828481076","0.397170648282046"
"Good","2018","35-65 y.","East Germany","1443","0.42018458983126","0.403709438985495","0.436659740677025"
"Good","2018","66 and older","West Germany","1057","0.253517748229878","0.23974588791784","0.267289608541915"
"Good","2018","66 and older","East Germany","327","0.257837246741248","0.233683460232222","0.281991033250275"
"Satisfactory","2018","16-34 y.","West Germany","1249","0.199557125318886","0.190164255246985","0.208949995390788"
"Satisfactory","2018","16-34 y.","East Germany","291","0.198697864196582","0.177900028837434","0.21949569955573"
"Satisfactory","2018","35-65 y.","West Germany","4183","0.343932580096897","0.335821099082972","0.352044061110823"
"Satisfactory","2018","35-65 y.","East Germany","1134","0.339433932655047","0.323628724470681","0.355239140839413"
"Satisfactory","2018","66 and older","West Germany","1618","0.436507952743648","0.420807265694215","0.452208639793081"
"Satisfactory","2018","66 and older","East Germany","562","0.440103010199232","0.412693955708299","0.467512064690165"
"Less good","2018","16-34 y.","West Germany","451","0.077962944463403","0.0716618233401264","0.0842640655866796"
"Less good","2018","16-34 y.","East Germany","97","0.0729817178831595","0.0594243751034113","0.0865390606629078"
"Less good","2018","35-65 y.","West Germany","1799","0.149151718736004","0.143068555709336","0.155234881762673"
"Less good","2018","35-65 y.","East Germany","446","0.128603891991055","0.11743013231445","0.13977765166766"
"Less good","2018","66 and older","West Germany","805","0.21567483132114","0.202654366434182","0.228695296208098"
"Less good","2018","66 and older","East Germany","269","0.23443253384074","0.211040741822923","0.257824325858557"
"Poor","2018","16-34 y.","West Germany","82","0.0130403519726132","0.010374144881892","0.0157065590633344"
"Poor","2018","16-34 y.","East Germany","19","","",""
"Poor","2018","35-65 y.","West Germany","459","0.0357642779522649","0.0325932096200973","0.0389353462844325"
"Poor","2018","35-65 y.","East Germany","136","0.0465122843539902","0.0394830851971402","0.0535414835108402"
"Poor","2018","66 and older","West Germany","221","0.0617764692610764","0.0541549178507232","0.0693980206714296"
"Poor","2018","66 and older","East Germany","82","0.0561922522691692","0.0434764780690427","0.0689080264692958"
"Very good","2019","16-34 y.","West Germany","1861","0.232902520959638","0.222303264489386","0.243501777429889"
"Very good","2019","16-34 y.","East Germany","272","0.158774253550353","0.138241408971348","0.179307098129359"
"Very good","2019","35-65 y.","West Germany","1694","0.0874063716750549","0.0826398598510237","0.0921728834990861"
"Very good","2019","35-65 y.","East Germany","326","0.0686798907139746","0.0603521575180868","0.0770076239098624"
"Very good","2019","66 and older","West Germany","185","0.0316633103137578","0.0262040855480189","0.0371225350794968"
"Very good","2019","66 and older","East Germany","34","0.0217989883238841","0.0139154241160295","0.0296825525317386"
"Good","2019","16-34 y.","West Germany","2711","0.486488269828398","0.473954711129712","0.499021828527084"
"Good","2019","16-34 y.","East Germany","601","0.578037395948291","0.550290286211741","0.605784505684841"
"Good","2019","35-65 y.","West Germany","5568","0.39952209650893","0.391255831397274","0.407788361620587"
"Good","2019","35-65 y.","East Germany","1532","0.405095933456682","0.3889313348279","0.421260532085465"
"Good","2019","66 and older","West Germany","1145","0.263827086257975","0.25008700722687","0.27756716528908"
"Good","2019","66 and older","East Germany","358","0.23420604250899","0.211342401033519","0.257069683984461"
"Satisfactory","2019","16-34 y.","West Germany","1071","0.194104216546087","0.184186311294123","0.204022121798051"
"Satisfactory","2019","16-34 y.","East Germany","243","0.207222191639481","0.184450427569597","0.229993955709365"
"Satisfactory","2019","35-65 y.","West Germany","4070","0.328479494942519","0.320553127817428","0.33640586206761"
"Satisfactory","2019","35-65 y.","East Germany","1092","0.336804917531186","0.321242667974075","0.352367167088297"
"Satisfactory","2019","66 and older","West Germany","1656","0.434251609900766","0.418798282528278","0.449704937273254"
"Satisfactory","2019","66 and older","East Germany","554","0.430675702049572","0.403942841636802","0.457408562462343"
"Less good","2019","16-34 y.","West Germany","384","0.0698064106656021","0.0634164622320344","0.0761963590991697"
"Less good","2019","16-34 y.","East Germany","86","0.0503031229747525","0.0380232809174565","0.0625829650320485"
"Less good","2019","35-65 y.","West Germany","1754","0.152409592451112","0.146343771599795","0.15847541330243"
"Less good","2019","35-65 y.","East Germany","478","0.151170256653008","0.139375038310445","0.16296547499557"
"Less good","2019","66 and older","West Germany","751","0.213137974049386","0.200370078149793","0.225905869948979"
"Less good","2019","66 and older","East Germany","286","0.241501958981363","0.218395789921556","0.26460812804117"
"Poor","2019","16-34 y.","West Germany","82","0.0166985820002746","0.0134853198533088","0.0199118441472403"
"Poor","2019","16-34 y.","East Germany","15","","",""
"Poor","2019","35-65 y.","West Germany","401","0.0321824444223841","0.0292039508031339","0.0351609380416342"
"Poor","2019","35-65 y.","East Germany","115","0.0382490016451491","0.0319335576280424","0.0445644456622557"
"Poor","2019","66 and older","West Germany","215","0.0571200194781153","0.0498846285022259","0.0643554104540048"
"Poor","2019","66 and older","East Germany","86","0.0718173081361907","0.0578786270975669","0.0857559891748146"
