"ple0008","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Very good","1992","Full Time","lower secondary degree","403","0.148646257423366","0.134732105242012","0.162560409604719"
"Very good","1992","Full Time","secondary school degree","419","0.182761542393635","0.166283138344556","0.199239946442713"
"Very good","1992","Full Time","college entrance qualification","192","0.196099440399766","0.170717576743518","0.221481304056014"
"Very good","1992","Full Time","Other degree","69","0.128779172594044","0.101865277954996","0.155693067233093"
"Very good","1992","Full Time","no degree/no degree yet","36","0.183664116214465","0.138630634911344","0.228697597517587"
"Very good","1992","Part Time","lower secondary degree","140","0.11891179577001","0.0990961458638578","0.138727445676162"
"Very good","1992","Part Time","secondary school degree","157","0.20380255368494","0.175201251517061","0.232403855852818"
"Very good","1992","Part Time","college entrance qualification","105","0.234479347695737","0.192855971000598","0.276102724390877"
"Very good","1992","Part Time","Other degree","19","","",""
"Very good","1992","Part Time","no degree/no degree yet","17","","",""
"Very good","1992","Not Working","lower secondary degree","141","0.043224792177342","0.0349603289923709","0.0514892553623132"
"Very good","1992","Not Working","secondary school degree","127","0.102508517576123","0.0806102634483852","0.124406771703861"
"Very good","1992","Not Working","college entrance qualification","85","0.165055448189327","0.128900784248","0.201210112130654"
"Very good","1992","Not Working","Other degree","35","0.129973021801296","0.0896377090948216","0.17030833450777"
"Very good","1992","Not Working","no degree/no degree yet","107","0.27061845322852","0.2296154271366","0.31162147932044"
"Good","1992","Full Time","lower secondary degree","1127","0.432533883484995","0.413156070092227","0.451911696877763"
"Good","1992","Full Time","secondary school degree","1145","0.524965605693734","0.503673123366972","0.546258088020497"
"Good","1992","Full Time","college entrance qualification","483","0.505481536666746","0.473519969321711","0.537443104011781"
"Good","1992","Full Time","Other degree","254","0.426585599521302","0.386845678359747","0.466325520682856"
"Good","1992","Full Time","no degree/no degree yet","102","0.32726057861973","0.272689918585247","0.381831238654212"
"Good","1992","Part Time","lower secondary degree","409","0.388659418232523","0.358818487167391","0.418500349297655"
"Good","1992","Part Time","secondary school degree","397","0.511285781042297","0.475793823745398","0.546777738339196"
"Good","1992","Part Time","college entrance qualification","190","0.494434396082807","0.445315380730113","0.543553411435501"
"Good","1992","Part Time","Other degree","60","0.374472339586334","0.297019812401292","0.451924866771376"
"Good","1992","Part Time","no degree/no degree yet","46","0.384553056572925","0.299608361469221","0.469497751676629"
"Good","1992","Not Working","lower secondary degree","561","0.221048962987756","0.204185663359641","0.237912262615872"
"Good","1992","Not Working","secondary school degree","262","0.317708266178652","0.284094772097209","0.351321760260095"
"Good","1992","Not Working","college entrance qualification","170","0.396353134240827","0.348715169039326","0.443991099442327"
"Good","1992","Not Working","Other degree","91","0.306776978485009","0.251462307740102","0.362091649229916"
"Good","1992","Not Working","no degree/no degree yet","143","0.349419884483974","0.305416708778013","0.393423060189934"
"Satisfactory","1992","Full Time","lower secondary degree","750","0.31383203981491","0.295681539861524","0.331982539768296"
"Satisfactory","1992","Full Time","secondary school degree","448","0.235974086653338","0.217869669671196","0.25407850363548"
"Satisfactory","1992","Full Time","college entrance qualification","212","0.226487376697533","0.199730225805576","0.253244527589491"
"Satisfactory","1992","Full Time","Other degree","163","0.261176735125973","0.225880601598437","0.296472868653509"
"Satisfactory","1992","Full Time","no degree/no degree yet","81","0.284844419601135","0.232352428721293","0.337336410480977"
"Satisfactory","1992","Part Time","lower secondary degree","330","0.344693677923052","0.315598233434767","0.373789122411337"
"Satisfactory","1992","Part Time","secondary school degree","158","0.220942763608554","0.19148531156655","0.250400215650557"
"Satisfactory","1992","Part Time","college entrance qualification","73","0.198210876938053","0.159045674411215","0.23737607946489"
"Satisfactory","1992","Part Time","Other degree","48","0.316260092151578","0.241843440944828","0.390676743358328"
"Satisfactory","1992","Part Time","no degree/no degree yet","41","0.268580703142518","0.191190955815358","0.345970450469678"
"Satisfactory","1992","Not Working","lower secondary degree","917","0.397085677912676","0.377201247842352","0.416970107983001"
"Satisfactory","1992","Not Working","secondary school degree","212","0.344991901690402","0.310672308430889","0.379311494949915"
"Satisfactory","1992","Not Working","college entrance qualification","85","0.233778169885416","0.192558945335577","0.274997394435256"
"Satisfactory","1992","Not Working","Other degree","71","0.283203279833327","0.229160260529633","0.337246299137021"
"Satisfactory","1992","Not Working","no degree/no degree yet","96","0.164831155180904","0.130588564562618","0.199073745799191"
"Less good","1992","Full Time","lower secondary degree","197","0.0894564613237845","0.0782934606642369","0.100619461983332"
"Less good","1992","Full Time","secondary school degree","86","0.0475376789635624","0.0384648811809346","0.0566104767461903"
"Less good","1992","Full Time","college entrance qualification","47","0.061663244477666","0.0462860639025545","0.0770404250527774"
"Less good","1992","Full Time","Other degree","85","0.139187306712863","0.111374568055112","0.167000045370615"
"Less good","1992","Full Time","no degree/no degree yet","52","0.174648805855738","0.130492663657646","0.218804948053829"
"Less good","1992","Part Time","lower secondary degree","114","0.111686037326344","0.0924032929650592","0.130968781687629"
"Less good","1992","Part Time","secondary school degree","41","0.0537917914812192","0.0377732870710767","0.0698102958913617"
"Less good","1992","Part Time","college entrance qualification","23","","",""
"Less good","1992","Part Time","Other degree","16","","",""
"Less good","1992","Part Time","no degree/no degree yet","19","","",""
"Less good","1992","Not Working","lower secondary degree","481","0.225103440190134","0.208130535661208","0.242076344719061"
"Less good","1992","Not Working","secondary school degree","97","0.171164380987439","0.143971498416353","0.198357263558526"
"Less good","1992","Not Working","college entrance qualification","43","0.133749301453864","0.100598949810034","0.166899653097693"
"Less good","1992","Not Working","Other degree","44","0.165376078113156","0.120813098774296","0.209939057452016"
"Less good","1992","Not Working","no degree/no degree yet","73","0.134911975174947","0.103382610440525","0.166441339909369"
"Poor","1992","Full Time","lower secondary degree","34","0.0155313579529444","0.0106948668542169","0.0203678490516718"
"Poor","1992","Full Time","secondary school degree","15","","",""
"Poor","1992","Full Time","college entrance qualification","6","","",""
"Poor","1992","Full Time","Other degree","24","","",""
"Poor","1992","Full Time","no degree/no degree yet","13","","",""
"Poor","1992","Part Time","lower secondary degree","32","0.0360490707480712","0.0246370997681892","0.0474610417279533"
"Poor","1992","Part Time","secondary school degree","9","","",""
"Poor","1992","Part Time","college entrance qualification","7","","",""
"Poor","1992","Part Time","Other degree","7","","",""
"Poor","1992","Part Time","no degree/no degree yet","3","","",""
"Poor","1992","Not Working","lower secondary degree","226","0.113537126732091","0.100644468769447","0.126429784694736"
"Poor","1992","Not Working","secondary school degree","39","0.0636269335673834","0.0460047670617677","0.0812491000729991"
"Poor","1992","Not Working","college entrance qualification","22","","",""
"Poor","1992","Not Working","Other degree","26","","",""
"Poor","1992","Not Working","no degree/no degree yet","32","0.0802185319316549","0.0551493880750811","0.105287675788229"
"Very good","1993","Full Time","lower secondary degree","","","",""
"Very good","1993","Full Time","secondary school degree","","","",""
"Very good","1993","Full Time","college entrance qualification","","","",""
"Very good","1993","Full Time","Other degree","","","",""
"Very good","1993","Full Time","no degree/no degree yet","","","",""
"Very good","1993","Part Time","lower secondary degree","","","",""
"Very good","1993","Part Time","secondary school degree","","","",""
"Very good","1993","Part Time","college entrance qualification","","","",""
"Very good","1993","Part Time","Other degree","","","",""
"Very good","1993","Part Time","no degree/no degree yet","","","",""
"Very good","1993","Not Working","lower secondary degree","","","",""
"Very good","1993","Not Working","secondary school degree","","","",""
"Very good","1993","Not Working","college entrance qualification","","","",""
"Very good","1993","Not Working","Other degree","","","",""
"Very good","1993","Not Working","no degree/no degree yet","","","",""
"Good","1993","Full Time","lower secondary degree","","","",""
"Good","1993","Full Time","secondary school degree","","","",""
"Good","1993","Full Time","college entrance qualification","","","",""
"Good","1993","Full Time","Other degree","","","",""
"Good","1993","Full Time","no degree/no degree yet","","","",""
"Good","1993","Part Time","lower secondary degree","","","",""
"Good","1993","Part Time","secondary school degree","","","",""
"Good","1993","Part Time","college entrance qualification","","","",""
"Good","1993","Part Time","Other degree","","","",""
"Good","1993","Part Time","no degree/no degree yet","","","",""
"Good","1993","Not Working","lower secondary degree","","","",""
"Good","1993","Not Working","secondary school degree","","","",""
"Good","1993","Not Working","college entrance qualification","","","",""
"Good","1993","Not Working","Other degree","","","",""
"Good","1993","Not Working","no degree/no degree yet","","","",""
"Satisfactory","1993","Full Time","lower secondary degree","","","",""
"Satisfactory","1993","Full Time","secondary school degree","","","",""
"Satisfactory","1993","Full Time","college entrance qualification","","","",""
"Satisfactory","1993","Full Time","Other degree","","","",""
"Satisfactory","1993","Full Time","no degree/no degree yet","","","",""
"Satisfactory","1993","Part Time","lower secondary degree","","","",""
"Satisfactory","1993","Part Time","secondary school degree","","","",""
"Satisfactory","1993","Part Time","college entrance qualification","","","",""
"Satisfactory","1993","Part Time","Other degree","","","",""
"Satisfactory","1993","Part Time","no degree/no degree yet","","","",""
"Satisfactory","1993","Not Working","lower secondary degree","","","",""
"Satisfactory","1993","Not Working","secondary school degree","","","",""
"Satisfactory","1993","Not Working","college entrance qualification","","","",""
"Satisfactory","1993","Not Working","Other degree","","","",""
"Satisfactory","1993","Not Working","no degree/no degree yet","","","",""
"Less good","1993","Full Time","lower secondary degree","","","",""
"Less good","1993","Full Time","secondary school degree","","","",""
"Less good","1993","Full Time","college entrance qualification","","","",""
"Less good","1993","Full Time","Other degree","","","",""
"Less good","1993","Full Time","no degree/no degree yet","","","",""
"Less good","1993","Part Time","lower secondary degree","","","",""
"Less good","1993","Part Time","secondary school degree","","","",""
"Less good","1993","Part Time","college entrance qualification","","","",""
"Less good","1993","Part Time","Other degree","","","",""
"Less good","1993","Part Time","no degree/no degree yet","","","",""
"Less good","1993","Not Working","lower secondary degree","","","",""
"Less good","1993","Not Working","secondary school degree","","","",""
"Less good","1993","Not Working","college entrance qualification","","","",""
"Less good","1993","Not Working","Other degree","","","",""
"Less good","1993","Not Working","no degree/no degree yet","","","",""
"Poor","1993","Full Time","lower secondary degree","","","",""
"Poor","1993","Full Time","secondary school degree","","","",""
"Poor","1993","Full Time","college entrance qualification","","","",""
"Poor","1993","Full Time","Other degree","","","",""
"Poor","1993","Full Time","no degree/no degree yet","","","",""
"Poor","1993","Part Time","lower secondary degree","","","",""
"Poor","1993","Part Time","secondary school degree","","","",""
"Poor","1993","Part Time","college entrance qualification","","","",""
"Poor","1993","Part Time","Other degree","","","",""
"Poor","1993","Part Time","no degree/no degree yet","","","",""
"Poor","1993","Not Working","lower secondary degree","","","",""
"Poor","1993","Not Working","secondary school degree","","","",""
"Poor","1993","Not Working","college entrance qualification","","","",""
"Poor","1993","Not Working","Other degree","","","",""
"Poor","1993","Not Working","no degree/no degree yet","","","",""
"Very good","1994","Full Time","lower secondary degree","253","0.096893449423647","0.0843132495973112","0.109473649249983"
"Very good","1994","Full Time","secondary school degree","274","0.120320964236344","0.1061789205471","0.134463007925587"
"Very good","1994","Full Time","college entrance qualification","98","0.0919527491066263","0.0736548208958113","0.110250677317441"
"Very good","1994","Full Time","Other degree","48","0.130889491023136","0.100716569553662","0.16106241249261"
"Very good","1994","Full Time","no degree/no degree yet","25","","",""
"Very good","1994","Part Time","lower secondary degree","75","0.0668030548090136","0.0507647646591894","0.0828413449588377"
"Very good","1994","Part Time","secondary school degree","85","0.1240430186106","0.0995540201715759","0.148532017049623"
"Very good","1994","Part Time","college entrance qualification","64","0.179382034099324","0.1411071026738","0.217656965524847"
"Very good","1994","Part Time","Other degree","18","","",""
"Very good","1994","Part Time","no degree/no degree yet","7","","",""
"Very good","1994","Not Working","lower secondary degree","90","0.0316247710603068","0.0247122001776938","0.0385373419429199"
"Very good","1994","Not Working","secondary school degree","64","0.0607407782283291","0.0440637796361722","0.0774177768204861"
"Very good","1994","Not Working","college entrance qualification","68","0.0963835271054719","0.069871795655205","0.122895258555739"
"Very good","1994","Not Working","Other degree","21","","",""
"Very good","1994","Not Working","no degree/no degree yet","97","0.214720567217922","0.178510148154503","0.250930986281341"
"Good","1994","Full Time","lower secondary degree","923","0.421382150800016","0.400382850902636","0.442381450697397"
"Good","1994","Full Time","secondary school degree","991","0.484441333916571","0.462717371487181","0.506165296345961"
"Good","1994","Full Time","college entrance qualification","511","0.526457622666987","0.494840199585618","0.558075045748355"
"Good","1994","Full Time","Other degree","202","0.372240436277869","0.328995434879501","0.415485437676237"
"Good","1994","Full Time","no degree/no degree yet","95","0.458923270426206","0.394663144958876","0.523183395893536"
"Good","1994","Part Time","lower secondary degree","373","0.377198230696233","0.34606436892873","0.408332092463736"
"Good","1994","Part Time","secondary school degree","323","0.457499547037009","0.420487861978716","0.494511232095302"
"Good","1994","Part Time","college entrance qualification","183","0.440310572844347","0.390787504235715","0.48983364145298"
"Good","1994","Part Time","Other degree","61","0.380451795260355","0.3045091649384","0.456394425582311"
"Good","1994","Part Time","no degree/no degree yet","42","0.471364307243347","0.376336272760088","0.566392341726607"
"Good","1994","Not Working","lower secondary degree","588","0.214173342184112","0.197968300504226","0.230378383863997"
"Good","1994","Not Working","secondary school degree","298","0.314071810581807","0.28166481372353","0.346478807440085"
"Good","1994","Not Working","college entrance qualification","217","0.439243700854362","0.394659142793862","0.483828258914863"
"Good","1994","Not Working","Other degree","97","0.301900986520458","0.246523032571962","0.357278940468953"
"Good","1994","Not Working","no degree/no degree yet","181","0.396313986977327","0.353180966317316","0.439447007637338"
"Satisfactory","1994","Full Time","lower secondary degree","679","0.337480900580088","0.317371707876393","0.357590093283784"
"Satisfactory","1994","Full Time","secondary school degree","616","0.312973077505881","0.292816361825754","0.333129793186008"
"Satisfactory","1994","Full Time","college entrance qualification","256","0.274160916570629","0.245912878954155","0.302408954187102"
"Satisfactory","1994","Full Time","Other degree","129","0.277738919495157","0.237671354529701","0.317806484460613"
"Satisfactory","1994","Full Time","no degree/no degree yet","71","0.276835201270082","0.219135788088358","0.334534614451806"
"Satisfactory","1994","Part Time","lower secondary degree","315","0.365158453866149","0.334230826745227","0.396086080987071"
"Satisfactory","1994","Part Time","secondary school degree","213","0.307009488202666","0.272741941427327","0.341277034978005"
"Satisfactory","1994","Part Time","college entrance qualification","98","0.262016064388477","0.218148668673519","0.305883460103435"
