"ple0008","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Very good","1992","lower secondary degree","1-pers.-HH","60","0.079623215235266","0.0595834898807667","0.0996629405897653"
"Very good","1992","lower secondary degree","(Married) couple without C. ","119","0.0587161490421951","0.048094856580419","0.0693374415039713"
"Very good","1992","lower secondary degree","Single parent ","36","0.0959549055263559","0.0612075155814124","0.130702295471299"
"Very good","1992","lower secondary degree","Couple + C. LE 16 ","173","0.162099366984457","0.139860698545226","0.184338035423688"
"Very good","1992","lower secondary degree","Couple + C. GT 16 ","165","0.110993862267074","0.0929791001683638","0.129008624365783"
"Very good","1992","lower secondary degree","Couple + C. LE and GT 16","87","0.185876132915921","0.14655633960441","0.225195926227432"
"Very good","1992","secondary school degree","1-pers.-HH","38","0.0993617127614439","0.066987746750209","0.131735678772679"
"Very good","1992","secondary school degree","(Married) couple without C. ","89","0.110058703519419","0.086182295076532","0.133935111962305"
"Very good","1992","secondary school degree","Single parent ","40","0.213709947365594","0.152448447284853","0.274971447446336"
"Very good","1992","secondary school degree","Couple + C. LE 16 ","258","0.200946816204065","0.17891736269101","0.222976269717119"
"Very good","1992","secondary school degree","Couple + C. GT 16 ","158","0.210832587202242","0.180241762873139","0.241423411531344"
"Very good","1992","secondary school degree","Couple + C. LE and GT 16","83","0.256514144483435","0.207096791626766","0.305931497340104"
"Very good","1992","college entrance qualification","1-pers.-HH","37","0.173347508827399","0.121273577755507","0.225421439899292"
"Very good","1992","college entrance qualification","(Married) couple without C. ","82","0.185607532512584","0.147648927763071","0.223566137262097"
"Very good","1992","college entrance qualification","Single parent ","15","","",""
"Very good","1992","college entrance qualification","Couple + C. LE 16 ","113","0.193582816613107","0.159590739680963","0.227574893545251"
"Very good","1992","college entrance qualification","Couple + C. GT 16 ","87","0.238657848839487","0.194440593521281","0.282875104157693"
"Very good","1992","college entrance qualification","Couple + C. LE and GT 16","25","","",""
"Very good","1992","Other degree","1-pers.-HH","10","","",""
"Very good","1992","Other degree","(Married) couple without C. ","18","","",""
"Very good","1992","Other degree","Single parent ","7","","",""
"Very good","1992","Other degree","Couple + C. LE 16 ","35","0.151427447660624","0.107938927607614","0.194915967713634"
"Very good","1992","Other degree","Couple + C. GT 16 ","19","","",""
"Very good","1992","Other degree","Couple + C. LE and GT 16","16","","",""
"Very good","1992","no degree/no degree yet","1-pers.-HH","6","","",""
"Very good","1992","no degree/no degree yet","(Married) couple without C. ","5","","",""
"Very good","1992","no degree/no degree yet","Single parent ","13","","",""
"Very good","1992","no degree/no degree yet","Couple + C. LE 16 ","20","","",""
"Very good","1992","no degree/no degree yet","Couple + C. GT 16 ","54","0.324941099517193","0.267456546668316","0.382425652366069"
"Very good","1992","no degree/no degree yet","Couple + C. LE and GT 16","49","0.274050493599844","0.211285754554569","0.336815232645118"
"Good","1992","lower secondary degree","1-pers.-HH","161","0.208967146345365","0.178869998012847","0.239064294677883"
"Good","1992","lower secondary degree","(Married) couple without C. ","593","0.294770660254674","0.274171686010447","0.315369634498902"
"Good","1992","lower secondary degree","Single parent ","102","0.389309409439092","0.331785073415482","0.446833745462702"
"Good","1992","lower secondary degree","Couple + C. LE 16 ","521","0.48227133603928","0.452119157816125","0.512423514262434"
"Good","1992","lower secondary degree","Couple + C. GT 16 ","429","0.354708322853709","0.327271084828191","0.382145560879228"
"Good","1992","lower secondary degree","Couple + C. LE and GT 16","166","0.448815074585825","0.398541872037736","0.499088277133914"
"Good","1992","secondary school degree","1-pers.-HH","128","0.352518524517445","0.300815515985453","0.404221533049436"
"Good","1992","secondary school degree","(Married) couple without C. ","279","0.39783373706509","0.360492806394673","0.435174667735508"
"Good","1992","secondary school degree","Single parent ","81","0.479191583698335","0.404533393942405","0.553849773454265"
"Good","1992","secondary school degree","Couple + C. LE 16 ","714","0.544862009665151","0.517484740649297","0.572239278681005"
"Good","1992","secondary school degree","Couple + C. GT 16 ","347","0.513488818033328","0.476004497082499","0.550973138984157"
"Good","1992","secondary school degree","Couple + C. LE and GT 16","149","0.495754474994004","0.439177227951694","0.552331722036313"
"Good","1992","college entrance qualification","1-pers.-HH","99","0.468967530247851","0.400318880784011","0.537616179711692"
"Good","1992","college entrance qualification","(Married) couple without C. ","162","0.396966144102669","0.349197474059293","0.444734814146046"
"Good","1992","college entrance qualification","Single parent ","47","0.558489806657076","0.451011910249387","0.665967703064765"
"Good","1992","college entrance qualification","Couple + C. LE 16 ","291","0.563591400280999","0.520924288957538","0.606258511604461"
"Good","1992","college entrance qualification","Couple + C. GT 16 ","158","0.448935546889141","0.397340598918164","0.500530494860118"
"Good","1992","college entrance qualification","Couple + C. LE and GT 16","42","0.429457746106372","0.327191818198787","0.531723674013956"
"Good","1992","Other degree","1-pers.-HH","22","","",""
"Good","1992","Other degree","(Married) couple without C. ","60","0.305004141669074","0.239538222919387","0.370470060418761"
"Good","1992","Other degree","Single parent ","13","","",""
"Good","1992","Other degree","Couple + C. LE 16 ","132","0.500364585189379","0.439705238828018","0.56102393155074"
"Good","1992","Other degree","Couple + C. GT 16 ","77","0.368639878531381","0.303234316987095","0.434045440075666"
"Good","1992","Other degree","Couple + C. LE and GT 16","64","0.396453616367523","0.321128102752217","0.471779129982829"
"Good","1992","no degree/no degree yet","1-pers.-HH","12","","",""
"Good","1992","no degree/no degree yet","(Married) couple without C. ","29","","",""
"Good","1992","no degree/no degree yet","Single parent ","14","","",""
"Good","1992","no degree/no degree yet","Couple + C. LE 16 ","57","0.388765123363678","0.305289406941383","0.472240839785973"
"Good","1992","no degree/no degree yet","Couple + C. GT 16 ","80","0.374004174519139","0.314615730868663","0.433392618169615"
"Good","1992","no degree/no degree yet","Couple + C. LE and GT 16","68","0.395070401572566","0.3262785672142","0.463862235930932"
"Satisfactory","1992","lower secondary degree","1-pers.-HH","283","0.399226326103644","0.362972477662211","0.435480174545077"
"Satisfactory","1992","lower secondary degree","(Married) couple without C. ","738","0.38951690416493","0.367485698848145","0.411548109481715"
"Satisfactory","1992","lower secondary degree","Single parent ","89","0.343357802269237","0.287339311453226","0.399376293085247"
"Satisfactory","1992","lower secondary degree","Couple + C. LE 16 ","262","0.26115705546895","0.234650773836755","0.287663337101145"
"Satisfactory","1992","lower secondary degree","Couple + C. GT 16 ","397","0.356013369809726","0.328553514211643","0.383473225407809"
"Satisfactory","1992","lower secondary degree","Couple + C. LE and GT 16","86","0.251557973503168","0.20769962286733","0.295416324139006"
"Satisfactory","1992","secondary school degree","1-pers.-HH","96","0.327468283949141","0.276681328796392","0.37825523910189"
"Satisfactory","1992","secondary school degree","(Married) couple without C. ","204","0.343647937969443","0.307415177628836","0.37988069831005"
"Satisfactory","1992","secondary school degree","Single parent ","42","0.262991127885683","0.197196448594147","0.328785807177219"
"Satisfactory","1992","secondary school degree","Couple + C. LE 16 ","246","0.209506999047676","0.187134031209815","0.231879966885538"
