"ple0008","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Poor","1992","Couple + C. LE 16 ","higher vocational","6","","","","5"
"Poor","1992","Couple + C. LE 16 ","higher education","4","","","","5"
"Poor","1992","Single parent ","higher vocational","1","","","","5"
"Poor","1992","Single parent ","higher education","2","","","","5"
"Poor","1992","Couple + C. LE 16 ","in school","","","","","5"
"Poor","1992","Couple + C. LE and GT 16","middle vocational","12","","","","5"
"Poor","1992","Couple + C. LE and GT 16","vocational + Abi","1","","","","5"
"Poor","1992","1-pers.-HH","in school","","","","","5"
"Poor","1992","Couple + C. LE and GT 16","higher education","1","","","","5"
"Poor","1992","1-pers.-HH","general elemantary","30","0.0970323627195251","0.0664979981951347","0.127566727243916","5"
"Poor","1992","Couple + C. GT 16 ","middle vocational","39","0.0276715202594808","0.0189698067952617","0.0363732337236998","5"
"Poor","1992","Couple + C. LE and GT 16","in school","1","","","","5"
"Poor","1992","(Married) couple without C. ","general elemantary","52","0.0878233897665861","0.066030985241145","0.109615794292027","5"
"Poor","1992","(Married) couple without C. ","vocational + Abi","4","","","","5"
"Poor","1992","Single parent ","middle vocational","9","","","","5"
"Poor","1992","Couple + C. LE 16 ","middle vocational","14","","","","5"
"Poor","1992","Couple + C. GT 16 ","vocational + Abi","3","","","","5"
"Poor","1992","Couple + C. GT 16 ","higher vocational","4","","","","5"
"Poor","1992","Couple + C. GT 16 ","higher education","5","","","","5"
"Poor","1992","Couple + C. LE and GT 16","higher vocational","","","","","5"
"Poor","1992","1-pers.-HH","middle vocational","47","0.0841626953158327","0.0631873296154133","0.105138061016252","5"
"Poor","1992","1-pers.-HH","vocational + Abi","2","","","","5"
"Poor","1992","(Married) couple without C. ","inadequately","5","","","","5"
"Poor","1992","Couple + C. LE 16 ","general elemantary","11","","","","5"
"Poor","1992","Couple + C. LE and GT 16","inadequately","7","","","","5"
"Poor","1992","Single parent ","general elemantary","11","","","","5"
"Poor","1992","(Married) couple without C. ","higher vocational","10","","","","5"
"Poor","1992","Couple + C. LE 16 ","vocational + Abi","1","","","","5"
"Poor","1992","Couple + C. LE and GT 16","general elemantary","7","","","","5"
"Satisfactory","1992","Couple + C. LE and GT 16","vocational + Abi","8","","","","3"
"Satisfactory","1992","1-pers.-HH","vocational + Abi","10","","","","3"
"Satisfactory","1992","Single parent ","inadequately","6","","","","3"
"Satisfactory","1992","1-pers.-HH","middle vocational","224","0.34191562939362","0.306077872106792","0.377753386680449","3"
"Satisfactory","1992","Couple + C. GT 16 ","in school","11","","","","3"
"Satisfactory","1992","Single parent ","general elemantary","53","0.361855281538238","0.287628231578753","0.436082331497722","3"
"Satisfactory","1992","1-pers.-HH","in school","","","","","3"
"Satisfactory","1992","1-pers.-HH","inadequately","11","","","","3"
"Satisfactory","1992","1-pers.-HH","general elemantary","145","0.420626062132548","0.369702115206753","0.471550009058344","3"
"Satisfactory","1992","(Married) couple without C. ","in school","","","","","3"
"Satisfactory","1992","(Married) couple without C. ","inadequately","30","0.4401906552272","0.329313210242445","0.551068100211956","3"
"Satisfactory","1992","(Married) couple without C. ","general elemantary","269","0.430392536463405","0.392270087696028","0.468514985230782","3"
"Satisfactory","1992","Single parent ","middle vocational","86","0.289386425985265","0.238987216552364","0.339785635418165","3"
"Satisfactory","1992","Single parent ","vocational + Abi","","","","","3"
"Satisfactory","1992","Single parent ","higher vocational","4","","","","3"
"Satisfactory","1992","Single parent ","higher education","16","","","","3"
"Satisfactory","1992","Couple + C. LE 16 ","middle vocational","406","0.231369530943027","0.211811764977524","0.25092729690853","3"
"Satisfactory","1992","Couple + C. LE 16 ","vocational + Abi","20","","","","3"
"Satisfactory","1992","Couple + C. GT 16 ","inadequately","43","0.266928666563673","0.197953894423058","0.335903438704287","3"
"Satisfactory","1992","Couple + C. GT 16 ","general elemantary","169","0.313987097724319","0.277630522374981","0.350343673073658","3"
"Satisfactory","1992","Couple + C. GT 16 ","middle vocational","366","0.269582849727879","0.24604247476444","0.293123224691318","3"
"Satisfactory","1992","Couple + C. GT 16 ","vocational + Abi","20","","","","3"
"Satisfactory","1992","Couple + C. GT 16 ","higher vocational","50","0.424320918738257","0.33697693804889","0.511664899427623","3"
"Satisfactory","1992","Couple + C. LE and GT 16","middle vocational","104","0.258560883995057","0.216435565079777","0.300686202910338","3"
"Satisfactory","1992","Couple + C. LE and GT 16","higher vocational","20","","","","3"
"Satisfactory","1992","Couple + C. LE and GT 16","higher education","26","","","","3"
"Satisfactory","1992","1-pers.-HH","higher vocational","19","","","","3"
"Satisfactory","1992","1-pers.-HH","higher education","34","0.229539780371549","0.161557846519432","0.297521714223667","3"
"Satisfactory","1992","(Married) couple without C. ","higher education","127","0.342223571229173","0.295785944370412","0.388661198087935","3"
"Satisfactory","1992","Single parent ","in school","3","","","","3"
"Satisfactory","1992","Couple + C. LE 16 ","higher vocational","57","0.317220150095942","0.256274205448754","0.37816609474313","3"
"Satisfactory","1992","Couple + C. LE 16 ","higher education","88","0.141593137170798","0.114106504024529","0.169079770317066","3"
"Satisfactory","1992","Couple + C. LE and GT 16","general elemantary","57","0.168011014283624","0.12884208191172","0.207179946655529","3"
"Satisfactory","1992","Couple + C. LE 16 ","in school","","","","","3"
"Satisfactory","1992","Couple + C. LE 16 ","inadequately","32","0.307563602294341","0.223943138160794","0.391184066427888","3"
"Satisfactory","1992","Couple + C. LE 16 ","general elemantary","94","0.270749173520456","0.22747362172082","0.314024725320091","3"
"Satisfactory","1992","Couple + C. GT 16 ","higher education","80","0.333508323240358","0.27494858577151","0.392068060709205","3"
"Satisfactory","1992","Couple + C. LE and GT 16","in school","6","","","","3"
"Satisfactory","1992","Couple + C. LE and GT 16","inadequately","33","0.264935535254466","0.186628461287221","0.343242609221711","3"
"Satisfactory","1992","(Married) couple without C. ","middle vocational","606","0.347850069435093","0.325754827862224","0.369945311007961","3"
"Satisfactory","1992","(Married) couple without C. ","vocational + Abi","29","","","","3"
"Satisfactory","1992","(Married) couple without C. ","higher vocational","84","0.351993731600197","0.290670194212504","0.413317268987891","3"
"Very good","1992","1-pers.-HH","in school","","","","","1"
"Very good","1992","1-pers.-HH","inadequately","5","","","","1"
"Very good","1992","1-pers.-HH","general elemantary","25","","","","1"
"Very good","1992","1-pers.-HH","middle vocational","83","0.111302270007429","0.0875410024138214","0.135063537601036","1"
"Very good","1992","1-pers.-HH","vocational + Abi","8","","","","1"
"Very good","1992","1-pers.-HH","higher vocational","9","","","","1"
"Very good","1992","1-pers.-HH","higher education","24","","","","1"
"Very good","1992","(Married) couple without C. ","in school","","","","","1"
"Very good","1992","(Married) couple without C. ","inadequately","4","","","","1"
"Very good","1992","(Married) couple without C. ","general elemantary","42","0.0487673672094714","0.0321841567112205","0.0653505777077222","1"
"Very good","1992","(Married) couple without C. ","middle vocational","174","0.0836177062490133","0.0707761857186953","0.0964592267793312","1"
"Very good","1992","(Married) couple without C. ","vocational + Abi","13","","","","1"
"Very good","1992","(Married) couple without C. ","higher vocational","26","","","","1"
"Very good","1992","(Married) couple without C. ","higher education","58","0.146258518797317","0.111672570989143","0.18084446660549","1"
"Very good","1992","Single parent ","in school","8","","","","1"
"Very good","1992","Single parent ","inadequately","5","","","","1"
"Very good","1992","Single parent ","general elemantary","24","","","","1"
"Very good","1992","Single parent ","middle vocational","58","0.169007696746295","0.127357252425478","0.210658141067111","1"
"Very good","1992","Single parent ","vocational + Abi","4","","","","1"
"Very good","1992","Single parent ","higher vocational","2","","","","1"
"Very good","1992","Single parent ","higher education","11","","","","1"
"Very good","1992","Couple + C. LE 16 ","in school","","","","","1"
"Very good","1992","Couple + C. LE 16 ","inadequately","18","","","","1"
"Very good","1992","Couple + C. LE 16 ","general elemantary","58","0.128881580542683","0.0962487606098604","0.161514400475507","1"
"Very good","1992","Couple + C. LE 16 ","middle vocational","326","0.184298008171229","0.166316196456473","0.202279819885985","1"
"Very good","1992","Couple + C. LE 16 ","vocational + Abi","26","","","","1"
"Very good","1992","Couple + C. LE 16 ","higher vocational","43","0.181209760146058","0.130766725801705","0.231652794490411","1"
"Very good","1992","Couple + C. LE 16 ","higher education","133","0.202270599649041","0.170600601819774","0.233940597478307","1"
"Very good","1992","Couple + C. GT 16 ","in school","41","0.452506247605916","0.351885847959423","0.553126647252409","1"
"Very good","1992","Couple + C. GT 16 ","inadequately","15","","","","1"
"Very good","1992","Couple + C. GT 16 ","general elemantary","140","0.18741486908416","0.156844732302133","0.217985005866188","1"
"Very good","1992","Couple + C. GT 16 ","middle vocational","235","0.154004935038027","0.134856512639873","0.173153357436181","1"
"Very good","1992","Couple + C. GT 16 ","vocational + Abi","14","","","","1"
"Very good","1992","Couple + C. GT 16 ","higher vocational","10","","","","1"
"Very good","1992","Couple + C. GT 16 ","higher education","37","0.171381323159204","0.124574677161765","0.218187969156644","1"
"Very good","1992","Couple + C. LE and GT 16","in school","31","0.413221873339248","0.293514742424944","0.532929004253553","1"
"Very good","1992","Couple + C. LE and GT 16","inadequately","18","","","","1"
"Very good","1992","Couple + C. LE and GT 16","general elemantary","107","0.285621658841448","0.238298494484655","0.332944823198242","1"
"Very good","1992","Couple + C. LE and GT 16","middle vocational","79","0.179917954200855","0.142961529723319","0.21687437867839","1"
"Very good","1992","Couple + C. LE and GT 16","vocational + Abi","5","","","","1"
"Very good","1992","Couple + C. LE and GT 16","higher vocational","8","","","","1"
"Very good","1992","Couple + C. LE and GT 16","higher education","15","","","","1"
"Good","1993","Couple + C. LE and GT 16","middle vocational","","","","","2"
"Good","1993","1-pers.-HH","in school","","","","","2"
"Good","1993","1-pers.-HH","inadequately","","","","","2"
"Good","1993","1-pers.-HH","general elemantary","","","","","2"
"Good","1993","1-pers.-HH","middle vocational","","","","","2"
"Good","1993","1-pers.-HH","vocational + Abi","","","","","2"
"Good","1993","1-pers.-HH","higher vocational","","","","","2"
"Good","1993","1-pers.-HH","higher education","","","","","2"
"Good","1993","(Married) couple without C. ","in school","","","","","2"
"Good","1993","(Married) couple without C. ","inadequately","","","","","2"
"Good","1993","(Married) couple without C. ","general elemantary","","","","","2"
"Good","1993","(Married) couple without C. ","middle vocational","","","","","2"
"Good","1993","(Married) couple without C. ","vocational + Abi","","","","","2"
"Good","1993","(Married) couple without C. ","higher vocational","","","","","2"
"Good","1993","(Married) couple without C. ","higher education","","","","","2"
"Good","1993","Single parent ","in school","","","","","2"
"Good","1993","Single parent ","inadequately","","","","","2"
"Good","1993","Single parent ","general elemantary","","","","","2"
"Good","1993","Single parent ","middle vocational","","","","","2"
"Good","1993","Single parent ","vocational + Abi","","","","","2"
"Good","1993","Single parent ","higher vocational","","","","","2"
"Good","1993","Single parent ","higher education","","","","","2"
"Good","1993","Couple + C. LE 16 ","in school","","","","","2"
"Good","1993","Couple + C. LE 16 ","inadequately","","","","","2"
"Good","1993","Couple + C. LE 16 ","general elemantary","","","","","2"
"Good","1993","Couple + C. LE 16 ","middle vocational","","","","","2"
"Good","1993","Couple + C. LE 16 ","vocational + Abi","","","","","2"
"Good","1993","Couple + C. LE 16 ","higher vocational","","","","","2"
"Good","1993","Couple + C. LE 16 ","higher education","","","","","2"
"Good","1993","Couple + C. GT 16 ","in school","","","","","2"
"Good","1993","Couple + C. GT 16 ","inadequately","","","","","2"
"Good","1993","Couple + C. GT 16 ","general elemantary","","","","","2"
"Good","1993","Couple + C. GT 16 ","middle vocational","","","","","2"
"Good","1993","Couple + C. GT 16 ","vocational + Abi","","","","","2"
"Good","1993","Couple + C. GT 16 ","higher vocational","","","","","2"
"Good","1993","Couple + C. GT 16 ","higher education","","","","","2"
"Good","1993","Couple + C. LE and GT 16","in school","","","","","2"
"Good","1993","Couple + C. LE and GT 16","inadequately","","","","","2"
"Good","1993","Couple + C. LE and GT 16","general elemantary","","","","","2"
"Good","1993","Couple + C. LE and GT 16","vocational + Abi","","","","","2"
"Good","1993","Couple + C. LE and GT 16","higher vocational","","","","","2"
"Good","1993","Couple + C. LE and GT 16","higher education","","","","","2"
"Less good","1993","Couple + C. LE and GT 16","vocational + Abi","","","","","4"
"Less good","1993","Couple + C. LE and GT 16","higher vocational","","","","","4"
"Less good","1993","Couple + C. LE and GT 16","middle vocational","","","","","4"
"Less good","1993","1-pers.-HH","in school","","","","","4"
"Less good","1993","1-pers.-HH","middle vocational","","","","","4"
"Less good","1993","1-pers.-HH","vocational + Abi","","","","","4"
"Less good","1993","1-pers.-HH","higher vocational","","","","","4"
"Less good","1993","1-pers.-HH","higher education","","","","","4"
"Less good","1993","(Married) couple without C. ","in school","","","","","4"
"Less good","1993","(Married) couple without C. ","inadequately","","","","","4"
"Less good","1993","(Married) couple without C. ","general elemantary","","","","","4"
"Less good","1993","(Married) couple without C. ","middle vocational","","","","","4"
"Less good","1993","(Married) couple without C. ","higher education","","","","","4"
"Less good","1993","Single parent ","in school","","","","","4"
"Less good","1993","Single parent ","inadequately","","","","","4"
"Less good","1993","Single parent ","general elemantary","","","","","4"
"Less good","1993","Single parent ","middle vocational","","","","","4"
"Less good","1993","Single parent ","vocational + Abi","","","","","4"
"Less good","1993","Single parent ","higher vocational","","","","","4"
"Less good","1993","Single parent ","higher education","","","","","4"
"Less good","1993","Couple + C. LE 16 ","in school","","","","","4"
"Less good","1993","Couple + C. LE 16 ","higher vocational","","","","","4"
"Less good","1993","Couple + C. LE 16 ","higher education","","","","","4"
"Less good","1993","Couple + C. GT 16 ","in school","","","","","4"
"Less good","1993","Couple + C. GT 16 ","inadequately","","","","","4"
"Less good","1993","Couple + C. GT 16 ","general elemantary","","","","","4"
"Less good","1993","Couple + C. GT 16 ","vocational + Abi","","","","","4"
"Less good","1993","Couple + C. GT 16 ","higher vocational","","","","","4"
"Less good","1993","Couple + C. GT 16 ","higher education","","","","","4"
"Less good","1993","Couple + C. LE and GT 16","general elemantary","","","","","4"
"Less good","1993","Couple + C. LE and GT 16","higher education","","","","","4"
"Less good","1993","Couple + C. GT 16 ","middle vocational","","","","","4"
"Less good","1993","1-pers.-HH","inadequately","","","","","4"
"Less good","1993","1-pers.-HH","general elemantary","","","","","4"
"Less good","1993","Couple + C. LE 16 ","inadequately","","","","","4"
"Less good","1993","Couple + C. LE 16 ","general elemantary","","","","","4"
"Less good","1993","Couple + C. LE and GT 16","in school","","","","","4"
"Less good","1993","Couple + C. LE and GT 16","inadequately","","","","","4"
"Less good","1993","(Married) couple without C. ","vocational + Abi","","","","","4"
"Less good","1993","(Married) couple without C. ","higher vocational","","","","","4"
"Less good","1993","Couple + C. LE 16 ","middle vocational","","","","","4"
"Less good","1993","Couple + C. LE 16 ","vocational + Abi","","","","","4"
"Poor","1993","Couple + C. LE and GT 16","higher education","","","","","5"
"Poor","1993","Couple + C. LE and GT 16","vocational + Abi","","","","","5"
"Poor","1993","Couple + C. LE and GT 16","higher vocational","","","","","5"
"Poor","1993","Couple + C. LE and GT 16","middle vocational","","","","","5"
"Poor","1993","1-pers.-HH","inadequately","","","","","5"
"Poor","1993","1-pers.-HH","middle vocational","","","","","5"
"Poor","1993","1-pers.-HH","vocational + Abi","","","","","5"
"Poor","1993","1-pers.-HH","higher vocational","","","","","5"
"Poor","1993","1-pers.-HH","higher education","","","","","5"
"Poor","1993","(Married) couple without C. ","in school","","","","","5"
"Poor","1993","(Married) couple without C. ","general elemantary","","","","","5"
"Poor","1993","(Married) couple without C. ","middle vocational","","","","","5"
"Poor","1993","(Married) couple without C. ","higher education","","","","","5"
"Poor","1993","Single parent ","in school","","","","","5"
"Poor","1993","Single parent ","general elemantary","","","","","5"
"Poor","1993","Single parent ","middle vocational","","","","","5"
"Poor","1993","Single parent ","vocational + Abi","","","","","5"
"Poor","1993","Single parent ","higher vocational","","","","","5"
"Poor","1993","Single parent ","higher education","","","","","5"
"Poor","1993","Couple + C. LE 16 ","inadequately","","","","","5"
"Poor","1993","Couple + C. LE 16 ","higher vocational","","","","","5"
"Poor","1993","Couple + C. LE 16 ","higher education","","","","","5"
"Poor","1993","Couple + C. GT 16 ","in school","","","","","5"
"Poor","1993","Couple + C. GT 16 ","inadequately","","","","","5"
"Poor","1993","Couple + C. GT 16 ","general elemantary","","","","","5"
"Poor","1993","Couple + C. GT 16 ","vocational + Abi","","","","","5"
"Poor","1993","Couple + C. GT 16 ","higher vocational","","","","","5"
"Poor","1993","Couple + C. LE and GT 16","in school","","","","","5"
"Poor","1993","Couple + C. LE and GT 16","general elemantary","","","","","5"
"Poor","1993","1-pers.-HH","in school","","","","","5"
"Poor","1993","(Married) couple without C. ","inadequately","","","","","5"
"Poor","1993","(Married) couple without C. ","vocational + Abi","","","","","5"
"Poor","1993","Couple + C. LE 16 ","in school","","","","","5"
"Poor","1993","Couple + C. LE 16 ","middle vocational","","","","","5"
"Poor","1993","Couple + C. GT 16 ","middle vocational","","","","","5"
"Poor","1993","Couple + C. GT 16 ","higher education","","","","","5"
"Poor","1993","1-pers.-HH","general elemantary","","","","","5"
"Poor","1993","Single parent ","inadequately","","","","","5"
"Poor","1993","Couple + C. LE 16 ","general elemantary","","","","","5"
"Poor","1993","Couple + C. LE and GT 16","inadequately","","","","","5"
"Poor","1993","(Married) couple without C. ","higher vocational","","","","","5"
"Poor","1993","Couple + C. LE 16 ","vocational + Abi","","","","","5"
"Satisfactory","1993","Couple + C. LE and GT 16","middle vocational","","","","","3"
"Satisfactory","1993","Couple + C. LE and GT 16","vocational + Abi","","","","","3"
"Satisfactory","1993","1-pers.-HH","in school","","","","","3"
"Satisfactory","1993","1-pers.-HH","inadequately","","","","","3"
"Satisfactory","1993","1-pers.-HH","general elemantary","","","","","3"
"Satisfactory","1993","1-pers.-HH","middle vocational","","","","","3"
"Satisfactory","1993","1-pers.-HH","vocational + Abi","","","","","3"
"Satisfactory","1993","1-pers.-HH","higher vocational","","","","","3"
"Satisfactory","1993","1-pers.-HH","higher education","","","","","3"
"Satisfactory","1993","(Married) couple without C. ","in school","","","","","3"
"Satisfactory","1993","(Married) couple without C. ","inadequately","","","","","3"
"Satisfactory","1993","(Married) couple without C. ","general elemantary","","","","","3"
"Satisfactory","1993","(Married) couple without C. ","higher education","","","","","3"
"Satisfactory","1993","Single parent ","in school","","","","","3"
"Satisfactory","1993","Single parent ","inadequately","","","","","3"
"Satisfactory","1993","Single parent ","general elemantary","","","","","3"
"Satisfactory","1993","Single parent ","middle vocational","","","","","3"
"Satisfactory","1993","Single parent ","vocational + Abi","","","","","3"
"Satisfactory","1993","Single parent ","higher vocational","","","","","3"
"Satisfactory","1993","Single parent ","higher education","","","","","3"
"Satisfactory","1993","Couple + C. LE 16 ","in school","","","","","3"
"Satisfactory","1993","Couple + C. LE 16 ","inadequately","","","","","3"
"Satisfactory","1993","Couple + C. LE 16 ","general elemantary","","","","","3"
"Satisfactory","1993","Couple + C. LE 16 ","middle vocational","","","","","3"
"Satisfactory","1993","Couple + C. LE 16 ","vocational + Abi","","","","","3"
"Satisfactory","1993","Couple + C. LE 16 ","higher vocational","","","","","3"
"Satisfactory","1993","Couple + C. LE 16 ","higher education","","","","","3"
"Satisfactory","1993","Couple + C. GT 16 ","in school","","","","","3"
"Satisfactory","1993","Couple + C. GT 16 ","inadequately","","","","","3"
"Satisfactory","1993","Couple + C. GT 16 ","general elemantary","","","","","3"
"Satisfactory","1993","Couple + C. GT 16 ","middle vocational","","","","","3"
"Satisfactory","1993","Couple + C. GT 16 ","vocational + Abi","","","","","3"
"Satisfactory","1993","Couple + C. GT 16 ","higher vocational","","","","","3"
"Satisfactory","1993","Couple + C. GT 16 ","higher education","","","","","3"
"Satisfactory","1993","Couple + C. LE and GT 16","in school","","","","","3"
"Satisfactory","1993","Couple + C. LE and GT 16","inadequately","","","","","3"
"Satisfactory","1993","Couple + C. LE and GT 16","general elemantary","","","","","3"
