"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","(Married) couple without C.","2.53","3","554","1","2","3","4","4","2.45","2.61","1","4","3","3"
"1990","16-34 y.","1-pers.-HH","2.99","3","235","2","3","3","4","4","2.9","3.08","1","4","3","3"
"1990","16-34 y.","Couple + C. GT 16 ","2.53","3","620","1","2","3","4","4","2.46","2.6","1","4","3","3"
"1990","16-34 y.","Couple + C. LE 16","2.22","2","726","1","1","3","3","4","2.15","2.29","1","4","2","2"
"1990","16-34 y.","Couple + C. LE and GT 16","2.45","3","167","1","2","3","3","4","2.32","2.58","1","4","2","3"
"1990","16-34 y.","Single parent","2.51","3","184","1","2","3","4","4","2.39","2.63","1","4","2","3"
"1990","35-65 y.","(Married) couple without C.","2.41","2","970","1","2","3","4","4","2.35","2.47","1","4","2","3"
"1990","35-65 y.","1-pers.-HH","2.89","3","308","2","2","4","4","4","2.78","3","1","4","3","3"
"1990","35-65 y.","Couple + C. GT 16 ","2.06","2","845","1","1","3","3","4","2","2.12","1","4","2","2"
"1990","35-65 y.","Couple + C. LE 16","2.18","2","738","1","2","3","3","4","2.12","2.24","1","4","2","2"
"1990","35-65 y.","Couple + C. LE and GT 16","2.08","2","270","1","1","3","3","4","1.98","2.18","1","4","2","2"
"1990","35-65 y.","Single parent","2.66","3","178","1","2","3","4","4","2.51","2.81","1","4","2","3"
"1990","66 and older","(Married) couple without C.","2.34","2","492","1","1","3","4","4","2.24","2.44","1","4","2","2"
"1990","66 and older","1-pers.-HH","3.21","4","368","2","3","4","4","4","3.11","3.31","1","4","3","4"
"1990","66 and older","Couple + C. GT 16 ","1.98","2","59","1","1","2","4","4","1.68","2.28","1","4","1","2"
"1990","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","66 and older","Single parent","","","","","","","","","","","","","",""
"1991","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1991","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","16-34 y.","Single parent","","","","","","","","","","","","","",""
"1991","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1991","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","35-65 y.","Single parent","","","","","","","","","","","","","",""
"1991","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"1991","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","66 and older","Single parent","","","","","","","","","","","","","",""
"1992","16-34 y.","(Married) couple without C.","2.46","3","664","1","2","3","3","4","2.39","2.53","1","4","2","3"
