"year","age_gr","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","2.51","3","2622","1","2","3","4","4","2.48","2.54","1","4","3","3"
"1990","35-65 y.","2.33","2","3475","1","2","3","4","4","2.3","2.36","1","4","2","2"
"1990","66 and older","2.74","3","1027","1","2","4","4","4","2.67","2.81","1","4","2","3"
"1991","16-34 y.","","","","","","","","","","","","","",""
"1991","35-65 y.","","","","","","","","","","","","","",""
"1991","66 and older","","","","","","","","","","","","","",""
"1992","16-34 y.","2.45","3","3935","1","2","3","4","4","2.42","2.48","1","4","3","3"
"1992","35-65 y.","2.36","2","5608","1","2","3","4","4","2.33","2.39","1","4","2","2"
"1992","66 and older","2.73","3","1402","1","2","4","4","4","2.67","2.79","1","4","2","3"
"1993","16-34 y.","","","","","","","","","","","","","",""
"1993","35-65 y.","","","","","","","","","","","","","",""
"1993","66 and older","","","","","","","","","","","","","",""
"1994","16-34 y.","","","","","","","","","","","","","",""
"1994","35-65 y.","","","","","","","","","","","","","",""
"1994","66 and older","","","","","","","","","","","","","",""
"1995","16-34 y.","2.36","2","3978","1","2","3","3","4","2.33","2.39","1","4","2","2"
"1995","35-65 y.","2.29","2","5766","1","2","3","4","4","2.27","2.31","1","4","2","2"
"1995","66 and older","2.65","3","1454","1","2","4","4","4","2.59","2.71","1","4","2","3"
"1996","16-34 y.","","","","","","","","","","","","","",""
"1996","35-65 y.","","","","","","","","","","","","","",""
"1996","66 and older","","","","","","","","","","","","","",""
"1997","16-34 y.","","","","","","","","","","","","","",""
"1997","35-65 y.","","","","","","","","","","","","","",""
"1997","66 and older","","","","","","","","","","","","","",""
"1998","16-34 y.","","","","","","","","","","","","","",""
"1998","35-65 y.","","","","","","","","","","","","","",""
"1998","66 and older","","","","","","","","","","","","","",""
"1999","16-34 y.","","","","","","","","","","","","","",""
"1999","35-65 y.","","","","","","","","","","","","","",""
"1999","66 and older","","","","","","","","","","","","","",""
"2000","16-34 y.","","","","","","","","","","","","","",""
"2000","35-65 y.","","","","","","","","","","","","","",""
"2000","66 and older","","","","","","","","","","","","","",""
"2001","16-34 y.","","","","","","","","","","","","","",""
"2001","35-65 y.","","","","","","","","","","","","","",""
"2001","66 and older","","","","","","","","","","","","","",""
"2002","16-34 y.","","","","","","","","","","","","","",""
"2002","35-65 y.","","","","","","","","","","","","","",""
"2002","66 and older","","","","","","","","","","","","","",""
"2003","16-34 y.","","","","","","","","","","","","","",""
"2003","35-65 y.","","","","","","","","","","","","","",""
"2003","66 and older","","","","","","","","","","","","","",""
"2004","16-34 y.","2.41","2","5602","1","2","3","4","4","2.39","2.43","1","4","2","2"
"2004","35-65 y.","2.36","2","12191","1","2","3","4","4","2.34","2.38","1","4","2","2"
"2004","66 and older","2.48","2","3732","1","1","4","4","4","2.44","2.52","1","4","2","2"
"2005","16-34 y.","","","","","","","","","","","","","",""
"2005","35-65 y.","","","","","","","","","","","","","",""
"2005","66 and older","","","","","","","","","","","","","",""
"2006","16-34 y.","","","","","","","","","","","","","",""
"2006","35-65 y.","","","","","","","","","","","","","",""
"2006","66 and older","","","","","","","","","","","","","",""
"2007","16-34 y.","","","","","","","","","","","","","",""
"2007","35-65 y.","","","","","","","","","","","","","",""
"2007","66 and older","","","","","","","","","","","","","",""
"2008","16-34 y.","2.47","3","4357","1","2","3","4","4","2.44","2.5","1","4","3","3"
"2008","35-65 y.","2.46","2","10651","1","2","3","4","4","2.44","2.48","1","4","2","2"
"2008","66 and older","2.57","2","4276","1","2","4","4","4","2.54","2.6","1","4","2","2"
"2009","16-34 y.","","","","","","","","","","","","","",""
"2009","35-65 y.","","","","","","","","","","","","","",""
"2009","66 and older","","","","","","","","","","","","","",""
"2010","16-34 y.","2.23","2","2984","1","2","3","3","4","2.2","2.26","1","4","2","2"
"2010","35-65 y.","2.35","2","4311","1","2","3","4","4","2.32","2.38","1","4","2","2"
"2010","66 and older","","","","","","","","","","","","","",""
"2011","16-34 y.","","","","","","","","","","","","","",""
"2011","35-65 y.","","","","","","","","","","","","","",""
"2011","66 and older","","","","","","","","","","","","","",""
"2012","16-34 y.","2.42","2","6340","1","2","3","4","4","2.4","2.44","1","4","2","2"
"2012","35-65 y.","2.47","2","16057","1","2","3","4","4","2.46","2.48","1","4","2","2"
"2012","66 and older","2.53","2","5169","1","2","4","4","4","2.5","2.56","1","4","2","2"
"2013","16-34 y.","","","","","","","","","","","","","",""
"2013","35-65 y.","","","","","","","","","","","","","",""
"2013","66 and older","","","","","","","","","","","","","",""
"2014","16-34 y.","","","","","","","","","","","","","",""
"2014","35-65 y.","","","","","","","","","","","","","",""
"2014","66 and older","","","","","","","","","","","","","",""
"2015","16-34 y.","","","","","","","","","","","","","",""
"2015","35-65 y.","","","","","","","","","","","","","",""
"2015","66 and older","","","","","","","","","","","","","",""
"2016","16-34 y.","2.38","2","5653","1","2","3","4","4","2.36","2.4","1","4","2","2"
"2016","35-65 y.","2.46","2","13903","1","2","3","4","4","2.44","2.48","1","4","2","2"
"2016","66 and older","2.5","2","4717","1","2","4","4","4","2.47","2.53","1","4","2","2"
