"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","direct migration background","2.46","3","125","1","2","3","4","4","2.3","2.62","1","4","2","3"
"1990","16-34 y.","indirect migration background","2.51","3","32","1","2","3","4","4","2.18","2.84","1","4","2","3"
"1990","16-34 y.","no migration background","2.51","3","2465","1","2","3","4","4","2.47","2.55","1","4","3","3"
"1990","35-65 y.","direct migration background","2.34","2","253","1","2","3","4","4","2.22","2.46","1","4","2","2"
"1990","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1990","35-65 y.","no migration background","2.33","2","3204","1","2","3","4","4","2.3","2.36","1","4","2","2"
"1990","66 and older","direct migration background","2.56","3","63","1","2","4","4","4","2.27","2.85","1","4","2","3"
"1990","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1990","66 and older","no migration background","2.75","3","959","1","2","4","4","4","2.68","2.82","1","4","2","3"
"1991","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"1991","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"1991","16-34 y.","no migration background","","","","","","","","","","","","","",""
"1991","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"1991","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1991","35-65 y.","no migration background","","","","","","","","","","","","","",""
"1991","66 and older","direct migration background","","","","","","","","","","","","","",""
"1991","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1991","66 and older","no migration background","","","","","","","","","","","","","",""
"1992","16-34 y.","direct migration background","2.3","2","127","1","2","3","3","4","2.14","2.46","1","4","2","3"
"1992","16-34 y.","indirect migration background","2.63","3","56","1","2","3","4","4","2.4","2.86","1","4","3","3"
"1992","16-34 y.","no migration background","2.45","3","3752","1","2","3","4","4","2.42","2.48","1","4","3","3"
"1992","35-65 y.","direct migration background","2.29","2","343","1","1","3","4","4","2.17","2.41","1","4","2","2"
"1992","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1992","35-65 y.","no migration background","2.37","2","5245","1","2","3","4","4","2.34","2.4","1","4","2","2"
"1992","66 and older","direct migration background","2.8","3","102","1","2","4","4","4","2.56","3.04","1","4","2","3"
"1992","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1992","66 and older","no migration background","2.73","3","1297","1","2","4","4","4","2.67","2.79","1","4","2","3"
"1993","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"1993","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"1993","16-34 y.","no migration background","","","","","","","","","","","","","",""
"1993","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"1993","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1993","35-65 y.","no migration background","","","","","","","","","","","","","",""
"1993","66 and older","direct migration background","","","","","","","","","","","","","",""
"1993","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1993","66 and older","no migration background","","","","","","","","","","","","","",""
"1994","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"1994","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"1994","16-34 y.","no migration background","","","","","","","","","","","","","",""
"1994","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"1994","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1994","35-65 y.","no migration background","","","","","","","","","","","","","",""
"1994","66 and older","direct migration background","","","","","","","","","","","","","",""
"1994","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1994","66 and older","no migration background","","","","","","","","","","","","","",""
"1995","16-34 y.","direct migration background","2.24","2","370","1","2","3","3","4","2.15","2.33","1","4","2","2"
"1995","16-34 y.","indirect migration background","2.29","2","116","1","2","3","3","4","2.13","2.45","1","4","2","3"
"1995","16-34 y.","no migration background","2.38","2","3492","1","2","3","3","4","2.35","2.41","1","4","2","2"
"1995","35-65 y.","direct migration background","2.25","2","614","1","1","3","4","4","2.17","2.33","1","4","2","2"
"1995","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1995","35-65 y.","no migration background","2.3","2","5131","1","2","3","4","4","2.27","2.33","1","4","2","2"
"1995","66 and older","direct migration background","2.67","3","153","1","2","4","4","4","2.48","2.86","1","4","2","3"
"1995","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1995","66 and older","no migration background","2.64","3","1297","1","2","4","4","4","2.58","2.7","1","4","2","3"
"1996","16-34 y.","direct migration background","","","","","","","","","","","","","",""
