"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","Female","2.46","2","234","1","2","3","4","4","2.33","2.59","1","4","2","3"
"1990","direct migration background","Male","2.34","2","207","1","1","3","4","4","2.21","2.47","1","4","2","3"
"1990","indirect migration background","Female","2.86","3","31","1","2","4","4","4","2.45","3.27","1","4","2","3"
"1990","indirect migration background","Male","","","","","","","","","","","","","",""
"1990","no migration background","Female","2.59","3","3441","1","2","3","4","4","2.56","2.62","1","4","2","3"
"1990","no migration background","Male","2.34","2","3187","1","2","3","4","4","2.31","2.37","1","4","2","2"
"1991","direct migration background","Female","","","","","","","","","","","","","",""
"1991","direct migration background","Male","","","","","","","","","","","","","",""
"1991","indirect migration background","Female","","","","","","","","","","","","","",""
"1991","indirect migration background","Male","","","","","","","","","","","","","",""
"1991","no migration background","Female","","","","","","","","","","","","","",""
"1991","no migration background","Male","","","","","","","","","","","","","",""
"1992","direct migration background","Female","2.45","2","313","1","1","3","4","4","2.33","2.57","1","4","2","3"
"1992","direct migration background","Male","2.35","2","259","1","1","3","4","4","2.22","2.48","1","4","2","2"
"1992","indirect migration background","Female","2.76","3","40","1","2","3","4","4","2.46","3.06","1","4","3","3"
"1992","indirect migration background","Male","2.41","2","39","1","2","3","4","4","2.1","2.72","1","4","2","3"
"1992","no migration background","Female","2.55","3","5387","1","2","3","4","4","2.52","2.58","1","4","2","3"
"1992","no migration background","Male","2.36","2","4907","1","2","3","4","4","2.33","2.39","1","4","2","2"
"1993","direct migration background","Female","","","","","","","","","","","","","",""
"1993","direct migration background","Male","","","","","","","","","","","","","",""
"1993","indirect migration background","Female","","","","","","","","","","","","","",""
"1993","indirect migration background","Male","","","","","","","","","","","","","",""
"1993","no migration background","Female","","","","","","","","","","","","","",""
"1993","no migration background","Male","","","","","","","","","","","","","",""
"1994","direct migration background","Female","","","","","","","","","","","","","",""
"1994","direct migration background","Male","","","","","","","","","","","","","",""
"1994","indirect migration background","Female","","","","","","","","","","","","","",""
"1994","indirect migration background","Male","","","","","","","","","","","","","",""
"1994","no migration background","Female","","","","","","","","","","","","","",""
"1994","no migration background","Male","","","","","","","","","","","","","",""
"1995","direct migration background","Female","2.37","2","598","1","2","3","4","4","2.29","2.45","1","4","2","2"
"1995","direct migration background","Male","2.27","2","539","1","1","3","4","4","2.19","2.35","1","4","2","2"
"1995","indirect migration background","Female","2.45","2","73","1","2","3","4","4","2.22","2.68","1","4","2","3"
"1995","indirect migration background","Male","2.25","2","68","1","1","3","3","4","2.05","2.45","1","4","2","3"
"1995","no migration background","Female","2.48","2","5205","1","2","3","4","4","2.45","2.51","1","4","2","2"
"1995","no migration background","Male","2.28","2","4715","1","1","3","4","4","2.25","2.31","1","4","2","2"
"1996","direct migration background","Female","","","","","","","","","","","","","",""
"1996","direct migration background","Male","","","","","","","","","","","","","",""
"1996","indirect migration background","Female","","","","","","","","","","","","","",""
"1996","indirect migration background","Male","","","","","","","","","","","","","",""
"1996","no migration background","Female","","","","","","","","","","","","","",""
"1996","no migration background","Male","","","","","","","","","","","","","",""
"1997","direct migration background","Female","","","","","","","","","","","","","",""
"1997","direct migration background","Male","","","","","","","","","","","","","",""
"1997","indirect migration background","Female","","","","","","","","","","","","","",""
"1997","indirect migration background","Male","","","","","","","","","","","","","",""
"1997","no migration background","Female","","","","","","","","","","","","","",""
"1997","no migration background","Male","","","","","","","","","","","","","",""
"1998","direct migration background","Female","","","","","","","","","","","","","",""
"1998","direct migration background","Male","","","","","","","","","","","","","",""
"1998","indirect migration background","Female","","","","","","","","","","","","","",""
"1998","indirect migration background","Male","","","","","","","","","","","","","",""
"1998","no migration background","Female","","","","","","","","","","","","","",""
"1998","no migration background","Male","","","","","","","","","","","","","",""
"1999","direct migration background","Female","","","","","","","","","","","","","",""
"1999","direct migration background","Male","","","","","","","","","","","","","",""
"1999","indirect migration background","Female","","","","","","","","","","","","","",""
"1999","indirect migration background","Male","","","","","","","","","","","","","",""
"1999","no migration background","Female","","","","","","","","","","","","","",""
"1999","no migration background","Male","","","","","","","","","","","","","",""
"2000","direct migration background","Female","","","","","","","","","","","","","",""
"2000","direct migration background","Male","","","","","","","","","","","","","",""
"2000","indirect migration background","Female","","","","","","","","","","","","","",""
"2000","indirect migration background","Male","","","","","","","","","","","","","",""
"2000","no migration background","Female","","","","","","","","","","","","","",""
"2000","no migration background","Male","","","","","","","","","","","","","",""
"2001","direct migration background","Female","","","","","","","","","","","","","",""
"2001","direct migration background","Male","","","","","","","","","","","","","",""
"2001","indirect migration background","Female","","","","","","","","","","","","","",""
"2001","indirect migration background","Male","","","","","","","","","","","","","",""
"2001","no migration background","Female","","","","","","","","","","","","","",""
"2001","no migration background","Male","","","","","","","","","","","","","",""
"2002","direct migration background","Female","","","","","","","","","","","","","",""
"2002","direct migration background","Male","","","","","","","","","","","","","",""
"2002","indirect migration background","Female","","","","","","","","","","","","","",""
"2002","indirect migration background","Male","","","","","","","","","","","","","",""
"2002","no migration background","Female","","","","","","","","","","","","","",""
"2002","no migration background","Male","","","","","","","","","","","","","",""
"2003","direct migration background","Female","","","","","","","","","","","","","",""
"2003","direct migration background","Male","","","","","","","","","","","","","",""
"2003","indirect migration background","Female","","","","","","","","","","","","","",""
"2003","indirect migration background","Male","","","","","","","","","","","","","",""
"2003","no migration background","Female","","","","","","","","","","","","","",""
"2003","no migration background","Male","","","","","","","","","","","","","",""
"2004","direct migration background","Female","2.4","2","1310","1","2","3","4","4","2.35","2.45","1","4","2","2"
"2004","direct migration background","Male","2.3","2","1213","1","1","3","4","4","2.24","2.36","1","4","2","2"
"2004","indirect migration background","Female","2.37","2","416","1","2","3","3","4","2.29","2.45","1","4","2","2"
"2004","indirect migration background","Male","2.32","2","385","1","2","3","4","4","2.22","2.42","1","4","2","2"
"2004","no migration background","Female","2.47","2","9448","1","2","3","4","4","2.45","2.49","1","4","2","2"
"2004","no migration background","Male","2.34","2","8753","1","2","3","4","4","2.32","2.36","1","4","2","2"
"2005","direct migration background","Female","","","","","","","","","","","","","",""
"2005","direct migration background","Male","","","","","","","","","","","","","",""
"2005","indirect migration background","Female","","","","","","","","","","","","","",""
"2005","indirect migration background","Male","","","","","","","","","","","","","",""
"2005","no migration background","Female","","","","","","","","","","","","","",""
"2005","no migration background","Male","","","","","","","","","","","","","",""
"2006","direct migration background","Female","","","","","","","","","","","","","",""
"2006","direct migration background","Male","","","","","","","","","","","","","",""
"2006","indirect migration background","Female","","","","","","","","","","","","","",""
"2006","indirect migration background","Male","","","","","","","","","","","","","",""
"2006","no migration background","Female","","","","","","","","","","","","","",""
"2006","no migration background","Male","","","","","","","","","","","","","",""
"2007","direct migration background","Female","","","","","","","","","","","","","",""
"2007","direct migration background","Male","","","","","","","","","","","","","",""
"2007","indirect migration background","Female","","","","","","","","","","","","","",""
"2007","indirect migration background","Male","","","","","","","","","","","","","",""
"2007","no migration background","Female","","","","","","","","","","","","","",""
"2007","no migration background","Male","","","","","","","","","","","","","",""
"2008","direct migration background","Female","2.55","3","1019","1","2","3","4","4","2.49","2.61","1","4","2","3"
"2008","direct migration background","Male","2.46","2","878","1","2","3","4","4","2.39","2.53","1","4","2","2"
"2008","indirect migration background","Female","2.35","2","400","1","2","3","3","4","2.26","2.44","1","4","2","2"
"2008","indirect migration background","Male","2.36","2","370","1","2","3","4","4","2.26","2.46","1","4","2","2"
"2008","no migration background","Female","2.58","3","8665","1","2","3","4","4","2.56","2.6","1","4","2","2"
"2008","no migration background","Male","2.41","2","7952","1","2","3","4","4","2.39","2.43","1","4","2","2"
"2009","direct migration background","Female","","","","","","","","","","","","","",""
"2009","direct migration background","Male","","","","","","","","","","","","","",""
"2009","indirect migration background","Female","","","","","","","","","","","","","",""
"2009","indirect migration background","Male","","","","","","","","","","","","","",""
"2009","no migration background","Female","","","","","","","","","","","","","",""
"2009","no migration background","Male","","","","","","","","","","","","","",""
"2010","direct migration background","Female","2.05","2","797","1","1","3","3","4","1.99","2.11","1","4","2","2"
"2010","direct migration background","Male","1.91","2","629","1","1","2","3","4","1.84","1.98","1","4","2","2"
"2010","indirect migration background","Female","2.38","2","291","1","2","3","4","4","2.27","2.49","1","4","2","2"
"2010","indirect migration background","Male","2.02","2","199","1","1","3","3","4","1.89","2.15","1","4","2","2"
