"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1990","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1990","direct migration background","(1b) general elementary school","2.47","2","92","1","2","3","4","4","2.25","2.69","1","4","2","3"
"1990","direct migration background","(1c) basic vocational qualification","2.42","2.28","159","1","2","3","4","4","2.27","2.57","1","4","2","3"
"1990","direct migration background","(2a) intermediate vocational","2.22","2","67","1","1","3","4","4","1.98","2.46","1","4","2","2"
"1990","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1990","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1990","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1990","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1990","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1990","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1990","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1990","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1990","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1990","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1990","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1990","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1990","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1990","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1990","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1990","no migration background","(0) in school","2.6","3","101","1","2","3","4","4","2.43","2.77","1","4","3","3"
"1990","no migration background","(1a) inadequately completed","2.67","3","57","1","2","3","4","4","2.4","2.94","1","4","2","3"
"1990","no migration background","(1b) general elementary school","2.47","2","1245","1","2","3","4","4","2.41","2.53","1","4","2","2"
"1990","no migration background","(1c) basic vocational qualification","2.4","2","2579","1","2","3","4","4","2.36","2.44","1","4","2","2"
"1990","no migration background","(2a) intermediate vocational","2.54","3","1149","1","2","3","4","4","2.49","2.59","1","4","2","3"
"1990","no migration background","(2b) intermediate general qualification","2.73","3","276","1","2","3","4","4","2.62","2.84","1","4","3","3"
"1990","no migration background","(2c_gen) general maturity certificate","2.78","3","229","2","2","3","4","4","2.66","2.9","1","4","3","3"
"1990","no migration background","(2c_voc) vocational maturity certificate","2.56","3","295","1","2","3","4","4","2.46","2.66","1","4","2","3"
"1990","no migration background","(3a) lower tertiary education","2.33","2","209","1","2","3","4","4","2.21","2.45","1","4","2","2"
"1990","no migration background","(3b) higher tertiary education","2.38","2","395","1","2","3","4","4","2.28","2.48","1","4","2","2"
"1991","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1991","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1991","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1991","direct migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1991","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1991","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1991","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1991","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1991","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1991","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1991","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1991","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1991","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1991","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1991","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1991","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1991","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1991","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1991","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1991","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1991","no migration background","(0) in school","","","","","","","","","","","","","",""
"1991","no migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1991","no migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1991","no migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1991","no migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1991","no migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1991","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1991","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1991","no migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1991","no migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1992","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1992","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1992","direct migration background","(1b) general elementary school","2.5","2","102","1","2","3","4","4","2.29","2.71","1","4","2","3"
"1992","direct migration background","(1c) basic vocational qualification","2.42","2","223","1","1","3","4","4","2.27","2.57","1","4","2","3"
"1992","direct migration background","(2a) intermediate vocational","2.27","2","76","1","1","3","4","4","2.03","2.51","1","4","2","3"
"1992","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1992","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1992","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1992","direct migration background","(3a) lower tertiary education","2.36","2","39","1","2","3","4","4","2.01","2.71","1","4","2","3"
"1992","direct migration background","(3b) higher tertiary education","2.25","2","47","1","1","3","4","4","1.95","2.55","1","4","2","3"
"1992","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1992","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1992","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1992","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1992","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1992","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1992","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1992","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1992","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1992","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1992","no migration background","(0) in school","2.72","3","86","2","2","3","4","4","2.54","2.9","1","4","3","3"
"1992","no migration background","(1a) inadequately completed","2.65","3","119","1","2","3","4","4","2.49","2.81","1","4","2","3"
"1992","no migration background","(1b) general elementary school","2.55","2","1375","1","2","4","4","4","2.49","2.61","1","4","2","2"
"1992","no migration background","(1c) basic vocational qualification","2.42","2","3552","1","2","3","4","4","2.39","2.45","1","4","2","2"
"1992","no migration background","(2a) intermediate vocational","2.4","2","2423","1","2","3","4","4","2.36","2.44","1","4","2","2"
"1992","no migration background","(2b) intermediate general qualification","2.63","3","430","1","2","3","4","4","2.54","2.72","1","4","3","3"
"1992","no migration background","(2c_gen) general maturity certificate","2.8","3","264","1","2","3","4","4","2.69","2.91","1","4","3","3"
"1992","no migration background","(2c_voc) vocational maturity certificate","2.43","2","390","1","2","3","4","4","2.34","2.52","1","4","2","3"
"1992","no migration background","(3a) lower tertiary education","2.43","2","820","1","2","3","4","4","2.36","2.5","1","4","2","3"
"1992","no migration background","(3b) higher tertiary education","2.42","2","699","1","2","3","4","4","2.35","2.49","1","4","2","3"
"1993","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1993","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1993","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1993","direct migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1993","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1993","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1993","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1993","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1993","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1993","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1993","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1993","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1993","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1993","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1993","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1993","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1993","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1993","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1993","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1993","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1993","no migration background","(0) in school","","","","","","","","","","","","","",""
"1993","no migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1993","no migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1993","no migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1993","no migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1993","no migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1993","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1993","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1993","no migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1993","no migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1994","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1994","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1994","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1994","direct migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1994","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1994","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1994","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1994","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1994","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1994","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1994","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1994","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1994","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1994","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1994","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1994","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1994","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1994","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1994","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1994","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1994","no migration background","(0) in school","","","","","","","","","","","","","",""
"1994","no migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1994","no migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1994","no migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1994","no migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1994","no migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1994","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1994","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1994","no migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1994","no migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1995","direct migration background","(0) in school","2.32","2","31","1","2","3","3","4","1.98","2.66","1","4","2","3"
"1995","direct migration background","(1a) inadequately completed","2.35","2","51","1","2","3","4","4","2.07","2.63","1","4","2","3"
"1995","direct migration background","(1b) general elementary school","2.44","2","212","1","2","3","4","4","2.31","2.57","1","4","2","3"
"1995","direct migration background","(1c) basic vocational qualification","2.36","2","351","1","1","3","4","4","2.25","2.47","1","4","2","2"
"1995","direct migration background","(2a) intermediate vocational","2.3","2","94","1","1","3","4","4","2.1","2.5","1","4","2","3"
"1995","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1995","direct migration background","(2c_gen) general maturity certificate","2.3","2","74","1","1","3","4","4","2.08","2.52","1","4","2","3"
"1995","direct migration background","(2c_voc) vocational maturity certificate","2.38","2","111","1","2","3","4","4","2.2","2.56","1","4","2","3"
"1995","direct migration background","(3a) lower tertiary education","2.37","2","37","1","2","3","4","4","2.02","2.72","1","4","2","3"
"1995","direct migration background","(3b) higher tertiary education","2.16","2","127","1","2","3","3","4","2","2.32","1","4","2","2"
"1995","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1995","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1995","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1995","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1995","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1995","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1995","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1995","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1995","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1995","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1995","no migration background","(0) in school","2.39","2","167","1","2","3","3","4","2.27","2.51","1","4","2","3"
"1995","no migration background","(1a) inadequately completed","2.57","3","80","1","2","3","4","4","2.35","2.79","1","4","2","3"
"1995","no migration background","(1b) general elementary school","2.5","2","1198","1","2","4","4","4","2.44","2.56","1","4","2","2"
"1995","no migration background","(1c) basic vocational qualification","2.34","2","3280","1","1","3","4","4","2.31","2.37","1","4","2","2"
"1995","no migration background","(2a) intermediate vocational","2.35","2","2457","1","2","3","4","4","2.31","2.39","1","4","2","2"
"1995","no migration background","(2b) intermediate general qualification","2.51","3","365","1","2","3","4","4","2.42","2.6","1","4","2","3"
"1995","no migration background","(2c_gen) general maturity certificate","2.58","3","278","1","2","3","4","4","2.48","2.68","1","4","2","3"
"1995","no migration background","(2c_voc) vocational maturity certificate","2.35","2","410","1","2","3","4","4","2.26","2.44","1","4","2","2"
"1995","no migration background","(3a) lower tertiary education","2.38","2","808","1","2","3","4","4","2.31","2.45","1","4","2","2"
"1995","no migration background","(3b) higher tertiary education","2.36","2","727","1","2","3","4","4","2.29","2.43","1","4","2","2"
"1996","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1996","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1996","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1996","direct migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1996","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1996","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1996","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1996","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1996","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1996","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1996","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1996","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1996","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
