"year","bula_h","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Baden-Württemberg","direct migration background","2.25","2","115","1","1","3","3","4","2.08","2.42","1","4","2","3"
"1990","Baden-Württemberg","indirect migration background","","","","","","","","","","","","","",""
"1990","Baden-Württemberg","no migration background","2.27","2","1030","1","1","3","4","4","2.21","2.33","1","4","2","2"
"1990","Bavaria","direct migration background","2.27","2","75","1","1","3","4","4","2.05","2.49","1","4","2","2"
"1990","Bavaria","indirect migration background","","","","","","","","","","","","","",""
"1990","Bavaria","no migration background","2.4","2","1183","1","2","3","4","4","2.34","2.46","1","4","2","2"
"1990","Berlin","direct migration background","","","","","","","","","","","","","",""
"1990","Berlin","indirect migration background","","","","","","","","","","","","","",""
"1990","Berlin","no migration background","3.21","3","216","2","3","4","4","4","3.1","3.32","1","4","3","3"
"1990","Brandenburg","direct migration background","","","","","","","","","","","","","",""
"1990","Brandenburg","indirect migration background","","","","","","","","","","","","","",""
"1990","Brandenburg","no migration background","","","","","","","","","","","","","",""
"1990","Bremen","direct migration background","","","","","","","","","","","","","",""
"1990","Bremen","indirect migration background","","","","","","","","","","","","","",""
"1990","Bremen","no migration background","2.91","3","83","1","2","4","4","4","2.65","3.17","1","4","2","3"
"1990","Hamburg","direct migration background","","","","","","","","","","","","","",""
"1990","Hamburg","indirect migration background","","","","","","","","","","","","","",""
"1990","Hamburg","no migration background","3.02","3","121","2","3","4","4","4","2.87","3.17","1","4","3","3"
"1990","Hesse","direct migration background","2.62","3","60","1","2","4","4","4","2.35","2.89","1","4","2","3"
"1990","Hesse","indirect migration background","","","","","","","","","","","","","",""
"1990","Hesse","no migration background","2.41","2","604","1","2","3","4","4","2.33","2.49","1","4","2","2"
"1990","Lower Saxony","direct migration background","2.6","2","37","1","2","4","4","4","2.22","2.98","1","4","2","3"
"1990","Lower Saxony","indirect migration background","","","","","","","","","","","","","",""
"1990","Lower Saxony","no migration background","2.41","2","801","1","2","3","4","4","2.34","2.48","1","4","2","2"
"1990","Mecklenburg-Western Pomerania","direct migration background","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","no migration background","","","","","","","","","","","","","",""
