"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","Rural Area","2.48","2.83","75","1","2","3","4","4","2.25","2.71","1","4","2","3"
"1990","direct migration background","Urban Area","2.39","2","366","1","2","3","4","4","2.29","2.49","1","4","2","2"
"1990","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1990","indirect migration background","Urban Area","2.79","3","48","1","2","4","4","4","2.49","3.09","1","4","2","3"
"1990","no migration background","Rural Area","2.32","2","1555","1","2","3","4","4","2.27","2.37","1","4","2","2"
"1990","no migration background","Urban Area","2.52","3","5073","1","2","3","4","4","2.49","2.55","1","4","2","2"
"1991","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1991","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1991","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1991","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1991","no migration background","Rural Area","","","","","","","","","","","","","",""
"1991","no migration background","Urban Area","","","","","","","","","","","","","",""
"1992","direct migration background","Rural Area","2.38","2","169","1","1","3","4","4","2.22","2.54","1","4","2","3"
"1992","direct migration background","Urban Area","2.41","2","402","1","1","3","4","4","2.3","2.52","1","4","2","3"
"1992","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1992","indirect migration background","Urban Area","2.67","3","65","1","2","3","4","4","2.44","2.9","1","4","3","3"
"1992","no migration background","Rural Area","2.32","2","3945","1","1","3","4","4","2.29","2.35","1","4","2","2"
"1992","no migration background","Urban Area","2.53","3","6236","1","2","3","4","4","2.51","2.55","1","4","3","3"
"1993","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1993","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1993","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1993","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1993","no migration background","Rural Area","","","","","","","","","","","","","",""
"1993","no migration background","Urban Area","","","","","","","","","","","","","",""
"1994","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1994","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1994","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1994","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1994","no migration background","Rural Area","","","","","","","","","","","","","",""
"1994","no migration background","Urban Area","","","","","","","","","","","","","",""
"1995","direct migration background","Rural Area","2.17","2","268","1","1","3","4","4","2.05","2.29","1","4","2","2"
"1995","direct migration background","Urban Area","2.36","2","869","1","2","3","4","4","2.3","2.42","1","4","2","2"
"1995","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1995","indirect migration background","Urban Area","2.41","2.79","119","1","2","3","4","4","2.24","2.58","1","4","2","3"
"1995","no migration background","Rural Area","2.24","2","3895","1","1","3","4","4","2.21","2.27","1","4","2","2"
"1995","no migration background","Urban Area","2.46","2","6025","1","2","3","4","4","2.44","2.48","1","4","2","2"
"1996","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1996","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1996","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1996","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1996","no migration background","Rural Area","","","","","","","","","","","","","",""
"1996","no migration background","Urban Area","","","","","","","","","","","","","",""
"1997","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1997","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1997","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1997","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1997","no migration background","Rural Area","","","","","","","","","","","","","",""
"1997","no migration background","Urban Area","","","","","","","","","","","","","",""
"1998","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1998","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1998","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1998","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1998","no migration background","Rural Area","","","","","","","","","","","","","",""
"1998","no migration background","Urban Area","","","","","","","","","","","","","",""
"1999","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1999","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1999","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1999","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1999","no migration background","Rural Area","","","","","","","","","","","","","",""
"1999","no migration background","Urban Area","","","","","","","","","","","","","",""
"2000","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2000","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2000","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2000","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2000","no migration background","Rural Area","","","","","","","","","","","","","",""
"2000","no migration background","Urban Area","","","","","","","","","","","","","",""
"2001","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2001","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2001","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2001","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2001","no migration background","Rural Area","","","","","","","","","","","","","",""
"2001","no migration background","Urban Area","","","","","","","","","","","","","",""
"2002","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2002","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2002","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2002","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2002","no migration background","Rural Area","","","","","","","","","","","","","",""
"2002","no migration background","Urban Area","","","","","","","","","","","","","",""
"2003","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2003","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2003","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2003","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2003","no migration background","Rural Area","","","","","","","","","","","","","",""
"2003","no migration background","Urban Area","","","","","","","","","","","","","",""
"2004","direct migration background","Rural Area","2.26","2","438","1","1","3","4","4","2.17","2.35","1","4","2","2"
"2004","direct migration background","Urban Area","2.37","2","2085","1","2","3","4","4","2.33","2.41","1","4","2","2"
"2004","indirect migration background","Rural Area","2.45","3","114","1","2","3","3","4","2.28","2.62","1","4","2","3"
"2004","indirect migration background","Urban Area","2.32","2","687","1","2","3","3","4","2.25","2.39","1","4","2","2"
"2004","no migration background","Rural Area","2.27","2","6570","1","1","3","4","4","2.25","2.29","1","4","2","2"
"2004","no migration background","Urban Area","2.48","2","11631","1","2","3","4","4","2.46","2.5","1","4","2","2"
"2005","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2005","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2005","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2005","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2005","no migration background","Rural Area","","","","","","","","","","","","","",""
"2005","no migration background","Urban Area","","","","","","","","","","","","","",""
"2006","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2006","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2006","no migration background","Rural Area","","","","","","","","","","","","","",""
"2006","no migration background","Urban Area","","","","","","","","","","","","","",""
"2007","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2007","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2007","no migration background","Rural Area","","","","","","","","","","","","","",""
"2007","no migration background","Urban Area","","","","","","","","","","","","","",""
"2008","direct migration background","Rural Area","2.49","3","347","1","2","3","4","4","2.38","2.6","1","4","2","2"
"2008","direct migration background","Urban Area","2.51","3","1550","1","2","3","4","4","2.46","2.56","1","4","2","3"
"2008","indirect migration background","Rural Area","2.38","2","113","1","2","3","4","4","2.21","2.55","1","4","2","3"
"2008","indirect migration background","Urban Area","2.35","2","657","1","2","3","4","4","2.28","2.42","1","4","2","2"
"2008","no migration background","Rural Area","2.35","2","6056","1","2","3","4","4","2.33","2.37","1","4","2","2"
"2008","no migration background","Urban Area","2.57","3","10561","1","2","3","4","4","2.55","2.59","1","4","2","2"
"2009","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2009","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2009","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2009","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2009","no migration background","Rural Area","","","","","","","","","","","","","",""
"2009","no migration background","Urban Area","","","","","","","","","","","","","",""
"2010","direct migration background","Rural Area","2.1","2","334","1","1","3","3","4","2.01","2.19","1","4","2","2"
"2010","direct migration background","Urban Area","1.96","2","1092","1","1","3","3","4","1.91","2.01","1","4","2","2"
"2010","indirect migration background","Rural Area","1.98","2","97","1","1","3","3","4","1.79","2.17","1","4","2","2"
"2010","indirect migration background","Urban Area","2.26","2","393","1","2","3","3","4","2.17","2.35","1","4","2","2"
"2010","no migration background","Rural Area","2.29","2","2134","1","2","3","3","4","2.25","2.33","1","4","2","2"
"2010","no migration background","Urban Area","2.5","3","3259","1","2","3","4","4","2.47","2.53","1","4","2","3"
"2011","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2011","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2011","no migration background","Rural Area","","","","","","","","","","","","","",""
"2011","no migration background","Urban Area","","","","","","","","","","","","","",""
"2012","direct migration background","Rural Area","2.35","2","769","1","2","3","4","4","2.28","2.42","1","4","2","2"
"2012","direct migration background","Urban Area","2.38","2","2269","1","2","3","4","4","2.34","2.42","1","4","2","2"
"2012","indirect migration background","Rural Area","2.5","3","244","1","2","3","4","4","2.38","2.62","1","4","2","2"
"2012","indirect migration background","Urban Area","2.29","2","1031","1","2","3","4","4","2.23","2.35","1","4","2","2"
"2012","no migration background","Rural Area","2.35","2","8916","1","2","3","4","4","2.33","2.37","1","4","2","2"
"2012","no migration background","Urban Area","2.58","3","14337","1","2","3","4","4","2.56","2.6","1","4","2","3"
"2013","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2013","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2013","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2013","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2013","no migration background","Rural Area","","","","","","","","","","","","","",""
"2013","no migration background","Urban Area","","","","","","","","","","","","","",""
"2014","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2014","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2014","no migration background","Rural Area","","","","","","","","","","","","","",""
"2014","no migration background","Urban Area","","","","","","","","","","","","","",""
"2015","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2015","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2015","no migration background","Rural Area","","","","","","","","","","","","","",""
"2015","no migration background","Urban Area","","","","","","","","","","","","","",""
"2016","direct migration background","Rural Area","2.22","2","1248","1","1","3","4","4","2.17","2.27","1","4","2","2"
"2016","direct migration background","Urban Area","2.33","2","3609","1","2","3","4","4","2.3","2.36","1","4","2","2"
"2016","indirect migration background","Rural Area","2.37","2","310","1","2","3","3","4","2.27","2.47","1","4","2","2"
"2016","indirect migration background","Urban Area","2.38","2","1257","1","2","3","4","4","2.33","2.43","1","4","2","2"
"2016","no migration background","Rural Area","2.36","2","6804","1","2","3","4","4","2.34","2.38","1","4","2","2"
"2016","no migration background","Urban Area","2.54","3","11045","1","2","3","4","4","2.52","2.56","1","4","2","3"
