"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","college entrance qualification","2.7","3","570","1","2","3","4","4","2.63","2.77","1","4","3","3"
"1990","16-34 y.","lower secondary degree","2.37","2","991","1","2","3","3","4","2.31","2.43","1","4","2","2"
"1990","16-34 y.","no degree/no degree yet","2.52","3","148","1","2","3","3","4","2.38","2.66","1","4","2","3"
"1990","16-34 y.","Other degree","2.54","3","32","1","2","3","3","4","2.24","2.84","1","4","2","3"
"1990","16-34 y.","secondary school degree","2.54","3","795","1","2","3","4","4","2.48","2.6","1","4","3","3"
"1990","35-65 y.","college entrance qualification","2.31","2","482","1","2","3","4","4","2.23","2.39","1","4","2","2"
"1990","35-65 y.","lower secondary degree","2.32","2","2320","1","2","3","4","4","2.28","2.36","1","4","2","2"
"1990","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1990","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1990","35-65 y.","secondary school degree","2.4","2","617","1","2","3","4","4","2.33","2.47","1","4","2","2"
"1990","66 and older","college entrance qualification","2.5","2.24","94","1","1","4","4","4","2.26","2.74","1","4","2","3"
"1990","66 and older","lower secondary degree","2.72","3","756","1","2","4","4","4","2.64","2.8","1","4","2","3"
"1990","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1990","66 and older","Other degree","","","","","","","","","","","","","",""
"1990","66 and older","secondary school degree","2.91","3","165","1","2","4","4","4","2.73","3.09","1","4","3","3"
"1991","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1991","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1991","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1991","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"1991","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"1991","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"1991","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1991","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"1991","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1991","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1991","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","66 and older","Other degree","","","","","","","","","","","","","",""
"1991","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1992","16-34 y.","college entrance qualification","2.59","3","742","1","2","3","4","4","2.53","2.65","1","4","3","3"
"1992","16-34 y.","lower secondary degree","2.34","2","1037","1","2","3","3","4","2.28","2.4","1","4","2","2"
"1992","16-34 y.","no degree/no degree yet","2.67","3","183","2","2","3","4","4","2.55","2.79","1","4","3","3"
"1992","16-34 y.","Other degree","2.57","2.85","37","2","2","3","4","4","2.28","2.86","1","4","2","3"
"1992","16-34 y.","secondary school degree","2.42","3","1813","1","2","3","4","4","2.38","2.46","1","4","2","3"
"1992","35-65 y.","college entrance qualification","2.39","2","824","1","2","3","4","4","2.32","2.46","1","4","2","3"
"1992","35-65 y.","lower secondary degree","2.35","2","3225","1","1","3","4","4","2.31","2.39","1","4","2","2"
"1992","35-65 y.","no degree/no degree yet","2.52","3","31","1","2","3","4","4","2.13","2.91","1","4","2","3"
"1992","35-65 y.","Other degree","2.74","3","47","1","2","4","4","4","2.41","3.07","1","4","2","3"
"1992","35-65 y.","secondary school degree","2.35","2","1447","1","2","3","4","4","2.3","2.4","1","4","2","2"
"1992","66 and older","college entrance qualification","2.45","2","98","1","1","4","4","4","2.2","2.7","1","4","2","3"
"1992","66 and older","lower secondary degree","2.75","3","1066","1","2","4","4","4","2.68","2.82","1","4","2","3"
"1992","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1992","66 and older","Other degree","","","","","","","","","","","","","",""
"1992","66 and older","secondary school degree","2.73","3","211","1","2","4","4","4","2.56","2.9","1","4","2","3"
"1993","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1993","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1993","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1993","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1993","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"1993","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"1993","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"1993","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1993","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1993","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"1993","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1993","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1993","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1993","66 and older","Other degree","","","","","","","","","","","","","",""
"1993","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1994","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1994","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1994","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1994","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1994","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"1994","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"1994","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"1994","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1994","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1994","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"1994","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1994","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1994","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1994","66 and older","Other degree","","","","","","","","","","","","","",""
"1994","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1995","16-34 y.","college entrance qualification","2.46","3","806","1","2","3","4","4","2.4","2.52","1","4","2","3"
"1995","16-34 y.","lower secondary degree","2.29","2","957","1","2","3","3","4","2.23","2.35","1","4","2","2"
"1995","16-34 y.","no degree/no degree yet","2.4","2","273","1","2","3","3","4","2.3","2.5","1","4","2","3"
"1995","16-34 y.","Other degree","2.39","2","163","1","2","3","4","4","2.25","2.53","1","4","2","2"
"1995","16-34 y.","secondary school degree","2.34","2","1625","1","2","3","3","4","2.3","2.38","1","4","2","2"
"1995","35-65 y.","college entrance qualification","2.31","2","890","1","2","3","4","4","2.25","2.37","1","4","2","2"
"1995","35-65 y.","lower secondary degree","2.29","2","2931","1","1","3","4","4","2.25","2.33","1","4","2","2"
"1995","35-65 y.","no degree/no degree yet","2.36","2","55","1","1","3","4","4","2.08","2.64","1","4","2","3"
"1995","35-65 y.","Other degree","2.38","2","246","1","2","3","4","4","2.26","2.5","1","4","2","2"
"1995","35-65 y.","secondary school degree","2.27","2","1594","1","1","3","4","4","2.22","2.32","1","4","2","2"
"1995","66 and older","college entrance qualification","2.52","2","114","1","2","4","4","4","2.3","2.74","1","4","2","3"
"1995","66 and older","lower secondary degree","2.62","3","1078","1","2","4","4","4","2.55","2.69","1","4","2","3"
"1995","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1995","66 and older","Other degree","","","","","","","","","","","","","",""
"1995","66 and older","secondary school degree","2.76","3","221","1","2","4","4","4","2.6","2.92","1","4","2","3"
"1996","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1996","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1996","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1996","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1996","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"1996","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"1996","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"1996","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1996","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1996","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"1996","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1996","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1996","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1996","66 and older","Other degree","","","","","","","","","","","","","",""
"1996","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1997","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1997","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1997","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1997","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1997","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"1997","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"1997","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"1997","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1997","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1997","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"1997","66 and older","college entrance qualification","","","","","","","","","","","","","",""
