"year","bula_h","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Baden-W?rttemberg","Female","2.37","2","600","1","2","3","4","4","2.29","2.45","1","4","2","2"
"1990","Baden-W?rttemberg","Male","2.15","2","555","1","1","3","4","4","2.07","2.23","1","4","2","2"
"1990","Bavaria","Female","2.48","2","648","1","2","3","4","4","2.4","2.56","1","4","2","2"
"1990","Bavaria","Male","2.3","2","625","1","1","3","4","4","2.22","2.38","1","4","2","2"
"1990","Berlin","Female","3.3","3","127","2","3","4","4","4","3.17","3.43","1","4","3","3"
"1990","Berlin","Male","3.06","3","107","2","3","4","4","4","2.9","3.22","1","4","3","3"
"1990","Brandenburg","Female","","","","","","","","","","","","","",""
"1990","Brandenburg","Male","","","","","","","","","","","","","",""
"1990","Bremen","Female","3.07","4","49","1","2","4","4","4","2.72","3.42","1","4","2","4"
"1990","Bremen","Male","2.4","2","38","1","1","4","4","4","2.01","2.79","1","4","2","3"
"1990","Hamburg","Female","2.98","3","66","2","3","4","4","4","2.77","3.19","1","4","3","3"
"1990","Hamburg","Male","3.02","3","62","2","2","4","4","4","2.8","3.24","1","4","3","3"
"1990","Hesse","Female","2.5","2","342","1","2","3","4","4","2.4","2.6","1","4","2","3"
"1990","Hesse","Male","2.36","2","326","1","2","3","4","4","2.25","2.47","1","4","2","3"
"1990","Lower Saxony","Female","2.53","2.28","431","1","2","3","4","4","2.43","2.63","1","4","2","3"
"1990","Lower Saxony","Male","2.3","2","411","1","1","3","4","4","2.2","2.4","1","4","2","2"
"1990","Mecklenburg-Western Pomerania","Female","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","Male","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","Female","2.71","3","1016","1","2","3","4","4","2.65","2.77","1","4","3","3"
"1990","North Rhine-Westphalia","Male","2.38","2","909","1","2","3","4","4","2.32","2.44","1","4","2","2"
"1990","Rhineland-Palatinate,Saarland","Female","2.36","2","296","1","2","3","4","4","2.25","2.47","1","4","2","2"
"1990","Rhineland-Palatinate,Saarland","Male","2.18","2","263","1","2","3","4","4","2.07","2.29","1","4","2","2"
"1990","Saxony","Female","","","","","","","","","","","","","",""
"1990","Saxony","Male","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","Female","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","Male","","","","","","","","","","","","","",""
"1990","Schleswig-Holstein","Female","2.62","3","131","1","2","3","4","4","2.45","2.79","1","4","2","3"
"1990","Schleswig-Holstein","Male","2.38","2","122","1","2","3","4","4","2.21","2.55","1","4","2","3"
"1990","Thuringia","Female","","","","","","","","","","","","","",""
"1990","Thuringia","Male","","","","","","","","","","","","","",""
"1991","Baden-W?rttemberg","Female","","","","","","","","","","","","","",""
"1991","Baden-W?rttemberg","Male","","","","","","","","","","","","","",""
"1991","Bavaria","Female","","","","","","","","","","","","","",""
"1991","Bavaria","Male","","","","","","","","","","","","","",""
"1991","Berlin","Female","","","","","","","","","","","","","",""
"1991","Berlin","Male","","","","","","","","","","","","","",""
"1991","Brandenburg","Female","","","","","","","","","","","","","",""
"1991","Brandenburg","Male","","","","","","","","","","","","","",""
"1991","Bremen","Female","","","","","","","","","","","","","",""
"1991","Bremen","Male","","","","","","","","","","","","","",""
"1991","Hamburg","Female","","","","","","","","","","","","","",""
"1991","Hamburg","Male","","","","","","","","","","","","","",""
"1991","Hesse","Female","","","","","","","","","","","","","",""
"1991","Hesse","Male","","","","","","","","","","","","","",""
"1991","Lower Saxony","Female","","","","","","","","","","","","","",""
"1991","Lower Saxony","Male","","","","","","","","","","","","","",""
"1991","Mecklenburg-Western Pomerania","Female","","","","","","","","","","","","","",""
"1991","Mecklenburg-Western Pomerania","Male","","","","","","","","","","","","","",""
"1991","North Rhine-Westphalia","Female","","","","","","","","","","","","","",""
"1991","North Rhine-Westphalia","Male","","","","","","","","","","","","","",""
"1991","Rhineland-Palatinate,Saarland","Female","","","","","","","","","","","","","",""
"1991","Rhineland-Palatinate,Saarland","Male","","","","","","","","","","","","","",""
"1991","Saxony","Female","","","","","","","","","","","","","",""
"1991","Saxony","Male","","","","","","","","","","","","","",""
"1991","Saxony-Anhalt","Female","","","","","","","","","","","","","",""
"1991","Saxony-Anhalt","Male","","","","","","","","","","","","","",""
"1991","Schleswig-Holstein","Female","","","","","","","","","","","","","",""
"1991","Schleswig-Holstein","Male","","","","","","","","","","","","","",""
"1991","Thuringia","Female","","","","","","","","","","","","","",""
"1991","Thuringia","Male","","","","","","","","","","","","","",""
"1992","Baden-W?rttemberg","Female","2.32","2","588","1","2","3","4","4","2.24","2.4","1","4","2","2"
"1992","Baden-W?rttemberg","Male","2.2","2","519","1","1","3","4","4","2.12","2.28","1","4","2","2"
"1992","Bavaria","Female","2.36","2","663","1","2","3","4","4","2.29","2.43","1","4","2","2"
"1992","Bavaria","Male","2.23","2","645","1","1","3","4","4","2.15","2.31","1","4","2","2"
"1992","Berlin","Female","3.16","3","265","2","3","4","4","4","3.05","3.27","1","4","3","3"
"1992","Berlin","Male","3.01","3","230","2","3","4","4","4","2.89","3.13","1","4","3","3"
"1992","Brandenburg","Female","2.69","3","343","1","2","4","4","4","2.58","2.8","1","4","3","3"
"1992","Brandenburg","Male","2.45","3","316","1","2","3","4","4","2.34","2.56","1","4","2","3"
"1992","Bremen","Female","3.1","4","47","1","2","4","4","4","2.75","3.45","1","4","2","4"
"1992","Bremen","Male","2.63","2","40","1","2","4","4","4","2.27","2.99","1","4","2","3"
"1992","Hamburg","Female","3.08","3","64","2","3","4","4","4","2.85","3.31","1","4","3","3"
"1992","Hamburg","Male","3.04","3","49","2","2","4","4","4","2.76","3.32","1","4","2","3"
"1992","Hesse","Female","2.48","2","342","1","2","3","4","4","2.38","2.58","1","4","2","3"
"1992","Hesse","Male","2.33","2","314","1","2","3","4","4","2.23","2.43","1","4","2","2"
"1992","Lower Saxony","Female","2.49","3","427","1","2","3","4","4","2.39","2.59","1","4","2","3"
"1992","Lower Saxony","Male","2.32","2","410","1","2","3","4","4","2.22","2.42","1","4","2","2"
"1992","Mecklenburg-Western Pomerania","Female","2.66","3","207","1","2","4","4","4","2.52","2.8","1","4","2","3"
"1992","Mecklenburg-Western Pomerania","Male","2.42","3","206","1","1","3","4","4","2.28","2.56","1","4","2","3"
"1992","North Rhine-Westphalia","Female","2.65","3","1003","1","2","3","4","4","2.59","2.71","1","4","3","3"
"1992","North Rhine-Westphalia","Male","2.37","2","883","1","2","3","4","4","2.31","2.43","1","4","2","2"
"1992","Rhineland-Palatinate,Saarland","Female","2.1","2","287","1","1","3","3","4","2","2.2","1","4","2","2"
"1992","Rhineland-Palatinate,Saarland","Male","2.06","2","256","1","1","3","3","4","1.95","2.17","1","4","2","2"
"1992","Saxony","Female","2.82","3","617","1","2","4","4","4","2.74","2.9","1","4","3","3"
"1992","Saxony","Male","2.67","3","533","1","2","3","4","4","2.58","2.76","1","4","3","3"
"1992","Saxony-Anhalt","Female","2.67","3","404","1","2","4","4","4","2.57","2.77","1","4","2","3"
"1992","Saxony-Anhalt","Male","2.43","2","368","1","2","3","4","4","2.33","2.53","1","4","2","3"
"1992","Schleswig-Holstein","Female","2.48","2","128","1","2","3","4","4","2.3","2.66","1","4","2","3"
"1992","Schleswig-Holstein","Male","2.2","2","112","1","1","3","3","4","2.03","2.37","1","4","2","2"
"1992","Thuringia","Female","2.58","3","355","1","2","3","4","4","2.47","2.69","1","4","2","2"
"1992","Thuringia","Male","2.26","2","324","1","1","3","4","4","2.15","2.37","1","4","2","2"
"1993","Baden-W?rttemberg","Female","","","","","","","","","","","","","",""
"1993","Baden-W?rttemberg","Male","","","","","","","","","","","","","",""
"1993","Bavaria","Female","","","","","","","","","","","","","",""
"1993","Bavaria","Male","","","","","","","","","","","","","",""
"1993","Berlin","Female","","","","","","","","","","","","","",""
"1993","Berlin","Male","","","","","","","","","","","","","",""
"1993","Brandenburg","Female","","","","","","","","","","","","","",""
"1993","Brandenburg","Male","","","","","","","","","","","","","",""
"1993","Bremen","Female","","","","","","","","","","","","","",""
"1993","Bremen","Male","","","","","","","","","","","","","",""
"1993","Hamburg","Female","","","","","","","","","","","","","",""
"1993","Hamburg","Male","","","","","","","","","","","","","",""
"1993","Hesse","Female","","","","","","","","","","","","","",""
"1993","Hesse","Male","","","","","","","","","","","","","",""
"1993","Lower Saxony","Female","","","","","","","","","","","","","",""
"1993","Lower Saxony","Male","","","","","","","","","","","","","",""
"1993","Mecklenburg-Western Pomerania","Female","","","","","","","","","","","","","",""
"1993","Mecklenburg-Western Pomerania","Male","","","","","","","","","","","","","",""
"1993","North Rhine-Westphalia","Female","","","","","","","","","","","","","",""
"1993","North Rhine-Westphalia","Male","","","","","","","","","","","","","",""
"1993","Rhineland-Palatinate,Saarland","Female","","","","","","","","","","","","","",""
"1993","Rhineland-Palatinate,Saarland","Male","","","","","","","","","","","","","",""
"1993","Saxony","Female","","","","","","","","","","","","","",""
"1993","Saxony","Male","","","","","","","","","","","","","",""
"1993","Saxony-Anhalt","Female","","","","","","","","","","","","","",""
"1993","Saxony-Anhalt","Male","","","","","","","","","","","","","",""
"1993","Schleswig-Holstein","Female","","","","","","","","","","","","","",""
"1993","Schleswig-Holstein","Male","","","","","","","","","","","","","",""
"1993","Thuringia","Female","","","","","","","","","","","","","",""
"1993","Thuringia","Male","","","","","","","","","","","","","",""
"1994","Baden-W?rttemberg","Female","","","","","","","","","","","","","",""
"1994","Baden-W?rttemberg","Male","","","","","","","","","","","","","",""
"1994","Bavaria","Female","","","","","","","","","","","","","",""
"1994","Bavaria","Male","","","","","","","","","","","","","",""
"1994","Berlin","Female","","","","","","","","","","","","","",""
"1994","Berlin","Male","","","","","","","","","","","","","",""
"1994","Brandenburg","Female","","","","","","","","","","","","","",""
"1994","Brandenburg","Male","","","","","","","","","","","","","",""
"1994","Bremen","Female","","","","","","","","","","","","","",""
"1994","Bremen","Male","","","","","","","","","","","","","",""
"1994","Hamburg","Female","","","","","","","","","","","","","",""
"1994","Hamburg","Male","","","","","","","","","","","","","",""
"1994","Hesse","Female","","","","","","","","","","","","","",""
"1994","Hesse","Male","","","","","","","","","","","","","",""
"1994","Lower Saxony","Female","","","","","","","","","","","","","",""
"1994","Lower Saxony","Male","","","","","","","","","","","","","",""
"1994","Mecklenburg-Western Pomerania","Female","","","","","","","","","","","","","",""
"1994","Mecklenburg-Western Pomerania","Male","","","","","","","","","","","","","",""
"1994","North Rhine-Westphalia","Female","","","","","","","","","","","","","",""
"1994","North Rhine-Westphalia","Male","","","","","","","","","","","","","",""
"1994","Rhineland-Palatinate,Saarland","Female","","","","","","","","","","","","","",""
"1994","Rhineland-Palatinate,Saarland","Male","","","","","","","","","","","","","",""
"1994","Saxony","Female","","","","","","","","","","","","","",""
"1994","Saxony","Male","","","","","","","","","","","","","",""
"1994","Saxony-Anhalt","Female","","","","","","","","","","","","","",""
"1994","Saxony-Anhalt","Male","","","","","","","","","","","","","",""
"1994","Schleswig-Holstein","Female","","","","","","","","","","","","","",""
"1994","Schleswig-Holstein","Male","","","","","","","","","","","","","",""
"1994","Thuringia","Female","","","","","","","","","","","","","",""
"1994","Thuringia","Male","","","","","","","","","","","","","",""
"1995","Baden-W?rttemberg","Female","2.28","2","635","1","2","3","4","4","2.21","2.35","1","4","2","2"
"1995","Baden-W?rttemberg","Male","2.15","2","559","1","1","3","3","4","2.07","2.23","1","4","2","2"
"1995","Bavaria","Female","2.45","2","711","1","2","3","4","4","2.38","2.52","1","4","2","2"
"1995","Bavaria","Male","2.27","2","676","1","1","3","4","4","2.2","2.34","1","4","2","2"
"1995","Berlin","Female","3.11","3","267","2","3","4","4","4","3","3.22","1","4","3","3"
"1995","Berlin","Male","2.85","3","235","1","2","4","4","4","2.73","2.97","1","4","3","3"
"1995","Brandenburg","Female","2.47","2","306","1","2","3","4","4","2.36","2.58","1","4","2","3"
"1995","Brandenburg","Male","2.27","2","280","1","1","3","4","4","2.16","2.38","1","4","2","2"
"1995","Bremen","Female","2.84","3","46","1","2","4","4","4","2.49","3.19","1","4","2","3"
"1995","Bremen","Male","2.49","2","40","1","2","4","4","4","2.13","2.85","1","4","2","3"
"1995","Hamburg","Female","2.87","3","55","2","2","3","4","4","2.64","3.1","1","4","3","3"
"1995","Hamburg","Male","2.82","3","47","2","2","4","4","4","2.54","3.1","1","4","2","3"
"1995","Hesse","Female","2.45","2","362","1","2","3","4","4","2.35","2.55","1","4","2","2"
"1995","Hesse","Male","2.29","2","326","1","2","3","3","4","2.19","2.39","1","4","2","2"
"1995","Lower Saxony","Female","2.42","2","465","1","2","3","4","4","2.33","2.51","1","4","2","2"
"1995","Lower Saxony","Male","2.27","2","447","1","1","3","4","4","2.18","2.36","1","4","2","2"
"1995","Mecklenburg-Western Pomerania","Female","2.41","2","208","1","2","3","4","4","2.27","2.55","1","4","2","3"
"1995","Mecklenburg-Western Pomerania","Male","2.28","2","204","1","1","3","3","4","2.16","2.4","1","4","2","3"
"1995","North Rhine-Westphalia","Female","2.53","3","1084","1","2","3","4","4","2.47","2.59","1","4","2","3"
"1995","North Rhine-Westphalia","Male","2.27","2","948","1","1","3","4","4","2.21","2.33","1","4","2","2"
"1995","Rhineland-Palatinate,Saarland","Female","2.15","2","328","1","1","3","4","4","2.05","2.25","1","4","2","2"
"1995","Rhineland-Palatinate,Saarland","Male","2.07","2","298","1","1","3","3","4","1.97","2.17","1","4","2","2"
"1995","Saxony","Female","2.64","3","571","1","2","4","4","4","2.56","2.72","1","4","3","3"
"1995","Saxony","Male","2.46","2","515","1","2","3","4","4","2.37","2.55","1","4","2","3"
"1995","Saxony-Anhalt","Female","2.44","2","364","1","1","3","4","4","2.33","2.55","1","4","2","3"
"1995","Saxony-Anhalt","Male","2.17","2","316","1","1","3","3","4","2.06","2.28","1","4","2","2"
"1995","Schleswig-Holstein","Female","2.27","2","136","1","2","3","4","4","2.11","2.43","1","4","2","3"
"1995","Schleswig-Holstein","Male","2.09","2","121","1","1","3","3","4","1.93","2.25","1","4","2","2"
"1995","Thuringia","Female","2.51","2","338","1","2","4","4","4","2.4","2.62","1","4","2","2"
"1995","Thuringia","Male","2.25","2","310","1","1","3","4","4","2.14","2.36","1","4","2","2"
"1996","Baden-W?rttemberg","Female","","","","","","","","","","","","","",""
"1996","Baden-W?rttemberg","Male","","","","","","","","","","","","","",""
"1996","Bavaria","Female","","","","","","","","","","","","","",""
"1996","Bavaria","Male","","","","","","","","","","","","","",""
"1996","Berlin","Female","","","","","","","","","","","","","",""
"1996","Berlin","Male","","","","","","","","","","","","","",""
"1996","Brandenburg","Female","","","","","","","","","","","","","",""
