"year","bula_h","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Baden-W?rttemberg","Rural Area","2.29","2","160","1","1","3","4","4","2.14","2.44","1","4","2","2"
"1990","Baden-W?rttemberg","Urban Area","2.26","2","995","1","1","3","4","4","2.2","2.32","1","4","2","2"
"1990","Bavaria","Rural Area","2.36","2","639","1","2","3","4","4","2.28","2.44","1","4","2","2"
"1990","Bavaria","Urban Area","2.42","2","634","1","2","3","4","4","2.34","2.5","1","4","2","2"
"1990","Berlin","Rural Area","","","","","","","","","","","","","",""
"1990","Berlin","Urban Area","3.19","3","234","2","3","4","4","4","3.09","3.29","1","4","3","3"
"1990","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"1990","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"1990","Bremen","Rural Area","","","","","","","","","","","","","",""
"1990","Bremen","Urban Area","2.81","3","87","1","2","4","4","4","2.55","3.07","1","4","2","3"
"1990","Hamburg","Rural Area","","","","","","","","","","","","","",""
"1990","Hamburg","Urban Area","3","3","128","2","3","4","4","4","2.85","3.15","1","4","3","3"
"1990","Hesse","Rural Area","2.5","2","113","1","2","3","4","4","2.32","2.68","1","4","2","3"
"1990","Hesse","Urban Area","2.41","2","555","1","2","3","4","4","2.33","2.49","1","4","2","2"
"1990","Lower Saxony","Rural Area","2.21","2","408","1","1","3","4","4","2.12","2.3","1","4","2","2"
"1990","Lower Saxony","Urban Area","2.61","3","434","1","2","3","4","4","2.52","2.7","1","4","2","3"
"1990","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","Rural Area","2.23","2","69","1","2","3","3","4","2.03","2.43","1","4","2","2"
"1990","North Rhine-Westphalia","Urban Area","2.57","3","1856","1","2","3","4","4","2.53","2.61","1","4","2","3"
"1990","Rhineland-Palatinate,Saarland","Rural Area","2.26","2","110","1","2","3","4","4","2.09","2.43","1","4","2","2"
"1990","Rhineland-Palatinate,Saarland","Urban Area","2.28","2","449","1","2","3","4","4","2.19","2.37","1","4","2","2"
"1990","Saxony","Rural Area","","","","","","","","","","","","","",""
"1990","Saxony","Urban Area","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"1990","Schleswig-Holstein","Rural Area","2.46","2","138","1","2","3","4","4","2.3","2.62","1","4","2","3"
"1990","Schleswig-Holstein","Urban Area","2.56","3","115","1","2","3","4","4","2.37","2.75","1","4","2","3"
"1990","Thuringia","Rural Area","","","","","","","","","","","","","",""
"1990","Thuringia","Urban Area","","","","","","","","","","","","","",""
"1991","Baden-W?rttemberg","Rural Area","","","","","","","","","","","","","",""
"1991","Baden-W?rttemberg","Urban Area","","","","","","","","","","","","","",""
"1991","Bavaria","Rural Area","","","","","","","","","","","","","",""
"1991","Bavaria","Urban Area","","","","","","","","","","","","","",""
"1991","Berlin","Rural Area","","","","","","","","","","","","","",""
"1991","Berlin","Urban Area","","","","","","","","","","","","","",""
"1991","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"1991","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"1991","Bremen","Rural Area","","","","","","","","","","","","","",""
"1991","Bremen","Urban Area","","","","","","","","","","","","","",""
"1991","Hamburg","Rural Area","","","","","","","","","","","","","",""
"1991","Hamburg","Urban Area","","","","","","","","","","","","","",""
"1991","Hesse","Rural Area","","","","","","","","","","","","","",""
"1991","Hesse","Urban Area","","","","","","","","","","","","","",""
"1991","Lower Saxony","Rural Area","","","","","","","","","","","","","",""
"1991","Lower Saxony","Urban Area","","","","","","","","","","","","","",""
"1991","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
