"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","general elemantary","2.46","2.69","112","1","2","3","4","4","2.26","2.66","1","4","2","3"
"1990","direct migration background","higher education","2.14","2","49","1","1","3","3","4","1.87","2.41","1","4","2","2"
"1990","direct migration background","higher vocational","2.52","3","38","1","1","4","4","4","2.16","2.88","1","4","2","3"
"1990","direct migration background","in school","","","","","","","","","","","","","",""
"1990","direct migration background","inadequately","","","","","","","","","","","","","",""
"1990","direct migration background","middle vocational","2.41","2","216","1","2","3","4","4","2.28","2.54","1","4","2","3"
"1990","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1990","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1990","indirect migration background","higher education","","","","","","","","","","","","","",""
"1990","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1990","indirect migration background","in school","","","","","","","","","","","","","",""
"1990","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1990","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1990","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1990","no migration background","general elemantary","2.51","3","1501","1","2","3","4","4","2.46","2.56","1","4","2","2"
"1990","no migration background","higher education","2.37","2","604","1","2","3","4","4","2.29","2.45","1","4","2","2"
"1990","no migration background","higher vocational","2.44","2","458","1","2","3","4","4","2.35","2.53","1","4","2","2"
"1990","no migration background","in school","2.6","3","101","1","2","3","4","4","2.43","2.77","1","4","3","3"
"1990","no migration background","inadequately","2.58","3","66","1","2","3","4","4","2.34","2.82","1","4","2","3"
"1990","no migration background","middle vocational","2.46","2","3634","1","2","3","4","4","2.43","2.49","1","4","2","2"
"1990","no migration background","vocational + Abi","2.57","3","192","1","2","3","4","4","2.45","2.69","1","4","2","3"
"1991","direct migration background","general elemantary","","","","","","","","","","","","","",""
"1991","direct migration background","higher education","","","","","","","","","","","","","",""
"1991","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1991","direct migration background","in school","","","","","","","","","","","","","",""
"1991","direct migration background","inadequately","","","","","","","","","","","","","",""
"1991","direct migration background","middle vocational","","","","","","","","","","","","","",""
"1991","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1991","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1991","indirect migration background","higher education","","","","","","","","","","","","","",""
"1991","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1991","indirect migration background","in school","","","","","","","","","","","","","",""
"1991","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1991","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1991","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1991","no migration background","general elemantary","","","","","","","","","","","","","",""
"1991","no migration background","higher education","","","","","","","","","","","","","",""
"1991","no migration background","higher vocational","","","","","","","","","","","","","",""
"1991","no migration background","in school","","","","","","","","","","","","","",""
"1991","no migration background","inadequately","","","","","","","","","","","","","",""
"1991","no migration background","middle vocational","","","","","","","","","","","","","",""
