"year","hgtyp1hh","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","(Married) couple without C.","general elemantary","4.44","5","779","3","4","5","5","5","4.36","4.52","1","5","5","5"
"2003","(Married) couple without C.","higher education","4.19","5","1650","2","4","5","5","5","4.13","4.25","1","5","5","5"
"2003","(Married) couple without C.","higher vocational","4.22","5","576","2","4","5","5","5","4.12","4.32","1","5","5","5"
"2003","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"2003","(Married) couple without C.","inadequately","4.67","5","68","4","5","5","5","5","4.4","4.94","1","5","5","5"
"2003","(Married) couple without C.","middle vocational","4.39","5","3836","3","4","5","5","5","4.36","4.42","1","5","5","5"
"2003","(Married) couple without C.","vocational + Abi","4.13","5","338","2","3","5","5","5","4.01","4.25","1","5","5","5"
"2003","1-pers.-HH","general elemantary","4.35","5","436","2","4","5","5","5","4.24","4.46","1","5","5","5"
"2003","1-pers.-HH","higher education","4.25","5","535","2","4","5","5","5","4.15","4.35","1","5","5","5"
"2003","1-pers.-HH","higher vocational","4.18","5","219","2","4","5","5","5","4.02","4.34","1","5","5","5"
"2003","1-pers.-HH","in school","","","","","","","","","","","","","",""
"2003","1-pers.-HH","inadequately","","","","","","","","","","","","","",""
"2003","1-pers.-HH","middle vocational","4.35","5","1572","2","4","5","5","5","4.29","4.41","1","5","5","5"
"2003","1-pers.-HH","vocational + Abi","4.11","5","176","2","3","5","5","5","3.92","4.3","1","5","5","5"
"2003","Couple + C. GT 16 ","general elemantary","4.26","5","536","2","4","5","5","5","4.16","4.36","1","5","5","5"
"2003","Couple + C. GT 16 ","higher education","4.12","5","661","2","3","5","5","5","4.03","4.21","1","5","4","5"
"2003","Couple + C. GT 16 ","higher vocational","3.87","4","237","2","3","5","5","5","3.71","4.03","1","5","4","5"
"2003","Couple + C. GT 16 ","in school","4.08","5","292","2","3","5","5","5","3.94","4.22","1","5","4","5"
"2003","Couple + C. GT 16 ","inadequately","4.23","5","57","2","3","5","5","5","3.93","4.53","1","5","5","5"
"2003","Couple + C. GT 16 ","middle vocational","4.16","5","1921","2","4","5","5","5","4.11","4.21","1","5","5","5"
"2003","Couple + C. GT 16 ","vocational + Abi","4.11","5","168","2","3","5","5","5","3.92","4.3","1","5","4","5"
"2003","Couple + C. LE 16","general elemantary","4.3","5","317","2","4","5","5","5","4.18","4.42","1","5","5","5"
"2003","Couple + C. LE 16","higher education","3.89","4","1013","2","3","5","5","5","3.81","3.97","1","5","4","4"
"2003","Couple + C. LE 16","higher vocational","3.82","4","453","2","3","5","5","5","3.7","3.94","1","5","4","4"
