"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","college entrance qualification","Female","4","5","2522","2","3","5","5","5","3.95","4.05","1","5","4","5"
"2003","college entrance qualification","Male","4.03","5","2903","2","3","5","5","5","3.99","4.07","1","5","4","5"
"2003","lower secondary degree","Female","4.35","5","4048","2","4","5","5","5","4.32","4.38","1","5","5","5"
"2003","lower secondary degree","Male","4.29","5","3836","2","4","5","5","5","4.25","4.33","1","5","5","5"
"2003","no degree/no degree yet","Female","4.11","5","468","2","4","5","5","5","4","4.22","1","5","5","5"
"2003","no degree/no degree yet","Male","4.2","5","417","2","4","5","5","5","4.08","4.32","1","5","5","5"
"2003","Other degree","Female","4.38","5","641","3","4","5","5","5","4.29","4.47","1","5","5","5"
"2003","Other degree","Male","4.33","5","601","2","4","5","5","5","4.24","4.42","1","5","5","5"
"2003","secondary school degree","Female","4.12","5","3671","2","4","5","5","5","4.08","4.16","1","5","5","5"
"2003","secondary school degree","Male","4.19","5","2767","2","4","5","5","5","4.15","4.23","1","5","5","5"
"2004","college entrance qualification","Female","","","","","","","","","","","","","",""
"2004","college entrance qualification","Male","","","","","","","","","","","","","",""
"2004","lower secondary degree","Female","","","","","","","","","","","","","",""
"2004","lower secondary degree","Male","","","","","","","","","","","","","",""
"2004","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2004","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2004","Other degree","Female","","","","","","","","","","","","","",""
"2004","Other degree","Male","","","","","","","","","","","","","",""
"2004","secondary school degree","Female","","","","","","","","","","","","","",""
"2004","secondary school degree","Male","","","","","","","","","","","","","",""
"2005","college entrance qualification","Female","","","","","","","","","","","","","",""
"2005","college entrance qualification","Male","","","","","","","","","","","","","",""
"2005","lower secondary degree","Female","","","","","","","","","","","","","",""
"2005","lower secondary degree","Male","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2005","Other degree","Female","","","","","","","","","","","","","",""
"2005","Other degree","Male","","","","","","","","","","","","","",""
"2005","secondary school degree","Female","","","","","","","","","","","","","",""
"2005","secondary school degree","Male","","","","","","","","","","","","","",""
"2006","college entrance qualification","Female","","","","","","","","","","","","","",""
"2006","college entrance qualification","Male","","","","","","","","","","","","","",""
"2006","lower secondary degree","Female","","","","","","","","","","","","","",""
"2006","lower secondary degree","Male","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2006","Other degree","Female","","","","","","","","","","","","","",""
"2006","Other degree","Male","","","","","","","","","","","","","",""
"2006","secondary school degree","Female","","","","","","","","","","","","","",""
"2006","secondary school degree","Male","","","","","","","","","","","","","",""
"2007","college entrance qualification","Female","","","","","","","","","","","","","",""
"2007","college entrance qualification","Male","","","","","","","","","","","","","",""
"2007","lower secondary degree","Female","","","","","","","","","","","","","",""
"2007","lower secondary degree","Male","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2007","Other degree","Female","","","","","","","","","","","","","",""
"2007","Other degree","Male","","","","","","","","","","","","","",""
"2007","secondary school degree","Female","","","","","","","","","","","","","",""
"2007","secondary school degree","Male","","","","","","","","","","","","","",""
"2008","college entrance qualification","Female","4","5","2472","2","3","5","5","5","3.95","4.05","1","5","4","5"
"2008","college entrance qualification","Male","4.07","5","2654","2","3","5","5","5","4.02","4.12","1","5","5","5"
"2008","lower secondary degree","Female","4.29","5","3298","2","4","5","5","5","4.25","4.33","1","5","5","5"
"2008","lower secondary degree","Male","4.17","5","3159","2","4","5","5","5","4.13","4.21","1","5","5","5"
"2008","no degree/no degree yet","Female","4.07","5","292","2","3","5","5","5","3.93","4.21","1","5","5","5"
"2008","no degree/no degree yet","Male","4.21","5","252","3","4","5","5","5","4.06","4.36","1","5","4","5"
"2008","Other degree","Female","4.24","5","502","2","4","5","5","5","4.14","4.34","1","5","5","5"
"2008","Other degree","Male","4.23","5","437","2","4","5","5","5","4.12","4.34","1","5","5","5"
"2008","secondary school degree","Female","4.1","5","3291","2","3","5","5","5","4.06","4.14","1","5","5","5"
"2008","secondary school degree","Male","4.13","5","2446","2","4","5","5","5","4.08","4.18","1","5","5","5"
"2009","college entrance qualification","Female","","","","","","","","","","","","","",""
"2009","college entrance qualification","Male","","","","","","","","","","","","","",""
"2009","lower secondary degree","Female","","","","","","","","","","","","","",""
"2009","lower secondary degree","Male","","","","","","","","","","","","","",""
"2009","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2009","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2009","Other degree","Female","","","","","","","","","","","","","",""
"2009","Other degree","Male","","","","","","","","","","","","","",""
"2009","secondary school degree","Female","","","","","","","","","","","","","",""
"2009","secondary school degree","Male","","","","","","","","","","","","","",""
"2010","college entrance qualification","Female","","","","","","","","","","","","","",""
"2010","college entrance qualification","Male","","","","","","","","","","","","","",""
"2010","lower secondary degree","Female","","","","","","","","","","","","","",""
"2010","lower secondary degree","Male","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2010","Other degree","Female","","","","","","","","","","","","","",""
"2010","Other degree","Male","","","","","","","","","","","","","",""
"2010","secondary school degree","Female","","","","","","","","","","","","","",""
"2010","secondary school degree","Male","","","","","","","","","","","","","",""
"2011","college entrance qualification","Female","","","","","","","","","","","","","",""
"2011","college entrance qualification","Male","","","","","","","","","","","","","",""
"2011","lower secondary degree","Female","","","","","","","","","","","","","",""
"2011","lower secondary degree","Male","","","","","","","","","","","","","",""
"2011","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2011","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2011","Other degree","Female","","","","","","","","","","","","","",""
"2011","Other degree","Male","","","","","","","","","","","","","",""
"2011","secondary school degree","Female","","","","","","","","","","","","","",""
"2011","secondary school degree","Male","","","","","","","","","","","","","",""
"2012","college entrance qualification","Female","","","","","","","","","","","","","",""
"2012","college entrance qualification","Male","","","","","","","","","","","","","",""
