"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","16-34 y.","general elemantary","4.1","5","976","2","3","5","5","5","4.02","4.18","1","5","5","5"
"2003","16-34 y.","higher education","4.08","5","561","2","3","5","5","5","3.98","4.18","1","5","4","5"
"2003","16-34 y.","higher vocational","3.64","4","274","1","2","5","5","5","3.48","3.8","1","5","4","5"
"2003","16-34 y.","in school","4.02","5","610","2","3","5","5","5","3.92","4.12","1","5","4","5"
"2003","16-34 y.","inadequately","4.33","5","62","3","4","5","5","5","4.06","4.6","1","5","5","5"
"2003","16-34 y.","middle vocational","4.07","5","2715","2","3","5","5","5","4.02","4.12","1","5","5","5"
"2003","16-34 y.","vocational + Abi","4.08","5","448","2","3","5","5","5","3.96","4.2","1","5","5","5"
"2003","35-65 y.","general elemantary","4.44","5","976","3","4","5","5","5","4.37","4.51","1","5","5","5"
"2003","35-65 y.","higher education","4.02","5","3208","2","3","5","5","5","3.98","4.06","1","5","4","5"
"2003","35-65 y.","higher vocational","4.08","5","1164","2","3","5","5","5","4.01","4.15","1","5","4","5"
"2003","35-65 y.","in school","","","","","","","","","","","","","",""
"2003","35-65 y.","inadequately","4.4","5","148","2","4","5","5","5","4.21","4.59","1","5","5","5"
"2003","35-65 y.","middle vocational","4.24","5","6499","2","4","5","5","5","4.21","4.27","1","5","5","5"
"2003","35-65 y.","vocational + Abi","3.87","4","615","2","3","5","5","5","3.77","3.97","1","5","4","5"
"2003","66 and older","general elemantary","4.45","5","790","3","4","5","5","5","4.37","4.53","1","5","5","5"
"2003","66 and older","higher education","4.34","5","574","3","4","5","5","5","4.25","4.43","1","5","5","5"
"2003","66 and older","higher vocational","4.27","5","246","2","4","5","5","5","4.13","4.41","1","5","5","5"
"2003","66 and older","in school","","","","","","","","","","","","","",""
"2003","66 and older","inadequately","4.54","5","52","3","5","5","5","5","4.23","4.85","1","5","5","5"
"2003","66 and older","middle vocational","4.48","5","1894","3","4","5","5","5","4.43","4.53","1","5","5","5"
"2003","66 and older","vocational + Abi","4.31","5","100","2","4","5","5","5","4.07","4.55","1","5","5","5"
"2004","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2004","16-34 y.","higher education","","","","","","","","","","","","","",""
"2004","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2004","16-34 y.","in school","","","","","","","","","","","","","",""
"2004","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2004","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2004","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2004","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2004","35-65 y.","higher education","","","","","","","","","","","","","",""
"2004","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2004","35-65 y.","in school","","","","","","","","","","","","","",""
"2004","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2004","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2004","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2004","66 and older","general elemantary","","","","","","","","","","","","","",""
"2004","66 and older","higher education","","","","","","","","","","","","","",""
"2004","66 and older","higher vocational","","","","","","","","","","","","","",""
"2004","66 and older","in school","","","","","","","","","","","","","",""
"2004","66 and older","inadequately","","","","","","","","","","","","","",""
"2004","66 and older","middle vocational","","","","","","","","","","","","","",""
"2004","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2005","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2005","16-34 y.","higher education","","","","","","","","","","","","","",""
"2005","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2005","16-34 y.","in school","","","","","","","","","","","","","",""
"2005","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2005","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2005","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2005","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2005","35-65 y.","higher education","","","","","","","","","","","","","",""
"2005","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2005","35-65 y.","in school","","","","","","","","","","","","","",""
